sigma,phase_strength,circulation_sign,theta12,theta23,theta13,score
2.331645569620253,0.8298546632123982,1,0.5586471057490678,0.5952279588425499,0.1463219380496774,0.11709720885684047
1.2734177215189875,0.8298546632123982,-1,0.5413057776005519,0.5952279588425501,0.14632193804967736,0.11714432550722068
1.2734177215189875,0.8298546632123982,1,0.5413057776005519,0.5952279588425501,0.14632193804967736,0.11714432550722068
0.8,1.0471975511965979,1,0.5158751702864376,0.681610042769256,0.21469040086746916,0.11720518781177561
0.8,1.0471975511965979,-1,0.5158751702864376,0.681610042769256,0.21469040086746916,0.11720518781177561
2.1924050632911394,0.8891299962989981,1,0.5232647707249971,0.6210539063670565,0.16196117616507255,0.11764249907301896
2.1924050632911394,0.8891299962989981,-1,0.5232647707249971,0.6210539063670565,0.16196117616507255,0.11764249907301896
1.0784810126582278,1.1064728842831977,-1,0.520344909016812,0.7008317449548691,0.23773892422648912,0.11822576016454636
1.0784810126582278,1.1064728842831977,1,0.520344909016812,0.7008317449548691,0.23773892422648912,0.11822576016454636
1.969620253164557,1.1064728842831977,1,0.5801372366894588,0.700831744954869,0.2377389242264891,0.11870790587081692
1.969620253164557,1.1064728842831977,-1,0.5801372366894588,0.700831744954869,0.2377389242264891,0.11870790587081692
2.3037974683544307,0.8298546632123982,-1,0.5397333823349896,0.5952279588425503,0.14632193804967727,0.11871672077278284
2.3037974683544307,0.8298546632123982,1,0.5397333823349896,0.5952279588425503,0.14632193804967727,0.11871672077278284
1.6632911392405063,1.1064728842831977,-1,0.5801860187428903,0.700831744954869,0.23773892422648912,0.11875668792424846
1.6632911392405063,1.1064728842831977,1,0.5801860187428903,0.700831744954869,0.23773892422648912,0.11875668792424846
2.5822784810126587,0.948405329385598,1,0.5842543253658593,0.6452579349877728,0.1800331717071837,0.11902956208527007
2.5822784810126587,0.948405329385598,-1,0.5842543253658593,0.6452579349877728,0.1800331717071837,0.11902956208527007
2.610126582278481,1.0669559955587977,1,0.5854799687027942,0.6882411321669533,0.2222047838777586,0.11944362041359943
2.610126582278481,1.0669559955587977,-1,0.5854799687027942,0.6882411321669533,0.2222047838777586,0.11944362041359943
1.189873417721519,1.007680662472198,1,0.5124039272199771,0.6676957361807129,0.2002138917914119,0.12011422839072197
1.189873417721519,1.007680662472198,-1,0.5124039272199771,0.6676957361807129,0.2002138917914119,0.12011422839072197
1.4683544303797469,0.948405329385598,-1,0.5143976606694334,0.645257934987773,0.18003317170718364,0.12037757604997731
1.4683544303797469,0.948405329385598,1,0.5143976606694334,0.645257934987773,0.18003317170718364,0.12037757604997731
1.4126582278481012,0.8693715519367982,1,0.5765494640511806,0.6126177721777973,0.15646145252790294,0.1203931444012861
1.4126582278481012,0.8693715519367982,-1,0.5765494640511806,0.6126177721777973,0.15646145252790294,0.1203931444012861
1.189873417721519,0.8496131075745982,-1,0.5251029210714393,0.6040070876897736,0.15124432745357946,0.12213431869236654
1.189873417721519,0.8496131075745982,1,0.5251029210714393,0.6040070876897736,0.15124432745357946,0.12213431869236654
2.2481012658227852,0.8891299962989981,-1,0.5812407584938355,0.6210539063670565,0.16196117616507255,0.12214802829185148
2.2481012658227852,0.8891299962989981,1,0.5812407584938355,0.6210539063670565,0.16196117616507255,0.12214802829185148
2.1645569620253164,1.0274391068343978,-1,0.5900205242624355,0.6747602202436047,0.2073568386967918,0.12261714271562246
2.1645569620253164,1.0274391068343978,1,0.5900205242624355,0.6747602202436047,0.2073568386967918,0.12261714271562246
1.3848101265822785,0.8693715519367982,1,0.5207612955602927,0.6126177721777971,0.15646145252790303,0.1230823847898132
1.3848101265822785,0.8693715519367982,-1,0.5207612955602927,0.6126177721777971,0.15646145252790303,0.1230823847898132
