beta_u,beta_d,tw12,tw23,tw13,cp_phase,theta12,theta23,theta13,J,Hu,Hd,LOSS
4.75,4.2,0.421,0.063875,0.0,0.02,12.930889011833672,2.447436238695361,0.6483191481423947,2.5539491816759397e-05,8.251595156275172,7.296147296223422,0.22143454306122554
4.75,4.2,0.421,0.06418750000000001,0.0,0.011,12.918381246960408,2.4510671104768624,0.2502506321013213,2.036022438715911e-05,8.251595156275172,7.296147295868268,0.05060519618834443
4.75,4.2,0.421,0.06418750000000001,0.0,0.0115,12.919080444235362,2.4517852615921805,0.2709396668598918,2.058133424807148e-05,8.251595156275172,7.296147295940233,0.05144679892597281
4.75,4.2,0.421,0.06418750000000001,0.0,0.012,12.919779978199486,2.4525070413461245,0.29198687831422426,2.0811048481146534e-05,8.251595156275172,7.2961472958317914,0.053214845958960984
4.75,4.2,0.421,0.06418750000000001,0.0,0.012499999999999999,12.920479849053574,2.453232447908573,0.3133200670302319,2.1049368706323266e-05,8.251595156275172,7.296147295854543,0.055943580479184726
4.75,4.2,0.421,0.06418750000000001,0.0,0.013,12.921180057002793,2.453961479441381,0.334884559142328,2.1296296529674155e-05,8.251595156275172,7.296147296392056,0.05966010438883697
4.75,4.2,0.421,0.06418750000000001,0.0,0.0135,12.921880602089722,2.4546941340983257,0.3566383746523394,2.1551833543300217e-05,8.251595156275172,7.296147295565216,0.06438630606219109
4.75,4.2,0.421,0.06418750000000001,0.0,0.013999999999999999,12.922581484679363,2.455430410025253,0.3785488521073609,2.1815981325962446e-05,8.251595156275172,7.296147296022082,0.07014020386779718
4.75,4.2,0.421,0.06418750000000001,0.0,0.014499999999999999,12.923282704816614,2.45617030536012,0.40059026326213343,2.2088741442104296e-05,8.251595156275172,7.296147295924067,0.0769368933765752
4.75,4.2,0.421,0.06418750000000001,0.0,0.015,12.923984262725376,2.4569138182329415,0.42274210598752304,2.237011544269432e-05,8.251595156275172,7.296147295960765,0.08478922300342644
4.75,4.2,0.421,0.06418750000000001,0.0,0.0155,12.92468615857107,2.4576609467659787,0.44498786676294716,2.2660104864748263e-05,8.251595156275172,7.2961472960038645,0.0937082824022543
4.75,4.2,0.421,0.06418750000000001,0.0,0.016,12.92538839252513,2.458411689073564,0.46731411213806157,2.2958711231547187e-05,8.251595156275172,7.29614729601837,0.10370375984927138
4.75,4.2,0.421,0.06418750000000001,0.0,0.0165,12.926090964756995,2.4591660432624773,0.48970981349356185,2.3265936052451874e-05,8.251595156275172,7.29614729595525,0.11478420712437812
4.75,4.2,0.421,0.06418750000000001,0.0,0.017,12.926793875416443,2.459924007431538,0.5121658392889341,2.3581780823071948e-05,8.251595156275172,7.296147295488691,0.12695723827655211
4.75,4.2,0.421,0.06418750000000001,0.0,0.0175,12.927497124738885,2.460685579672174,0.5346745689961198,2.3906247025234657e-05,8.251595156275172,7.296147295515995,0.14022968060090857
4.75,4.2,0.421,0.06418750000000001,0.0,0.018,12.928200712885545,2.461450758067939,0.5572295964669612,2.42393361268964e-05,8.251595156275172,7.296147295889998,0.15460769081676753
4.75,4.2,0.421,0.06418750000000001,0.0,0.0185,12.928904639974037,2.4622195406949707,0.5798254997593079,2.4581049582077675e-05,8.251595156275172,7.29614729587067,0.1700968455131073
4.75,4.2,0.421,0.06418750000000001,0.0,0.019,12.929608906214611,2.462991925621751,0.6024576608686396,2.493138883111288e-05,8.251595156275172,7.296147296015962,0.18670221246626809
4.75,4.2,0.421,0.06418750000000001,0.0,0.0195,12.930313511756767,2.4637679109093753,0.6251221233096851,2.5290355300393134e-05,8.251595156275172,7.296147296050439,0.20442840769684492
4.75,4.2,0.421,0.06418750000000001,0.0,0.02,12.931018456771804,2.4645474946113755,0.6478154786755861,2.565795040254497e-05,8.251595156275172,7.2961472960057545,0.22327964164073802
4.75,4.2,0.421,0.0645,0.0,0.011,12.918449487388061,2.4681898735929386,0.24975907354700935,2.0470797469612344e-05,8.251595156275172,7.296147296194805,0.05248094408396371
