p,beta_mass,mass_amp,score,m1,m2,m3,m2_m1,m3_m2,m3_m1,hierarchy_depth
1.3,4.2,3.1763808485523057,0.5179386997977398,0.0017419298048193697,1.0000000000000504,574.0759456743414,574.07594567437,574.0759456743124,329563.19140188914,5.51793869979774
1.3,4.25,3.2141949062731667,0.5836284462239041,0.0016150492740159782,1.000000000000009,619.17615523482,619.1761552348253,619.1761552348144,383379.1112113737,5.583628446223904
1.3,4.300000000000001,3.2520089639940277,0.6493181926500675,0.0014974106018985163,0.9999999999999998,667.8195003642519,667.8195003642512,667.819500364252,445982.88506675867,5.6493181926500675
1.3,4.35,3.289823021714888,0.7150079390762301,0.001388340620161102,1.0000000000000153,720.2843347506183,720.2843347506292,720.2843347506073,518809.5228871407,5.71500793907623
1.3,4.4,3.3276370794357493,0.7806976855023953,0.0012872151934449434,1.0000000000000686,776.8708799371178,776.8708799371707,776.8708799370645,603528.3640942714,5.780697685502395
1.3,4.45,3.36545113715661,0.8463874319285578,0.001193455647824551,0.999999999999962,837.9029432914544,837.902943291422,837.9029432914863,702081.3423764819,5.846387431928558
1.3,4.5,3.4032651948774704,0.9120771783547212,0.0011065254594396145,1.0000000000000135,903.7297709412294,903.7297709412403,903.7297709412171,816727.4988854858,5.912077178354721
1.3,4.550000000000001,3.441079252598332,0.9777669247808856,0.0010259271843238579,1.000000000000011,974.7280462785034,974.7280462785142,974.7280462784926,950094.7642019083,5.977766924780886
1.4,3.1,2.314636906069038,0.9790638563384046,0.009761845462702033,1.000000000000005,102.43964666525306,102.43964666525358,102.43964666525254,10493.881208901892,4.020936143661595
1.4,3.1500000000000004,2.3519697593927322,0.9142100475696697,0.009059516572582488,0.9999999999999998,110.38116570440154,110.38116570440157,110.38116570440157,12184.001742262555,4.08578995243033
1.4,3.2,2.3893026127164263,0.8493562388009348,0.008407717663887176,1.000000000000006,118.93834212525938,118.93834212526015,118.93834212525867,14146.329227505257,4.150643761199065
1.4,3.25,2.4266354660401204,0.7845024300321999,0.007802813290233845,0.9999999999999946,128.15890407779182,128.1589040777913,128.15890407779253,16424.704694420667,4.2154975699678
1.4,3.3,2.4639683193638144,0.7196486212634641,0.007241429562241183,0.999999999999996,138.09427978341128,138.0942797834108,138.09427978341182,19070.030108899085,4.280351378736536
