beta_u,beta_d,tw12,tw23,tw13,cp_phase,theta12,theta23,theta13,J,Hu,Hd,LOSS
4.75,4.2,0.422,0.06375,0.0,0.011999999999999999,12.974037232733371,2.421104394157293,0.26915068455192004,1.962355500274935e-06,8.251595156231623,7.296147296162778,1.4133548602087618
4.75,4.2,0.422,0.06375,0.0,0.012499999999999999,12.974739112537534,2.421827917159897,0.29214327064154555,1.7464121979974753e-06,8.251595156231623,7.296147295744042,1.53947766614351
4.75,4.2,0.422,0.06375,0.0,0.013,12.975441334915674,2.4225551256629037,0.3151480490929244,1.5218035933771586e-06,8.251595156231623,7.296147295968458,1.695418855534064
4.75,4.2,0.422,0.06375,0.0,0.013499999999999998,12.976143899991758,2.4232860177472366,0.33816250978273776,1.2885280549416837e-06,8.251595156231623,7.296147296013678,1.893528681381309
4.75,4.2,0.422,0.06375,0.0,0.013999999999999999,12.97684680798994,2.4240205914852906,0.3611847807906081,1.0465839651013081e-06,8.251595156231623,7.296147296484265,2.1554460998466096
4.75,4.2,0.422,0.06375,0.0,0.014499999999999999,12.977550058996467,2.424758844941024,0.384213437698389,7.959697201232602e-07,8.251595156231623,7.296147296049174,2.523954842811283
4.75,4.2,0.422,0.06375,0.0,0.015,12.978253653282732,2.4255007761699896,0.40724737735658345,5.366837302054651e-07,8.251595156231623,7.296147295991582,3.1018375456388134
4.75,4.2,0.422,0.06375,0.0,0.015499999999999998,12.978957591004749,2.426246383219362,0.43028573206741183,2.6872441925797005e-07,8.251595156231623,7.2961472959816875,4.251979527691589
4.75,4.2,0.422,0.06375,0.0,0.016,12.979661872330734,2.4269956641280497,0.4533278098624423,7.90977470284046e-09,8.251595156231623,7.296147295869556,12.87845282443731
4.75,4.2,0.422,0.06375,0.0,0.016499999999999997,12.980366497465626,2.42774861692666,0.4763730520698257,2.9322039999182814e-07,8.251595156231623,7.296147296028881,4.1214732411118025
4.75,4.2,0.422,0.06375,0.0,0.016999999999999998,12.981071466579081,2.4285052396375293,0.4994210026036329,5.872089909020849e-07,8.251595156231623,7.296147296345979,3.0132668877793636
4.75,4.2,0.422,0.06375,0.0,0.017499999999999998,12.981776779811264,2.4292655302749977,0.5224712853655715,8.898770678818745e-07,8.251595156231623,7.296147296306949,2.443306894854595
4.75,4.2,0.422,0.06375,0.0,0.018,12.982482437342343,2.430029486845049,0.5455235873654791,1.2012261375658577e-06,8.251595156231623,7.296147295958487,2.07750413691157
4.75,4.2,0.422,0.064,0.0,0.011,12.972689491715217,2.433367336844317,0.22283745266015226,2.405237457981692e-06,8.251595156231623,7.29614729608151,1.2089911976973486
4.75,4.2,0.422,0.064,0.0,0.0115,12.97339341493293,2.434083190475724,0.24579231023268994,2.2062539484176726e-06,8.251595156231623,7.296147295924802,1.2941123969198194
4.75,4.2,0.422,0.064,0.0,0.011999999999999999,12.974097680403261,2.434802715810204,0.2687679439887876,1.9986106071425563e-06,8.251595156231623,7.29614729559764,1.3958395950613356
4.75,4.2,0.422,0.064,0.0,0.012499999999999999,12.974802288357925,2.4355259109777982,0.29175942193448157,1.7823057697173572e-06,8.251595156231623,7.296147295771272,1.5189880906782305
4.75,4.2,0.422,0.064,0.0,0.013,12.975507238958068,2.4362527741001823,0.3147632493822216,1.5573377855912854e-06,8.251595156231623,7.296147296126694,1.6708186108412655
4.75,4.2,0.422,0.064,0.0,0.013499999999999998,12.976212532318995,2.436983303290558,0.3377768813179338,1.3237050180414656e-06,8.251595156231623,7.296147295724192,1.8629433690876658
4.75,4.2,0.422,0.064,0.0,0.013999999999999999,12.976918168724929,2.437717496653939,0.36079842046904337,1.0814058442111009e-06,8.251595156231623,7.296147295992014,2.1154776970569737
4.75,4.2,0.422,0.064,0.0,0.014499999999999999,12.977624148297267,2.438455352286943,0.38382642357039376,8.304386551472032e-07,8.251595156231623,7.296147296089614,2.4675167947393986
4.75,4.2,0.422,0.064,0.0,0.015,12.978330471220602,2.4391968682780236,0.40685977318063565,5.708018556813306e-07,8.251595156231623,7.296147296066704,3.010273472176211
