we,wnu,ae,anu,phase_e,phase_nu,phase_rel,theta12,theta23,theta13,J,absJ,raw_unitarity_defect,raw_leakage,total_loss
-9.850000000000001,12.0,0.048,-0.104,0.09,-0.09,-0.18,33.38827684417255,50.24955675220245,7.964181298215349,-0.019686585082846094,0.019686585082846094,0.9619222323573312,0.2028694207980991,26.524029226776303
-9.850000000000001,12.0,0.048,-0.104,-0.12,-0.06,0.06,33.38827684417187,50.249556752203034,7.964181298215373,-0.019686585082846205,0.019686585082846205,0.9619222323573314,0.20286942079809941,26.524029226776317
-9.850000000000001,12.0,0.048,-0.104,0.03,0.06,0.03,33.38827684417446,50.24955675220262,7.964181298214884,-0.019686585082846545,0.019686585082846545,0.9619222323573328,0.2028694207981007,26.524029226776822
-9.850000000000001,12.0,0.048,-0.104,0.09,0.12,0.03,33.38827684417198,50.24955675220256,7.964181298215345,-0.01968658508284553,0.01968658508284553,0.9619222323573314,0.20286942079809953,26.524029226776932
-9.850000000000001,12.0,0.048,-0.104,0.03,-0.12,-0.15,33.38827684417412,50.24955675220268,7.964181298214739,-0.019686585082846222,0.019686585082846222,0.9619222323573328,0.20286942079810033,26.52402922677742
-9.850000000000001,12.0,0.048,-0.104,-0.09,-0.06,0.03,33.38827684417169,50.24955675220283,7.96418129821526,-0.019686585082845216,0.019686585082845216,0.9619222323573312,0.20286942079809944,26.524029226777458
-9.850000000000001,12.0,0.048,-0.104,-0.06,0.06,0.12,33.38827684417463,50.249556752202544,7.964181298214594,-0.01968658508284614,0.01968658508284614,0.961922232357333,0.20286942079810086,26.524029226777763
-9.850000000000001,12.0,0.048,-0.104,0.0,-0.06,-0.06,33.38827684417177,50.24955675220295,7.964181298215256,-0.01968658508284494,0.01968658508284494,0.9619222323573314,0.20286942079809947,26.52402922677777
-9.850000000000001,12.0,0.048,-0.104,0.12,0.06,-0.06,33.38827684417499,50.24955675220267,7.964181298214468,-0.019686585082846236,0.019686585082846236,0.961922232357333,0.2028694207981008,26.524029226777923
-9.850000000000001,12.0,0.048,-0.104,0.03,0.0,-0.03,33.388276844173284,50.249556752202786,7.964181298214909,-0.019686585082845137,0.019686585082845137,0.9619222323573321,0.20286942079809997,26.52402922677819
-9.850000000000001,12.0,0.048,-0.104,-0.06,-0.12,-0.06,33.388276844174314,50.24955675220261,7.964181298214448,-0.019686585082845914,0.019686585082845914,0.9619222323573329,0.20286942079810052,26.524029226778264
-9.850000000000001,12.0,0.048,-0.104,0.03,0.09,0.06,33.388276844173895,50.24955675220273,7.964181298214709,-0.019686585082845452,0.019686585082845452,0.9619222323573334,0.20286942079810125,26.524029226778303
-9.850000000000001,12.0,0.048,-0.104,0.12,-0.12,-0.24,33.38827684417464,50.24955675220277,7.9641812982143225,-0.019686585082845955,0.019686585082845955,0.9619222323573329,0.20286942079810058,26.524029226778488
-9.850000000000001,12.0,0.048,-0.104,0.09,-0.06,-0.15,33.3882768441718,50.249556752202714,7.964181298215136,-0.019686585082844394,0.019686585082844394,0.9619222323573318,0.2028694207980999,26.524029226778506
-9.850000000000001,12.0,0.048,-0.104,0.03,0.03,0.0,33.38827684417269,50.249556752203375,7.9641812982149185,-0.019686585082844578,0.019686585082844578,0.9619222323573317,0.20286942079809941,26.52402922677884
-9.850000000000001,12.0,0.048,-0.104,0.03,-0.09,-0.12,33.38827684417254,50.24955675220258,7.964181298215049,-0.019686585082844054,0.019686585082844054,0.9619222323573304,0.20286942079809822,26.524029226778858
-9.850000000000001,12.0,0.048,-0.104,-0.06,0.0,0.06,33.388276844173426,50.249556752202714,7.964181298214631,-0.01968658508284476,0.01968658508284476,0.9619222323573323,0.2028694207981002,26.52402922677908
-9.850000000000001,12.0,0.048,-0.104,-0.06,0.09,0.15,33.388276844174065,50.249556752202665,7.964181298214422,-0.0196865850828451,0.0196865850828451,0.9619222323573335,0.20286942079810136,26.524029226779184
-9.850000000000001,12.0,0.048,-0.104,0.12,0.0,-0.12,33.3882768441738,50.24955675220286,7.964181298214486,-0.01968658508284488,0.01968658508284488,0.9619222323573323,0.2028694207981001,26.524029226779255
-9.850000000000001,12.0,0.048,-0.104,0.12,0.09,-0.03,33.388276844174385,50.24955675220275,7.964181298214308,-0.019686585082845216,0.019686585082845216,0.9619222323573333,0.2028694207981014,26.52402922677929
-9.850000000000001,12.0,0.048,-0.104,0.03,0.12,0.09,33.38827684417199,50.249556752202665,7.964181298215043,-0.01968658508284348,0.01968658508284348,0.9619222323573309,0.2028694207980987,26.524029226779497
-9.850000000000001,12.0,0.048,-0.104,-0.06,-0.09,-0.03,33.38827684417272,50.24955675220249,7.964181298214779,-0.01968658508284375,0.01968658508284375,0.9619222323573305,0.2028694207980983,26.524029226779646
-9.850000000000001,12.0,0.048,-0.104,-0.06,0.03,0.09,33.38827684417281,50.24955675220326,7.964181298214643,-0.01968658508284425,0.01968658508284425,0.9619222323573318,0.20286942079809955,26.524029226779664
-9.850000000000001,12.0,0.048,-0.104,0.12,-0.09,-0.21,33.38827684417308,50.24955675220264,7.964181298214639,-0.019686585082843846,0.019686585082843846,0.9619222323573305,0.2028694207980983,26.524029226779845
-9.850000000000001,12.0,0.048,-0.104,0.12,0.03,-0.09,33.38827684417319,50.24955675220346,7.964181298214516,-0.019686585082844345,0.019686585082844345,0.9619222323573318,0.20286942079809947,26.524029226779845
-9.850000000000001,12.0,0.048,-0.104,-0.06,0.12,0.18,33.38827684417214,50.24955675220256,7.964181298214764,-0.019686585082843107,0.019686585082843107,0.9619222323573311,0.20286942079809875,26.524029226780367
-9.850000000000001,12.0,0.048,-0.104,0.12,0.12,0.0,33.3882768441725,50.24955675220273,7.964181298214643,-0.019686585082843322,0.019686585082843322,0.961922232357331,0.20286942079809875,26.524029226780414
-9.850000000000001,12.0,0.048,-0.104,0.03,-0.06,-0.09,33.38827684417177,50.24955675220282,7.964181298214836,-0.019686585082842396,0.019686585082842396,0.9619222323573312,0.20286942079809903,26.52402922678102
-9.850000000000001,12.0,0.048,-0.104,-0.06,-0.06,0.0,33.388276844171926,50.249556752202736,7.964181298214551,-0.019686585082842045,0.019686585082842045,0.9619222323573313,0.20286942079809914,26.524029226781884
-9.850000000000001,12.0,0.048,-0.104,0.12,-0.06,-0.18,33.388276844172324,50.24955675220293,7.964181298214424,-0.01968658508284222,0.01968658508284222,0.9619222323573313,0.2028694207980991,26.524029226781987
-9.9,12.0,0.045,-0.104,-0.12,-0.03,0.09,33.05523451194811,49.26635572546546,9.142135885397133,-0.019573072752654755,0.019573072752654755,0.9661073728331433,0.20740548631042624,26.75745715184975
-9.9,12.0,0.045,-0.104,0.06,-0.03,-0.09,33.05523451194791,49.266355725465374,9.142135885397348,-0.01957307275265509,0.01957307275265509,0.9661073728331433,0.20740548631042646,26.75745715184985
-9.9,12.0,0.045,-0.104,-0.12,0.06,0.18,33.05523451194838,49.26635572546556,9.14213588539664,-0.019573072752653794,0.019573072752653794,0.9661073728331446,0.20740548631042788,26.757457151849863
-9.9,12.0,0.045,-0.104,0.06,0.06,0.0,33.05523451194819,49.26635572546553,9.142135885396852,-0.019573072752654172,0.019573072752654172,0.9661073728331445,0.207405486310428,26.75745715184991
-9.9,12.0,0.045,-0.104,-0.12,-0.12,0.0,33.055234511948086,49.2663557254657,9.142135885396492,-0.01957307275265351,0.01957307275265351,0.9661073728331445,0.20740548631042754,26.757457151849927
-9.9,12.0,0.045,-0.104,0.06,-0.12,-0.18,33.05523451194787,49.26635572546559,9.142135885396703,-0.019573072752653825,0.019573072752653825,0.9661073728331445,0.20740548631042774,26.75745715185004
-9.9,12.0,0.045,-0.104,0.09,-0.03,-0.12,33.05523451194831,49.266355725465445,9.142135885396607,-0.01957307275265292,0.01957307275265292,0.9661073728331432,0.2074054863104264,26.757457151850602
-9.9,12.0,0.045,-0.104,0.09,0.06,-0.03,33.05523451194861,49.26635572546556,9.14213588539614,-0.019573072752651965,0.019573072752651965,0.9661073728331445,0.2074054863104279,26.757457151850744
-9.9,12.0,0.045,-0.104,0.09,-0.12,-0.21,33.055234511948306,49.26635572546569,9.142135885395968,-0.019573072752651688,0.019573072752651688,0.9661073728331445,0.20740548631042763,26.757457151850762
-9.9,12.0,0.045,-0.104,-0.12,0.09,0.21,33.05523451194779,49.2663557254657,9.142135885396483,-0.019573072752652722,0.019573072752652722,0.9661073728331451,0.20740548631042843,26.757457151850797
-9.9,12.0,0.045,-0.104,0.0,-0.03,-0.03,33.05523451194797,49.266355725465395,9.142135885396835,-0.019573072752653176,0.019573072752653176,0.9661073728331433,0.20740548631042635,26.757457151850815
-9.9,12.0,0.045,-0.104,0.06,0.09,0.03,33.055234511947596,49.26635572546564,9.1421358853967,-0.019573072752653135,0.019573072752653135,0.966107372833145,0.20740548631042857,26.75745715185082
-9.9,12.0,0.045,-0.104,0.0,0.06,0.06,33.055234511948264,49.26635572546553,9.142135885396346,-0.019573072752652295,0.019573072752652295,0.9661073728331446,0.20740548631042807,26.75745715185086
-9.9,12.0,0.045,-0.104,0.0,-0.12,-0.12,33.05523451194795,49.26635572546561,9.142135885396199,-0.019573072752651983,0.019573072752651983,0.9661073728331445,0.20740548631042768,26.75745715185095
-9.9,12.0,0.045,-0.104,-0.03,-0.03,0.0,33.05523451194779,49.266355725465196,9.142135885397408,-0.019573072752654075,0.019573072752654075,0.9661073728331434,0.20740548631042632,26.75745715185098
-9.9,12.0,0.045,-0.104,-0.03,0.06,0.09,33.05523451194805,49.266355725465274,9.142135885396929,-0.019573072752653107,0.019573072752653107,0.9661073728331444,0.20740548631042788,26.75745715185112
-9.9,12.0,0.045,-0.104,-0.03,-0.12,-0.09,33.05523451194774,49.266355725465395,9.142135885396767,-0.019573072752652836,0.019573072752652836,0.9661073728331446,0.20740548631042766,26.757457151851156
-9.9,12.0,0.045,-0.104,0.09,0.09,0.0,33.05523451194805,49.266355725465736,9.142135885395966,-0.019573072752651025,0.019573072752651025,0.9661073728331451,0.20740548631042846,26.75745715185151
-9.9,12.0,0.045,-0.104,-0.12,0.0,0.12,33.05523451194724,49.26635572546582,9.142135885396659,-0.019573072752652198,0.019573072752652198,0.966107372833144,0.2074054863104271,26.757457151851668
-9.9,12.0,0.045,-0.104,0.06,0.0,-0.06,33.05523451194703,49.266355725465736,9.142135885396863,-0.019573072752652573,0.019573072752652573,0.9661073728331439,0.20740548631042732,26.757457151851703
-9.9,12.0,0.045,-0.104,0.0,0.09,0.09,33.05523451194765,49.266355725465594,9.142135885396195,-0.01957307275265124,0.01957307275265124,0.9661073728331451,0.20740548631042854,26.75745715185179
-9.9,12.0,0.045,-0.104,-0.03,0.09,0.12,33.055234511947475,49.26635572546545,9.142135885396756,-0.019573072752652094,0.019573072752652094,0.9661073728331451,0.2074054863104284,26.757457151851966
-9.9,12.0,0.045,-0.104,0.03,-0.03,-0.06,33.055234511948406,49.26635572546546,9.142135885395897,-0.019573072752650005,0.019573072752650005,0.9661073728331433,0.20740548631042635,26.757457151852208
-9.9,12.0,0.045,-0.104,0.12,-0.03,-0.15,33.055234511948136,49.266355725465395,9.142135885396133,-0.019573072752650404,0.019573072752650404,0.966107372833143,0.20740548631042596,26.757457151852265
-9.9,12.0,0.045,-0.104,-0.06,-0.03,0.03,33.0552345119484,49.26635572546546,9.14213588539595,-0.019573072752650026,0.019573072752650026,0.966107372833143,0.20740548631042602,26.757457151852265
-9.9,12.0,0.045,-0.104,0.03,0.06,0.03,33.055234511948726,49.26635572546561,9.14213588539543,-0.019573072752649138,0.019573072752649138,0.9661073728331444,0.20740548631042796,26.757457151852265
-9.9,12.0,0.045,-0.104,0.12,0.06,-0.06,33.05523451194843,49.266355725465516,9.14213588539565,-0.01957307275264945,0.01957307275264945,0.9661073728331441,0.20740548631042746,26.75745715185238
-9.9,12.0,0.045,-0.104,0.03,-0.12,-0.15,33.0552345119484,49.2663557254657,9.14213588539527,-0.019573072752648787,0.019573072752648787,0.9661073728331444,0.20740548631042763,26.75745715185238
-9.9,12.0,0.045,-0.104,0.12,-0.12,-0.24,33.05523451194814,49.26635572546563,9.142135885395486,-0.019573072752649193,0.019573072752649193,0.966107372833144,0.2074054863104271,26.75745715185238
-9.9,12.0,0.045,-0.104,-0.06,0.06,0.12,33.055234511948676,49.26635572546556,9.14213588539547,-0.01957307275264904,0.01957307275264904,0.966107372833144,0.20740548631042754,26.75745715185242
-9.9,12.0,0.045,-0.104,-0.06,-0.12,-0.06,33.05523451194838,49.26635572546572,9.1421358853953,-0.019573072752648742,0.019573072752648742,0.9661073728331441,0.2074054863104273,26.75745715185246
-9.9,12.0,0.045,-0.104,0.09,0.0,-0.09,33.05523451194747,49.266355725465814,9.14213588539614,-0.019573072752650383,0.019573072752650383,0.966107372833144,0.20740548631042718,26.7574571518525
-9.9,12.0,0.045,-0.104,-0.09,-0.03,0.06,33.05523451194793,49.266355725465324,9.142135885396565,-0.019573072752650904,0.019573072752650904,0.9661073728331431,0.20740548631042632,26.75745715185259
-9.9,12.0,0.045,-0.104,0.06,0.03,-0.03,33.05523451194645,49.26635572546632,9.14213588539688,-0.019573072752651754,0.019573072752651754,0.9661073728331434,0.20740548631042677,26.75745715185264
-9.9,12.0,0.045,-0.104,-0.09,0.06,0.15,33.05523451194824,49.26635572546548,9.14213588539608,-0.019573072752649995,0.019573072752649995,0.9661073728331441,0.20740548631042777,26.757457151852655
-9.9,12.0,0.045,-0.104,-0.12,0.03,0.15,33.05523451194663,49.266355725466326,9.14213588539669,-0.01957307275265134,0.01957307275265134,0.9661073728331434,0.20740548631042657,26.757457151852666
-9.9,12.0,0.045,-0.104,0.0,0.0,0.0,33.05523451194709,49.26635572546578,9.14213588539636,-0.019573072752650675,0.019573072752650675,0.966107372833144,0.20740548631042724,26.757457151852684
-9.9,12.0,0.045,-0.104,-0.09,-0.12,-0.03,33.055234511947894,49.26635572546555,9.142135885395923,-0.019573072752649686,0.019573072752649686,0.9661073728331443,0.20740548631042746,26.75745715185274
-9.9,12.0,0.045,-0.104,-0.03,0.0,0.03,33.055234511946885,49.26635572546555,9.142135885396932,-0.0195730727526515,0.0195730727526515,0.9661073728331439,0.20740548631042707,26.757457151852908
-9.9,12.0,0.045,-0.104,0.03,0.09,0.06,33.05523451194811,49.26635572546569,9.142135885395263,-0.019573072752648083,0.019573072752648083,0.966107372833145,0.20740548631042852,26.757457151853174
-9.9,12.0,0.045,-0.104,0.12,0.09,-0.03,33.055234511947845,49.26635572546568,9.142135885395486,-0.019573072752648427,0.019573072752648427,0.9661073728331447,0.2074054863104281,26.757457151853252
-9.9,12.0,0.045,-0.104,-0.12,-0.09,0.03,33.05523451194651,49.266355725465594,9.142135885396819,-0.01957307275265088,0.01957307275265088,0.9661073728331423,0.20740548631042535,26.75745715185329
-9.9,12.0,0.045,-0.104,-0.06,0.09,0.15,33.05523451194808,49.26635572546572,9.142135885395296,-0.019573072752647986,0.019573072752647986,0.9661073728331445,0.20740548631042813,26.75745715185331
-9.9,12.0,0.045,-0.104,0.06,-0.09,-0.15,33.05523451194629,49.26635572546555,9.142135885397023,-0.019573072752651237,0.019573072752651237,0.9661073728331423,0.20740548631042552,26.757457151853355
-9.9,12.0,0.045,-0.104,0.09,0.03,-0.06,33.05523451194688,49.2663557254664,9.14213588539617,-0.019573072752649613,0.019573072752649613,0.9661073728331435,0.20740548631042674,26.757457151853416
-9.9,12.0,0.045,-0.104,-0.09,0.09,0.18,33.05523451194762,49.26635572546557,9.142135885395927,-0.019573072752648926,0.019573072752648926,0.9661073728331447,0.2074054863104284,26.757457151853604
-9.9,12.0,0.045,-0.104,0.0,0.03,0.03,33.055234511946495,49.26635572546634,9.142135885396383,-0.01957307275264987,0.01957307275264987,0.9661073728331435,0.20740548631042677,26.757457151853615
-9.9,12.0,0.045,-0.104,-0.03,0.03,0.06,33.05523451194632,49.26635572546612,9.142135885396954,-0.019573072752650737,0.019573072752650737,0.9661073728331435,0.20740548631042655,26.757457151853792
-9.9,12.0,0.045,-0.104,0.09,-0.09,-0.18,33.05523451194676,49.26635572546561,9.142135885396307,-0.019573072752649173,0.019573072752649173,0.9661073728331423,0.2074054863104254,26.757457151854034
-9.9,12.0,0.045,-0.104,-0.12,0.12,0.24,33.055234511945905,49.26635572546563,9.14213588539682,-0.01957307275265029,0.01957307275265029,0.9661073728331429,0.2074054863104259,26.757457151854034
-9.9,12.0,0.045,-0.104,0.03,0.0,-0.03,33.05523451194756,49.2663557254658,9.142135885395449,-0.019573072752647545,0.019573072752647545,0.9661073728331439,0.20740548631042724,26.75745715185407
-9.9,12.0,0.045,-0.104,0.06,0.12,0.06,33.05523451194569,49.26635572546556,9.14213588539703,-0.019573072752650675,0.019573072752650675,0.9661073728331429,0.2074054863104261,26.757457151854076
-9.9,12.0,0.045,-0.104,0.12,0.0,-0.12,33.055234511947276,49.26635572546576,9.142135885395657,-0.0195730727526479,0.0195730727526479,0.9661073728331435,0.20740548631042688,26.75745715185412
-9.9,12.0,0.045,-0.104,-0.06,0.0,0.06,33.05523451194753,49.26635572546584,9.142135885395488,-0.01957307275264746,0.01957307275264746,0.9661073728331434,0.2074054863104268,26.757457151854204
-9.9,12.0,0.045,-0.104,0.0,-0.09,-0.09,33.055234511946374,49.26635572546555,9.142135885396518,-0.019573072752649405,0.019573072752649405,0.9661073728331424,0.20740548631042557,26.75745715185426
-9.9,12.0,0.045,-0.104,-0.09,0.0,0.09,33.05523451194707,49.266355725465736,9.1421358853961,-0.019573072752648427,0.019573072752648427,0.9661073728331436,0.207405486310427,26.757457151854435
-9.9,12.0,0.045,-0.104,-0.03,-0.09,-0.06,33.05523451194617,49.26635572546533,9.142135885397094,-0.019573072752650238,0.019573072752650238,0.9661073728331423,0.20740548631042532,26.75745715185449
-9.9,12.0,0.045,-0.104,-0.12,-0.06,0.06,33.055234511945805,49.26635572546591,9.14213588539661,-0.01957307275264921,0.01957307275264921,0.9661073728331431,0.2074054863104261,26.757457151854766
-9.9,12.0,0.045,-0.104,0.09,0.12,0.03,33.055234511946146,49.26635572546569,9.142135885396305,-0.019573072752648517,0.019573072752648517,0.9661073728331427,0.20740548631042588,26.75745715185483
-9.9,12.0,0.045,-0.104,0.06,-0.06,-0.12,33.05523451194557,49.26635572546583,9.142135885396815,-0.01957307275264953,0.01957307275264953,0.9661073728331431,0.2074054863104264,26.757457151854872
-9.9,12.0,0.045,-0.104,0.03,0.03,0.0,33.055234511946985,49.2663557254664,9.142135885395463,-0.01957307275264677,0.01957307275264677,0.9661073728331433,0.20740548631042666,26.757457151854947
-9.9,12.0,0.045,-0.104,0.0,0.12,0.12,33.05523451194581,49.266355725465615,9.142135885396506,-0.01957307275264882,0.01957307275264882,0.9661073728331429,0.207405486310426,26.757457151854958
-9.9,12.0,0.045,-0.104,0.12,0.03,-0.09,33.05523451194669,49.26635572546634,9.14213588539568,-0.019573072752647084,0.019573072752647084,0.966107372833143,0.20740548631042613,26.75745715185505
-9.9,12.0,0.045,-0.104,-0.06,0.03,0.09,33.05523451194696,49.26635572546641,9.142135885395493,-0.019573072752646706,0.019573072752646706,0.966107372833143,0.2074054863104263,26.75745715185505
-9.9,12.0,0.045,-0.104,-0.03,0.12,0.15,33.05523451194559,49.2663557254654,9.142135885397092,-0.01957307275264966,0.01957307275264966,0.9661073728331429,0.20740548631042585,26.7574571518552
-9.9,12.0,0.045,-0.104,-0.09,0.03,0.12,33.055234511946495,49.26635572546628,9.142135885396106,-0.01957307275264767,0.01957307275264767,0.9661073728331432,0.20740548631042657,26.757457151855295
-9.9,12.0,0.045,-0.104,0.09,-0.06,-0.15,33.05523451194598,49.2663557254659,9.142135885396092,-0.01957307275264736,0.01957307275264736,0.9661073728331431,0.2074054863104262,26.75745715185565
-9.9,12.0,0.045,-0.104,0.03,-0.09,-0.12,33.055234511946836,49.26635572546559,9.142135885395597,-0.019573072752646237,0.019573072752646237,0.9661073728331423,0.20740548631042546,26.757457151855668
-9.9,12.0,0.045,-0.104,0.12,-0.09,-0.21,33.055234511946566,49.26635572546556,9.14213588539582,-0.019573072752646664,0.019573072752646664,0.966107372833142,0.207405486310425,26.757457151855668
-9.9,12.0,0.045,-0.104,0.0,-0.06,-0.06,33.055234511945635,49.26635572546582,9.142135885396296,-0.019573072752647667,0.019573072752647667,0.9661073728331431,0.20740548631042646,26.75745715185579
-9.9,12.0,0.045,-0.104,-0.06,-0.09,-0.03,33.05523451194681,49.266355725465594,9.142135885395652,-0.019573072752646196,0.019573072752646196,0.9661073728331419,0.20740548631042507,26.75745715185579
-9.9,12.0,0.045,-0.104,-0.03,-0.06,-0.03,33.05523451194542,49.266355725465615,9.142135885396868,-0.019573072752648503,0.019573072752648503,0.9661073728331431,0.2074054863104262,26.757457151856006
-9.9,12.0,0.045,-0.104,-0.09,-0.09,0.0,33.05523451194633,49.2663557254655,9.142135885396257,-0.01957307275264713,0.01957307275264713,0.966107372833142,0.20740548631042524,26.757457151856045
-9.9,12.0,0.045,-0.104,0.12,0.12,0.0,33.055234511946004,49.266355725465644,9.142135885395817,-0.019573072752646067,0.019573072752646067,0.9661073728331424,0.20740548631042552,26.757457151856393
-9.9,12.0,0.045,-0.104,0.03,0.12,0.09,33.05523451194625,49.2663557254657,9.142135885395602,-0.019573072752645637,0.019573072752645637,0.9661073728331427,0.207405486310426,26.757457151856414
-9.9,12.0,0.045,-0.104,-0.06,0.12,0.18,33.0552345119462,49.26635572546568,9.142135885395632,-0.019573072752645613,0.019573072752645613,0.9661073728331422,0.20740548631042552,26.757457151856475
-9.9,12.0,0.045,-0.104,-0.09,0.12,0.21,33.05523451194574,49.26635572546557,9.142135885396247,-0.01957307275264653,0.01957307275264653,0.9661073728331424,0.20740548631042577,26.757457151856766
-9.9,12.0,0.045,-0.104,0.12,-0.06,-0.18,33.05523451194583,49.26635572546582,9.14213588539561,-0.019573072752644943,0.019573072752644943,0.9661073728331426,0.2074054863104259,26.757457151857203
-9.9,12.0,0.045,-0.104,0.03,-0.06,-0.09,33.05523451194606,49.26635572546585,9.142135885395396,-0.019573072752644465,0.019573072752644465,0.966107372833143,0.2074054863104263,26.75745715185727
-9.9,12.0,0.045,-0.104,-0.06,-0.06,0.0,33.055234511946075,49.26635572546592,9.142135885395426,-0.019573072752644458,0.019573072752644458,0.9661073728331424,0.20740548631042585,26.757457151857302
-9.9,12.0,0.045,-0.104,-0.09,-0.06,0.03,33.05523451194559,49.26635572546579,9.142135885396039,-0.019573072752645387,0.019573072752645387,0.9661073728331427,0.20740548631042618,26.757457151857587
-9.850000000000001,12.0,0.045,-0.104,-0.12,-0.03,0.09,33.458921627885985,50.0007748107734,8.502640262568622,-0.018509788972736037,0.018509788972736037,0.9640617083891792,0.20412918523338486,27.20493610164761
-9.850000000000001,12.0,0.045,-0.104,-0.12,0.06,0.18,33.45892162788628,50.0007748107735,8.502640262568137,-0.018509788972735024,0.018509788972735024,0.9640617083891805,0.20412918523338638,27.204936101648915
-9.850000000000001,12.0,0.045,-0.104,-0.03,-0.03,0.0,33.45892162788614,50.000774810773294,8.50264026256846,-0.018509788972734836,0.018509788972734836,0.9640617083891796,0.2041291852333852,27.204936101648943
-9.850000000000001,12.0,0.045,-0.104,-0.12,-0.12,0.0,33.45892162788595,50.00077481077361,8.502640262567986,-0.01850978897273478,0.01850978897273478,0.9640617083891805,0.2041291852333861,27.204936101649213
-9.850000000000001,12.0,0.045,-0.104,-0.12,0.09,0.21,33.458921627885694,50.00077481077361,8.502640262567988,-0.01850978897273402,0.01850978897273402,0.964061708389181,0.204129185233387,27.204936101650077
-9.850000000000001,12.0,0.045,-0.104,-0.03,0.06,0.09,33.45892162788643,50.000774810773436,8.502640262567954,-0.018509788972733778,0.018509788972733778,0.9640617083891809,0.20412918523338672,27.20493610165031
-9.850000000000001,12.0,0.045,-0.104,-0.12,0.0,0.12,33.45892162788513,50.00077481077377,8.502640262568178,-0.01850978897273367,0.01850978897273367,0.9640617083891798,0.20412918523338572,27.204936101650368
-9.850000000000001,12.0,0.045,-0.104,-0.09,-0.03,0.06,33.45892162788663,50.0007748107734,8.502640262567605,-0.018509788972733494,0.018509788972733494,0.9640617083891795,0.20412918523338516,27.204936101650596
-9.850000000000001,12.0,0.045,-0.104,-0.03,-0.12,-0.09,33.45892162788613,50.00077481077351,8.5026402625678,-0.01850978897273352,0.01850978897273352,0.9640617083891809,0.20412918523338638,27.204936101650613
-9.850000000000001,12.0,0.045,-0.104,-0.12,0.03,0.15,33.458921627884514,50.0007748107743,8.502640262568187,-0.018509788972733025,0.018509788972733025,0.9640617083891793,0.20412918523338508,27.204936101651107
-9.850000000000001,12.0,0.045,-0.104,0.06,-0.03,-0.09,33.4589216278861,50.00077481077313,8.502640262568136,-0.01850978897273283,0.01850978897273283,0.9640617083891795,0.20412918523338544,27.204936101651157
-9.850000000000001,12.0,0.045,-0.104,-0.12,-0.09,0.03,33.45892162788437,50.0007748107735,8.50264026256835,-0.0185097889727325,0.0185097889727325,0.964061708389178,0.20412918523338386,27.204936101651427
-9.850000000000001,12.0,0.045,-0.104,-0.03,0.09,0.12,33.45892162788583,50.00077481077354,8.502640262567791,-0.018509788972732748,0.018509788972732748,0.9640617083891814,0.20412918523338727,27.204936101651498
-9.850000000000001,12.0,0.045,-0.104,-0.03,0.0,0.03,33.458921627885275,50.000774810773635,8.502640262568002,-0.01850978897273239,0.01850978897273239,0.9640617083891803,0.20412918523338597,27.20493610165178
-9.850000000000001,12.0,0.045,-0.104,-0.09,0.06,0.15,33.45892162788692,50.00077481077358,8.502640262567118,-0.01850978897273248,0.01850978897273248,0.9640617083891807,0.2041291852333866,27.20493610165191
-9.850000000000001,12.0,0.045,-0.104,-0.12,0.12,0.24,33.45892162788379,50.00077481077358,8.502640262568347,-0.018509788972731884,0.018509788972731884,0.9640617083891786,0.2041291852333844,27.204936101652134
-9.850000000000001,12.0,0.045,-0.104,-0.09,-0.12,-0.03,33.458921627886596,50.000774810773706,8.502640262566944,-0.018509788972732175,0.018509788972732175,0.9640617083891806,0.2041291852333863,27.20493610165228
-9.850000000000001,12.0,0.045,-0.104,0.06,0.06,0.0,33.45892162788639,50.00077481077325,8.502640262567626,-0.018509788972731856,0.018509788972731856,0.9640617083891808,0.20412918523338697,27.204936101652432
-9.850000000000001,12.0,0.045,-0.104,-0.03,0.03,0.06,33.45892162788467,50.00077481077422,8.502640262568004,-0.01850978897273171,0.01850978897273171,0.9640617083891798,0.20412918523338539,27.204936101652578
-9.850000000000001,12.0,0.045,-0.104,0.06,-0.12,-0.18,33.458921627886056,50.000774810773365,8.50264026256747,-0.018509788972731554,0.018509788972731554,0.9640617083891809,0.20412918523338666,27.204936101652795
-9.850000000000001,12.0,0.045,-0.104,-0.03,-0.09,-0.06,33.45892162788454,50.000774810773414,8.502640262568155,-0.018509788972731207,0.018509788972731207,0.9640617083891786,0.2041291852333842,27.204936101652873
-9.850000000000001,12.0,0.045,-0.104,-0.09,0.09,0.18,33.45892162788632,50.00077481077368,8.502640262566967,-0.018509788972731412,0.018509788972731412,0.9640617083891814,0.20412918523338722,27.20493610165314
-9.850000000000001,12.0,0.045,-0.104,-0.09,0.0,0.09,33.45892162788577,50.0007748107738,8.502640262567143,-0.018509788972731055,0.018509788972731055,0.9640617083891801,0.20412918523338597,27.204936101653434
-9.850000000000001,12.0,0.045,-0.104,-0.12,-0.06,0.06,33.458921627883626,50.00077481077381,8.502640262568134,-0.01850978897273077,0.01850978897273077,0.9640617083891788,0.20412918523338475,27.20493610165344
-9.850000000000001,12.0,0.045,-0.104,-0.03,0.12,0.15,33.45892162788397,50.00077481077353,8.502640262568157,-0.01850978897273069,0.01850978897273069,0.9640617083891792,0.20412918523338466,27.204936101653473
