kappa0,p,cabibbo,eps_cp,a23_r,a23_i,a13,theta12,theta23,theta13,J,absJ,unitarity_defect,raw_leakage,loss
0.42,2.4,0.23,0.015,0.12,0.22,0.3,13.154075326793166,2.0547046506890516,0.3328728584750036,3.516610734504225e-05,3.516610734504225e-05,2.774317228189763e-16,0.0,3.832121242868783
0.42,2.4,0.23,0.015,0.24,0.16666666666666669,0.15,13.154475631859484,1.8601921140003017,0.197503189521459,1.4362562631820008e-05,1.4362562631820008e-05,3.2917777819026474e-16,0.0,3.8466064253453145
0.42,2.4,0.23,0.015,0.32,0.19333333333333333,0.45,13.153465809128951,2.3008295747418446,0.3415200008457783,5.168885307770682e-05,5.168885307770682e-05,3.531818822903929e-16,0.0,3.8470310069882028
0.42,2.4,0.23,0.015,0.28,0.14,0.3,13.154659175564758,1.8151090176037945,0.21912871306875045,2.568767174246714e-05,2.568767174246714e-05,1.588669571310759e-16,0.0,3.9469739396593995
0.42,2.4,0.23,0.015,0.32,0.11333333333333334,0.35,13.154694187560724,1.813123550102153,0.21291896912367236,2.6042625846486173e-05,2.6042625846486173e-05,3.4563304166396876e-16,0.0,3.9553070681412645
0.42,2.4,0.23,0.015,0.24,0.16666666666666669,0.35,13.154558297439257,1.8767538423230141,0.28202723362121296,3.3984387361876006e-05,3.3984387361876006e-05,3.4297727679636664e-16,0.0,3.979989310488481
0.42,2.4,0.23,0.015,0.2,0.19333333333333333,0.35,13.154310640754945,1.9772676190132592,0.3165875669567411,3.7924064869281765e-05,3.7924064869281765e-05,2.5474478477249266e-16,0.0,3.9815559789580615
0.42,2.4,0.23,0.015,0.32,0.11333333333333334,0.4,13.15472389242674,1.819955397392031,0.24474252227334173,2.9809030004688403e-05,2.9809030004688403e-05,4.076979621645972e-16,0.0,4.022783994493357
0.42,2.4,0.23,0.015,0.28,0.14,0.35,13.154686146743556,1.8206634068758207,0.24747021048784476,3.0023710649414864e-05,3.0023710649414864e-05,2.2491109661188678e-16,0.0,4.044322036043972
0.42,2.4,0.23,0.015,0.24,0.19333333333333333,0.4,13.154087711978656,2.0751635491366907,0.3352421395011159,4.4235628920353404e-05,4.4235628920353404e-05,1.4221162120947533e-16,0.0,4.123582558992662
0.42,2.4,0.23,0.015,0.28,0.14,0.25,13.154639346530567,1.809590438013613,0.19569129486837905,2.1351575138030265e-05,2.1351575138030265e-05,2.2979193787753727e-16,0.0,4.150383744842628
0.42,2.4,0.23,0.015,0.16,0.19333333333333333,0.3,13.154490478777696,1.893403799717902,0.29836855489460373,3.1823602183709415e-05,3.1823602183709415e-05,2.9369001651796184e-16,0.0,4.1738291003350705
0.42,2.4,0.23,0.015,0.32,0.11333333333333334,0.3,13.15467162489402,1.8063188280088116,0.1851266711944598,2.227616323582579e-05,2.227616323582579e-05,2.599612057704183e-16,0.0,4.2278702930681655
0.42,2.4,0.23,0.015,0.12,0.19333333333333333,0.2,13.154598766178896,1.824398371121685,0.25460176524894235,2.067903497484508e-05,2.067903497484508e-05,3.5396914569314424e-16,0.0,4.261497358631268
0.42,2.4,0.23,0.015,0.24,0.16666666666666669,0.1,13.154472820445893,1.8561573872471568,0.19398204822405685,9.456998194025401e-06,9.456998194025401e-06,1.3241406895707537e-16,0.0,4.265842480725282
0.42,2.4,0.23,0.015,0.36,0.08666666666666667,0.3,13.154564266443174,1.8468745856132474,0.15138490435905716,1.8844993569584745e-05,1.8844993569584745e-05,3.2186206465408655e-16,0.0,4.28068066730618
0.42,2.4,0.23,0.015,0.12,0.19333333333333333,0.15,13.15457744962172,1.8233413299064478,0.23317455555869412,1.5423411332114723e-05,1.5423411332114723e-05,3.4690457739553504e-16,0.0,4.299282052783332
0.42,2.4,0.23,0.015,0.16,0.22,0.35,13.153943179573133,2.1158835594065004,0.351149525687443,4.18421450369133e-05,4.18421450369133e-05,3.17747676545901e-16,0.0,4.38517782527885
0.42,2.4,0.23,0.015,0.24,0.22,0.4,13.15350209050404,2.2780305787515256,0.35759430757841276,4.9565868250264766e-05,4.9565868250264766e-05,2.997185083545745e-16,0.0,4.428955295821549
0.42,2.4,0.23,0.015,0.36,0.06,0.45,13.1548422249792,1.7864576881290488,0.22763291520245063,2.2354407751837974e-05,2.2354407751837974e-05,1.483366883967388e-16,0.0,4.443997694825519
0.42,2.4,0.23,0.015,0.32,0.11333333333333334,0.45,13.154760739570573,1.8268140734555829,0.2792223614801497,3.357536725651783e-05,3.357536725651783e-05,3.3957187810388034e-16,0.0,4.520546541988534
0.42,2.4,0.23,0.015,0.28,0.14,0.2,13.154626659588512,1.8041079903830304,0.1790937634772742,1.7015430575684914e-05,1.7015430575684914e-05,2.498854339760928e-16,0.0,4.527499293084299
0.42,2.4,0.23,0.015,0.28,0.14,0.4,13.154720260138275,1.826253285576941,0.27922646363291465,3.4359682119410734e-05,3.4359682119410734e-05,1.215084486193285e-16,0.0,4.5401788364549684
0.42,2.4,0.23,0.015,0.12,0.19333333333333333,0.25,13.154627224827857,1.8255071772570033,0.28066978251686037,2.5934612101225635e-05,2.5934612101225635e-05,5.580049745151586e-16,0.0,4.576173030744663
0.42,2.4,0.23,0.015,0.12,0.19333333333333333,0.1,13.154563275099894,1.8223361421173951,0.21776241964589438,1.0167752995327711e-05,1.0167752995327711e-05,4.2376723953463383e-16,0.0,4.599338276256668
0.42,2.4,0.23,0.015,0.36,0.06,0.4,13.154810717464068,1.7779192637659484,0.19070556548880224,1.983702442570623e-05,1.983702442570623e-05,1.6928142628281972e-16,0.0,4.660432716205346
0.42,2.4,0.23,0.015,0.28,0.16666666666666669,0.45,13.154329864022873,2.001990805346248,0.3332953388115871,4.473455337176968e-05,4.473455337176968e-05,3.1566843693923097e-16,0.0,4.664882685315183
0.42,2.4,0.23,0.015,0.32,0.11333333333333334,0.25,13.15465620436697,1.799541531027524,0.16343529101796123,1.850965062675375e-05,1.850965062675375e-05,3.4374455048256994e-16,0.0,4.704638197908411
0.42,2.4,0.23,0.015,0.28,0.19333333333333333,0.45,13.153821693971253,2.185206357764175,0.35426362271688616,5.075790184782408e-05,5.075790184782408e-05,3.1964663141267923e-16,0.0,4.720924966270263
0.42,2.4,0.23,0.015,0.2,0.16666666666666669,0.25,13.154758111515266,1.7652246050976081,0.23673697044711764,2.3663767932429608e-05,2.3663767932429608e-05,2.359592606980775e-16,0.0,4.764902624996648
0.42,2.4,0.23,0.015,0.2,0.16666666666666669,0.2,13.154737538587476,1.7618422895251975,0.21437684909851576,1.886766529085246e-05,1.886766529085246e-05,3.260732220690931e-16,0.0,4.87157319833854
0.42,2.4,0.23,0.015,0.24,0.16666666666666669,0.4,13.154596819089079,1.8809986076974639,0.31373046640949315,3.888968016653102e-05,3.888968016653102e-05,4.502873189249668e-17,0.0,4.927821100341281
0.42,2.4,0.23,0.015,0.36,0.08666666666666667,0.25,13.154553254404991,1.8390413960150687,0.13235581275909988,1.5648227938223902e-05,1.5648227938223902e-05,4.608871894170318e-16,0.0,4.9458493508060615
0.42,2.4,0.23,0.015,0.28,0.14,0.15,13.154621114704955,1.7986619989813881,0.17133555737139708,1.2679247795129717e-05,1.2679247795129717e-05,2.2741258808933373e-16,0.0,4.947091813637934
0.42,2.4,0.23,0.015,0.2,0.16666666666666669,0.3,13.154785826627124,1.7686545251741028,0.2638809240644865,2.8459817379280355e-05,2.8459817379280355e-05,1.2153166442849347e-16,0.0,4.983053504612977
0.42,2.4,0.23,0.015,0.2,0.16666666666666669,0.15,13.154724107789297,1.758507849079394,0.198424453952557,1.4071520236028784e-05,1.4071520236028784e-05,4.49921694482945e-16,0.0,5.196485133307699
0.42,2.4,0.23,0.015,0.32,0.11333333333333334,0.2,13.154647925938757,1.792791962587083,0.15050620621442531,1.4743096473431028e-05,1.4743096473431028e-05,3.439596490804867e-16,0.0,5.210943258354933
0.42,2.4,0.23,0.015,0.16,0.19333333333333333,0.35,13.154529743981264,1.8954827754121177,0.3290530242635602,3.718856356381764e-05,3.718856356381764e-05,2.655340167886712e-16,0.0,5.24169307627399
0.42,2.4,0.23,0.015,0.2,0.22,0.4,13.153767941351804,2.1918537267229268,0.3698151859037344,4.8729302809552566e-05,4.8729302809552566e-05,2.5181682552341508e-16,0.0,5.268303975149747
0.42,2.4,0.23,0.015,0.36,0.06,0.35,13.154786352249557,1.7693937206763894,0.15627638235591598,1.731959666794944e-05,1.731959666794944e-05,5.108149470956389e-16,0.0,5.286885494635784
0.42,2.4,0.23,0.015,0.12,0.19333333333333333,0.3,13.154662825643877,1.8266676558387054,0.31021085681620897,3.119013088908121e-05,3.119013088908121e-05,2.7165476773010695e-16,0.0,5.319944480324409
0.42,2.4,0.23,0.015,0.28,0.14,0.1,13.154622711865105,1.793252790034401,0.17360580183275967,8.34303653614657e-06,8.34303653614657e-06,2.25548243353519e-16,0.0,5.331108505582024
0.42,2.4,0.23,0.015,0.12,0.22,0.35,13.154118999170107,2.0555420289891155,0.36361788099386166,4.109961703730597e-05,4.109961703730597e-05,2.313922148360532e-16,0.0,5.347019706844043
0.42,2.4,0.23,0.015,0.36,0.22,0.45,13.152481989778384,2.5999342765406728,0.3529515055835329,5.8616918639609744e-05,5.8616918639609744e-05,3.3822006086615354e-16,0.0,5.368001005073781
0.42,2.4,0.23,0.015,0.2,0.19333333333333333,0.4,13.15435357020846,1.980177477314843,0.34824800241274323,4.339834997799455e-05,4.339834997799455e-05,3.1817770656677666e-16,0.0,5.3990052720880195
0.42,2.4,0.23,0.015,0.32,0.22,0.45,13.152881135102255,2.485145381713376,0.36411313181620725,5.769498152238817e-05,5.769498152238817e-05,2.644815144254889e-16,0.0,5.419138659923676
0.42,2.4,0.23,0.015,0.36,0.08666666666666667,0.2,13.154549384415313,1.8312269270524841,0.12498223559567401,1.2451427220130928e-05,1.2451427220130928e-05,4.992407132025337e-16,0.0,5.4353006785245785
0.42,2.4,0.23,0.015,0.28,0.14,0.45,13.154761515839065,1.8318783355110655,0.31336102145533784,3.8695576413137756e-05,3.8695576413137756e-05,1.4331824059947263e-16,0.0,5.50257455041951
0.42,2.4,0.23,0.015,0.32,0.11333333333333334,0.15,13.15464678958739,1.7860704296493226,0.1486437219149892,1.0976509230112286e-05,1.0976509230112286e-05,3.3297936914605383e-16,0.0,5.59555008082917
0.42,2.4,0.23,0.015,0.36,0.08666666666666667,0.1,13.154563070558968,1.8156550836240692,0.14943571846238893,6.057749197589668e-06,6.057749197589668e-06,3.1881001292377814e-16,0.0,5.609140430105914
0.42,2.4,0.23,0.015,0.2,0.16666666666666669,0.35,13.154820683996338,1.7721317776066001,0.29448884302231937,3.325580285004279e-05,3.325580285004279e-05,4.391219572156328e-17,0.0,5.612653356859655
0.42,2.4,0.23,0.015,0.36,0.08666666666666667,0.15,13.154552656463805,1.8234314109668548,0.13124360387351866,9.254598583748747e-06,9.254598583748747e-06,5.044367561310918e-16,0.0,5.619122537789388
0.42,2.4,0.23,0.015,0.2,0.16666666666666669,0.1,13.154717819085116,1.7552215527688395,0.1904964181856532,9.275343549525195e-06,9.275343549525195e-06,3.190730181231389e-16,0.0,5.633534031045184
0.42,2.4,0.23,0.015,0.32,0.08666666666666667,0.4,13.155003422931964,1.6997060474496355,0.22476362194840366,2.4420524057589682e-05,2.4420524057589682e-05,2.491137524786174e-16,0.0,5.641440306115507
0.42,2.4,0.23,0.015,0.24,0.14,0.3,13.154961366639773,1.6885770979809394,0.2294186108341418,2.507527065929993e-05,2.507527065929993e-05,3.4349290714303128e-16,0.0,5.82706099014324
0.42,2.4,0.23,0.015,0.32,0.11333333333333334,0.1,13.154652795309726,1.7793772427279944,0.15823908559313274,7.209897351128508e-06,7.209897351128508e-06,5.51283019635496e-16,0.0,5.832766928141336
0.42,2.4,0.23,0.015,0.28,0.22,0.45,13.153237010344103,2.378499076729222,0.37609244109589046,5.6765047560053405e-05,5.6765047560053405e-05,2.7786458196603865e-16,0.0,5.842220136440704
0.42,2.4,0.23,0.015,0.32,0.08666666666666667,0.45,13.155039339386596,1.7073372383069054,0.2610138351781313,2.75077438444786e-05,2.75077438444786e-05,1.241714932327733e-16,0.0,5.846106040315532
0.42,2.4,0.23,0.015,0.32,0.08666666666666667,0.35,13.15497464890346,1.6920969949865683,0.19081656716742737,2.1333249495294332e-05,2.1333249495294332e-05,1.146223746489208e-16,0.0,5.8718683857924665
0.42,2.4,0.23,0.015,0.24,0.19333333333333333,0.45,13.15413430553081,2.078811630268142,0.36774068068350396,4.981911334838926e-05,4.981911334838926e-05,2.5460446836662866e-16,0.0,5.914699758757872
0.42,2.4,0.23,0.015,0.24,0.14,0.25,13.154938059914324,1.683667597419141,0.20299194107228097,2.084854935459693e-05,2.084854935459693e-05,4.2338493253688796e-16,0.0,5.972663096381309
0.42,2.4,0.23,0.015,0.24,0.14,0.35,13.154991815691464,1.6935288494718634,0.2599266532956251,2.9301935626332293e-05,2.9301935626332293e-05,2.8974556076332704e-16,0.0,6.032116310332715
0.42,2.4,0.23,0.015,0.28,0.11333333333333334,0.35,13.15504313731819,1.6660194017277665,0.2253682884143283,2.532755562852443e-05,2.532755562852443e-05,3.152786841216279e-16,0.0,6.162582083872697
0.42,2.4,0.23,0.015,0.36,0.06,0.3,13.154769129271305,1.7608812362347974,0.12640344279189816,1.4802130117570755e-05,1.4802130117570755e-05,3.7085981218812257e-16,0.0,6.188286092527984
0.42,2.4,0.23,0.015,0.16,0.16666666666666669,0.25,13.154970264245508,1.675165730355775,0.24633841950123633,2.314671024071513e-05,2.314671024071513e-05,3.345269566304136e-16,0.0,6.233931389387253
0.42,2.4,0.23,0.015,0.16,0.16666666666666669,0.2,13.154946213606584,1.672632065933773,0.22111247443031232,1.8460090858707368e-05,1.8460090858707368e-05,5.152121422621213e-16,0.0,6.260157307781198
0.42,2.4,0.23,0.015,0.16,0.22,0.4,13.15399051620113,2.117556052888017,0.38277472550454805,4.78850104098337e-05,4.78850104098337e-05,2.2773490491462125e-16,0.0,6.285219046544023
0.42,2.4,0.23,0.015,0.24,0.14,0.2,13.154921895453484,1.678800712659026,0.1824290376371012,1.6621781208748382e-05,1.6621781208748382e-05,4.0856708470430366e-16,0.0,6.351935911401342
0.42,2.4,0.23,0.015,0.28,0.11333333333333334,0.4,13.155076320153935,1.6724216947394372,0.2589596164311253,2.8984581683454136e-05,2.8984581683454136e-05,2.486531585477922e-16,0.0,6.35468594360022
0.42,2.4,0.23,0.015,0.28,0.11333333333333334,0.3,13.155017096889376,1.6596500594906256,0.19499602835707697,2.1670472708963662e-05,2.1670472708963662e-05,1.1504238278385075e-16,0.0,6.360258502995315
0.42,2.4,0.23,0.015,0.24,0.16666666666666669,0.45,13.154642483016195,1.8852845571126824,0.3475860180717633,4.3794885571504794e-05,4.3794885571504794e-05,2.649765266835148e-16,0.0,6.377742479781593
0.42,2.4,0.23,0.015,0.32,0.08666666666666667,0.3,13.154953017225063,1.6845103720527062,0.16063951382580696,1.8245927082615604e-05,1.8245927082615604e-05,3.1847360594051845e-16,0.0,6.441114795314139
0.42,2.4,0.23,0.015,0.12,0.19333333333333333,0.35,13.154705568721065,1.827879710463708,0.3423270417910967,3.644557951637539e-05,3.644557951637539e-05,5.72338486563041e-16,0.0,6.551740380598975
0.42,2.4,0.23,0.015,0.16,0.16666666666666669,0.15,13.154929305225478,1.6701518169678577,0.20149596042895435,1.377342996844097e-05,1.377342996844097e-05,4.027231863805325e-16,0.0,6.552563862223735
0.42,2.4,0.23,0.015,0.16,0.16666666666666669,0.3,13.155001457205868,1.677752571492242,0.27563797363017517,2.783327757631404e-05,2.783327757631404e-05,2.2910687572469324e-16,0.0,6.574684841419922
0.42,2.4,0.23,0.015,0.24,0.22,0.45,13.153549613318129,2.2811376924184232,0.388813941013688,5.5827167551959767e-05,5.5827167551959767e-05,4.880573863195012e-16,0.0,6.581379622173192
0.42,2.4,0.23,0.015,0.24,0.14,0.4,13.155029407149884,1.6985224883433259,0.2932449910418903,3.3528534759328515e-05,3.3528534759328515e-05,2.7164992126476408e-16,0.0,6.671259881901542
0.42,2.4,0.23,0.015,0.2,0.16666666666666669,0.4,13.154862683715047,1.775656088808968,0.3275912102239081,3.8051713563504175e-05,3.8051713563504175e-05,3.2030319647832294e-16,0.0,6.717337189662275
0.42,2.4,0.23,0.015,0.16,0.19333333333333333,0.4,13.154576151420052,1.8976098689107044,0.3619803458028217,4.255344131086358e-05,4.255344131086358e-05,2.595267492769327e-16,0.0,6.824217674454708
0.42,2.4,0.23,0.015,0.24,0.14,0.15,13.154912873214442,1.6739768098240182,0.16987282518870023,1.2394975718348772e-05,1.2394975718348772e-05,3.47167562685183e-16,0.0,6.824232106119924
0.42,2.4,0.23,0.015,0.28,0.11333333333333334,0.25,13.154998198798665,1.653314041389413,0.1695813707825506,1.8013341135734995e-05,1.8013341135734995e-05,1.1248857483801438e-16,0.0,6.8336060048120375
0.42,2.4,0.23,0.015,0.16,0.16666666666666669,0.1,13.154919539057403,1.6677252187472906,0.1892413933546783,9.086738108159825e-06,9.086738108159825e-06,4.0418137967240425e-16,0.0,6.996131125140889
0.42,2.4,0.23,0.015,0.28,0.11333333333333334,0.45,13.155116645484284,1.6788565691477322,0.29467117573184987,3.26415426629284e-05,3.26415426629284e-05,2.2844245261185665e-16,0.0,7.008698360758231
0.42,2.4,0.23,0.015,0.36,0.06,0.25,13.154759048483779,1.752381991205756,0.10504847284424454,1.228463041365313e-05,1.228463041365313e-05,1.0034547363724318e-16,0.0,7.104637141378207
0.42,2.4,0.23,0.015,0.32,0.08666666666666667,0.25,13.1549385278396,1.6769464744027016,0.13675145417226672,1.5158563744673698e-05,1.5158563744673698e-05,1.5891792970033758e-16,0.0,7.1838561136847465
0.42,2.4,0.23,0.015,0.24,0.14,0.1,13.154910993173239,1.6691962562127416,0.16713766022958712,8.168142380093196e-06,8.168142380093196e-06,2.328161529406596e-16,0.0,7.2704658784116125
0.42,2.4,0.23,0.015,0.32,0.06,0.45,13.155241412622091,1.6148437634058963,0.24457808552675736,2.142616904720479e-05,2.142616904720479e-05,4.0064789741221763e-16,0.0,7.279910290233328
0.42,2.4,0.23,0.015,0.32,0.06,0.4,13.155206427059076,1.606465989337147,0.20655646055555513,1.901829007914385e-05,1.901829007914385e-05,1.2004110974668663e-16,0.0,7.336029586641142
0.42,2.4,0.23,0.015,0.2,0.19333333333333333,0.45,13.154403641853468,1.9831312936121366,0.38187358700193447,4.887253751158921e-05,4.887253751158921e-05,3.1509056601452586e-16,0.0,7.354298618384907
0.42,2.4,0.23,0.015,0.16,0.16666666666666669,0.35,13.155039792570125,1.6803923472509512,0.30785020937285057,3.2519782327454505e-05,3.2519782327454505e-05,5.541156093549694e-16,0.0,7.358613277326138
0.42,2.4,0.23,0.015,0.36,0.06,0.1,13.154771659092907,1.72696555255277,0.13121817922158796,4.731988772627149e-06,4.731988772627149e-06,6.916428103116749e-17,0.0,7.37559887525328
0.42,2.4,0.23,0.015,0.12,0.22,0.4,13.154169813610972,2.0564255571670906,0.39640050749696226,4.70330342695717e-05,4.70330342695717e-05,3.1744847144643424e-16,0.0,7.415844708843181
0.42,2.4,0.23,0.015,0.28,0.11333333333333334,0.2,13.154986442996071,1.6470117247708824,0.15163784869406957,1.4356169119891793e-05,1.4356169119891793e-05,2.512088712732497e-16,0.0,7.417655371454214
0.42,2.4,0.23,0.015,0.12,0.16666666666666669,0.2,13.155111609045235,1.5988526197070496,0.22953802796215259,1.804539528175997e-05,1.804539528175997e-05,4.935304485469208e-16,0.0,7.573233224891094
0.42,2.4,0.23,0.015,0.2,0.22,0.45,13.153818942070192,2.194297518786578,0.40220726760079184,5.488139139532902e-05,5.488139139532902e-05,3.1438139107887096e-16,0.0,7.5754012315672785
0.42,2.4,0.23,0.015,0.12,0.16666666666666669,0.25,13.155139137482207,1.6004262841351855,0.2572635949742468,2.262243923102994e-05,2.262243923102994e-05,3.506888421539491e-16,0.0,7.657702817086142
0.42,2.4,0.23,0.015,0.36,0.06,0.2,13.1547561098603,1.74389616981308,0.0979508147090704,9.76710319536972e-06,9.76710319536972e-06,2.6771465517159634e-16,0.0,7.659284747839724
0.42,2.4,0.23,0.015,0.36,0.06,0.15,13.154760313393012,1.7354239598103238,0.10796004740349588,7.249554101931843e-06,7.249554101931843e-06,4.233296504075936e-16,0.0,7.665215258329131
0.42,2.4,0.23,0.015,0.24,0.14,0.45,13.155074141114351,1.7035576524412794,0.328519673632419,3.775505856204106e-05,3.775505856204106e-05,4.731190949265807e-16,0.0,7.800547802115946
0.42,2.4,0.23,0.015,0.12,0.16666666666666669,0.15,13.155091222975996,1.5973372742482548,0.20662197062538143,1.346831074522728e-05,1.346831074522728e-05,3.5016353205409594e-16,0.0,7.80311686743456
0.42,2.4,0.23,0.015,0.32,0.06,0.35,13.155178584028803,1.5981041817231951,0.17033648655877745,1.6610368497531336e-05,1.6610368497531336e-05,1.1539497392050867e-16,0.0,7.845552126336444
0.42,2.4,0.23,0.015,0.32,0.08666666666666667,0.2,13.15493118070873,1.669405602475786,0.12287670048639941,1.2071166406696365e-05,1.2071166406696365e-05,2.2322730129955345e-16,0.0,7.855669147501112
0.42,2.4,0.23,0.015,0.2,0.14,0.3,13.15522028044815,1.5725730163582892,0.241064584734602,2.4455569061831994e-05,2.4455569061831994e-05,3.1898355582777774e-16,0.0,7.915697484386189
0.42,2.4,0.23,0.015,0.28,0.11333333333333334,0.15,13.154981829450437,1.6407434909669847,0.14398624655299913,1.0698964872588035e-05,1.0698964872588035e-05,2.252687219421509e-16,0.0,7.927273261651965
0.42,2.4,0.23,0.015,0.2,0.14,0.25,13.155193495858388,1.5683995755269076,0.21208502029123538,2.0338313332420727e-05,2.0338313332420727e-05,3.5173162788006682e-16,0.0,7.967707574544019
0.42,2.4,0.23,0.015,0.12,0.16666666666666669,0.3,13.155173808359699,1.60205809803203,0.28841496201831107,2.7199432298442155e-05,2.7199432298442155e-05,3.0043678459640175e-16,0.0,8.147338372268724
0.42,2.4,0.23,0.015,0.32,0.08666666666666667,0.15,13.154930975812952,1.6618880614609775,0.12246723510925506,8.983741993977279e-06,8.983741993977279e-06,2.2634838665687716e-16,0.0,8.230001706703293
0.42,2.4,0.23,0.015,0.12,0.16666666666666669,0.1,13.155077979220534,1.595880411777746,0.1902612828925724,8.891195916169159e-06,8.891195916169159e-06,4.703413482340773e-16,0.0,8.232774388977287
0.42,2.4,0.23,0.015,0.28,0.11333333333333334,0.1,13.154984358149452,1.634509725292591,0.14822903773882148,7.0417366050609664e-06,7.0417366050609664e-06,3.15178895555856e-16,0.0,8.257277252520103
0.42,2.4,0.23,0.015,0.2,0.14,0.35,13.155254207527515,1.5767960772323777,0.2733971500002061,2.857276982983284e-05,2.857276982983284e-05,4.0052112926650923e-16,0.0,8.258096994052162
0.42,2.4,0.23,0.015,0.32,0.08666666666666667,0.1,13.154937913151604,1.6543941613625364,0.1356450538323672,5.896297431879499e-06,5.896297431879499e-06,2.248719991098784e-16,0.0,8.298831316165066
0.42,2.4,0.23,0.015,0.2,0.14,0.2,13.155173853687412,1.5642761467417592,0.18801534122273628,1.6221011894818754e-05,1.6221011894818754e-05,4.0527250968863164e-16,0.0,8.31193805735478
0.42,2.4,0.23,0.015,0.12,0.19333333333333333,0.4,13.154755454172374,1.8291432408392276,0.37635967908632617,4.170094616121056e-05,4.170094616121056e-05,3.6031873316051584e-16,0.0,8.314785289697518
0.42,2.4,0.23,0.015,0.2,0.16666666666666669,0.45,13.154911825894214,1.7792271838436706,0.3625053197290381,4.2847538738611385e-05,4.2847538738611385e-05,2.96952663266866e-17,0.0,8.341917220176084
0.42,2.4,0.23,0.015,0.28,0.08666666666666667,0.4,13.155355855044748,1.5407002732637216,0.2401658898770512,2.3595275663302467e-05,2.3595275663302467e-05,3.4358433560871053e-16,0.0,8.525167498279227
0.42,2.4,0.23,0.015,0.28,0.08666666666666667,0.35,13.155323602983556,1.5334262124364189,0.20461456627116212,2.0617477226040487e-05,2.0617477226040487e-05,3.8652259070656634e-16,0.0,8.62098718182276
0.42,2.4,0.23,0.015,0.16,0.16666666666666669,0.4,13.155085270439589,1.6830848122911581,0.342153461964683,3.7206213956246514e-05,3.7206213956246514e-05,3.478331455133424e-16,0.0,8.63964752683396
0.42,2.4,0.23,0.015,0.32,0.06,0.3,13.155157883457742,1.5897585827945888,0.1373509491525824,1.4202409697981755e-05,1.4202409697981755e-05,2.332592375826541e-16,0.0,8.714439218211375
0.42,2.4,0.23,0.015,0.16,0.22,0.45,13.154044994877776,2.119272344027135,0.4162076011674983,5.3927768081746263e-05,5.3927768081746263e-05,3.5183735352245055e-16,0.0,8.759636303216126
0.42,2.4,0.23,0.015,0.24,0.11333333333333334,0.35,13.155348811203451,1.526055486985583,0.23897910949683426,2.4605138370902002e-05,2.4605138370902002e-05,3.20601387311078e-16,0.0,8.772392539323768
0.42,2.4,0.23,0.015,0.2,0.14,0.15,13.155161353883253,1.5602031216276748,0.17094230946539846,1.210367400234641e-05,1.210367400234641e-05,3.8884623351399602e-16,0.0,8.811425879515498
0.42,2.4,0.23,0.015,0.24,0.11333333333333334,0.3,13.155319292803137,1.5202336175943763,0.20649148461347744,2.1057518647987078e-05,2.1057518647987078e-05,2.4959308925761766e-16,0.0,8.858232192875624
0.42,2.4,0.23,0.015,0.28,0.08666666666666667,0.45,13.155395249747382,1.5480019743779327,0.27747791341198086,2.657302115786908e-05,2.657302115786908e-05,3.3865616739354254e-16,0.0,8.897089970788251
0.42,2.4,0.23,0.015,0.16,0.19333333333333333,0.45,13.154629701216685,1.8997849218438594,0.3965922665830993,4.7918223359741385e-05,4.7918223359741385e-05,2.7805471828974126e-16,0.0,8.958040188257055
0.42,2.4,0.23,0.015,0.2,0.14,0.4,13.155295277186127,1.5810683658954847,0.30802866233144094,3.2689906383321504e-05,3.2689906383321504e-05,3.6530296528424315e-16,0.0,9.064096390066007
0.42,2.4,0.23,0.015,0.12,0.16666666666666669,0.35,13.155215621769349,1.603747886503718,0.32199938422187024,3.177636418946403e-05,3.177636418946403e-05,2.898195507828498e-16,0.0,9.107295035893529
0.42,2.4,0.23,0.015,0.28,0.08666666666666667,0.3,13.155298493478611,1.5261801784309377,0.1719197266958946,1.763963252780082e-05,1.763963252780082e-05,3.2972753902795034e-16,0.0,9.112619115032894
0.42,2.4,0.23,0.015,0.24,0.11333333333333334,0.4,13.155385472200036,1.5319176880769887,0.2740165908194087,2.8152702833544874e-05,2.8152702833544874e-05,2.5040033535412733e-16,0.0,9.11670101151807
0.42,2.4,0.23,0.015,0.24,0.11333333333333334,0.25,13.155296916921086,1.5144525379991851,0.1779557500860279,1.7509851632471762e-05,1.7509851632471762e-05,2.786825637949886e-16,0.0,9.282189030037697
0.42,2.4,0.23,0.015,0.2,0.14,0.1,13.155155996412775,1.556180891299397,0.163078417815017,7.98630890841423e-06,7.98630890841423e-06,3.6515014925631193e-16,0.0,9.320956264224455
0.42,2.4,0.23,0.015,0.32,0.06,0.25,13.155144325291191,1.5814294396598392,0.11053445740637119,1.1794419076210233e-05,1.1794419076210233e-05,2.3281640539172423e-16,0.0,9.750094485548328
0.42,2.4,0.23,0.015,0.28,0.08666666666666667,0.25,13.155280526463576,1.518962563889436,0.14403982480124267,1.4661748250401757e-05,1.4661748250401757e-05,3.4593576720797205e-16,0.0,9.871520004888911
0.42,2.4,0.23,0.015,0.24,0.11333333333333334,0.2,13.155281683498147,1.5087127103039406,0.15556208824292406,1.396214529212833e-05,1.396214529212833e-05,3.166030742107578e-16,0.0,9.900509149671935
0.42,2.4,0.23,0.015,0.24,0.11333333333333334,0.45,13.155429275889725,1.5378197668258895,0.3107425992623512,3.1700204068355053e-05,3.1700204068355053e-05,4.994859279419439e-16,0.0,9.947704090503436
