Nmodes,spread,skew,penalty,cond,entropy,cp,unitarity_residual,fragility,collapse,survival_cost,viability
2,2.3866666666666667,0.30000000000000004,0.5578947368421052,1.256840010192641,2.1565215106552733,0.04195333830010376,5.240587849369761e-16,5.202855489217854e-17,False,-0.9032759725499421,10.338692736056052
2,2.046666666666667,0.5,0.1,1.1782083487503532,2.1306325218562017,0.037684472467537075,6.579886408580703e-16,4.686333002045458e-17,False,-0.9023806455585136,10.243870241934511
4,2.3866666666666667,0.10000000000000009,0.1,6.2702483679398435,2.843934027493261,0.027105254368280995,1.3073693729757716e-15,1.0423456555999732e-15,False,-0.9023075761749668,10.236208304044096
3,2.3866666666666667,0.30000000000000004,0.1,2.7330404581901298,2.675317544561368,0.02770773922990857,7.55998182995061e-16,3.3010362854585514e-16,False,-0.9022421723635097,10.229359880197741
2,2.046666666666667,0.4,0.1,1.178173976432806,2.143109331267228,0.0372756604681613,8.068235998053638e-16,5.745344525364798e-17,False,-0.9014129949197024,10.143324662165316
6,1.0266666666666666,0.0,0.1,23.072932641458642,3.3936632605162655,0.018922913634827045,3.287080158967511e-15,4.4806281626228055e-15,False,-0.901334671656501,10.135272610846076
4,2.5,-0.09999999999999998,0.1,6.369054097649038,2.8222723737618285,0.02758421881318673,3.194318885437206e-15,2.568471758878169e-15,False,-0.9010027877999116,10.101294549374261
2,2.3866666666666667,-0.09999999999999998,0.25263157894736843,1.3577520872879556,2.2185682148768615,0.037960363734948654,7.940241345157441e-16,1.0546266597215622e-16,False,-0.900691043714315,10.06958523582979
2,2.3866666666666667,0.5,0.5578947368421052,1.2553978504537024,2.128388868972171,0.04235557404643514,2.3633021048361517e-16,2.3345024492126374e-17,False,-0.9005433453182045,10.054631368805119
2,2.5,-0.19999999999999996,0.25263157894736843,1.445029750903549,2.2417416249422835,0.03802196435051808,6.606176847452297e-16,1.0561743394863261e-16,False,-0.9002651241923537,10.02658289692615
5,2.2733333333333334,0.4,0.1,15.095088856217776,2.875922863268592,0.029879971329424927,1.8630941236479122e-15,2.196281816625073e-15,False,-0.899896861730213,9.989696799563962
2,2.2733333333333334,0.20000000000000007,0.4052631578947369,1.2454050758020698,2.169318436992867,0.039618313177976094,4.44522679167363e-16,4.23677372273912e-17,False,-0.8998868535619223,9.988698143839915
2,2.16,0.20000000000000007,0.25263157894736843,1.218944782065395,2.1676875007512146,0.037764380935807494,7.032629733738598e-16,6.04693864416149e-17,False,-0.8978434026213257,9.788892990368478
2,2.3866666666666667,-0.3,0.1,1.4545404371260862,2.257741649292689,0.03496797674618794,1.0851773424171624e-15,1.7658635054298348e-16,False,-0.8978425998443654,9.788816066937116
2,2.5,0.10000000000000009,0.5578947368421052,1.3178487640242247,2.1883279899302335,0.04170321250582444,5.568435337205102e-16,6.674636957353651e-17,False,-0.8972417499021257,9.731578720419318
2,2.2733333333333334,0.0,0.25263157894736843,1.2889195337503982,2.1980133462976856,0.037525506062642114,1.9053550706285535e-16,2.100192974827427e-17,False,-0.8969118779087815,9.700438612269416
2,2.3866666666666667,0.20000000000000007,0.5578947368421052,1.2703292187188666,2.1709975752675956,0.04121328761344953,4.4104299607080356e-16,4.5831550721671953e-17,False,-0.8969079201561896,9.700066207947781
2,2.046666666666667,0.30000000000000004,0.1,1.1825995150717612,2.1549020018164806,0.0365428325287956,4.972820174300706e-16,3.6220876699991414e-17,False,-0.896870056084128,9.696504836808087
2,2.16,0.4,0.4052631578947369,1.203583501488278,2.1422567164944315,0.03932318756259494,7.057233761315685e-16,5.679395382367399e-17,False,-0.8961820053155173,9.632241530373792
3,2.2733333333333334,0.5,0.1,2.535925738968073,2.661775735224894,0.027086605085981336,1.2926332459610918e-15,5.224003167705905e-16,False,-0.8958963314969755,9.605809424198599
2,2.2733333333333334,0.4,0.5578947368421052,1.228213099125612,2.1420234480098768,0.04101675368084214,9.656786624298476e-16,8.62097312552851e-17,False,-0.8958680575487348,9.603201250836264
4,2.2733333333333334,0.4,0.1,6.363517020129125,2.852137038949179,0.026315218870812576,2.0711537682927786e-15,1.6645805051195225e-15,False,-0.8958167274424295,9.59846984502633
2,2.16,0.5,0.4052631578947369,1.2044082041594315,2.129141364455172,0.039623348842685625,8.608703982599288e-16,6.953569173666357e-17,False,-0.8957842227095169,9.595476097757022
2,2.5,0.4,0.7105263157894737,1.2741922736663007,2.143006554304476,0.04347104334064704,5.162835502930473e-16,5.433108254179724e-17,False,-0.8956898583620574,9.586795533946932
2,2.5,0.30000000000000004,0.7105263157894737,1.2788263429278006,2.157628688345575,0.04319539448104,8.688869536365456e-16,9.280718301931978e-17,False,-0.8954686828424736,9.566511043700158
3,2.2733333333333334,0.4,0.1,2.6280693237153128,2.6736588979700517,0.026892365251267994,8.201060608674748e-16,3.44146696937067e-16,False,-0.8953746953110123,9.557917207243793
3,2.5,0.10000000000000009,0.1,3.037460211462461,2.6790957964628217,0.027379901803206694,9.11573666046896e-16,4.398439544511542e-16,False,-0.8953219073778448,9.553097261808047
2,2.16,0.0,0.1,1.2552586230284521,2.1939704498195494,0.035669328746230675,4.742874840267547e-16,4.68279273983703e-17,False,-0.8953125785719189,9.55224597529119
2,2.2733333333333334,-0.19999999999999996,0.1,1.3575543357764626,2.2317827200407803,0.034998137341075694,3.246112168152645e-16,4.3094483094607496e-17,False,-0.8946513313071539,9.492288914590782
2,2.5,-0.4,0.1,1.5766156805763927,2.2855155877243254,0.03429358338797052,6.626552854390357e-16,1.3102407401683623e-16,False,-0.8945421466488641,9.482461174990615
6,0.8,-0.5,0.25263157894736843,6.398554505166095,3.486585107065335,0.022614458853204043,2.0052685305635352e-15,1.616410614539495e-15,False,-0.894149128765627,9.447253370128802
3,2.3866666666666667,0.20000000000000007,0.1,2.872049611589543,2.682487723402482,0.02688815056551623,1.164783820854148e-15,5.336945557720586e-16,False,-0.8936842427449371,9.405943444497062
2,2.2733333333333334,0.5,0.5578947368421052,1.2302387649571356,2.12842436534346,0.04116622454804238,1.6184142622847344e-16,1.4564014066526276e-17,False,-0.8935637199616453,9.395292654343484
2,2.3866666666666667,0.0,0.4052631578947369,1.3210563144536207,2.201612842796001,0.039182444432253896,9.33854995672693e-16,1.1292298928725934e-16,False,-0.8932226944553565,9.365285955655633
