p,beta_mass,mass_amp,score,m1,m2,m3,m2_m1,m3_m2,m3_m1,hierarchy_depth
1.1,3.05,2.3688833767980557,0.8848280847370509,0.008758183543388977,0.9999999999999996,114.17892706243173,114.1789270624317,114.17892706243178,13036.827385128106,4.115171915262949
1.1,3.1,2.407717530516057,0.8173662500606085,0.00810369570864646,0.999999999999998,123.4004873767685,123.40048737676818,123.40048737676874,15227.680284823993,4.1826337499393915
1.1,3.1500000000000004,2.446551684234058,0.7499044153841661,0.007498116911229303,1.0000000000000127,133.36681887453415,133.36681887453585,133.36681887453247,17786.7083767128,4.250095584615834
1.1,3.2,2.485385837952059,0.6824425807077255,0.006937792241443073,0.9999999999999916,144.1380723433134,144.13807234331216,144.13807234331463,20775.783898846246,4.3175574192922745
1.1,3.25,2.52421999167006,0.614980746031283,0.006419339916311913,0.999999999999998,155.7792565959846,155.77925659598432,155.77925659598492,24267.176785597618,4.385019253968717
1.1,3.3,2.5630541453880604,0.5475189113548415,0.00593963086916886,0.999999999999998,168.36063082484654,168.36063082484608,168.36063082484688,28345.302011740245,4.4524810886451585
1.1,3.35,2.6018882991060615,0.48005707667840003,0.005495769864489811,1.0000000000000329,181.9581286438807,181.9581286438867,181.95812864387474,33108.760579583046,4.5199429233216
1.1,3.4000000000000004,2.640722452824063,0.41259524200195674,0.0050850780239918795,1.0000000000000178,196.65381637841253,196.65381637841605,196.65381637840903,38672.7234961944,4.587404757998043
1.1,3.45,2.6795566065420635,0.3451334073255161,0.004705076658533932,0.9999999999999951,212.5363883681318,212.53638836813084,212.53638836813286,45171.71638056937,4.654866592674484
1.1,3.5,2.718390760260064,0.2776715726490746,0.004353472308238506,1.0000000000000064,229.7017022728275,229.7017022728289,229.70170227282603,52762.87202703467,4.722328427350925
1.1,3.55,2.757224913978065,0.2102097379726331,0.0040281429005462836,1.0000000000000153,248.25335761161392,248.25335761161764,248.2533576116101,61629.72956543985,4.789790262027367
1.1,3.6,2.796059067696066,0.1427479032961907,0.0037271249426613974,1.0000000000000315,268.30332102737003,268.30332102737873,268.30332102736156,71986.67207431605,4.857252096703809
1.1,3.6500000000000004,2.834893221414067,0.07528606861974829,0.0034486016710888823,1.000000000000041,289.97260205010986,289.9726020501217,289.9726020500979,84084.10993971134,4.924713931380252
1.1,3.7,2.873727375132068,0.00782423394330678,0.0031908920867420123,0.999999999999968,313.39198343778133,313.3919834377712,313.39198343779134,98214.53528306658,4.992175766056693
1.1,3.75,2.912561528850069,0.05963760073313473,0.002952440809442032,0.9999999999999682,338.70281050240106,338.70281050239026,338.7028105024118,114719.5938422254,5.059637600733135
1.1,3.8,2.95139568256807,0.12709943540957624,0.002731808690578098,0.9999999999999453,366.0578441854151,366.057844185395,366.0578441854351,133998.34528967363,5.127099435409576
1.1,3.85,2.990229836286071,0.19456127008601865,0.0025276641272711504,0.9999999999999734,395.62218303093664,395.6221830309262,395.62218303094716,156516.91170616396,5.194561270086019
1.1,3.9000000000000004,3.029063990004072,0.26202310476246016,0.002338775025619157,0.9999999999999896,427.5742596213436,427.57425962133914,427.574259621348,182819.74749074015,5.26202310476246
1.1,3.95,3.067898143722073,0.32948493943890256,0.0021640013645187585,0.9999999999999978,462.10691748911387,462.10691748911296,462.1069174891149,213542.80319129073,5.329484939438903
1.1,4.0,3.1067322974400735,0.3969467741153432,0.002002288315182999,1.000000000000004,499.4285750044969,499.4285750044988,499.4285750044949,249428.90153102233,5.396946774115343
1.1,4.050000000000001,3.145566451158075,0.46440860879178647,0.0018526598748286548,1.0000000000000306,539.7644832635488,539.7644832635655,539.7644832635323,291345.69739276584,5.4644086087917865
1.1,4.1,3.184400604876075,0.5318704434682271,0.0017142129761100065,1.0000000000000002,583.3580855683755,583.3580855683751,583.3580855683754,340306.6559979998,5.531870443468227
1.1,4.15,3.2232347585940766,0.5993322781446695,0.001586112036746998,0.9999999999999512,630.472486704614,630.4724867045833,630.4724867046448,397495.5564914997,5.5993322781446695
1.1,4.2,3.262068912312077,0.666794112821111,0.0014675839164527888,1.0000000000000089,681.3920408837955,681.392040883802,681.3920408837895,464295.11337978434,5.666794112821111
