N_gen,winding,asym,noise,stable_rank_mean,stable_rank_std,surviving_modes_mean,surviving_modes_std,condition_mean,condition_std,unitarity_defect_mean,unitarity_defect_std
3,-6,0.0,0.0003,1.3485897705302943,9.027116535110347e-05,2.0,0.0,17.000738480924053,0.01807431619328831,2.52659171515163,0.0003780942145558362
3,-6,0.0,0.001,1.3485923074308934,0.00026779210077462534,2.0,0.0,16.99262478089462,0.06392421581929839,2.5266295277452575,0.0012647980294635875
3,-6,0.0,0.003,1.3486972884053876,0.0008473650125419237,2.0,0.0,16.984709594515028,0.19179099228457314,2.527456958477537,0.0036950463652261675
3,-6,0.0,0.01,1.3486784466640764,0.002642232644044357,2.0,0.0,16.886665997389922,0.6211338730428781,2.530318286143174,0.013335518749126201
3,-6,0.03,0.0,1.3492155182282657,0.0,2.0,0.0,16.8621025075229,0.0,2.5230362724951103,0.0
3,-6,0.03,0.0001,1.3492234883604395,3.215473777390266e-05,2.0,0.0,16.862091438699743,0.006375416277356043,2.5230234710619057,0.00013062610530197865
3,-6,0.03,0.0003,1.3492228667339066,8.003709025779625e-05,2.0,0.0,16.859252277753388,0.02110194918091832,2.522984213377195,0.00039076339964536625
3,-6,0.03,0.001,1.349304909691138,0.00031723359367007446,2.0,0.0,16.857950932058376,0.057775530786300204,2.5230231520831206,0.0011888427652503293
3,-6,0.03,0.003,1.3490749617388764,0.0010656784200230945,2.0,0.0,16.859218630014315,0.16929690037678827,2.523430280720285,0.00380504930992847
3,-6,0.03,0.01,1.3490136393593966,0.002799282747744095,2.0,0.0,17.00547593215907,0.745539822406748,2.520699072694731,0.013502393839019767
3,-6,0.07,0.0,1.3479505905871698,0.0,2.0,0.0,16.700658825255985,0.0,2.524813402641072,4.440892098500626e-16
3,-6,0.07,0.0001,1.3479503445339795,2.8654905496095877e-05,2.0,0.0,16.70160911810639,0.005606142785402477,2.524798144384092,0.00012685008174543471
3,-6,0.07,0.0003,1.3479516448750164,8.219355372423511e-05,2.0,0.0,16.702876584577083,0.015742987281568265,2.5248474866167983,0.00043027488866022133
3,-6,0.07,0.001,1.3479370074861015,0.0003243354061782052,2.0,0.0,16.69662576851274,0.05494690001034221,2.5246226521880684,0.0012967647865605204
3,-6,0.07,0.003,1.3481540829896155,0.0009552109464055282,2.0,0.0,16.674539306572598,0.19792728285309222,2.523960252862418,0.004243654573846628
3,-6,0.07,0.01,1.3487766767301839,0.003350673305001114,2.0,0.0,16.498963104668526,0.6129868475651324,2.5235171957618117,0.01492631063069487
3,-6,0.1,0.0,1.345412011335272,0.0,2.0,0.0,16.596778048561422,3.552713678800501e-15,2.5312015297587918,0.0
3,-6,0.1,0.0001,1.3454162396929492,3.110016015278336e-05,2.0,0.0,16.597447779735436,0.004581159267747734,2.5311721952233923,0.00014326273009537666
3,-6,0.1,0.0003,1.3454097781819083,7.869977886079998e-05,2.0,0.0,16.595948572980816,0.01865047804216051,2.5311792744855275,0.00031924263998675084
3,-6,0.1,0.001,1.3453952359795174,0.00030521362924563816,2.0,0.0,16.58794174869976,0.06261163350048692,2.5311728362514496,0.0012808337908461732
3,-6,0.1,0.003,1.3453366182563076,0.0009843292294276634,2.0,0.0,16.60616914795092,0.1873635323390505,2.5311289339690415,0.004109623389997839
3,-6,0.1,0.01,1.3450049823650803,0.0027149128865310243,2.0,0.0,16.677922029448098,0.6831070310082333,2.5294509296672727,0.012039430372763383
3,6,-0.1,0.0,1.3378348149378354,0.0,2.0,0.0,17.56177958662861,0.0,2.566728043657893,0.0
3,6,-0.1,0.0001,1.3378346870419568,3.056793663761646e-05,2.0,0.0,17.56076349867294,0.00601349682664672,2.566735151033368,0.00012747316691956255
3,6,-0.1,0.0003,1.3378439908470272,9.423897628826337e-05,2.0,0.0,17.556744001037515,0.020435844385838568,2.5666518934707785,0.00032782848810881607
3,6,-0.1,0.001,1.3377771458781667,0.0002954781974581943,2.0,0.0,17.5581338250953,0.08412180773705155,2.5667652342386575,0.0013214258002897685
3,6,-0.1,0.003,1.3377626422232094,0.0008543646979659149,2.0,0.0,17.53424180692229,0.1867212259654637,2.5669789917240995,0.004065739784253968
3,6,-0.1,0.01,1.3379729807973268,0.003120559478989465,2.0,0.0,17.579162699075138,0.7720485568349126,2.5700732668832997,0.013318819702611248
3,6,-0.07,0.0,1.342349351295723,0.0,2.0,0.0,17.37763615227415,3.552713678800501e-15,2.550376665816056,4.440892098500626e-16
3,6,-0.07,0.0001,1.3423521015095132,3.0296190481996613e-05,2.0,0.0,17.37571180098739,0.007091882377326514,2.5503547524342705,0.00013731473796419855
3,6,-0.07,0.0003,1.342324756590087,0.0001046778297366107,2.0,0.0,17.37582304093482,0.018728257384205946,2.5504213614581523,0.0003796971847344988
3,6,-0.07,0.001,1.342352036271278,0.00029723406010598405,2.0,0.0,17.366993347056553,0.0619188604556528,2.5503552493789856,0.0017183153524026702
3,6,-0.07,0.003,1.34227333590981,0.0008960667615140423,2.0,0.0,17.32416694096114,0.1884501584743013,2.549925582238139,0.0035737184105255853
3,6,-0.07,0.01,1.3429084731098877,0.0029030077016178124,2.0,0.0,17.534476761809827,0.4848778442997809,2.551764198394177,0.014046408562645522
3,6,-0.03,0.0,1.3467114655833865,2.220446049250313e-16,2.0,0.0,17.15274502390327,0.0,2.5342285794277974,0.0
3,6,-0.03,0.0001,1.3467144620209064,3.187853303846329e-05,2.0,0.0,17.15329650535013,0.007070918738581198,2.534213292762055,0.00012584493734397813
3,6,-0.03,0.0003,1.346736175308181,9.631467957525161e-05,2.0,0.0,17.150641959703893,0.018631745233319463,2.534249083935084,0.000412935866635342
3,6,-0.03,0.001,1.3467019082125298,0.0003023015078240864,2.0,0.0,17.153567732328163,0.06751193013711929,2.534252627671868,0.001470465024191061
3,6,-0.03,0.003,1.3463681110747407,0.0009258588462661251,2.0,0.0,17.13259793575783,0.19794914491697066,2.535441956534233,0.004339801430540234
3,6,-0.03,0.01,1.347807273670356,0.00309341442983649,2.0,0.0,17.178805325304694,0.6096343277200548,2.5310336969122145,0.014779216580970254
3,6,0.0,0.0,1.3486024038959632,0.0,2.0,0.0,17.00025537991552,0.0,2.5266103431365767,0.0
3,6,0.0,0.0001,1.3486029072223993,2.6541995139823466e-05,2.0,0.0,17.00074063372784,0.006174349564081449,2.5266091847524366,0.00013062998342635963
3,6,0.0,0.0003,1.3486036343576588,8.677813553621418e-05,2.0,0.0,16.997815037250135,0.018899327213089318,2.52659466716578,0.0004551965299373364
3,6,0.0,0.001,1.348551738000136,0.000297771437444062,2.0,0.0,16.999910565442246,0.056704149615360876,2.5267994861299354,0.0013668847160355454
3,6,0.0,0.003,1.3485907048994161,0.0010834435046361793,2.0,0.0,16.993941208622704,0.22647010867712053,2.5266564362237873,0.004121465968351089
3,6,0.0,0.01,1.349007366287051,0.00344636321603743,2.0,0.0,16.994457574980096,0.6996087533326943,2.5259167167044976,0.01584840059607451
3,6,0.03,0.0,1.3492155182282657,0.0,2.0,0.0,16.8621025075229,0.0,2.5230362724951103,0.0
3,6,0.03,0.0001,1.349217639730468,3.158325707881229e-05,2.0,0.0,16.862266737303923,0.0054583838001948035,2.5229954209351977,0.00012773570072127495
3,6,0.03,0.0003,1.3492167915160764,9.883313691897767e-05,2.0,0.0,16.860633340179962,0.01981248081949965,2.522965130511712,0.0003478052992881767
3,6,0.03,0.001,1.3492716740334378,0.00023974428917542093,2.0,0.0,16.85778022348033,0.05700376972943085,2.523028354748609,0.0013406124634163738
3,6,0.03,0.003,1.3492462895110533,0.0008535975373904053,2.0,0.0,16.844201113227587,0.16923249856616826,2.5240386312591645,0.0039286073741465295
3,6,0.03,0.01,1.3490864536332103,0.002647642972834874,2.0,0.0,16.79863019885653,0.48845082544152335,2.5224564987419087,0.012444893292009585
3,6,0.07,0.0,1.3479505905871698,0.0,2.0,0.0,16.700658825255985,0.0,2.524813402641072,4.440892098500626e-16
3,6,0.07,0.0001,1.3479521289426533,3.0591035550848465e-05,2.0,0.0,16.702195831911776,0.0063721206622143175,2.5247964335979876,0.0001280665728233109
3,6,0.07,0.0003,1.3479613393877508,7.997895666936992e-05,2.0,0.0,16.70193899650786,0.018937812320568858,2.5249186266801456,0.0003353283056855943
3,6,0.07,0.001,1.3479787256661917,0.0003193354600081121,2.0,0.0,16.70715137426945,0.05823408754948956,2.524942579454777,0.0015852140994200867
3,6,0.07,0.003,1.3478597273875055,0.0008905448018396466,2.0,0.0,16.659081273506796,0.20907405607611268,2.5249979967980103,0.004074165253872386
3,6,0.07,0.01,1.3483806570921688,0.0028993694117158495,2.0,0.0,16.687618263690215,0.6984589174444904,2.522337973243895,0.012768118699548992
3,6,0.1,0.0,1.345412011335272,0.0,2.0,0.0,16.596778048561422,3.552713678800501e-15,2.5312015297587918,0.0
3,6,0.1,0.0001,1.3454086707533353,3.271018397914854e-05,2.0,0.0,16.59701212556572,0.006464036831556639,2.5312225805835418,0.00013622677339334433
3,6,0.1,0.0003,1.34542183529111,9.541065764602622e-05,2.0,0.0,16.598131698058058,0.015086775623087415,2.5311605956686374,0.0003677705943315732
3,6,0.1,0.001,1.3454356142635573,0.0003606881023619716,2.0,0.0,16.584635482645783,0.07111421373504946,2.531069337522849,0.001302612661613413
3,6,0.1,0.003,1.3453984783599913,0.0008360599165875784,2.0,0.0,16.590605638395346,0.1568796987054267,2.530455298543427,0.003975565521310252
3,6,0.1,0.01,1.3455065030108082,0.002915506123657423,2.0,0.0,16.50351133752603,0.5366568893940236,2.530592784428813,0.012967486916527287
3,8,-0.1,0.0,1.7791503359426712,0.0,3.0,0.0,4.581188206317576,0.0,1.5125063816277449,0.0
3,8,-0.1,0.0001,1.779134144253837,6.817758704739806e-05,3.0,0.0,4.581352205183891,0.0005520105929484539,1.512520661522375,0.00010722453764850672
3,8,-0.1,0.0003,1.7791759911063696,0.00017166502987778516,3.0,0.0,4.581350829920397,0.0019545367706031358,1.5125094161108088,0.0002749030093205531
3,8,-0.1,0.001,1.7791078266343086,0.0006626992690353808,3.0,0.0,4.581129724659938,0.006239342928379539,1.512364060161499,0.000930020608984752
3,8,-0.1,0.003,1.7786244805822418,0.001955607494897912,3.0,0.0,4.58221761464603,0.020004616538011118,1.512924666786823,0.0029579093385283177
3,8,-0.1,0.01,1.7791060441033393,0.006991133299730166,3.0,0.0,4.579751373054253,0.06254276494782263,1.5136255311869034,0.008963623083864693
3,8,-0.07,0.0,1.8077892964372817,2.220446049250313e-16,3.0,0.0,4.503747923258594,8.881784197001252e-16,1.49386178307778,2.220446049250313e-16
3,8,-0.07,0.0001,1.8077877399315847,6.699135973165391e-05,3.0,0.0,4.5037228971801095,0.0005947453371138471,1.493880016134498,9.612748599775007e-05
3,8,-0.07,0.0003,1.8078256537067496,0.00017305803649624973,3.0,0.0,4.503691028811218,0.001625595392032487,1.4938119517538901,0.0003194024902971716
3,8,-0.07,0.001,1.8076743825066648,0.000616809227229531,3.0,0.0,4.503740735424779,0.005111147666365419,1.4939516640089354,0.0007449693377435119
3,8,-0.07,0.003,1.8077828582733881,0.0019015795241317422,3.0,0.0,4.499957336479093,0.018078323845892044,1.493639332266415,0.0027616595174514563
3,8,-0.07,0.01,1.8080784050166152,0.00587561652140933,3.0,0.0,4.506351493441047,0.05710478357010146,1.4922929821212327,0.011508953758240216
3,8,-0.03,0.0,1.8345788640851877,0.0,3.0,0.0,4.419470507475413,8.881784197001252e-16,1.4766099130948487,0.0
3,8,-0.03,0.0001,1.8345802914838856,7.342040467363682e-05,3.0,0.0,4.419496423406651,0.0005106729826151684,1.4766210480749393,7.597886358595329e-05
3,8,-0.03,0.0003,1.83458945255719,0.00020999514977054212,3.0,0.0,4.419751342707555,0.0014847496506534433,1.4766168914841342,0.00024102588213392885
3,8,-0.03,0.001,1.8346877475020178,0.000829728908296757,3.0,0.0,4.419735920659539,0.005464654959548078,1.4765593325701278,0.0009314569353230945
3,8,-0.03,0.003,1.8345400475918905,0.0022154288485703357,3.0,0.0,4.419300913013894,0.017351442618960822,1.4770889032557801,0.002766731872149009
3,8,-0.03,0.01,1.8358824854432303,0.007469425937972735,3.0,0.0,4.4256847898535785,0.056084841494225636,1.4775981290311881,0.009595239249415476
3,8,0.0,0.0,1.8413157637051845,0.0,3.0,0.0,4.375308282829125,0.0,1.4697447759664266,2.220446049250313e-16
3,8,0.0,0.0001,1.8413230944492627,7.338348041532456e-05,3.0,0.0,4.375281800165166,0.0005518307447726634,1.4697517220087752,8.58573144447191e-05
3,8,0.0,0.0003,1.8413507651808803,0.0001882992021422385,3.0,0.0,4.375439986467297,0.0018046980163848663,1.4697518448255988,0.00033149431851252104
3,8,0.0,0.001,1.8412706723850027,0.000650694123759496,3.0,0.0,4.37497162655271,0.005349388687332764,1.4696855503258348,0.0009261184908139231
3,8,0.0,0.003,1.8416512567119023,0.0022989567636773995,3.0,0.0,4.368166687091121,0.015618407786804664,1.4689120647120972,0.002615272310323941
3,8,0.0,0.01,1.8399126928777576,0.0074861902102789785,3.0,0.0,4.375240909888192,0.05148033906679873,1.4707086878401245,0.008177978891180403
3,8,0.03,0.0,1.8343653565520248,2.220446049250313e-16,3.0,0.0,4.3494956943355865,0.0,1.468333836854483,0.0
3,8,0.03,0.0001,1.8343578857932723,7.813101636214311e-05,3.0,0.0,4.349567688581318,0.0005233236447105146,1.4683398480440308,8.585555765294473e-05
3,8,0.03,0.0003,1.8343189875610484,0.0002038652944794573,3.0,0.0,4.349543717458386,0.0018306533076243433,1.4683482391036724,0.0002543291251635112
3,8,0.03,0.001,1.8345171840955916,0.000725806201235828,3.0,0.0,4.349115174748949,0.005252806663324394,1.4684176165329383,0.0008697110184810552
3,8,0.03,0.003,1.8346318797479446,0.0018401966470404337,3.0,0.0,4.348016158495314,0.01556453821715073,1.4684846356920362,0.0028997651402583105
3,8,0.03,0.01,1.8343770436959008,0.0076871831164852635,3.0,0.0,4.3555115770809065,0.05866483200926644,1.4694174126248507,0.008329016308326626
3,8,0.07,0.0,1.806486837372412,2.220446049250313e-16,3.0,0.0,4.340414061359758,0.0,1.4751850591593902,0.0
3,8,0.07,0.0001,1.806481796104606,6.62783343650888e-05,3.0,0.0,4.340289946008551,0.0005164408840023289,1.47517335620923,7.507382908368672e-05
3,8,0.07,0.0003,1.8065120036470383,0.00020366236865967087,3.0,0.0,4.340444513691951,0.0013979095637797522,1.4751453544740514,0.0002502190917671067
3,8,0.07,0.001,1.806551819618907,0.0006425355740434323,3.0,0.0,4.340628686379362,0.005327930527004541,1.475323469640688,0.0009732250021866681
3,8,0.07,0.003,1.8066150166020543,0.0022229210330844745,3.0,0.0,4.339528364738438,0.01735287766997889,1.4753722360187354,0.003479847558681526
3,8,0.07,0.01,1.8064147323284054,0.0064782555597949,3.0,0.0,4.330072607210074,0.06251339626191343,1.4735877273636504,0.008830593165819755
3,8,0.1,0.0,1.7761497841843394,0.0,3.0,0.0,4.347724295815314,0.0,1.4869513105867194,0.0
3,8,0.1,0.0001,1.7761664803242099,6.092814496412213e-05,3.0,0.0,4.347670648509545,0.0005535904075433607,1.486936407153238,9.19694181802596e-05
3,8,0.1,0.0003,1.776149139523355,0.00020222650016588265,3.0,0.0,4.3471435992959675,0.00143698220919496,1.4869121303540138,0.00021659676044631494
3,8,0.1,0.001,1.7761225057227454,0.0006657154170201759,3.0,0.0,4.348606180700738,0.005383789639654331,1.486774835692325,0.0009121255596669383
3,8,0.1,0.003,1.776501682004412,0.0018870804937898837,3.0,0.0,4.345181955444192,0.01611213228627645,1.4873396643783852,0.002829970144141637
3,8,0.1,0.01,1.7759258867610273,0.005020113198721249,3.0,0.0,4.346608778981155,0.05329131666948821,1.486354309228838,0.008755821332627405
3,10,-0.1,0.0,2.0433157989840076,0.0,3.0,0.0,1.8836562149808236,0.0,0.8128010111034246,1.1102230246251565e-16
3,10,-0.1,0.0001,2.0432894826292007,9.322164117635327e-05,3.0,0.0,1.8836962003112938,0.00011905428577662181,0.8128190759955676,8.672623125325981e-05
3,10,-0.1,0.0003,2.0433852401864043,0.0002785857238376549,3.0,0.0,1.883589421028414,0.0003928163978664237,0.8127472626284329,0.0002763831751278495
3,10,-0.1,0.001,2.043540401314675,0.001044682127655829,3.0,0.0,1.8835292074363499,0.0013002147420102179,0.8126370160351708,0.0008835070917060741
3,10,-0.1,0.003,2.0428948198424726,0.0029726680073426034,3.0,0.0,1.884796935816508,0.004531002895045655,0.8131440169825472,0.002926251094706145
3,10,-0.1,0.01,2.045695382038705,0.010269661700295285,3.0,0.0,1.8828571970150412,0.014418244048539895,0.8123360715693783,0.007682773763633594
3,10,-0.07,0.0,2.095625963378433,0.0,3.0,0.0,1.8437642112195278,2.220446049250313e-16,0.7861580000871778,1.1102230246251565e-16
3,10,-0.07,0.0001,2.0956113354463883,0.00010252664959610907,3.0,0.0,1.8437714599464998,0.0001381938812094758,0.7861477110002995,7.594791739592445e-05
3,10,-0.07,0.0003,2.0956180588033457,0.0002621579038791812,3.0,0.0,1.8436923119939161,0.00036722446048894323,0.7861205843595748,0.00022046228818098487
3,10,-0.07,0.001,2.0953927650140276,0.0009550065408104068,3.0,0.0,1.844137740451355,0.0012110533968304462,0.7863973910281,0.000703809076227823
3,10,-0.07,0.003,2.094928859122547,0.0035233255692564067,3.0,0.0,1.8442754693882435,0.0036581364063428073,0.7864703135714335,0.002067765801282183
3,10,-0.07,0.01,2.098096924910313,0.010407529149771631,3.0,0.0,1.838263694815203,0.01303233594200722,0.7826285752451887,0.007897882751193719
3,10,-0.03,0.0,2.1546671034039817,0.0,3.0,0.0,1.7986995971577833,2.220446049250313e-16,0.7591368330522685,0.0
3,10,-0.03,0.0001,2.154690154949059,9.879691888063547e-05,3.0,0.0,1.798672142248824,0.0001159532217524089,0.7591303038984184,8.028383733754643e-05
3,10,-0.03,0.0003,2.1546958095159208,0.00033532668142193775,3.0,0.0,1.7986331427557167,0.00038773187135235934,0.7590916275706573,0.00023418636918242746
3,10,-0.03,0.001,2.1547012778092545,0.0011378026018553527,3.0,0.0,1.798585965510422,0.0011866827551033326,0.7590858011183461,0.000733762209550252
3,10,-0.03,0.003,2.1549133052694334,0.0033909324431515104,3.0,0.0,1.7987944777381122,0.003868504142906995,0.759121214771671,0.0023322514112687296
3,10,-0.03,0.01,2.1533736903352687,0.009381712896936109,3.0,0.0,1.800610502240282,0.01197907678655017,0.7613373310776604,0.007466925569341696
3,10,0.0,0.0,2.1775829635630264,4.440892098500626e-16,3.0,0.0,1.775921890879998,2.220446049250313e-16,0.7459765702618796,0.0
3,10,0.0,0.0001,2.1775942699517383,0.00011976716487198796,3.0,0.0,1.7759139094661438,0.00011906651676541251,0.7459619803340531,7.609489221806476e-05
3,10,0.0,0.0003,2.177592113022359,0.0003314473254741895,3.0,0.0,1.7759083448629926,0.0003748605472471682,0.7460003342505916,0.00021875058059557276
3,10,0.0,0.001,2.177988663207317,0.0012845900193690285,3.0,0.0,1.7755944782241802,0.0014122993236145816,0.7459456654252972,0.0008084074404067839
3,10,0.0,0.003,2.1773082497890095,0.0034682302681721725,3.0,0.0,1.776114632846979,0.0036398329364945243,0.7462851857437046,0.0025229881072279005
3,10,0.0,0.01,2.1805659710200613,0.010231156558216293,3.0,0.0,1.7720383795724848,0.013603921835904547,0.7440733913597468,0.00782640257459353
3,10,0.03,0.0,2.1717262470727934,4.440892098500626e-16,3.0,0.0,1.766248176584567,2.220446049250313e-16,0.7393962733985522,0.0
3,10,0.03,0.0001,2.171734602222014,0.0001081071983823781,3.0,0.0,1.7662418671290407,0.00010755161493962145,0.7393856877445686,6.982743556328323e-05
3,10,0.03,0.0003,2.171733311648566,0.00033058803860454386,3.0,0.0,1.7662973897560974,0.00041780835088102745,0.7394208001328305,0.00029669753475214844
3,10,0.03,0.001,2.171683977634641,0.0009576611971125057,3.0,0.0,1.7662936070443391,0.0009760280247472024,0.7394572920917826,0.0006253051841154934
3,10,0.03,0.003,2.171599938224735,0.0028757429224667607,3.0,0.0,1.7659096584654943,0.0035653422309887112,0.7391381818443259,0.0024517883660668065
3,10,0.03,0.01,2.1718328718371613,0.012674908974136537,3.0,0.0,1.7676121668785496,0.013221527256812634,0.7399669311864747,0.008176206319036698
3,10,0.07,0.0,2.1282749113635187,4.440892098500626e-16,3.0,0.0,1.77003264642431,2.220446049250313e-16,0.7412823839675649,0.0
3,10,0.07,0.0001,2.1282844648678023,9.947817680495273e-05,3.0,0.0,1.7700157165817185,0.00010681257336283373,0.7412765790400846,7.525912132106327e-05
3,10,0.07,0.0003,2.1282374327239935,0.00030945856709929995,3.0,0.0,1.7700263088154644,0.00033350942128016376,0.7412828419558697,0.00020354609337199848
3,10,0.07,0.001,2.1280771328340085,0.0009302854837989308,3.0,0.0,1.7703294569395371,0.0013304473482359156,0.7414775194690733,0.0008822086435465646
3,10,0.07,0.003,2.128433622402379,0.0029023474683046585,3.0,0.0,1.7699161159473702,0.002901034829244688,0.7411596417917562,0.0023308977696614463
3,10,0.07,0.01,2.1269097235556185,0.009528528339685845,3.0,0.0,1.7728847682526367,0.011616893934147053,0.742524492691372,0.008447356456911598
3,10,0.1,0.0,2.082960650805916,0.0,3.0,0.0,1.7801841754863406,2.220446049250313e-16,0.7507270927879496,1.1102230246251565e-16
3,10,0.1,0.0001,2.0829666427870555,0.00010385003594054004,3.0,0.0,1.780185573260992,0.00013743316912420098,0.75072859568948,8.112417691291257e-05
3,10,0.1,0.0003,2.082948048828684,0.0002824753865378421,3.0,0.0,1.780226853563115,0.0003502416208315115,0.7507567114411888,0.00022652541182381183
3,10,0.1,0.001,2.082810316931319,0.0010652534990565304,3.0,0.0,1.780360474233832,0.001298725079864248,0.7508296752664916,0.0009336890973394704
3,10,0.1,0.003,2.0827764411563727,0.002652650874765263,3.0,0.0,1.7800498666570719,0.003304734172991058,0.7507851792785784,0.002302928148790442
3,10,0.1,0.01,2.082717956128142,0.007766975967614802,3.0,0.0,1.7788012648274871,0.010914511228028199,0.7510971172451731,0.007067073048587979
3,12,-0.1,0.0,2.491843378068752,0.0,3.0,0.0,1.216817404666421,0.0,0.2791392250837453,5.551115123125783e-17
3,12,-0.1,0.0001,2.491853867322824,0.00012959951602203472,3.0,0.0,1.216806830090209,7.203551987216136e-05,0.27912680737870404,8.017841660491707e-05
3,12,-0.1,0.0003,2.4918027618986027,0.00043566071391533233,3.0,0.0,1.2168164501210015,0.00023001977300414247,0.2791471388834121,0.0002675418541921626
3,12,-0.1,0.001,2.492064699529866,0.0017029018007049368,3.0,0.0,1.2167160205694507,0.0007585407817774779,0.2789986244789588,0.0009621407261177012
3,12,-0.1,0.003,2.492268828814104,0.004340152184077303,3.0,0.0,1.2168008557811936,0.00190856959012706,0.27904299118026377,0.0022185266869189464
3,12,-0.1,0.01,2.4913376948160164,0.011928941436114456,3.0,0.0,1.217426209655639,0.006557592415654718,0.2801174197341247,0.007394758016810613
3,12,-0.07,0.0,2.54796676031556,0.0,3.0,0.0,1.190483601187008,0.0,0.2467099972639446,2.7755575615628914e-17
3,12,-0.07,0.0001,2.54798417622751,0.00015378791830024198,3.0,0.0,1.1904836112821309,6.360285791304859e-05,0.2467058364719605,7.742130558232762e-05
3,12,-0.07,0.0003,2.5478737951727055,0.00038154532434326796,3.0,0.0,1.1905403619955555,0.0001862491470203061,0.2467675839334718,0.00021975433203661365
3,12,-0.07,0.001,2.5478823888964914,0.001362500430971964,3.0,0.0,1.1906107874331793,0.0006351121318325988,0.24685742430881835,0.0007406279244719443
3,12,-0.07,0.003,2.548668542347146,0.004546408184832498,3.0,0.0,1.190280423840858,0.002097821114150864,0.24640621183814898,0.0024515039732839828
3,12,-0.07,0.01,2.547347104787188,0.012049465337972708,3.0,0.0,1.1921584532532414,0.006698515571559573,0.24886941663958176,0.007572337069759488
3,12,-0.03,0.0,2.594137789047793,4.440892098500626e-16,3.0,0.0,1.1682094904051399,2.220446049250313e-16,0.21957412011691685,0.0
3,12,-0.03,0.0001,2.5941438434017727,0.0001652110976742675,3.0,0.0,1.1682007946050788,7.920811013865429e-05,0.21956549128007055,9.522389204438769e-05
3,12,-0.03,0.0003,2.594106011768248,0.00043917143324701067,3.0,0.0,1.1682096426098059,0.0001674331367655451,0.21958651202242568,0.00022203289902577965
3,12,-0.03,0.001,2.5942937074164143,0.0016012209045426081,3.0,0.0,1.1681730603108198,0.0007782219506321143,0.21956654078070087,0.000932604103694292
3,12,-0.03,0.003,2.5944230681605673,0.00511663375789752,3.0,0.0,1.1682761892741418,0.0019837721372384354,0.21957956731152314,0.0024620962132730503
3,12,-0.03,0.01,2.590487057925804,0.015584533914445054,3.0,0.0,1.1694200506781867,0.006484843304517162,0.22175992480740747,0.008013944982670934
3,12,0.0,0.0,2.5995144595745763,0.0,3.0,0.0,1.1644569550340398,0.0,0.2152463157914829,2.7755575615628914e-17
3,12,0.0,0.0001,2.5995238303938764,0.00015960788514885062,3.0,0.0,1.1644540806863124,7.097063141994585e-05,0.2152417719647777,8.349485312609822e-05
3,12,0.0,0.0003,2.599445177629255,0.0004450819944210455,3.0,0.0,1.16449360107367,0.00019172366896813957,0.21529419202105038,0.0002298131613443971
3,12,0.0,0.001,2.599566235795759,0.0014165220135989563,3.0,0.0,1.1644476718760335,0.0006564460764680916,0.2152344705197075,0.0008076356494387733
3,12,0.0,0.003,2.600456245961274,0.004930193300521619,3.0,0.0,1.1639151774644894,0.002452271080522038,0.2146607532045601,0.002926620576233657
3,12,0.0,0.01,2.5973594752405957,0.013034576285887747,3.0,0.0,1.166965001392383,0.006413135268066976,0.21802705292432242,0.007619993048401515
3,12,0.03,0.0,2.582465796992007,0.0,3.0,0.0,1.1731945700472746,0.0,0.225808000619621,2.7755575615628914e-17
3,12,0.03,0.0001,2.582505724648003,0.00016758176188300567,3.0,0.0,1.1731763160185862,6.878202796986414e-05,0.22578824246640575,8.446738025344358e-05
3,12,0.03,0.0003,2.582407678478589,0.00041465587199509,3.0,0.0,1.173216667511641,0.00018811355498544937,0.22583799790422854,0.00023551938815684803
3,12,0.03,0.001,2.582546230930656,0.0013067185020113838,3.0,0.0,1.1730998086377682,0.0006757965089154508,0.2257204705061471,0.0008100551753626455
3,12,0.03,0.003,2.581719305528257,0.00466248110915687,3.0,0.0,1.1732844193555123,0.001985602282515558,0.22609152389739218,0.0025608226552614774
3,12,0.03,0.01,2.5815433144642226,0.01499739356346831,3.0,0.0,1.173291956284882,0.006328566597655484,0.22591133517558082,0.007358432812312696
3,12,0.07,0.0,2.5374223451538818,4.440892098500626e-16,3.0,0.0,1.2025629408612366,2.220446049250313e-16,0.25955497187998405,0.0
3,12,0.07,0.0001,2.5374138137548146,0.00013560212879500563,3.0,0.0,1.2025607493011548,6.113876276862785e-05,0.25955021580454823,7.215022101612735e-05
3,12,0.07,0.0003,2.537452056463637,0.00041623839989505656,3.0,0.0,1.2025465590787103,0.00023256999193868081,0.25954228528767304,0.00026790821770684997
3,12,0.07,0.001,2.5374945354670495,0.0014444185336285275,3.0,0.0,1.2024829216279138,0.0007677259089147106,0.25945119701246194,0.0009025499121947762
3,12,0.07,0.003,2.538167910619304,0.004622517217955756,3.0,0.0,1.2022406336950962,0.002548454522545706,0.2591725837018463,0.002940433547383976
3,12,0.07,0.01,2.5374940646833535,0.01647831453695605,3.0,0.0,1.2027147339953006,0.008110919014797583,0.2600882450423696,0.009612808603225336
3,12,0.1,0.0,2.4944857625889627,0.0,3.0,0.0,1.2349108509908893,2.220446049250313e-16,0.2953822165620241,5.551115123125783e-17
3,12,0.1,0.0001,2.4944641125170537,0.00015348410476467218,3.0,0.0,1.23491304922851,7.717828098222509e-05,0.295388025042069,8.670542513002139e-05
3,12,0.1,0.0003,2.4944557863140417,0.0004724860586884786,3.0,0.0,1.2349483714018796,0.00022685815031394706,0.2954325798940736,0.00026498615357522636
