cp_e,cp_nu,cp_rel,beta_e,beta_nu,beta_rel,phase_e,phase_nu,phase_rel,theta12,theta23,theta13,J,absJ,raw_unitarity,raw_leakage,gap_e,gap_nu,s1,s2,s3,L12,L23,L13,LJ,Lleak,Lunit,Lsign,Lgap,loss,P_overlap,P_misalignment
0.095,0.1399999999999999,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,-0.03,0.03,0.06,33.44324542642077,48.903249503543776,8.386263388820597,-0.0305959389709519,0.0305959389709519,0.952670725472097,0.1976364876170293,1.0904598733289776,1.0812158516018395,0.9953845831636552,0.9427520451356806,0.2321387935034303,7.314439342131427e-06,0.0391381587320075,0.5401462766030618,0.2190430414768213,6.917277066596028,14.290060882081455,0.0,0.0920964495530956,22.097769189481813,0.6444867688188733,0.3555132311811266
0.095,0.1399999999999999,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,-0.03,0.05,0.08,33.44324542642056,48.90324950354322,8.386263388820547,-0.0305959389709516,0.0305959389709516,0.952670725472097,0.1976364876170294,1.0904598733289776,1.081215851601839,0.995384583163656,0.9427520451356808,0.2321387935034301,7.3144393411705875e-06,0.0391381587321537,0.5401462766033542,0.2190430414769317,6.91727706659603,14.290060882081455,0.0,0.0920964495530957,22.097769189482364,0.644486768818874,0.355513231181126
0.095,0.1399999999999999,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,-0.03,0.01,0.04,33.44324542641995,48.90324950354286,8.38626338881993,-0.0305959389709489,0.0305959389709489,0.9526707254720967,0.1976364876170296,1.0904598733289776,1.081215851601839,0.9953845831636562,0.9427520451356808,0.2321387935034298,7.31443933841618e-06,0.0391381587322493,0.5401462766069783,0.2190430414777674,6.917277066596036,14.290060882081454,0.0,0.0920964495530957,22.09776918948692,0.6444867688188741,0.3555132311811259
0.095,0.1399999999999999,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,0.01,0.07,0.06,33.44324542642118,48.9032495035435,8.38626338881928,-0.0305959389709475,0.0305959389709475,0.9526707254720972,0.1976364876170296,1.090459873328978,1.0812158516018393,0.9953845831636564,0.9427520451356804,0.2321387935034297,7.314439343957021e-06,0.0391381587320806,0.540146276610801,0.2190430414782123,6.917277066596036,14.290060882081455,0.0,0.0920964495530956,22.09776918949103,0.644486768818874,0.355513231181126
0.095,0.1399999999999999,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,0.01,0.08,0.07,33.44324542642147,48.90324950354309,8.386263388819568,-0.0305959389709484,0.0305959389709484,0.9526707254720972,0.1976364876170296,1.090459873328978,1.0812158516018384,0.9953845831636562,0.9427520451356798,0.2321387935034298,7.314439345270167e-06,0.0391381587321874,0.540146276609109,0.2190430414779276,6.9172770665960375,14.290060882081455,0.0,0.0920964495530957,22.09776918948916,0.6444867688188735,0.3555132311811265
0.095,0.1399999999999999,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,0.03,0.08,0.05,33.443245426421505,48.90324950354309,8.386263388819552,-0.0305959389709483,0.0305959389709483,0.9526707254720972,0.1976364876170298,1.0904598733289763,1.0812158516018384,0.9953845831636572,0.9427520451356812,0.2321387935034292,7.314439345430307e-06,0.0391381587321874,0.540146276609203,0.219043041477946,6.917277066596044,14.290060882081455,0.0,0.0920964495530957,22.09776918948928,0.644486768818875,0.355513231181125
0.095,0.1399999999999999,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,0.03,0.07,0.04,33.44324542642118,48.90324950354352,8.386263388819263,-0.0305959389709474,0.0305959389709474,0.9526707254720972,0.1976364876170299,1.0904598733289763,1.0812158516018393,0.9953845831636572,0.9427520451356814,0.2321387935034291,7.314439343957021e-06,0.039138158732075,0.5401462766109053,0.219043041478234,6.917277066596046,14.290060882081455,0.0,0.0920964495530957,22.09776918949116,0.6444867688188751,0.3555132311811249
0.095,0.1399999999999999,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,-0.0199999999999999,0.07,0.09,33.44324542642133,48.90324950354339,8.386263388818836,-0.0305959389709461,0.0305959389709461,0.9526707254720972,0.1976364876170299,1.090459873328978,1.0812158516018393,0.9953845831636564,0.9427520451356812,0.2321387935034291,7.314439344629608e-06,0.0391381587321087,0.540146276613412,0.219043041478641,6.917277066596046,14.290060882081455,0.0,0.0920964495530956,22.09776918949411,0.6444867688188745,0.3555132311811255
0.095,0.1399999999999999,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,-0.0199999999999999,0.08,0.1,33.44324542642164,48.903249503543,8.386263388819135,-0.0305959389709471,0.0305959389709471,0.9526707254720972,0.1976364876170299,1.090459873328978,1.0812158516018384,0.9953845831636562,0.942752045135681,0.2321387935034292,7.314439346038838e-06,0.0391381587322118,0.5401462766116574,0.2190430414783292,6.917277066596047,14.290060882081455,0.0,0.0920964495530957,22.097769189492144,0.6444867688188741,0.3555132311811259
0.095,0.1399999999999999,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,0.0,0.08,0.08,33.44324542642117,48.903249503543,8.386263388820248,-0.0305959389709503,0.0305959389709503,0.9526707254720976,0.19763648761703,1.0904598733289763,1.0812158516018384,0.9953845831636564,0.94275204513568,0.2321387935034289,7.314439343924991e-06,0.0391381587322137,0.5401462766051088,0.2190430414773171,6.917277066596052,14.290060882081464,0.0,0.0920964495530957,22.097769189484595,0.6444867688188736,0.3555132311811264
