beta_u,beta_d,tw12,tw23,tw13,cp_phase,theta12,theta23,theta13,J,Hu,Hd,LOSS
4.75,4.2,0.42,0.06,0.00025,0.016,12.871023625797307,2.2274121582010453,0.4729057746552589,1.961712959348133e-05,8.251595156275172,7.2961472959291855,0.15980382284133654
4.75,4.2,0.42,0.06,0.00025,0.016999999999999998,12.872337630843546,2.228923219475412,0.5180025925009969,2.0225408383063494e-05,8.251595156275172,7.296147296087497,0.18074315014953973
4.75,4.2,0.42,0.06,0.00025,0.018,12.873652967047457,2.230449899026742,0.5632712937684163,2.086809294560548e-05,8.251595156275172,7.296147295724736,0.20612695262774652
4.75,4.2,0.42,0.06,0.0005,0.01,12.863368603070061,2.2172534534970825,0.20665025847845933,1.4995347002181181e-05,8.251595156275172,7.29614729584898,0.14841721159664395
4.75,4.2,0.42,0.06,0.0005,0.011,12.86467462973703,2.2186712955210517,0.24863956082922029,1.539745852408795e-05,8.251595156275172,7.296147295976923,0.14294545439677894
4.75,4.2,0.42,0.06,0.0005,0.012,12.865981979931998,2.2201048801976286,0.2918918744997781,1.5833907845267964e-05,8.251595156275172,7.296147296042288,0.1411346982594817
4.75,4.2,0.42,0.06,0.0005,0.013,12.867290655007384,2.2215541884507717,0.33591949410725025,1.630470727052337e-05,8.251595156275172,7.29614729638736,0.14326027151038656
4.75,4.2,0.42,0.06,0.0005,0.013999999999999999,12.868600656220952,2.2230192010229235,0.38045317162276004,1.680986888450949e-05,8.251595156275172,7.296147296191945,0.14950503549065713
4.75,4.2,0.42,0.06,0.0005,0.015,12.86991198491197,2.224499898477141,0.4253338113155762,1.734940455162771e-05,8.251595156275172,7.29614729590206,0.16000216005706952
4.75,4.2,0.42,0.06,0.0005,0.016,12.87122464237957,2.2259962611992594,0.4704619662517611,1.79233259157887e-05,8.251595156275172,7.296147295547639,0.1748549009832709
4.75,4.2,0.42,0.06,0.0005,0.016999999999999998,12.872538629993986,2.2275082693996238,0.5157725174290725,1.8531644400574584e-05,8.251595156275172,7.2961472962875815,0.19414646906052568
4.75,4.2,0.42,0.06,0.0005,0.018,12.873853948879026,2.229035903115531,0.561221141614203,1.9174371208563728e-05,8.251595156275172,7.296147295976913,0.2179453478607733
