# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746982997766e+01 
       1.318525239892e-05       5.930165312634e+01 
       1.659924930592e-05       7.408252154236e+01 
       2.089721676792e-05       9.254735809758e+01 
       2.630803722491e-05       1.156142221055e+02 
       3.311985659687e-05       1.444298216963e+02 
       4.169542910477e-05       1.804263351342e+02 
       5.249143525566e-05       2.253922274057e+02 
       6.608280174490e-05       2.815603635608e+02 
       8.319331839921e-05       3.517174797232e+02 
       1.047341826243e-04       4.393396050290e+02 
       1.318525239892e-04       5.487587602489e+02 
       1.659924930592e-04       6.853663908354e+02 
       2.089721676792e-04       8.558583063921e+02 
       2.630803722491e-04       1.068523568537e+03 
       3.311985659687e-04       1.333574643256e+03 
       4.169542910477e-04       1.663507341177e+03 
       5.249143525566e-04       2.073467199119e+03 
       6.608280174490e-04       2.581585502984e+03 
       8.319331839921e-04       3.209225942802e+03 
       1.047341826243e-03       3.981010324745e+03 
       1.318525239892e-03       4.924330303766e+03 
       1.659924930592e-03       6.067810744978e+03 
       2.089721676792e-03       7.439105466489e+03 
       2.630803722491e-03       9.060249250632e+03 
       3.311985659687e-03       1.094121156695e+04 
       4.169542910477e-03       1.307059573656e+04 
       5.249143525566e-03       1.540320087735e+04 
       6.608280174490e-03       1.784550447433e+04 
       8.319331839921e-03       2.023893085911e+04 
       1.047341826243e-02       2.234220058081e+04 
       1.318525239892e-02       2.382560836037e+04 
       1.659924930589e-02       2.428866195115e+04 
       2.089721660966e-02       2.335331932585e+04 
       2.630791517064e-02       2.087150839742e+04 
       3.310278266545e-02       1.724369747887e+04 
       4.112178767552e-02       1.368225221045e+04 
       4.790628827007e-02       1.164135619369e+04 
       5.282242665187e-02       1.062772497768e+04 
       5.687266276680e-02       9.989171625479e+03 
       6.048713924368e-02       9.507694549936e+03 
       6.385726918410e-02       9.092174508148e+03 
       6.708422356736e-02       8.699653090968e+03 
       7.022860457005e-02       8.305757006259e+03 
       7.333018959056e-02       7.899237803602e+03 
       7.641699559410e-02       7.476916269134e+03 
       7.950991500338e-02       7.041417493465e+03 
       8.262529000559e-02       6.599750301605e+03 
       8.577643711185e-02       6.161151619649e+03 
       8.897459779263e-02       5.736640363485e+03 
       9.222955666815e-02       5.336763543387e+03 
       9.555005766204e-02       4.971277956419e+03 
       9.894409227589e-02       4.646971324688e+03 
       1.024191040344e-01       4.368090627145e+03 
       1.059821362664e-01       4.134846472605e+03 
       1.096399405347e-01       3.944153940780e+03 
       1.133990570783e-01       3.788997678715e+03 
       1.172658749375e-01       3.659655862438e+03 
       1.212466770795e-01       3.543969633487e+03 
       1.253476743179e-01       3.429059922074e+03 
       1.295750308144e-01       3.303276659101e+03 
       1.339348832875e-01       3.158059959914e+03 
       1.384333556058e-01       2.990564821055e+03 
       1.430765701509e-01       2.803976001560e+03 
       1.478706571398e-01       2.607320960110e+03 
       1.528217629711e-01       2.413009950862e+03 
       1.579360585777e-01       2.234007511177e+03 
       1.632197487220e-01       2.080412591041e+03 
       1.686790831324e-01       1.956963019760e+03 
       1.743203703668e-01       1.861928342122e+03 
       1.801499952696e-01       1.787390522463e+03 
       1.861744408844e-01       1.721933348346e+03 
       1.924003156767e-01       1.652645251316e+03 
       1.988343869261e-01       1.569787595424e+03 
       2.054836211606e-01       1.471674079150e+03 
       2.123552325365e-01       1.365185292739e+03 
       2.194567401281e-01       1.261517887758e+03 
       2.267960351861e-01       1.170649004960e+03 
       2.343814595738e-01       1.097701369291e+03 
       2.422218968055e-01       1.041325638167e+03 
       2.503268774194e-01       9.937067687484e+02 
       2.587067008331e-01       9.450051594678e+02 
       2.673725763982e-01       8.894253559148e+02 
       2.763367871231e-01       8.277608453535e+02 
       2.856128805309e-01       7.666109058621e+02 
       2.952158924385e-01       7.133834279195e+02 
       3.051626111909e-01       6.702660887728e+02 
       3.154718922124e-01       6.335106049503e+02 
       3.261650358600e-01       5.972445085242e+02 
       3.372662458022e-01       5.580340478593e+02 
       3.488031909594e-01       5.180084681834e+02 
       3.608077021238e-01       4.813554632835e+02 
       3.733166457798e-01       4.500359366746e+02 
       3.863730339830e-01       4.216710565124e+02 
       4.000274529746e-01       3.932277023167e+02 
       4.143399285751e-01       3.645283685351e+02 
       4.293823999897e-01       3.377237481406e+02 
       4.452420566722e-01       3.135658355673e+02 
       4.620259246691e-01       2.907547569287e+02 
       4.798673037780e-01       2.681246382932e+02 
       4.989350181030e-01       2.465337297496e+02 
       5.194470707474e-01       2.265167763904e+02 
       5.416914282045e-01       2.070594187120e+02 
       5.660588009166e-01       1.881991283707e+02 
       5.930965292408e-01       1.701793260445e+02 
       6.236015761018e-01       1.525046427683e+02 
       6.587904759211e-01       1.352153742803e+02 
       7.006315492442e-01       1.179984093176e+02 
       7.525461085357e-01       1.006450830906e+02 
       8.210079804976e-01       8.277295914207e+01 
       9.193237378170e-01       6.403928442964e+01 
       1.074684017740e+00       4.473052664805e+01 
       1.322179872172e+00       2.756745167416e+01 
       1.661679345453e+00       1.601460790437e+01 
       2.091875609933e+00       9.182831890012e+00 
       2.633515156926e+00       5.222324858066e+00 
       3.315399153289e+00       2.947866807448e+00 
       4.173840244316e+00       1.652800274348e+00 
       5.254553548339e+00       9.209680494174e-01 
