# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746982996035e+01 
       1.318525239892e-05       5.930165309213e+01 
       1.659924930592e-05       7.408252147462e+01 
       2.089721676792e-05       9.254735796333e+01 
       2.630803722491e-05       1.156142218400e+02 
       3.311985659687e-05       1.444298211704e+02 
       4.169542910477e-05       1.804263340928e+02 
       5.249143525566e-05       2.253922253434e+02 
       6.608280174490e-05       2.815603594786e+02 
       8.319331839921e-05       3.517174716409e+02 
       1.047341826243e-04       4.393395890277e+02 
       1.318525239892e-04       5.487587285717e+02 
       1.659924930592e-04       6.853663281349e+02 
       2.089721676792e-04       8.558581822974e+02 
       2.630803722491e-04       1.068523322989e+03 
       3.311985659687e-04       1.333574157566e+03 
       4.169542910477e-04       1.663506380986e+03 
       5.249143525566e-04       2.073465302326e+03 
       6.608280174490e-04       2.581581760270e+03 
       8.319331839921e-04       3.209218569337e+03 
       1.047341826243e-03       3.980995829621e+03 
       1.318525239892e-03       4.924301892507e+03 
       1.659924930592e-03       6.067755274291e+03 
       2.089721676792e-03       7.438997728301e+03 
       2.630803722491e-03       9.060041423375e+03 
       3.311985659687e-03       1.094081421691e+04 
       4.169542910477e-03       1.306984466143e+04 
       5.249143525566e-03       1.540180163751e+04 
       6.608280174490e-03       1.784294671678e+04 
       8.319331839921e-03       2.023436494872e+04 
       1.047341826243e-02       2.233428966802e+04 
       1.318525239892e-02       2.381245308162e+04 
       1.659924930589e-02       2.426792959039e+04 
       2.089721660966e-02       2.332290159395e+04 
       2.630791517064e-02       2.083086272147e+04 
       3.310278266545e-02       1.719486156013e+04 
       4.112178767552e-02       1.362889232940e+04 
       4.790628827007e-02       1.158586956983e+04 
       5.282242665187e-02       1.057073780195e+04 
       5.687266276680e-02       9.930951282008e+03 
       6.048713924368e-02       9.448561166673e+03 
       6.385726918410e-02       9.032543558958e+03 
       6.708422356736e-02       8.639725645047e+03 
       7.022860457005e-02       8.246268255143e+03 
       7.333018959056e-02       7.840637417935e+03 
       7.641699559410e-02       7.419483527863e+03 
       7.950991500338e-02       6.985665261708e+03 
       8.262529000559e-02       6.545991233200e+03 
       8.577643711185e-02       6.109604914951e+03 
       8.897459779263e-02       5.687732149826e+03 
       9.222955666815e-02       5.289977034780e+03 
       9.555005766204e-02       4.926709875969e+03 
       9.894409227589e-02       4.604516298375e+03 
       1.024191040344e-01       4.327393205660e+03 
       1.059821362664e-01       4.095558779812e+03 
       1.096399405347e-01       3.906115755365e+03 
       1.133990570783e-01       3.751839025084e+03 
       1.172658749375e-01       3.623237508379e+03 
       1.212466770795e-01       3.508227267154e+03 
       1.253476743179e-01       3.394027648270e+03 
       1.295750308144e-01       3.269095223342e+03 
       1.339348832875e-01       3.124983354564e+03 
       1.384333556058e-01       2.958888729289e+03 
       1.430765701509e-01       2.773962268063e+03 
       1.478706571398e-01       2.579110998440e+03 
       1.528217629711e-01       2.386662106092e+03 
       1.579360585777e-01       2.209389824457e+03 
       1.632197487220e-01       2.057297630305e+03 
       1.686790831324e-01       1.935038394850e+03 
       1.743203703668e-01       1.840951465006e+03 
       1.801499952696e-01       1.767070610878e+03 
       1.861744408844e-01       1.702252206955e+03 
       1.924003156767e-01       1.633609412288e+03 
       1.988343869261e-01       1.551605769728e+03 
       2.054836211606e-01       1.454532081954e+03 
       2.123552325365e-01       1.349196669284e+03 
       2.194567401281e-01       1.246668020812e+03 
       2.267960351861e-01       1.156800721606e+03 
       2.343814595738e-01       1.084662049060e+03 
       2.422218968055e-01       1.028903721240e+03 
       2.503268774194e-01       9.818075820819e+02 
       2.587067008331e-01       9.336519227238e+02 
       2.673725763982e-01       8.787016847272e+02 
       2.763367871231e-01       8.177546642712e+02 
       2.856128805309e-01       7.572962865350e+02 
       2.952158924385e-01       7.046982070569e+02 
       3.051626111909e-01       6.620766008234e+02 
       3.154718922124e-01       6.257590703770e+02 
       3.261650358600e-01       5.899426872781e+02 
       3.372662458022e-01       5.511758326955e+02 
       3.488031909594e-01       5.116291768684e+02 
       3.608077021238e-01       4.754134164736e+02 
       3.733166457798e-01       4.444975291497e+02 
       3.863730339830e-01       4.164474703930e+02 
       4.000274529746e-01       3.883500080552e+02 
       4.143399285751e-01       3.599992065525e+02 
       4.293823999897e-01       3.335211208805e+02 
       4.452420566722e-01       3.096571019617e+02 
       4.620259246691e-01       2.871265213436e+02 
       4.798673037780e-01       2.647741190951e+02 
       4.989350181030e-01       2.434494513231e+02 
       5.194470707474e-01       2.236792676237e+02 
       5.416914282045e-01       2.044628933960e+02 
       5.660588009166e-01       1.858364320643e+02 
       5.930965292408e-01       1.680405852254e+02 
       6.236015761018e-01       1.505860995468e+02 
       6.587904759211e-01       1.335126155525e+02 
       7.006315492442e-01       1.165109589716e+02 
       7.525461085357e-01       9.937508069041e+01 
       8.210079804976e-01       8.172736711307e+01 
       9.193237378170e-01       6.322941889807e+01 
       1.074684017740e+00       4.416416764909e+01 
       1.322179872172e+00       2.721757175900e+01 
       1.661679345453e+00       1.581149605191e+01 
       2.091875609933e+00       9.066437499485e+00 
       2.633515156926e+00       5.156015670628e+00 
       3.315399153289e+00       2.910437199005e+00 
       4.173840244316e+00       1.631807522917e+00 
       5.254553548339e+00       9.092962248629e-01 
