# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746982927727e+01 
       1.318525239892e-05       5.930165174222e+01 
       1.659924930592e-05       7.408251880123e+01 
       2.089721676792e-05       9.254735266520e+01 
       2.630803722491e-05       1.156142113593e+02 
       3.311985659687e-05       1.444298004175e+02 
       4.169542910477e-05       1.804262929963e+02 
       5.249143525566e-05       2.253921439579e+02 
       6.608280174490e-05       2.815601983816e+02 
       8.319331839921e-05       3.517171526932e+02 
       1.047341826243e-04       4.393389575784e+02 
       1.318525239892e-04       5.487574785277e+02 
       1.659924930592e-04       6.853638538814e+02 
       2.089721676792e-04       8.558532854469e+02 
       2.630803722491e-04       1.068513633858e+03 
       3.311985659687e-04       1.333554993623e+03 
       4.169542910477e-04       1.663468497825e+03 
       5.249143525566e-04       2.073390476854e+03 
       6.608280174490e-04       2.581434147770e+03 
       8.319331839921e-04       3.208927858962e+03 
       1.047341826243e-03       3.980424644398e+03 
       1.318525239892e-03       4.923183278125e+03 
       1.659924930592e-03       6.065574245994e+03 
       2.089721676792e-03       7.434770666339e+03 
       2.630803722491e-03       9.051914946447e+03 
       3.311985659687e-03       1.092535983090e+04 
       4.169542910477e-03       1.304087782278e+04 
       5.249143525566e-03       1.534854770346e+04 
       6.608280174490e-03       1.774760153696e+04 
       8.319331839921e-03       2.006956529676e+04 
       1.047341826243e-02       2.206271895589e+04 
       1.318525239892e-02       2.339347733144e+04 
       1.659924930589e-02       2.367830854514e+04 
       2.089721660966e-02       2.258865195578e+04 
       2.630791517064e-02       2.005329351711e+04 
       3.310278266545e-02       1.651844185048e+04 
       4.112178767552e-02       1.314516041894e+04 
       4.790628827007e-02       1.125034043290e+04 
       5.282242665187e-02       1.032596550078e+04 
       5.687266276680e-02       9.751541004684e+03 
       6.048713924368e-02       9.321772021021e+03 
       6.385726918410e-02       8.950658412628e+03 
       6.708422356736e-02       8.596943714607e+03 
       7.022860457005e-02       8.237868626731e+03 
       7.333018959056e-02       7.862237770131e+03 
       7.641699559410e-02       7.467072500766e+03 
       7.950991500338e-02       7.055127271666e+03 
       8.262529000559e-02       6.633491799165e+03 
       8.577643711185e-02       6.211617545951e+03 
       8.897459779263e-02       5.800620931223e+03 
       9.222955666815e-02       5.411872805510e+03 
       9.555005766204e-02       5.055244716235e+03 
       9.894409227589e-02       4.738184813127e+03 
       1.024191040344e-01       4.465405088522e+03 
       1.059821362664e-01       4.237632420327e+03 
       1.096399405347e-01       4.052020930729e+03 
       1.133990570783e-01       3.901884576623e+03 
       1.172658749375e-01       3.777013766991e+03 
       1.212466770795e-01       3.665757143015e+03 
       1.253476743179e-01       3.554235976991e+03 
       1.295750308144e-01       3.430760080431e+03 
       1.339348832875e-01       3.286362135484e+03 
       1.384333556058e-01       3.117862853391e+03 
       1.430765701509e-01       2.928581950104e+03 
       1.478706571398e-01       2.727776963427e+03 
       1.528217629711e-01       2.528678779958e+03 
       1.579360585777e-01       2.344770917454e+03 
       1.632197487220e-01       2.186810020662e+03 
       1.686790831324e-01       2.060089671255e+03 
       1.743203703668e-01       1.962662500842e+03 
       1.801499952696e-01       1.886513375967e+03 
       1.861744408844e-01       1.819636409295e+03 
       1.924003156767e-01       1.748478157003e+03 
       1.988343869261e-01       1.662643694241e+03 
       2.054836211606e-01       1.560364965581e+03 
       2.123552325365e-01       1.448865838989e+03 
       2.194567401281e-01       1.340171593608e+03 
       2.267960351861e-01       1.244738013516e+03 
       2.343814595738e-01       1.168163518835e+03 
       2.422218968055e-01       1.109070566380e+03 
       2.503268774194e-01       1.059118143284e+03 
       2.587067008331e-01       1.007927062423e+03 
       2.673725763982e-01       9.492975249040e+02 
       2.763367871231e-01       8.840586216135e+02 
       2.856128805309e-01       8.192433566616e+02 
       2.952158924385e-01       7.628057407921e+02 
       3.051626111909e-01       7.170744870764e+02 
       3.154718922124e-01       6.780997649426e+02 
       3.261650358600e-01       6.395971151435e+02 
       3.372662458022e-01       5.978552912806e+02 
       3.488031909594e-01       5.552064246196e+02 
       3.608077021238e-01       5.161374348082e+02 
       3.733166457798e-01       4.827313406270e+02 
       3.863730339830e-01       4.524760194579e+02 
       4.000274529746e-01       4.221108042843e+02 
       4.143399285751e-01       3.914087832102e+02 
       4.293823999897e-01       3.627445987863e+02 
       4.452420566722e-01       3.369061054347e+02 
       4.620259246691e-01       3.124667307700e+02 
       4.798673037780e-01       2.882424871265e+02 
       4.989350181030e-01       2.650844401645e+02 
       5.194470707474e-01       2.436345970653e+02 
       5.416914282045e-01       2.227557138382e+02 
       5.660588009166e-01       2.025006442854e+02 
       5.930965292408e-01       1.831521489671e+02 
       6.236015761018e-01       1.641638434738e+02 
       6.587904759211e-01       1.455832748362e+02 
       7.006315492442e-01       1.270727230297e+02 
       7.525461085357e-01       1.084079782545e+02 
       8.210079804976e-01       8.917805952027e+01 
       9.193237378170e-01       6.901112101094e+01 
       1.074684017740e+00       4.821495803536e+01 
       1.322179872172e+00       2.972133822203e+01 
       1.661679345453e+00       1.726894721230e+01 
       2.091875609933e+00       9.903113229180e+00 
       2.633515156926e+00       5.632485161595e+00 
       3.315399153289e+00       3.179385838276e+00 
       4.173840244316e+00       1.782665788694e+00 
       5.254553548339e+00       9.933549112848e-01 
