# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746982761884e+01 
       1.318525239892e-05       5.930164846479e+01 
       1.659924930592e-05       7.408251231055e+01 
       2.089721676792e-05       9.254733980196e+01 
       2.630803722491e-05       1.156141859134e+02 
       3.311985659687e-05       1.444297500320e+02 
       4.169542910477e-05       1.804261932190e+02 
       5.249143525566e-05       2.253919463639e+02 
       6.608280174490e-05       2.815598072586e+02 
       8.319331839921e-05       3.517163783308e+02 
       1.047341826243e-04       4.393374245100e+02 
       1.318525239892e-04       5.487544436192e+02 
       1.659924930592e-04       6.853578468468e+02 
       2.089721676792e-04       8.558413969803e+02 
       2.630803722491e-04       1.068490111394e+03 
       3.311985659687e-04       1.333508470869e+03 
       4.169542910477e-04       1.663376537790e+03 
       5.249143525566e-04       2.073208858970e+03 
       6.608280174490e-04       2.581075916968e+03 
       8.319331839921e-04       3.208222531987e+03 
       1.047341826243e-03       3.979039378694e+03 
       1.318525239892e-03       4.920472099048e+03 
       1.659924930592e-03       6.060293344328e+03 
       2.089721676792e-03       7.424551861559e+03 
       2.630803722491e-03       9.032318062796e+03 
       3.311985659687e-03       1.088823615748e+04 
       4.169542910477e-03       1.297171361472e+04 
       5.249143525566e-03       1.522256523391e+04 
       6.608280174490e-03       1.752517673674e+04 
       8.319331839921e-03       1.969281857218e+04 
       1.047341826243e-02       2.145928352722e+04 
       1.318525239892e-02       2.249774213825e+04 
       1.659924930589e-02       2.246887002405e+04 
       2.089721660966e-02       2.113988093953e+04 
       2.630791517064e-02       1.853720360504e+04 
       3.310278266545e-02       1.513171751885e+04 
       4.112178767552e-02       1.198011507776e+04 
       4.790628827007e-02       1.023401018486e+04 
       5.282242665187e-02       9.387249493348e+03 
       5.687266276680e-02       8.862767208970e+03 
       6.048713924368e-02       8.471172250440e+03 
       6.385726918410e-02       8.134099215240e+03 
       6.708422356736e-02       7.812623775888e+03 
       7.022860457005e-02       7.486456252839e+03 
       7.333018959056e-02       7.145474311889e+03 
       7.641699559410e-02       6.787126387917e+03 
       7.950991500338e-02       6.413484930526e+03 
       8.262529000559e-02       6.030692009011e+03 
       8.577643711185e-02       5.647711536872e+03 
       8.897459779263e-02       5.274550394244e+03 
       9.222955666815e-02       4.921481326658e+03 
       9.555005766204e-02       4.597627227904e+03 
       9.894409227589e-02       4.309763105803e+03 
       1.024191040344e-01       4.062039222676e+03 
       1.059821362664e-01       3.855138678966e+03 
       1.096399405347e-01       3.686507297092e+03 
       1.133990570783e-01       3.550306862177e+03 
       1.172658749375e-01       3.437147068588e+03 
       1.212466770795e-01       3.336027685632e+03 
       1.253476743179e-01       3.235016493252e+03 
       1.295750308144e-01       3.122866943529e+03 
       1.339348832875e-01       2.991642184880e+03 
       1.384333556058e-01       2.838465370610e+03 
       1.430765701509e-01       2.666343808620e+03 
       1.478706571398e-01       2.483672372716e+03 
       1.528217629711e-01       2.302480014455e+03 
       1.579360585777e-01       2.135142766899e+03 
       1.632197487220e-01       1.991446580503e+03 
       1.686790831324e-01       1.876082574935e+03 
       1.743203703668e-01       1.787505501867e+03 
       1.801499952696e-01       1.718234387023e+03 
       1.861744408844e-01       1.657459196505e+03 
       1.924003156767e-01       1.592672891962e+03 
       1.988343869261e-01       1.514525987540e+03 
       2.054836211606e-01       1.421491050174e+03 
       2.123552325365e-01       1.319959885949e+03 
       2.194567401281e-01       1.220907065270e+03 
       2.267960351861e-01       1.134065728892e+03 
       2.343814595738e-01       1.064316111560e+03 
       2.422218968055e-01       1.010561736040e+03 
       2.503268774194e-01       9.651021223221e+02 
       2.587067008331e-01       9.184209999752e+02 
       2.673725763982e-01       8.650236718096e+02 
       2.763367871231e-01       8.055744471252e+02 
       2.856128805309e-01       7.465204263065e+02 
       2.952158924385e-01       6.951053715419e+02 
       3.051626111909e-01       6.534481267335e+02 
       3.154718922124e-01       6.179475649553e+02 
       3.261650358600e-01       5.828786003467e+02 
       3.372662458022e-01       5.448437348523e+02 
       3.488031909594e-01       5.059960181684e+02 
       3.608077021238e-01       4.703875797100e+02 
       3.733166457798e-01       4.399515723903e+02 
       3.863730339830e-01       4.123779761314e+02 
       4.000274529746e-01       3.846999100692e+02 
       4.143399285751e-01       3.567352726138e+02 
       4.293823999897e-01       3.306046265835e+02 
       4.452420566722e-01       3.070548403804e+02 
       4.620259246691e-01       2.847960512539e+02 
       4.798673037780e-01       2.627047944500e+02 
       4.989350181030e-01       2.416132969457e+02 
       5.194470707474e-01       2.220507931682e+02 
       5.416914282045e-01       2.030259696153e+02 
       5.660588009166e-01       1.845755376476e+02 
       5.930965292408e-01       1.669400973007e+02 
       6.236015761018e-01       1.496347433157e+02 
       6.587904759211e-01       1.326995985798e+02 
       7.006315492442e-01       1.158282866695e+02 
       7.525461085357e-01       9.881594699832e+01 
       8.210079804976e-01       8.128722912317e+01 
       9.193237378170e-01       6.290527743145e+01 
       1.074684017740e+00       4.394988398069e+01 
       1.322179872172e+00       2.709244753787e+01 
       1.661679345453e+00       1.574125773258e+01 
       2.091875609933e+00       9.027454183210e+00 
       2.633515156926e+00       5.134230916744e+00 
       3.315399153289e+00       2.898276187977e+00 
       4.173840244316e+00       1.625048518238e+00 
       5.254553548339e+00       9.055412235819e-01 
