# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  523       3.477345595982e-10       8.851042173826e-13      -4.624048289282e-12       0.000000000000e+00       6.184370226664e-14       6.900053224242e-16       3.399070001647e-16 
  524       3.481870310807e-10       8.828502031123e-13      -4.449910578674e-12       0.000000000000e+00       6.142660499569e-14       6.796109560640e-16       3.276326747483e-16 
  525       3.486068273148e-10       8.812909033004e-13      -4.275048318783e-12       0.000000000000e+00       6.101285389367e-14       6.701967115872e-16       3.153986032517e-16 
  526       3.489935002956e-10       8.804371928343e-13      -4.099584249551e-12       0.000000000000e+00       6.060237907576e-14       6.617454243574e-16       3.032043090013e-16 
  527       3.493466965393e-10       8.802981624914e-13      -3.923634568767e-12       0.000000000000e+00       6.019511986915e-14       6.542419469237e-16       2.910495704050e-16 
  528       3.496664520090e-10       8.808754946519e-13      -3.747283544673e-12       0.000000000000e+00       5.979105839686e-14       6.476804622285e-16       2.789352579938e-16 
  529       3.499529053186e-10       8.821689326431e-13      -3.570608219180e-12       0.000000000000e+00       5.939018690064e-14       6.420573682092e-16       2.668625202397e-16 
  530       3.502062011780e-10       8.841781221250e-13      -3.393686729922e-12       0.000000000000e+00       5.899249673323e-14       6.373688809984e-16       2.548325093757e-16 
  531       3.504264904274e-10       8.869026104801e-13      -3.216598315208e-12       0.000000000000e+00       5.859797835261e-14       6.336110338618e-16       2.428463813848e-16 
  532       3.506139300718e-10       8.903418462036e-13      -3.039423318988e-12       0.000000000000e+00       5.820662131630e-14       6.307796761344e-16       2.309052959898e-16 
  533       3.507686833158e-10       8.944951782933e-13      -2.862243195815e-12       0.000000000000e+00       5.781841427559e-14       6.288704721582e-16       2.190104166428e-16 
  534       3.508909195977e-10       8.993618556398e-13      -2.685140515804e-12       0.000000000000e+00       5.743334496984e-14       6.278789002188e-16       2.071629105145e-16 
  535       3.509808146248e-10       9.049410264164e-13      -2.508198969592e-12       0.000000000000e+00       5.705140022072e-14       6.278002514830e-16       1.953639484839e-16 
  536       3.510385504070e-10       9.112317374693e-13      -2.331503373303e-12       0.000000000000e+00       5.667256592649e-14       6.286296289355e-16       1.836147051280e-16 
  537       3.510643152922e-10       9.182329337076e-13      -2.155139673507e-12       0.000000000000e+00       5.629682705625e-14       6.303619463162e-16       1.719163587109e-16 
  538       3.510583040001e-10       9.259434574934e-13      -1.979194952181e-12       0.000000000000e+00       5.592416764425e-14       6.329919270572e-16       1.602700911736e-16 
  539       3.510207176575e-10       9.343620480317e-13      -1.803757431670e-12       0.000000000000e+00       5.555457078408e-14       6.365141032199e-16       1.486770881235e-16 
  540       3.509517638321e-10       9.434873407606e-13      -1.628916479650e-12       0.000000000000e+00       5.518801862302e-14       6.409228144320e-16       1.371385388238e-16 
  541       3.508516565675e-10       9.533178667414e-13      -1.454762614087e-12       0.000000000000e+00       5.482449235625e-14       6.462122068249e-16       1.256556361832e-16 
  542       3.507206164177e-10       9.638520520485e-13      -1.281387508200e-12       0.000000000000e+00       5.446397222114e-14       6.523762319703e-16       1.142295767453e-16 
  543       3.505588704816e-10       9.750882171594e-13      -1.108883995421e-12       0.000000000000e+00       5.410643749150e-14       6.594086458177e-16       1.028615606780e-16 
  544       3.503666524375e-10       9.870245763452e-13      -9.373460743550e-13       0.000000000000e+00       5.375186647187e-14       6.673030076314e-16       9.155279176336e-17 
  545       3.501442025774e-10       9.996592370601e-13      -7.668689137453e-13       0.000000000000e+00       5.340023649175e-14       6.760526789274e-16       8.030447738678e-17 
  546       3.498917678423e-10       1.012990199332e-12      -5.975488574306e-13       0.000000000000e+00       5.305152389993e-14       6.856508224107e-16       6.911782852674e-17 
  547       3.496096018558e-10       1.027015355151e-12      -4.294834293081e-13       0.000000000000e+00       5.270570405866e-14       6.960904009124e-16       5.799405974421e-17 
  548       3.492979649594e-10       1.041732487863e-12      -2.627713382942e-13       0.000000000000e+00       5.236275133802e-14       7.073641763264e-16       4.693438917220e-17 
  549       3.489571242464e-10       1.057139271555e-12      -9.751248328569e-14       0.000000000000e+00       5.202263911010e-14       7.194647085471e-16       3.594003850530e-17 
  550       3.485873535973e-10       1.073233270450e-12       6.619204187870e-14       0.000000000000e+00       5.168533974334e-14       7.323843544061e-16       2.501223298917e-17 
  551       3.481889337132e-10       1.090011938292e-12       2.282399434575e-13       0.000000000000e+00       5.135082459673e-14       7.461152666093e-16       1.415220141008e-17 
  552       3.477621521515e-10       1.107472617741e-12       3.885277228453e-13       0.000000000000e+00       5.101906401412e-14       7.606493926740e-16       3.361176084425e-18 
  553       3.473073033596e-10       1.125612539759e-12       5.469506716112e-13       0.000000000000e+00       5.069002731847e-14       7.759784738662e-16      -7.359607151766e-18 
  554       3.468246887099e-10       1.144428823004e-12       7.034028665381e-13       0.000000000000e+00       5.036368280612e-14       7.920940441374e-16      -1.800890895329e-17 
  555       3.463146165340e-10       1.163918473216e-12       8.577771646610e-13       0.000000000000e+00       5.003999774104e-14       8.089874290619e-16      -2.858548647625e-17 
  556       3.457774021577e-10       1.184078382610e-12       1.009965198306e-12       0.000000000000e+00       4.971893834914e-14       8.266497447738e-16      -3.908809338856e-17 
  557       3.452133679351e-10       1.204905329263e-12       1.159857370130e-12       0.000000000000e+00       4.940046981249e-14       8.450718969040e-16      -4.951547988040e-17 
  558       3.446228432834e-10       1.226395976510e-12       1.307342848158e-12       0.000000000000e+00       4.908455626360e-14       8.642445795175e-16      -5.986639267471e-17 
  559       3.440061647173e-10       1.248546872325e-12       1.452309560822e-12       0.000000000000e+00       4.877116077970e-14       8.841582740503e-16      -7.013957503764e-17 
  560       3.433636758838e-10       1.271354448721e-12       1.594644192002e-12       0.000000000000e+00       4.846024537699e-14       9.048032482465e-16      -8.033376678908e-17 
  561       3.426957275962e-10       1.294815021131e-12       1.734232176062e-12       0.000000000000e+00       4.815177100492e-14       9.261695550957e-16      -9.044770431310e-17 
  562       3.420026778694e-10       1.318924787807e-12       1.870957692890e-12       0.000000000000e+00       4.784569754043e-14       9.482470317696e-16      -1.004801205684e-16 
  563       3.412848919538e-10       1.343679829200e-12       2.004703662937e-12       0.000000000000e+00       4.754198378226e-14       9.710252985593e-16      -1.104297450990e-16 
  564       3.405427423701e-10       1.369076107359e-12       2.135351742257e-12       0.000000000000e+00       4.724058744517e-14       9.944937578127e-16      -1.202953040443e-16 
  565       3.397766089439e-10       1.395109465317e-12       2.262782317542e-12       0.000000000000e+00       4.694146515424e-14       1.018641592871e-15      -1.300755201499e-16 
  566       3.389868914565e-10       1.421774747952e-12       2.386888709197e-12       0.000000000000e+00       4.664457906027e-14       1.043457272034e-15      -1.397692715414e-16 
  567       3.381740478850e-10       1.449063140965e-12       2.507620192109e-12       0.000000000000e+00       4.634991688461e-14       1.068927048590e-15      -1.493760725119e-16 
  568       3.373385572142e-10       1.476964762237e-12       2.624940071855e-12       0.000000000000e+00       4.605747237870e-14       1.095036420098e-15      -1.588956051243e-16 
  569       3.364809069486e-10       1.505469533232e-12       2.738811577169e-12       0.000000000000e+00       4.576723874633e-14       1.121770618622e-15      -1.683275616364e-16 
  570       3.356015931514e-10       1.534567178057e-12       2.849197860288e-12       0.000000000000e+00       4.547920864038e-14       1.149114609488e-15      -1.776716445712e-16 
  571       3.347011204837e-10       1.564247222520e-12       2.956061997311e-12       0.000000000000e+00       4.519337415956e-14       1.177053090029e-15      -1.869275667864e-16 
  572       3.337800022442e-10       1.594498993196e-12       3.059366988542e-12       0.000000000000e+00       4.490972684516e-14       1.205570488342e-15      -1.960950515445e-16 
  573       3.328387604080e-10       1.625311616487e-12       3.159075758849e-12       0.000000000000e+00       4.462825767777e-14       1.234650962039e-15      -2.051738325825e-16 
  574       3.318779256662e-10       1.656674017683e-12       3.255151158012e-12       0.000000000000e+00       4.434895707407e-14       1.264278396996e-15      -2.141636541817e-16 
  575       3.308980374648e-10       1.688574920023e-12       3.347555961073e-12       0.000000000000e+00       4.407181488351e-14       1.294436406110e-15      -2.230642712378e-16 
  576       3.298996440443e-10       1.721002843761e-12       3.436252868693e-12       0.000000000000e+00       4.379682038510e-14       1.325108328047e-15      -2.318754493303e-16 
  577       3.288833024789e-10       1.753946105219e-12       3.521204507496e-12       0.000000000000e+00       4.352396228413e-14       1.356277225998e-15      -2.405969647930e-16 
  578       3.278495787154e-10       1.787392815857e-12       3.602373430428e-12       0.000000000000e+00       4.325322870892e-14       1.387925886424e-15      -2.492286047831e-16 
  579       3.267990476131e-10       1.821330881331e-12       3.679722117101e-12       0.000000000000e+00       4.298460720755e-14       1.420036817816e-15      -2.577701673515e-16 
  580       3.257322929825e-10       1.855748000553e-12       3.753212974154e-12       0.000000000000e+00       4.271808474464e-14       1.452592249443e-15      -2.662214615127e-16 
  581       3.246499076249e-10       1.890631664756e-12       3.822808335593e-12       0.000000000000e+00       4.245364769802e-14       1.485574130104e-15      -2.745823073143e-16 
  582       3.235524933713e-10       1.925969156554e-12       3.888470463153e-12       0.000000000000e+00       4.219128185554e-14       1.518964126880e-15      -2.828525359072e-16 
  583       3.224406611221e-10       1.961747549001e-12       3.950161546644e-12       0.000000000000e+00       4.193097241179e-14       1.552743623888e-15      -2.910319896151e-16 
  584       3.213150308861e-10       1.997953704657e-12       4.007843704301e-12       0.000000000000e+00       4.167270396484e-14       1.586893721029e-15      -2.991205220048e-16 
  585       3.201762318198e-10       2.034574274648e-12       4.061478983142e-12       0.000000000000e+00       4.141646051297e-14       1.621395232745e-15      -3.071179979554e-16 
  586       3.190249022668e-10       2.071595697725e-12       4.111029359313e-12       0.000000000000e+00       4.116222545143e-14       1.656228686769e-15      -3.150242937288e-16 
  587       3.178616897966e-10       2.109004199330e-12       4.156456738443e-12       0.000000000000e+00       4.090998156917e-14       1.691374322873e-15      -3.228392970393e-16 
  588       3.166872512446e-10       2.146785790652e-12       4.197722955994e-12       0.000000000000e+00       4.065971104559e-14       1.726812091627e-15      -3.305629071231e-16 
  589       3.155022527506e-10       2.184926267694e-12       4.234789777614e-12       0.000000000000e+00       4.041139544729e-14       1.762521653146e-15      -3.381950348088e-16 
  590       3.143073697987e-10       2.223411210333e-12       4.267618899487e-12       0.000000000000e+00       4.016501572480e-14       1.798482375844e-15      -3.457356025866e-16 
  591       3.131032872562e-10       2.262225981379e-12       4.296171948686e-12       0.000000000000e+00       3.992055220930e-14       1.834673335186e-15      -3.531845446787e-16 
  592       3.118906994127e-10       2.301355725638e-12       4.320410483522e-12       0.000000000000e+00       3.967798460942e-14       1.871073312438e-15      -3.605418071087e-16 
  593       3.106703100200e-10       2.340785368976e-12       4.340295993899e-12       0.000000000000e+00       3.943729200792e-14       1.907660793423e-15      -3.678073477716e-16 
  594       3.094428323307e-10       2.380499617377e-12       4.355789901663e-12       0.000000000000e+00       3.919845285847e-14       1.944413967268e-15      -3.749811365040e-16 
  595       3.082089891378e-10       2.420482956007e-12       4.366853560954e-12       0.000000000000e+00       3.896144498239e-14       1.981310725161e-15      -3.820631551532e-16 
  596       3.069695128137e-10       2.460719648272e-12       4.373448258557e-12       0.000000000000e+00       3.872624556537e-14       2.018328659099e-15      -3.890533976476e-16 
  597       3.057251453500e-10       2.501193734887e-12       4.375535214257e-12       0.000000000000e+00       3.849283115424e-14       2.055445060643e-15      -3.959518700667e-16 
  598       3.044766383961e-10       2.541889032927e-12       4.373075581184e-12       0.000000000000e+00       3.826117765369e-14       2.092636919666e-15      -4.027585907102e-16 
  599       3.032247532990e-10       2.582789134899e-12       4.366030446171e-12       0.000000000000e+00       3.803126032302e-14       2.129880923110e-15      -4.094735901686e-16 
  600       3.019702611419e-10       2.623877407796e-12       4.354360830102e-12       0.000000000000e+00       3.780305377288e-14       2.167153453736e-15      -4.160969113927e-16 
  601       3.007139427845e-10       2.665136992162e-12       4.338027688264e-12       0.000000000000e+00       3.757653196202e-14       2.204430588874e-15      -4.226286097633e-16 
  602       2.994565889011e-10       2.706550801154e-12       4.316991910700e-12       0.000000000000e+00       3.735166819403e-14       2.241688099178e-15      -4.290687531615e-16 
  603       2.981990000208e-10       2.748101519600e-12       4.291214322557e-12       0.000000000000e+00       3.712843511406e-14       2.278901447375e-15      -4.354174220381e-16 
  604       2.969419865660e-10       2.789771603065e-12       4.260655684441e-12       0.000000000000e+00       3.690680470560e-14       2.316045787020e-15      -4.416747094837e-16 
  605       2.956863067728e-10       2.831544065719e-12       4.225288179309e-12       0.000000000000e+00       3.668675242792e-14       2.353099647827e-15      -4.478407099932e-16 
  606       2.944324787280e-10       2.873404866675e-12       4.185130176214e-12       0.000000000000e+00       3.646826974448e-14       2.390056091661e-15      -4.539154853207e-16 
  607       2.931809638835e-10       2.915340579262e-12       4.140212304337e-12       0.000000000000e+00       3.625135188978e-14       2.426911822708e-15      -4.598990979408e-16 
  608       2.919322287846e-10       2.957337606731e-12       4.090566046318e-12       0.000000000000e+00       3.603599375401e-14       2.463663525167e-15      -4.657916223447e-16 
  609       2.906867450898e-10       2.999382181581e-12       4.036223742361e-12       0.000000000000e+00       3.582218988118e-14       2.500307863208e-15      -4.715931451069e-16 
  610       2.894449895889e-10       3.041460364875e-12       3.977218594352e-12       0.000000000000e+00       3.560993446719e-14       2.536841480932e-15      -4.773037649511e-16 
  611       2.882074442221e-10       3.083558045560e-12       3.913584669962e-12       0.000000000000e+00       3.539922135793e-14       2.573261002329e-15      -4.829235928164e-16 
  612       2.869745960993e-10       3.125660939790e-12       3.845356906767e-12       0.000000000000e+00       3.519004404740e-14       2.609563031237e-15      -4.884527519236e-16 
  613       2.857469375188e-10       3.167754590241e-12       3.772571116352e-12       0.000000000000e+00       3.498239567580e-14       2.645744151300e-15      -4.938913778411e-16 
  614       2.845249659861e-10       3.209824365435e-12       3.695263988427e-12       0.000000000000e+00       3.477626902759e-14       2.681800925926e-15      -4.992396185509e-16 
  615       2.833091842330e-10       3.251855459056e-12       3.613473094933e-12       0.000000000000e+00       3.457165652965e-14       2.717729898248e-15      -5.044976345155e-16 
  616       2.821001002364e-10       3.293832889273e-12       3.527236894159e-12       0.000000000000e+00       3.436855024931e-14       2.753527591080e-15      -5.096655987430e-16 
  617       2.808982272374e-10       3.335741498058e-12       3.436594734848e-12       0.000000000000e+00       3.416694189253e-14       2.789190506878e-15      -5.147436968541e-16 
  618       2.797040837601e-10       3.377565950507e-12       3.341586860313e-12       0.000000000000e+00       3.396682280190e-14       2.824715127697e-15      -5.197321271479e-16 
  619       2.785181936306e-10       3.419290734157e-12       3.242254412543e-12       0.000000000000e+00       3.376818395481e-14       2.860097915150e-15      -5.246311006679e-16 
  620       2.773410859959e-10       3.460900158307e-12       3.138639436317e-12       0.000000000000e+00       3.357101596153e-14       2.895335310367e-15      -5.294408412684e-16 
  621       2.761732953428e-10       3.502378353342e-12       3.030784883317e-12       0.000000000000e+00       3.337530906329e-14       2.930423733953e-15      -5.341615856807e-16 
  622       2.750153615166e-10       3.543709270045e-12       2.918734616233e-12       0.000000000000e+00       3.318105313040e-14       2.965359585947e-15      -5.387935835787e-16 
  623       2.738678297408e-10       3.584876678923e-12       2.802533412881e-12       0.000000000000e+00       3.298823766031e-14       3.000139245781e-15      -5.433370976459e-16 
  624       2.727312506351e-10       3.625864169523e-12       2.682226970310e-12       0.000000000000e+00       3.279685177577e-14       3.034759072240e-15      -5.477924036408e-16 
  625       2.716061802348e-10       3.666655149755e-12       2.557861908915e-12       0.000000000000e+00       3.260688422286e-14       3.069215403416e-15      -5.521597904634e-16 
  626       2.704931800098e-10       3.707232845208e-12       2.429485776545e-12       0.000000000000e+00       3.241832336913e-14       3.103504556673e-15      -5.564395602213e-16 
  627       2.693928168832e-10       3.747580298473e-12       2.297147052620e-12       0.000000000000e+00       3.223115720169e-14       3.137622828598e-15      -5.606320282958e-16 
  628       2.683056632507e-10       3.787680368461e-12       2.160895152235e-12       0.000000000000e+00       3.204537332531e-14       3.171566494968e-15      -5.647375234081e-16 
  629       2.672322969989e-10       3.827515729723e-12       2.020780430276e-12       0.000000000000e+00       3.186095896048e-14       3.205331810703e-15      -5.687563876853e-16 
  630       2.661733015249e-10       3.867068871770e-12       1.876854185532e-12       0.000000000000e+00       3.167790094155e-14       3.238915009826e-15      -5.726889767267e-16 
  631       2.651292657546e-10       3.906322098392e-12       1.729168664801e-12       0.000000000000e+00       3.149618571485e-14       3.272312305423e-15      -5.765356596700e-16 
  632       2.641007841623e-10       3.945257526980e-12       1.577777067004e-12       0.000000000000e+00       3.131579933669e-14       3.305519889598e-15      -5.802968192572e-16 
  633       2.630884567889e-10       3.983857087843e-12       1.422733547299e-12       0.000000000000e+00       3.113672747157e-14       3.338533933437e-15      -5.839728519010e-16 
  634       2.620928892615e-10       4.022102523527e-12       1.264093221187e-12       0.000000000000e+00       3.095895539020e-14       3.371350586963e-15      -5.875641677507e-16 
  635       2.611146928117e-10       4.059975388141e-12       1.101912168626e-12       0.000000000000e+00       3.078246796764e-14       3.403965979095e-15      -5.910711907586e-16 
  636       2.601544842952e-10       4.097457046667e-12       9.362474381402e-13       0.000000000000e+00       3.060724968136e-14       3.436376217607e-15      -5.944943587460e-16 
  637       2.592128862101e-10       4.134528674289e-12       7.671570509350e-13       0.000000000000e+00       3.043328460938e-14       3.468577389087e-15      -5.978341234693e-16 
  638       2.582905267163e-10       4.171171255707e-12       5.947000050040e-13       0.000000000000e+00       3.026055642834e-14       3.500565558896e-15      -6.010909506862e-16 
  639       2.573880396541e-10       4.207365584459e-12       4.189362792419e-13       0.000000000000e+00       3.008904841160e-14       3.532336771125e-15      -6.042653202220e-16 
  640       2.565060645633e-10       4.243092262240e-12       2.399268375554e-13       0.000000000000e+00       2.991874342733e-14       3.563887048556e-15      -6.073577260354e-16 
  641       2.556452467021e-10       4.278331698222e-12       5.773363297449e-14       0.000000000000e+00       2.974962393664e-14       3.595212392618e-15      -6.103686762849e-16 
  642       2.548062370662e-10       4.313064108373e-12      -1.275803882367e-13       0.000000000000e+00       2.958167199165e-14       3.626308783348e-15      -6.132986933950e-16 
  643       2.539896924072e-10       4.347269514779e-12      -3.159512824686e-13       0.000000000000e+00       2.941486923358e-14       3.657172179347e-15      -6.161483141220e-16 
  644       2.531961865051e-10       4.380929829534e-12      -5.073121852070e-13       0.000000000000e+00       2.924919950170e-14       3.687798844279e-15      -6.189179244714e-16 
  645       2.524259417410e-10       4.414035159570e-12      -7.015875008889e-13       0.000000000000e+00       2.908465672883e-14       3.718186334545e-15      -6.216072602120e-16 
  646       2.516790914873e-10       4.446577643162e-12      -8.986985734328e-13       0.000000000000e+00       2.892123722074e-14       3.748332533876e-15      -6.242158951891e-16 
  647       2.509557682974e-10       4.478549378198e-12      -1.098565589126e-12       0.000000000000e+00       2.875893706036e-14       3.778235328874e-15      -6.267434054683e-16 
  648       2.502561038997e-10       4.509942422095e-12      -1.301107571960e-12       0.000000000000e+00       2.859775210663e-14       3.807892609065e-15      -6.291893693544e-16 
  649       2.495802291903e-10       4.540748791726e-12      -1.506242378964e-12       0.000000000000e+00       2.843767799334e-14       3.837302266949e-15      -6.315533674094e-16 
  650       2.489282742267e-10       4.570960463341e-12      -1.713886695540e-12       0.000000000000e+00       2.827871012800e-14       3.866462198059e-15      -6.338349824714e-16 
  651       2.483003682211e-10       4.600569372486e-12      -1.923956030796e-12       0.000000000000e+00       2.812084369065e-14       3.895370301006e-15      -6.360337996724e-16 
  652       2.476966395333e-10       4.629567413929e-12      -2.136364712883e-12       0.000000000000e+00       2.796407363279e-14       3.924024477538e-15      -6.381494064574e-16 
  653       2.471172156642e-10       4.657946441579e-12      -2.351025884326e-12       0.000000000000e+00       2.780839467616e-14       3.952422632594e-15      -6.401813926026e-16 
  654       2.465622232495e-10       4.685698268410e-12      -2.567851497360e-12       0.000000000000e+00       2.765380131160e-14       3.980562674350e-15      -6.421293502336e-16 
  655       2.460317880520e-10       4.712814666379e-12      -2.786752309265e-12       0.000000000000e+00       2.750028779794e-14       4.008442514278e-15      -6.439928738440e-16 
  656       2.455260349562e-10       4.739287366356e-12      -3.007637877698e-12       0.000000000000e+00       2.734784816082e-14       4.036060067197e-15      -6.457715603141e-16 
  657       2.450450879602e-10       4.765108058036e-12      -3.230416556033e-12       0.000000000000e+00       2.719647619156e-14       4.063413251327e-15      -6.474650089288e-16 
  658       2.445890701703e-10       4.790268389869e-12      -3.454995488686e-12       0.000000000000e+00       2.704616544598e-14       4.090499988340e-15      -6.490728213965e-16 
  659       2.441581037933e-10       4.814759968976e-12      -3.681280606458e-12       0.000000000000e+00       2.689690924331e-14       4.117318203415e-15      -6.505946018673e-16 
  660       2.437523101302e-10       4.838574361077e-12      -3.909176621867e-12       0.000000000000e+00       2.674870066496e-14       4.143865825289e-15      -6.520299569515e-16 
  661       2.433718095696e-10       4.861703090407e-12      -4.138587024478e-12       0.000000000000e+00       2.660153255345e-14       4.170140786312e-15      -6.533784957379e-16 
  662       2.430167215807e-10       4.884137639641e-12      -4.369414076245e-12       0.000000000000e+00       2.645539751122e-14       4.196141022499e-15      -6.546398298125e-16 
  663       2.426871647068e-10       4.905869449817e-12      -4.601558806837e-12       0.000000000000e+00       2.631028789948e-14       4.221864473581e-15      -6.558135732768e-16 
  664       2.423832565586e-10       4.926889920255e-12      -4.834921008980e-12       0.000000000000e+00       2.616619583708e-14       4.247309083064e-15      -6.568993427662e-16 
  665       2.421051138071e-10       4.947190408482e-12      -5.069399233785e-12       0.000000000000e+00       2.602311319936e-14       4.272472798275e-15      -6.578967574683e-16 
  666       2.418528521777e-10       4.966762230150e-12      -5.304890786089e-12       0.000000000000e+00       2.588103161699e-14       4.297353570418e-15      -6.588054391417e-16 
  667       2.416265864426e-10       4.985596658963e-12      -5.541291719782e-12       0.000000000000e+00       2.573994247480e-14       4.321949354628e-15      -6.596250121342e-16 
  668       2.414264304146e-10       5.003684926594e-12      -5.778496833148e-12       0.000000000000e+00       2.559983691071e-14       4.346258110022e-15      -6.603551034011e-16 
  669       2.412524969403e-10       5.021018222611e-12      -6.016399664193e-12       0.000000000000e+00       2.546070581448e-14       4.370277799755e-15      -6.609953425241e-16 
  670       2.411048978933e-10       5.037587694397e-12      -6.254892485987e-12       0.000000000000e+00       2.532253982664e-14       4.394006391068e-15      -6.615453617290e-16 
  671       2.409837441678e-10       5.053384447071e-12      -6.493866301990e-12       0.000000000000e+00       2.518532933730e-14       4.417441855345e-15      -6.620047959049e-16 
  672       2.408891456713e-10       5.068399543412e-12      -6.733210841393e-12       0.000000000000e+00       2.504906448501e-14       4.440582168166e-15      -6.623732826222e-16 
  673       2.408212113185e-10       5.082624003780e-12      -6.972814554450e-12       0.000000000000e+00       2.491373515564e-14       4.463425309357e-15      -6.626504621511e-16 
  674       2.407800490241e-10       5.096048806038e-12      -7.212564607811e-12       0.000000000000e+00       2.477933098118e-14       4.485969263046e-15      -6.628359774801e-16 
  675       2.407657656965e-10       5.108664885474e-12      -7.452346879858e-12       0.000000000000e+00       2.464584133863e-14       4.508212017714e-15      -6.629294743344e-16 
  676       2.407784672309e-10       5.120463134722e-12      -7.692045956040e-12       0.000000000000e+00       2.451325534885e-14       4.530151566250e-15      -6.629306011943e-16 
  677       2.408182585025e-10       5.131434403687e-12      -7.931545124204e-12       0.000000000000e+00       2.438156187537e-14       4.551785906000e-15      -6.628390093137e-16 
  678       2.408852433600e-10       5.141569499462e-12      -8.170726369933e-12       0.000000000000e+00       2.425074952332e-14       4.573113038827e-15      -6.626543527385e-16 
  679       2.409795246187e-10       5.150859186256e-12      -8.409470371881e-12       0.000000000000e+00       2.412080663819e-14       4.594130971155e-15      -6.623762883250e-16 
  680       2.411012040538e-10       5.159294185310e-12      -8.647656497102e-12       0.000000000000e+00       2.399172130476e-14       4.614837714030e-15      -6.620044757584e-16 
  681       2.412503823940e-10       5.166865174822e-12      -8.885162796390e-12       0.000000000000e+00       2.386348134589e-14       4.635231283169e-15      -6.615385775712e-16 
  682       2.414271593143e-10       5.173562789870e-12      -9.121865999610e-12       0.000000000000e+00       2.373607432144e-14       4.655309699012e-15      -6.609782591616e-16 
  683       2.416315739885e-10       5.179379752955e-12      -9.357650048457e-12       0.000000000000e+00       2.360948925226e-14       4.675071240201e-15      -6.603234671871e-16 
  684       2.418634253669e-10       5.184317315704e-12      -9.592431904050e-12       0.000000000000e+00       2.348372183519e-14       4.694515209832e-15      -6.595752712286e-16 
  685       2.421224480488e-10       5.188378954514e-12      -9.826136280990e-12       0.000000000000e+00       2.335876933716e-14       4.713641185663e-15      -6.587350401288e-16 
  686       2.424083713543e-10       5.191568252855e-12      -1.005868715735e-11       0.000000000000e+00       2.323462887930e-14       4.732448768290e-15      -6.578041653335e-16 
  687       2.427209193027e-10       5.193888901730e-12      -1.029000777221e-11       0.000000000000e+00       2.311129743630e-14       4.750937581265e-15      -6.567840609817e-16 
  688       2.430598105902e-10       5.195344700154e-12      -1.052002062317e-11       0.000000000000e+00       2.298877183566e-14       4.769107271211e-15      -6.556761639957e-16 
  689       2.434247585679e-10       5.195939555617e-12      -1.074864746388e-11       0.000000000000e+00       2.286704875698e-14       4.786957507947e-15      -6.544819341708e-16 
  690       2.438154712200e-10       5.195677484553e-12      -1.097580930161e-11       0.000000000000e+00       2.274612473129e-14       4.804487984599e-15      -6.532028542652e-16 
  691       2.442316511416e-10       5.194562612813e-12      -1.120142639469e-11       0.000000000000e+00       2.262599614032e-14       4.821698417723e-15      -6.518404300904e-16 
  692       2.446729955171e-10       5.192599176133e-12      -1.142541825013e-11       0.000000000000e+00       2.250665921581e-14       4.838588547421e-15      -6.503961906004e-16 
  693       2.451391960978e-10       5.189791520601e-12      -1.164770362109e-11       0.000000000000e+00       2.238811003878e-14       4.855158137457e-15      -6.488716879823e-16 
  694       2.456299391800e-10       5.186144103129e-12      -1.186820050440e-11       0.000000000000e+00       2.227034453884e-14       4.871406975380e-15      -6.472684977458e-16 
  695       2.461449055834e-10       5.181661491919e-12      -1.208682613816e-11       0.000000000000e+00       2.215335849350e-14       4.887334872638e-15      -6.455882188136e-16 
  696       2.466837706286e-10       5.176348366937e-12      -1.230349699917e-11       0.000000000000e+00       2.203714752744e-14       4.902941664699e-15      -6.438324736107e-16 
  697       2.472462041156e-10       5.170209520377e-12      -1.251812880054e-11       0.000000000000e+00       2.192170711181e-14       4.918227211164e-15      -6.420029081549e-16 
  698       2.478318703014e-10       5.163249857134e-12      -1.273063648915e-11       0.000000000000e+00       2.180703256353e-14       4.933191395893e-15      -6.401011921466e-16 
  699       2.484404278782e-10       5.155474395272e-12      -1.294093424324e-11       0.000000000000e+00       2.169311904460e-14       4.947834127116e-15      -6.381290190584e-16 
  700       2.490715299516e-10       5.146888266493e-12      -1.314893546988e-11       0.000000000000e+00       2.157996156135e-14       4.962155337554e-15      -6.360881062257e-16 
  701       2.497248240183e-10       5.137496716606e-12      -1.335455280256e-11       0.000000000000e+00       2.146755496378e-14       4.976154984538e-15      -6.339801949358e-16 
  702       2.503999519444e-10       5.127305105998e-12      -1.355769809863e-11       0.000000000000e+00       2.135589394485e-14       4.989833050124e-15      -6.318070505187e-16 
  703       2.510965499431e-10       5.116318910100e-12      -1.375828243693e-11       0.000000000000e+00       2.124497303973e-14       5.003189541216e-15      -6.295704624363e-16 
