# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746982999534e+01 
       1.318525239892e-05       5.930165316128e+01 
       1.659924930592e-05       7.408252161156e+01 
       2.089721676792e-05       9.254735823471e+01 
       2.630803722491e-05       1.156142223768e+02 
       3.311985659687e-05       1.444298222334e+02 
       4.169542910477e-05       1.804263361979e+02 
       5.249143525566e-05       2.253922295122e+02 
       6.608280174490e-05       2.815603677305e+02 
       8.319331839921e-05       3.517174879785e+02 
       1.047341826243e-04       4.393396213730e+02 
       1.318525239892e-04       5.487587926047e+02 
       1.659924930592e-04       6.853664548800e+02 
       2.089721676792e-04       8.558584331495e+02 
       2.630803722491e-04       1.068523819361e+03 
       3.311985659687e-04       1.333575139407e+03 
       4.169542910477e-04       1.663508322126e+03 
       5.249143525566e-04       2.073469137156e+03 
       6.608280174490e-04       2.581589327827e+03 
       8.319331839921e-04       3.209233480399e+03 
       1.047341826243e-03       3.981025149784e+03 
       1.318525239892e-03       4.924359384208e+03 
       1.659924930592e-03       6.067867591872e+03 
       2.089721676792e-03       7.439216091919e+03 
       2.630803722491e-03       9.060463301575e+03 
       3.311985659687e-03       1.094162279387e+04 
       4.169542910477e-03       1.307137894493e+04 
       5.249143525566e-03       1.540467730579e+04 
       6.608280174490e-03       1.784825306070e+04 
       8.319331839921e-03       2.024397605542e+04 
       1.047341826243e-02       2.235131212400e+04 
       1.318525239892e-02       2.384170924404e+04 
       1.659924930589e-02       2.431627192794e+04 
       2.089721660966e-02       2.339866983227e+04 
       2.630791517064e-02       2.094093572889e+04 
       3.310278266545e-02       1.734118079299e+04 
       4.112178767552e-02       1.380640739954e+04 
       4.790628827007e-02       1.178477371880e+04 
       5.282242665187e-02       1.078463566194e+04 
       5.687266276680e-02       1.015691525956e+04 
       6.048713924368e-02       9.684335171496e+03 
       6.385726918410e-02       9.275889122568e+03 
       6.708422356736e-02       8.888749006434e+03 
       7.022860457005e-02       8.498391520398e+03 
       7.333018959056e-02       8.093249671488e+03 
       7.641699559410e-02       7.670590357330e+03 
       7.950991500338e-02       7.232746563411e+03 
       8.262529000559e-02       6.787264116755e+03 
       8.577643711185e-02       6.343956646644e+03 
       8.897459779263e-02       5.913194635219e+03 
       9.222955666815e-02       5.507099940449e+03 
       9.555005766204e-02       5.135363552164e+03 
       9.894409227589e-02       4.805378868362e+03 
       1.024191040344e-01       4.521522383351e+03 
       1.059821362664e-01       4.284307466518e+03 
       1.096399405347e-01       4.090582319892e+03 
       1.133990570783e-01       3.933286745355e+03 
       1.172658749375e-01       3.802137184917e+03 
       1.212466770795e-01       3.685243426013e+03 
       1.253476743179e-01       3.568547849842e+03 
       1.295750308144e-01       3.440340543793e+03 
       1.339348832875e-01       3.291583206797e+03 
       1.384333556058e-01       3.119357249344e+03 
       1.430765701509e-01       2.926816529099e+03 
       1.478706571398e-01       2.723310066637e+03 
       1.528217629711e-01       2.522041073255e+03 
       1.579360585777e-01       2.336409543613e+03 
       1.632197487220e-01       2.177048985140e+03 
       1.686790831324e-01       2.049052023921e+03 
       1.743203703668e-01       1.950631520257e+03 
       1.801499952696e-01       1.873484972785e+03 
       1.861744408844e-01       1.805736314500e+03 
       1.924003156767e-01       1.733905780078e+03 
       1.988343869261e-01       1.647690594741e+03 
       2.054836211606e-01       1.545357344358e+03 
       2.123552325365e-01       1.434082893090e+03 
       2.194567401281e-01       1.325739755853e+03 
       2.267960351861e-01       1.230690830011e+03 
       2.343814595738e-01       1.154391397740e+03 
       2.422218968055e-01       1.095464877101e+03 
       2.503268774194e-01       1.045654961914e+03 
       2.587067008331e-01       9.946956512789e+02 
       2.673725763982e-01       9.364590511185e+02 
       2.763367871231e-01       8.717539593386e+02 
       2.856128805309e-01       8.075623075893e+02 
       2.952158924385e-01       7.516788782956e+02 
       3.051626111909e-01       7.063874685989e+02 
       3.154718922124e-01       6.677967472411e+02 
       3.261650358600e-01       6.296884642912e+02 
       3.372662458022e-01       5.884450213251e+02 
       3.488031909594e-01       5.463337693691e+02 
       3.608077021238e-01       5.077674395229e+02 
       3.733166457798e-01       4.748216444385e+02 
       3.863730339830e-01       4.449437814233e+02 
       4.000274529746e-01       4.149799329436e+02 
       4.143399285751e-01       3.847436923568e+02 
       4.293823999897e-01       3.565025123101e+02 
       4.452420566722e-01       3.310425090960e+02 
       4.620259246691e-01       3.069878725909e+02 
       4.798673037780e-01       2.831443021619e+02 
       4.989350181030e-01       2.603584069701e+02 
       5.194470707474e-01       2.392544089625e+02 
       5.416914282045e-01       2.187229492708e+02 
       5.660588009166e-01       1.988090603981e+02 
       5.930965292408e-01       1.797983959216e+02 
       6.236015761018e-01       1.611306208036e+02 
       6.587904759211e-01       1.428756707939e+02 
       7.006315492442e-01       1.246939354301e+02 
       7.525461085357e-01       1.063652330947e+02 
       8.210079804976e-01       8.748531177553e+01 
       9.193237378170e-01       6.769168319173e+01 
       1.074684017740e+00       4.728653939265e+01 
       1.322179872172e+00       2.914502332955e+01 
       1.661679345453e+00       1.693237215424e+01 
       2.091875609933e+00       9.709536976236e+00 
       2.633515156926e+00       5.522015311343e+00 
       3.315399153289e+00       3.117050358785e+00 
       4.173840244316e+00       1.747684415280e+00 
       5.254553548339e+00       9.738667327613e-01 
