# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746982994987e+01 
       1.318525239892e-05       5.930165307141e+01 
       1.659924930592e-05       7.408252143359e+01 
       2.089721676792e-05       9.254735788201e+01 
       2.630803722491e-05       1.156142216791e+02 
       3.311985659687e-05       1.444298208519e+02 
       4.169542910477e-05       1.804263334621e+02 
       5.249143525566e-05       2.253922240943e+02 
       6.608280174490e-05       2.815603570061e+02 
       8.319331839921e-05       3.517174667458e+02 
       1.047341826243e-04       4.393395793365e+02 
       1.318525239892e-04       5.487587093865e+02 
       1.659924930592e-04       6.853662901606e+02 
       2.089721676792e-04       8.558581071403e+02 
       2.630803722491e-04       1.068523174276e+03 
       3.311985659687e-04       1.333573863415e+03 
       4.169542910477e-04       1.663505799469e+03 
       5.249143525566e-04       2.073464153603e+03 
       6.608280174490e-04       2.581579493710e+03 
       8.319331839921e-04       3.209214104263e+03 
       1.047341826243e-03       3.980987052712e+03 
       1.318525239892e-03       4.924284691621e+03 
       1.659924930592e-03       6.067721698215e+03 
       2.089721676792e-03       7.438932537362e+03 
       2.630803722491e-03       9.059915738101e+03 
       3.311985659687e-03       1.094057412244e+04 
       4.169542910477e-03       1.306939144827e+04 
       5.249143525566e-03       1.540095911914e+04 
       6.608280174490e-03       1.784141182548e+04 
       8.319331839921e-03       2.023163949737e+04 
       1.047341826243e-02       2.232963715073e+04 
       1.318525239892e-02       2.380476532838e+04 
       1.659924930589e-02       2.425605131788e+04 
       2.089721660966e-02       2.330598648852e+04 
       2.630791517064e-02       2.080922979559e+04 
       3.310278266545e-02       1.717042678601e+04 
       4.112178767552e-02       1.360419101426e+04 
       4.790628827007e-02       1.156182623740e+04 
       5.282242665187e-02       1.054717030250e+04 
       5.687266276680e-02       9.907771533495e+03 
       6.048713924368e-02       9.425772365861e+03 
       6.385726918410e-02       9.010223096991e+03 
       6.708422356736e-02       8.617946433047e+03 
       7.022860457005e-02       8.225137114779e+03 
       7.333018959056e-02       7.820292641575e+03 
       7.641699559410e-02       7.400013612890e+03 
       7.950991500338e-02       6.967182355321e+03 
       8.262529000559e-02       6.528548930449e+03 
       8.577643711185e-02       6.093217902994e+03 
       8.897459779263e-02       5.672409969192e+03 
       9.222955666815e-02       5.275678245514e+03 
       9.555005766204e-02       4.913350920704e+03 
       9.894409227589e-02       4.592006499421e+03 
       1.024191040344e-01       4.315619457003e+03 
       1.059821362664e-01       4.084418751041e+03 
       1.096399405347e-01       3.895482267959e+03 
       1.133990570783e-01       3.741625037701e+03 
       1.172658749375e-01       3.613386541194e+03 
       1.212466770795e-01       3.498700558061e+03 
       1.253476743179e-01       3.384806970008e+03 
       1.295750308144e-01       3.260248318558e+03 
       1.339348832875e-01       3.116541294129e+03 
       1.384333556058e-01       2.950912689152e+03 
       1.430765701509e-01       2.766502736204e+03 
       1.478706571398e-01       2.572191216019e+03 
       1.528217629711e-01       2.380273567754e+03 
       1.579360585777e-01       2.203489828534e+03 
       1.632197487220e-01       2.051786063017e+03 
       1.686790831324e-01       1.929943593065e+03 
       1.743203703668e-01       1.836045741291e+03 
       1.801499952696e-01       1.762401915929e+03 
       1.861744408844e-01       1.697767229421e+03 
       1.924003156767e-01       1.629315828221e+03 
       1.988343869261e-01       1.547539960765e+03 
       2.054836211606e-01       1.450730245823e+03 
       2.123552325365e-01       1.345678635502e+03 
       2.194567401281e-01       1.243424673522e+03 
       2.267960351861e-01       1.153829561713e+03 
       2.343814595738e-01       1.081853117912e+03 
       2.422218968055e-01       1.026245021702e+03 
       2.503268774194e-01       9.792761308560e+02 
       2.587067008331e-01       9.312358082239e+02 
       2.673725763982e-01       8.764456547640e+02 
       2.763367871231e-01       8.156588866636e+02 
       2.856128805309e-01       7.553584686967e+02 
       2.952158924385e-01       7.028972580760e+02 
       3.051626111909e-01       6.603881784040e+02 
       3.154718922124e-01       6.241658003020e+02 
       3.261650358600e-01       5.884483547018e+02 
       3.372662458022e-01       5.497770781581e+02 
       3.488031909594e-01       5.103325124918e+02 
       3.608077021238e-01       4.742099897635e+02 
       3.733166457798e-01       4.433604457169e+02 
       3.863730339830e-01       4.153957491490e+02 
       4.000274529746e-01       3.873706821418e+02 
       4.143399285751e-01       3.590919490104e+02 
       4.293823999897e-01       3.326817997111e+02 
       4.452420566722e-01       3.088783196367e+02 
       4.620259246691e-01       2.864053830094e+02 
       4.798673037780e-01       2.641095835482e+02 
       4.989350181030e-01       2.428389431059e+02 
       5.194470707474e-01       2.231187940979e+02 
       5.416914282045e-01       2.039510349497e+02 
       5.660588009166e-01       1.853715448722e+02 
       5.930965292408e-01       1.676205302775e+02 
       6.236015761018e-01       1.502099728618e+02 
       6.587904759211e-01       1.331793857514e+02 
       7.006315492442e-01       1.162203833335e+02 
       7.525461085357e-01       9.912743411095e+01 
       8.210079804976e-01       8.152386613370e+01 
       9.193237378170e-01       6.307211576211e+01 
       1.074684017740e+00       4.405439784651e+01 
       1.322179872172e+00       2.714998165075e+01 
       1.661679345453e+00       1.577182016572e+01 
       2.091875609933e+00       9.043937922581e+00 
       2.633515156926e+00       5.143227422309e+00 
       3.315399153289e+00       2.903219806442e+00 
       4.173840244316e+00       1.627761576827e+00 
       5.254553548339e+00       9.070424273096e-01 
