# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746982905450e+01 
       1.318525239892e-05       5.930165130197e+01 
       1.659924930592e-05       7.408251792934e+01 
       2.089721676792e-05       9.254735093730e+01 
       2.630803722491e-05       1.156142079412e+02 
       3.311985659687e-05       1.444297936493e+02 
       4.169542910477e-05       1.804262795934e+02 
       5.249143525566e-05       2.253921174153e+02 
       6.608280174490e-05       2.815601458423e+02 
       8.319331839921e-05       3.517170486733e+02 
       1.047341826243e-04       4.393387516405e+02 
       1.318525239892e-04       5.487570708428e+02 
       1.659924930592e-04       6.853630469330e+02 
       2.089721676792e-04       8.558516883845e+02 
       2.630803722491e-04       1.068510473797e+03 
       3.311985659687e-04       1.333548743273e+03 
       4.169542910477e-04       1.663456141775e+03 
       5.249143525566e-04       2.073366070374e+03 
       6.608280174490e-04       2.581385995809e+03 
       8.319331839921e-04       3.208833015558e+03 
       1.047341826243e-03       3.980238258980e+03 
       1.318525239892e-03       4.922818143602e+03 
       1.659924930592e-03       6.064861953649e+03 
       2.089721676792e-03       7.433389050351e+03 
       2.630803722491e-03       9.049255395205e+03 
       3.311985659687e-03       1.092029177097e+04 
       4.169542910477e-03       1.303134789864e+04 
       5.249143525566e-03       1.533093783814e+04 
       6.608280174490e-03       1.771581757081e+04 
       8.319331839921e-03       2.001392118995e+04 
       1.047341826243e-02       2.196912067078e+04 
       1.318525239892e-02       2.324450255720e+04 
       1.659924930589e-02       2.345763730107e+04 
       2.089721660966e-02       2.229135094730e+04 
       2.630791517064e-02       1.969649701590e+04 
       3.310278266545e-02       1.614098144702e+04 
       4.112178767552e-02       1.278249251208e+04 
       4.790628827007e-02       1.090569223228e+04 
       5.282242665187e-02       9.991227908682e+03 
       5.687266276680e-02       9.423277721229e+03 
       6.048713924368e-02       8.998719983814e+03 
       6.385726918410e-02       8.633417669959e+03 
       6.708422356736e-02       8.286417100630e+03 
       7.022860457005e-02       7.935108478417e+03 
       7.333018959056e-02       7.568877196972e+03 
       7.641699559410e-02       7.185735265355e+03 
       7.950991500338e-02       6.785879112173e+03 
       8.262529000559e-02       6.377613226215e+03 
       8.577643711185e-02       5.969598608463e+03 
       8.897459779263e-02       5.572745124388e+03 
       9.222955666815e-02       5.197657558114e+03 
       9.555005766204e-02       4.853467707739e+03 
       9.894409227589e-02       4.547794805976e+03 
       1.024191040344e-01       4.284823968066e+03 
       1.059821362664e-01       4.065151433074e+03 
       1.096399405347e-01       3.886234737886e+03 
       1.133990570783e-01       3.741256364577e+03 
       1.172658749375e-01       3.620992059853e+03 
       1.212466770795e-01       3.513520293942e+03 
       1.253476743179e-01       3.406125621974e+03 
       1.295750308144e-01       3.287241932598e+03 
       1.339348832875e-01       3.148318257474e+03 
       1.384333556058e-01       2.986440082276e+03 
       1.430765701509e-01       2.804709112822e+03 
       1.478706571398e-01       2.612110999735e+03 
       1.528217629711e-01       2.421098008221e+03 
       1.579360585777e-01       2.244737859273e+03 
       1.632197487220e-01       2.093292730541e+03 
       1.686790831324e-01       1.971686489863e+03 
       1.743203703668e-01       1.878289840730e+03 
       1.801499952696e-01       1.805265698827e+03 
       1.861744408844e-01       1.741135334906e+03 
       1.924003156767e-01       1.672897673232e+03 
       1.988343869261e-01       1.590650129786e+03 
       2.054836211606e-01       1.492700158724e+03 
       2.123552325365e-01       1.385976991341e+03 
       2.194567401281e-01       1.281864615546e+03 
       2.267960351861e-01       1.190525921573e+03 
       2.343814595738e-01       1.117216589537e+03 
       2.422218968055e-01       1.060633615098e+03 
       2.503268774194e-01       1.012844410704e+03 
       2.587067008331e-01       9.638332443964e+02 
       2.673725763982e-01       9.077275548185e+02 
       2.763367871231e-01       8.452951693604e+02 
       2.856128805309e-01       7.832928395543e+02 
       2.952158924385e-01       7.293040823940e+02 
       3.051626111909e-01       6.855581893202e+02 
       3.154718922124e-01       6.482742254608e+02 
       3.261650358600e-01       6.114357407865e+02 
       3.372662458022e-01       5.715301873080e+02 
       3.488031909594e-01       5.307477233767e+02 
       3.608077021238e-01       4.933814723812e+02 
       3.733166457798e-01       4.614514132007e+02 
       3.863730339830e-01       4.325060493850e+02 
       4.000274529746e-01       4.034564595199e+02 
       4.143399285751e-01       3.741238121743e+02 
       4.293823999897e-01       3.467145784480e+02 
       4.452420566722e-01       3.220024956904e+02 
       4.620259246691e-01       2.986518143316e+02 
       4.798673037780e-01       2.754852025135e+02 
       4.989350181030e-01       2.533562021639e+02 
       5.194470707474e-01       2.328379638323e+02 
       5.416914282045e-01       2.128867047293e+02 
       5.660588009166e-01       1.935331738738e+02 
       5.930965292408e-01       1.750383619980e+02 
       6.236015761018e-01       1.568901937090e+02 
       6.587904759211e-01       1.391310204907e+02 
       7.006315492442e-01       1.214391671730e+02 
       7.525461085357e-01       1.036005450715e+02 
       8.210079804976e-01       8.522135557101e+01 
       9.193237378170e-01       6.594820135865e+01 
       1.074684017740e+00       4.607472320688e+01 
       1.322179872172e+00       2.840161141259e+01 
       1.661679345453e+00       1.650183699493e+01 
       2.091875609933e+00       9.463148809745e+00 
       2.633515156926e+00       5.382114884071e+00 
       3.315399153289e+00       3.038141700806e+00 
       4.173840244316e+00       1.703460268848e+00 
       5.254553548339e+00       9.492188350522e-01 
