# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746982994043e+01 
       1.318525239892e-05       5.930165305276e+01 
       1.659924930592e-05       7.408252139664e+01 
       2.089721676792e-05       9.254735780880e+01 
       2.630803722491e-05       1.156142215343e+02 
       3.311985659687e-05       1.444298205651e+02 
       4.169542910477e-05       1.804263328942e+02 
       5.249143525566e-05       2.253922229696e+02 
       6.608280174490e-05       2.815603547799e+02 
       8.319331839921e-05       3.517174623382e+02 
       1.047341826243e-04       4.393395706102e+02 
       1.318525239892e-04       5.487586921115e+02 
       1.659924930592e-04       6.853662559671e+02 
       2.089721676792e-04       8.558580394661e+02 
       2.630803722491e-04       1.068523040368e+03 
       3.311985659687e-04       1.333573598549e+03 
       4.169542910477e-04       1.663505275845e+03 
       5.249143525566e-04       2.073463119236e+03 
       6.608280174490e-04       2.581577452767e+03 
       8.319331839921e-04       3.209210083588e+03 
       1.047341826243e-03       3.980979149158e+03 
       1.318525239892e-03       4.924269201729e+03 
       1.659924930592e-03       6.067691460152e+03 
       2.089721676792e-03       7.438873821799e+03 
       2.630803722491e-03       9.059802519734e+03 
       3.311985659687e-03       1.094035779085e+04 
       4.169542910477e-03       1.306898293401e+04 
       5.249143525566e-03       1.540019923462e+04 
       6.608280174490e-03       1.784002614665e+04 
       8.319331839921e-03       2.022916809638e+04 
       1.047341826243e-02       2.232539552873e+04 
       1.318525239892e-02       2.379776893128e+04 
       1.659924930589e-02       2.424518251188e+04 
       2.089721660966e-02       2.328992718523e+04 
       2.630791517064e-02       2.078900014744e+04 
       3.310278266545e-02       1.714709599017e+04 
       4.112178767552e-02       1.357996802897e+04 
       4.790628827007e-02       1.153758223962e+04 
       5.282242665187e-02       1.052307242603e+04 
       5.687266276680e-02       9.883722318113e+03 
       6.048713924368e-02       9.401820775680e+03 
       6.385726918410e-02       8.986482074235e+03 
       6.708422356736e-02       8.594516591143e+03 
       7.022860457005e-02       8.202163802482e+03 
       7.333018959056e-02       7.797944130080e+03 
       7.641699559410e-02       7.378401020245e+03 
       7.950991500338e-02       6.946474151855e+03 
       8.262529000559e-02       6.508819777192e+03 
       8.577643711185e-02       6.074507676654e+03 
       8.897459779263e-02       5.654754370639e+03 
       9.222955666815e-02       5.259052659066e+03 
       9.555005766204e-02       4.897680065635e+03 
       9.894409227589e-02       4.577203602912e+03 
       1.024191040344e-01       4.301567154970e+03 
       1.059821362664e-01       4.071012089225e+03 
       1.096399405347e-01       3.882578992161e+03 
       1.133990570783e-01       3.729133039150e+03 
       1.172658749375e-01       3.601240627457e+03 
       1.212466770795e-01       3.486863392931e+03 
       1.253476743179e-01       3.373285552958e+03 
       1.295750308144e-01       3.249090617826e+03 
       1.339348832875e-01       3.105817449473e+03 
       1.384333556058e-01       2.940709777706e+03 
       1.430765701509e-01       2.756895486153e+03 
       1.478706571398e-01       2.563220120306e+03 
       1.528217629711e-01       2.371938128726e+03 
       1.579360585777e-01       2.195743895278e+03 
       1.632197487220e-01       2.044549251981e+03 
       1.686790831324e-01       1.923115586413e+03 
       1.743203703668e-01       1.829535959361e+03 
       1.801499952696e-01       1.756132129568e+03 
       1.861744408844e-01       1.691713192848e+03 
       1.924003156767e-01       1.623491466257e+03 
       1.988343869261e-01       1.542014492710e+03 
       2.054836211606e-01       1.445524814295e+03 
       2.123552325365e-01       1.340840852073e+03 
       2.194567401281e-01       1.238946199189e+03 
       2.267960351861e-01       1.149665155732e+03 
       2.343814595738e-01       1.077944366059e+03 
       2.422218968055e-01       1.022532134614e+03 
       2.503268774194e-01       9.757689909000e+02 
       2.587067008331e-01       9.278588491089e+02 
       2.673725763982e-01       8.732641569148e+02 
       2.763367871231e-01       8.126815056321e+02 
       2.856128805309e-01       7.526100570408e+02 
       2.952158924385e-01       7.003372357069e+02 
       3.051626111909e-01       6.579811442489e+02 
       3.154718922124e-01       6.218890541170e+02 
       3.261650358600e-01       5.863028856103e+02 
       3.372662458022e-01       5.477694923276e+02 
       3.488031909594e-01       5.084676876225e+02 
       3.608077021238e-01       4.724759271913e+02 
       3.733166457798e-01       4.417272635961e+02 
       3.863730339830e-01       4.138749237515e+02 
       4.000274529746e-01       3.859522065375e+02 
       4.143399285751e-01       3.577763515774e+02 
       4.293823999897e-01       3.314624319044e+02 
       4.452420566722e-01       3.077453054747e+02 
       4.620259246691e-01       2.853548003044e+02 
       4.798673037780e-01       2.631402133787e+02 
       4.989350181030e-01       2.419472849476e+02 
       5.194470707474e-01       2.222992435874e+02 
       5.416914282045e-01       2.032017228206e+02 
       5.660588009166e-01       1.846902432452e+02 
       5.930965292408e-01       1.670042704347e+02 
       6.236015761018e-01       1.496575812402e+02 
       6.587904759211e-01       1.326894852882e+02 
       7.006315492442e-01       1.157929420171e+02 
       7.525461085357e-01       9.876275498638e+01 
       8.210079804976e-01       8.122372430985e+01 
       9.193237378170e-01       6.283983510608e+01 
       1.074684017740e+00       4.389210246969e+01 
       1.322179872172e+00       2.704993193211e+01 
       1.661679345453e+00       1.571368822921e+01 
       2.091875609933e+00       9.010592162555e+00 
       2.633515156926e+00       5.124265534903e+00 
       3.315399153289e+00       2.892517382985e+00 
       4.173840244316e+00       1.621772614775e+00 
       5.254553548339e+00       9.036990980556e-01 
