# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  143       5.578124814432e-10       1.501059299147e-13      -6.094481634344e-12       0.000000000000e+00       3.827109640496e-12       6.563930148205e-13      -4.286375232740e-15 
  144       5.623801545401e-10       1.498687691830e-13      -6.120766672483e-12       0.000000000000e+00       3.751767681380e-12       6.467784715226e-13      -4.229853080757e-15 
  145       5.669317543471e-10       1.495667591502e-13      -6.144139343862e-12       0.000000000000e+00       3.678431817187e-12       6.373873661355e-13      -4.174064888488e-15 
  146       5.714659563121e-10       1.492005268659e-13      -6.164547760162e-12       0.000000000000e+00       3.607046853557e-12       6.282073779079e-13      -4.118781316026e-15 
  147       5.759813809288e-10       1.487707952278e-13      -6.181941292513e-12       0.000000000000e+00       3.537547734282e-12       6.192246475597e-13      -4.063756248915e-15 
  148       5.804765926132e-10       1.482783847517e-13      -6.196270610904e-12       0.000000000000e+00       3.469859323321e-12       6.104237445433e-13      -4.008726478624e-15 
  149       5.849500985803e-10       1.477242153417e-13      -6.207487723600e-12       0.000000000000e+00       3.403896186821e-12       6.017876343065e-13      -3.953411383007e-15 
  150       5.894003477208e-10       1.471093080599e-13      -6.215546016557e-12       0.000000000000e+00       3.339562375128e-12       5.932976455542e-13      -3.897512606776e-15 
  151       5.938257294777e-10       1.464347868969e-13      -6.220400292837e-12       0.000000000000e+00       3.276751204810e-12       5.849334375112e-13      -3.840713741967e-15 
  152       5.982245727230e-10       1.457018805418e-13      -6.222006812020e-12       0.000000000000e+00       3.215345040672e-12       5.766729671839e-13      -3.782680008404e-15 
  153       6.025952677757e-10       1.449119085265e-13      -6.220323573541e-12       0.000000000000e+00       3.155239618362e-12       5.684975659558e-13      -3.723139514666e-15 
  154       6.069366475802e-10       1.440662344861e-13      -6.215311113367e-12       0.000000000000e+00       3.096420014490e-12       5.604077691578e-13      -3.662136211327e-15 
  155       6.112476399763e-10       1.431663119095e-13      -6.206931856852e-12       0.000000000000e+00       3.038891354213e-12       5.524089020826e-13      -3.599799946674e-15 
  156       6.155271472503e-10       1.422137010508e-13      -6.195149921793e-12       0.000000000000e+00       2.982654812976e-12       5.445060962119e-13      -3.536267094213e-15 
  157       6.197740456383e-10       1.412100706199e-13      -6.179931159083e-12       0.000000000000e+00       2.927707523522e-12       5.367042825001e-13      -3.471680648627e-15 
  158       6.239871848302e-10       1.401571994729e-13      -6.161243193373e-12       0.000000000000e+00       2.874042482884e-12       5.290081846578e-13      -3.406190321721e-15 
  159       6.281653874736e-10       1.390569783029e-13      -6.139055463722e-12       0.000000000000e+00       2.821648459395e-12       5.214223124363e-13      -3.339952638382e-15 
