# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746983004471e+01 
       1.318525239892e-05       5.930165325884e+01 
       1.659924930592e-05       7.408252180476e+01 
       2.089721676792e-05       9.254735861761e+01 
       2.630803722491e-05       1.156142231343e+02 
       3.311985659687e-05       1.444298237332e+02 
       4.169542910477e-05       1.804263391680e+02 
       5.249143525566e-05       2.253922353940e+02 
       6.608280174490e-05       2.815603793731e+02 
       8.319331839921e-05       3.517175110291e+02 
       1.047341826243e-04       4.393396670084e+02 
       1.318525239892e-04       5.487588829467e+02 
       1.659924930592e-04       6.853666336978e+02 
       2.089721676792e-04       8.558587870543e+02 
       2.630803722491e-04       1.068524519621e+03 
       3.311985659687e-04       1.333576524463e+03 
       4.169542910477e-04       1.663511060172e+03 
       5.249143525566e-04       2.073474545490e+03 
       6.608280174490e-04       2.581599997917e+03 
       8.319331839921e-04       3.209254496609e+03 
       1.047341826243e-03       3.981066449617e+03 
       1.318525239892e-03       4.924440287997e+03 
       1.659924930592e-03       6.068025407071e+03 
       2.089721676792e-03       7.439522169618e+03 
       2.630803722491e-03       9.061052384037e+03 
       3.311985659687e-03       1.094274501574e+04 
       4.169542910477e-03       1.307348805740e+04 
       5.249143525566e-03       1.540857092061e+04 
       6.608280174490e-03       1.785526803238e+04 
       8.319331839921e-03       2.025621164145e+04 
       1.047341826243e-02       2.237174523146e+04 
       1.318525239892e-02       2.387372235394e+04 
       1.659924930589e-02       2.436199058869e+04 
       2.089721660966e-02       2.345525909344e+04 
       2.630791517064e-02       2.099751209129e+04 
       3.310278266545e-02       1.737757575889e+04 
       4.112178767552e-02       1.380508451079e+04 
       4.790628827007e-02       1.174893842764e+04 
       5.282242665187e-02       1.072384208002e+04 
       5.687266276680e-02       1.007591596885e+04 
       6.048713924368e-02       9.585863090039e+03 
       6.385726918410e-02       9.162245545705e+03 
       6.708422356736e-02       8.761891060662e+03 
       7.022860457005e-02       8.360207722001e+03 
       7.333018959056e-02       7.946066830875e+03 
       7.641699559410e-02       7.516437735174e+03 
       7.950991500338e-02       7.073926848755e+03 
       8.262529000559e-02       6.625726071651e+03 
       8.577643711185e-02       6.181139714561e+03 
       8.897459779263e-02       5.751141433809e+03 
       9.222955666815e-02       5.346522330688e+03 
       9.555005766204e-02       4.976812072454e+03 
       9.894409227589e-02       4.648811572622e+03 
       1.024191040344e-01       4.366685172243e+03 
       1.059821362664e-01       4.130458431101e+03 
       1.096399405347e-01       3.937255285949e+03 
       1.133990570783e-01       3.779677717359e+03 
       1.172658749375e-01       3.648124267221e+03 
       1.212466770795e-01       3.530358110566e+03 
       1.253476743179e-01       3.413572729693e+03 
       1.295750308144e-01       3.286157757232e+03 
       1.339348832875e-01       3.139632005499e+03 
       1.384333556058e-01       2.971209101556e+03 
       1.430765701509e-01       2.784087550864e+03 
       1.478706571398e-01       2.587231751791e+03 
       1.528217629711e-01       2.393009372685e+03 
       1.579360585777e-01       2.214213293798e+03 
       1.632197487220e-01       2.060835353437e+03 
       1.686790831324e-01       1.937496924449e+03 
       1.743203703668e-01       1.842466031602e+03 
       1.801499952696e-01       1.767808883238e+03 
       1.861744408844e-01       1.702275737844e+03 
       1.924003156767e-01       1.632997081331e+03 
       1.988343869261e-01       1.550445471552e+03 
       2.054836211606e-01       1.452923877007e+03 
       2.123552325365e-01       1.347242472380e+03 
       2.194567401281e-01       1.244453438935e+03 
       2.267960351861e-01       1.154415319032e+03 
       2.343814595738e-01       1.082071742171e+03 
       2.422218968055e-01       1.026153742156e+03 
       2.503268774194e-01       9.789176720593e+02 
       2.587067008331e-01       9.306495019696e+02 
       2.673725763982e-01       8.756742958483e+02 
       2.763367871231e-01       8.147467993822e+02 
       2.856128805309e-01       7.543428357404e+02 
       2.952158924385e-01       7.018008177730e+02 
       3.051626111909e-01       6.592242001126e+02 
       3.154718922124e-01       6.229452437638e+02 
       3.261650358600e-01       5.871914594157e+02 
       3.372662458022e-01       5.485064655455e+02 
       3.488031909594e-01       5.090691094380e+02 
       3.608077021238e-01       4.729619437196e+02 
       3.733166457798e-01       4.421184609453e+02 
       3.863730339830e-01       4.141826317163e+02 
       4.000274529746e-01       3.861881679729e+02 
       4.143399285751e-01       3.579502608704e+02 
       4.293823999897e-01       3.315840402850e+02 
       4.452420566722e-01       3.078233131879e+02 
       4.620259246691e-01       2.853962233054e+02 
       4.798673037780e-01       2.631512110335e+02 
       4.989350181030e-01       2.419334466408e+02 
       5.194470707474e-01       2.222654046968e+02 
       5.416914282045e-01       2.031521978751e+02 
       5.660588009166e-01       1.846288758843e+02 
       5.930965292408e-01       1.669343946082e+02 
       6.236015761018e-01       1.495823349388e+02 
       6.587904759211e-01       1.326116889514e+02 
       7.006315492442e-01       1.157153570675e+02 
       7.525461085357e-01       9.868813971987e+01 
       8.210079804976e-01       8.115510879613e+01 
       9.193237378170e-01       6.278075305253e+01 
       1.074684017740e+00       4.384638783118e+01 
       1.322179872172e+00       2.701920950806e+01 
       1.661679345453e+00       1.569477942154e+01 
       2.091875609933e+00       8.999359785261e+00 
       2.633515156926e+00       5.117738312654e+00 
       3.315399153289e+00       2.888812015241e+00 
       4.173840244316e+00       1.619661865910e+00 
       5.254553548339e+00       9.025167493311e-01 
