# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746982994133e+01 
       1.318525239892e-05       5.930165305454e+01 
       1.659924930592e-05       7.408252140017e+01 
       2.089721676792e-05       9.254735781578e+01 
       2.630803722491e-05       1.156142215481e+02 
       3.311985659687e-05       1.444298205925e+02 
       4.169542910477e-05       1.804263329483e+02 
       5.249143525566e-05       2.253922230769e+02 
       6.608280174490e-05       2.815603549923e+02 
       8.319331839921e-05       3.517174627587e+02 
       1.047341826243e-04       4.393395714428e+02 
       1.318525239892e-04       5.487586937596e+02 
       1.659924930592e-04       6.853662592291e+02 
       2.089721676792e-04       8.558580459214e+02 
       2.630803722491e-04       1.068523053139e+03 
       3.311985659687e-04       1.333573623804e+03 
       4.169542910477e-04       1.663505325751e+03 
       5.249143525566e-04       2.073463217758e+03 
       6.608280174490e-04       2.581577646964e+03 
       8.319331839921e-04       3.209210465536e+03 
       1.047341826243e-03       3.980979898029e+03 
       1.318525239892e-03       4.924270663405e+03 
       1.659924930592e-03       6.067694294920e+03 
       2.089721676792e-03       7.438879269094e+03 
       2.630803722491e-03       9.059812848821e+03 
       3.311985659687e-03       1.094037699872e+04 
       4.169542910477e-03       1.306901762677e+04 
       5.249143525566e-03       1.540025912499e+04 
       6.608280174490e-03       1.784012199791e+04 
       8.319331839921e-03       2.022930113540e+04 
       1.047341826243e-02       2.232552352534e+04 
       1.318525239892e-02       2.379772028333e+04 
       1.659924930589e-02       2.424448344697e+04 
       2.089721660966e-02       2.328755846580e+04 
       2.630791517064e-02       2.078329579597e+04 
       3.310278266545e-02       1.713615658439e+04 
       4.112178767552e-02       1.356277624345e+04 
       4.790628827007e-02       1.151536076390e+04 
       5.282242665187e-02       1.049739086192e+04 
       5.687266276680e-02       9.855063076951e+03 
       6.048713924368e-02       9.370746072614e+03 
       6.385726918410e-02       8.953405084080e+03 
       6.708422356736e-02       8.559788706454e+03 
       7.022860457005e-02       8.166188516728e+03 
       7.333018959056e-02       7.761163654746e+03 
       7.641699559410e-02       7.341198998527e+03 
       7.950991500338e-02       6.909283008605e+03 
       8.262529000559e-02       6.471981714508e+03 
       8.577643711185e-02       6.038277477987e+03 
       8.897459779263e-02       5.619073719336e+03 
       9.222955666815e-02       5.224783875129e+03 
       9.555005766204e-02       4.864264333507e+03 
       9.894409227589e-02       4.544728598449e+03 
       1.024191040344e-01       4.269910092365e+03 
       1.059821362664e-01       4.039981571406e+03 
       1.096399405347e-01       3.852011026421e+03 
       1.133990570783e-01       3.698859343368e+03 
       1.172658749375e-01       3.571148463018e+03 
       1.212466770795e-01       3.456922162950e+03 
       1.253476743179e-01       3.343563448876e+03 
       1.295750308144e-01       3.219764038720e+03 
       1.339348832875e-01       3.077127136915e+03 
       1.384333556058e-01       2.912948923396e+03 
       1.430765701509e-01       2.730334073143e+03 
       1.478706571398e-01       2.538041427830e+03 
       1.528217629711e-01       2.348201733728e+03 
       1.579360585777e-01       2.173328703222e+03 
       1.632197487220e-01       2.023386414151e+03 
       1.686790831324e-01       1.902869852879e+03 
       1.743203703668e-01       1.810044504983e+03 
       1.801499952696e-01       1.737148696825e+03 
       1.861744408844e-01       1.673192852883e+03 
       1.924003156767e-01       1.605498690224e+03 
       1.988343869261e-01       1.524660191874e+03 
       2.054836211606e-01       1.429151054914e+03 
       2.123552325365e-01       1.325475593186e+03 
       2.194567401281e-01       1.224618544368e+03 
       2.267960351861e-01       1.136253604791e+03 
       2.343814595738e-01       1.065271473883e+03 
       2.422218968055e-01       1.010483496876e+03 
       2.503268774194e-01       9.641402219476e+02 
       2.587067008331e-01       9.167063326577e+02 
       2.673725763982e-01       8.626999597929e+02 
       2.763367871231e-01       8.027869933919e+02 
       2.856128805309e-01       7.433925110728e+02 
       2.952158924385e-01       6.917179418542e+02 
       3.051626111909e-01       6.498369495728e+02 
       3.154718922124e-01       6.141550324709e+02 
       3.261650358600e-01       5.789324328389e+02 
       3.372662458022e-01       5.408894306897e+02 
       3.488031909594e-01       5.020553481986e+02 
       3.608077021238e-01       4.665367178890e+02 
       3.733166457798e-01       4.361207522702e+02 
       3.863730339830e-01       4.086060319572e+02 
       4.000274529746e-01       3.810457287841e+02 
       4.143399285751e-01       3.531875087158e+02 
       4.293823999897e-01       3.271948922713e+02 
       4.452420566722e-01       3.037808108311e+02 
       4.620259246691e-01       2.816651656410e+02 
       4.798673037780e-01       2.597335600039e+02 
       4.989350181030e-01       2.388075415356e+02 
       5.194470707474e-01       2.194079537216e+02 
       5.416914282045e-01       2.005534758343e+02 
       5.660588009166e-01       1.822784859698e+02 
       5.930965292408e-01       1.648187392846e+02 
       6.236015761018e-01       1.476953219241e+02 
       6.587904759211e-01       1.309463706774e+02 
       7.006315492442e-01       1.142689045441e+02 
       7.525461085357e-01       9.746033219072e+01 
       8.210079804976e-01       8.015056728287e+01 
       9.193237378170e-01       6.200766387675e+01 
       1.074684017740e+00       4.330952497470e+01 
       1.322179872172e+00       2.669014137714e+01 
       1.661679345453e+00       1.550436735151e+01 
       2.091875609933e+00       8.890486726565e+00 
       2.633515156926e+00       5.055900308408e+00 
       3.315399153289e+00       2.853869808950e+00 
       4.173840244316e+00       1.600077770196e+00 
       5.254553548339e+00       8.916365713023e-01 
