# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746982967454e+01 
       1.318525239892e-05       5.930165252730e+01 
       1.659924930592e-05       7.408252035602e+01 
       2.089721676792e-05       9.254735574648e+01 
       2.630803722491e-05       1.156142174546e+02 
       3.311985659687e-05       1.444298124870e+02 
       4.169542910477e-05       1.804263168972e+02 
       5.249143525566e-05       2.253921912900e+02 
       6.608280174490e-05       2.815602920721e+02 
       8.319331839921e-05       3.517173381860e+02 
       1.047341826243e-04       4.393393248143e+02 
       1.318525239892e-04       5.487582055209e+02 
       1.659924930592e-04       6.853652928344e+02 
       2.089721676792e-04       8.558561332841e+02 
       2.630803722491e-04       1.068519268633e+03 
       3.311985659687e-04       1.333566138269e+03 
       4.169542910477e-04       1.663490527658e+03 
       5.249143525566e-04       2.073433986789e+03 
       6.608280174490e-04       2.581519974161e+03 
       8.319331839921e-04       3.209096861359e+03 
       1.047341826243e-03       3.980756619619e+03 
       1.318525239892e-03       4.923833179342e+03 
       1.659924930592e-03       6.066840629908e+03 
       2.089721676792e-03       7.437222719763e+03 
       2.630803722491e-03       9.056621891851e+03 
       3.311985659687e-03       1.093428981339e+04 
       4.169542910477e-03       1.305755233432e+04 
       5.249143525566e-03       1.537901886282e+04 
       6.608280174490e-03       1.780163693934e+04 
       8.319331839921e-03       2.016154745716e+04 
       1.047341826243e-02       2.221068835082e+04 
       1.318525239892e-02       2.361300438810e+04 
       1.659924930589e-02       2.396785209203e+04 
       2.089721660966e-02       2.291205410650e+04 
       2.630791517064e-02       2.033457616578e+04 
       3.310278266545e-02       1.667649523693e+04 
       4.112178767552e-02       1.315380564233e+04 
       4.790628827007e-02       1.116001606791e+04 
       5.282242665187e-02       1.017818854183e+04 
       5.687266276680e-02       9.563474704533e+03 
       6.048713924368e-02       9.102660067743e+03 
       6.385726918410e-02       8.707052577822e+03 
       6.708422356736e-02       8.333958513097e+03 
       7.022860457005e-02       7.960208812236e+03 
       7.333018959056e-02       7.574529554079e+03 
       7.641699559410e-02       7.174841383680e+03 
       7.950991500338e-02       6.760893544606e+03 
       8.262529000559e-02       6.341091801856e+03 
       8.577643711185e-02       5.923906196896e+03 
       8.897459779263e-02       5.519658836062e+03 
       9.222955666815e-02       5.138876995059e+03 
       9.555005766204e-02       4.790367823407e+03 
       9.894409227589e-02       4.481423251932e+03 
       1.024191040344e-01       4.215698685539e+03 
       1.059821362664e-01       3.993588003060e+03 
       1.096399405347e-01       3.812289624250e+03 
       1.133990570783e-01       3.665215811146e+03 
       1.172658749375e-01       3.542693158410e+03 
       1.212466770795e-01       3.433293719611e+03 
       1.253476743179e-01       3.324347992131e+03 
       1.295750308144e-01       3.204703600084e+03 
       1.339348832875e-01       3.065928287141e+03 
       1.384333556058e-01       2.905283889906e+03 
       1.430765701509e-01       2.725817027442e+03 
       1.478706571398e-01       2.536239733987e+03 
       1.528217629711e-01       2.348677093356e+03 
       1.579360585777e-01       2.175680438816e+03 
       1.632197487220e-01       2.027290015203e+03 
       1.686790831324e-01       1.908087752305e+03 
       1.743203703668e-01       1.816410675657e+03 
       1.801499952696e-01       1.744570547915e+03 
       1.861744408844e-01       1.681538309388e+03 
       1.924003156767e-01       1.614606837856e+03 
       1.988343869261e-01       1.534306155134e+03 
       2.054836211606e-01       1.439080390485e+03 
       2.123552325365e-01       1.335493943161e+03 
       2.194567401281e-01       1.234560150841e+03 
       2.267960351861e-01       1.146083320349e+03 
       2.343814595738e-01       1.075023298810e+03 
       2.422218968055e-01       1.020208567112e+03 
       2.503268774194e-01       9.738578028783e+02 
       2.587067008331e-01       9.263591034618e+02 
       2.673725763982e-01       8.721381834170e+02 
       2.763367871231e-01       8.118849052340e+02 
       2.856128805309e-01       7.520927132358e+02 
       2.952158924385e-01       7.000499985815e+02 
       3.051626111909e-01       6.578837081207e+02 
       3.154718922124e-01       6.219511659683e+02 
       3.261650358600e-01       5.864986964498e+02 
       3.372662458022e-01       5.480740729458e+02 
       3.488031909594e-01       5.088571020467e+02 
       3.608077021238e-01       4.729316275539e+02 
       3.733166457798e-01       4.422383213844e+02 
       3.863730339830e-01       4.144256493585e+02 
       4.000274529746e-01       3.865307309630e+02 
       4.143399285751e-01       3.583699276711e+02 
       4.293823999897e-01       3.320627182276e+02 
       4.452420566722e-01       3.083473268024e+02 
       4.620259246691e-01       2.859520630553e+02 
       4.798673037780e-01       2.637256389462e+02 
       4.989350181030e-01       2.425159487964e+02 
       5.194470707474e-01       2.228484870569e+02 
       5.416914282045e-01       2.037272459844e+02 
       5.660588009166e-01       1.851885712821e+02 
       5.930965292408e-01       1.674730350863e+02 
       6.236015761018e-01       1.500935575574e+02 
       6.587904759211e-01       1.330899787192e+02 
       7.006315492442e-01       1.161544320617e+02 
       7.525461085357e-01       9.908168012691e+01 
       8.210079804976e-01       8.149524473147e+01 
       9.193237378170e-01       6.305741412025e+01 
       1.074684017740e+00       4.404964138353e+01 
       1.322179872172e+00       2.715020648689e+01 
       1.661679345453e+00       1.577326422346e+01 
       2.091875609933e+00       9.045246957433e+00 
       2.633515156926e+00       5.144144363788e+00 
       3.315399153289e+00       2.903798855675e+00 
       4.173840244316e+00       1.628108053537e+00 
       5.254553548339e+00       9.072431037843e-01 
