# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746983008483e+01 
       1.318525239892e-05       5.930165333813e+01 
       1.659924930592e-05       7.408252196180e+01 
       2.089721676792e-05       9.254735892883e+01 
       2.630803722491e-05       1.156142237499e+02 
       3.311985659687e-05       1.444298249523e+02 
       4.169542910477e-05       1.804263415820e+02 
       5.249143525566e-05       2.253922401746e+02 
       6.608280174490e-05       2.815603888361e+02 
       8.319331839921e-05       3.517175297646e+02 
       1.047341826243e-04       4.393397041009e+02 
       1.318525239892e-04       5.487589563775e+02 
       1.659924930592e-04       6.853667790442e+02 
       2.089721676792e-04       8.558590747203e+02 
       2.630803722491e-04       1.068525088834e+03 
       3.311985659687e-04       1.333577650375e+03 
       4.169542910477e-04       1.663513286108e+03 
       5.249143525566e-04       2.073478942826e+03 
       6.608280174490e-04       2.581608675132e+03 
       8.319331839921e-04       3.209271592953e+03 
       1.047341826243e-03       3.981100063103e+03 
       1.318525239892e-03       4.924506186734e+03 
       1.659924930592e-03       6.068154113623e+03 
       2.089721676792e-03       7.439772287683e+03 
       2.630803722491e-03       9.061535281519e+03 
       3.311985659687e-03       1.094366954737e+04 
       4.169542910477e-03       1.307523940761e+04 
       5.249143525566e-03       1.541184480688e+04 
       6.608280174490e-03       1.786128471557e+04 
       8.319331839921e-03       2.026704352430e+04 
       1.047341826243e-02       2.239073441344e+04 
       1.318525239892e-02       2.390595688916e+04 
       1.659924930589e-02       2.441431203417e+04 
       2.089721660966e-02       2.353535418456e+04 
       2.630791517064e-02       2.111120899056e+04 
       3.310278266545e-02       1.752510507742e+04 
       4.112178767552e-02       1.398123512537e+04 
       4.790628827007e-02       1.194497612706e+04 
       5.282242665187e-02       1.093438470255e+04 
       5.687266276680e-02       1.029823730605e+04 
       6.048713924368e-02       9.818241132443e+03 
       6.385726918410e-02       9.402428368059e+03 
       6.708422356736e-02       9.007821038513e+03 
       7.022860457005e-02       8.609364643266e+03 
       7.333018959056e-02       8.196906622179e+03 
       7.641699559410e-02       7.766097874246e+03 
       7.950991500338e-02       7.320205862045e+03 
       8.262529000559e-02       6.866758938221e+03 
       8.577643711185e-02       6.415717241186e+03 
       8.897459779263e-02       5.977663791185e+03 
       9.222955666815e-02       5.564984499390e+03 
       9.555005766204e-02       5.187071230101e+03 
       9.894409227589e-02       4.851710410096e+03 
       1.024191040344e-01       4.563299771868e+03 
       1.059821362664e-01       4.321842228784e+03 
       1.096399405347e-01       4.124757153329e+03 
       1.133990570783e-01       3.964474387243e+03 
       1.172658749375e-01       3.830672508586e+03 
       1.212466770795e-01       3.711381099245e+03 
       1.253476743179e-01       3.592377410202e+03 
       1.295750308144e-01       3.461920487316e+03 
       1.339348832875e-01       3.310937227248e+03 
       1.384333556058e-01       3.136486469388e+03 
       1.430765701509e-01       2.941785455566e+03 
       1.478706571398e-01       2.736242456866e+03 
       1.528217629711e-01       2.533122568639e+03 
       1.579360585777e-01       2.345867434304e+03 
       1.632197487220e-01       2.185136518808e+03 
       1.686790831324e-01       2.056100584898e+03 
       1.743203703668e-01       1.956644482572e+03 
       1.801499952696e-01       1.878704039362e+03 
       1.861744408844e-01       1.810255974222e+03 
       1.924003156767e-01       1.737761177573e+03 
       1.988343869261e-01       1.650920091644e+03 
       2.054836211606e-01       1.547996077355e+03 
       2.123552325365e-01       1.436186035829e+03 
       2.194567401281e-01       1.327381038126e+03 
       2.267960351861e-01       1.231945208104e+03 
       2.343814595738e-01       1.155327121658e+03 
       2.422218968055e-01       1.096136499857e+03 
       2.503268774194e-01       1.046099184269e+03 
       2.587067008331e-01       9.949405190392e+02 
       2.673725763982e-01       9.365310653658e+02 
       2.763367871231e-01       8.716809830711e+02 
       2.856128805309e-01       8.073717481151e+02 
       2.952158924385e-01       7.513930933637e+02 
       3.051626111909e-01       7.060223905291e+02 
       3.154718922124e-01       6.673651352984e+02 
       3.261650358600e-01       6.292043890222e+02 
       3.372662458022e-01       5.879247980515e+02 
       3.488031909594e-01       5.457905152816e+02 
       3.608077021238e-01       5.072095473388e+02 
       3.733166457798e-01       4.742531953071e+02 
       3.863730339830e-01       4.443694549747e+02 
       4.000274529746e-01       4.144077037371e+02 
       4.143399285751e-01       3.841814649646e+02 
       4.293823999897e-01       3.559522489882e+02 
       4.452420566722e-01       3.305063495100e+02 
       4.620259246691e-01       3.064686074954e+02 
       4.798673037780e-01       2.826457536177e+02 
       4.989350181030e-01       2.598827456580e+02 
       5.194470707474e-01       2.388020764713e+02 
       5.416914282045e-01       2.182961533854e+02 
       5.660588009166e-01       1.984093593009e+02 
       5.930965292408e-01       1.794265370204e+02 
       6.236015761018e-01       1.607883779228e+02 
       6.587904759211e-01       1.425642621290e+02 
       7.006315492442e-01       1.244152061732e+02 
       7.525461085357e-01       1.061214324901e+02 
       8.210079804976e-01       8.727959918226e+01 
       9.193237378170e-01       6.752822553973e+01 
       1.074684017740e+00       4.716917679152e+01 
       1.322179872172e+00       2.907086598502e+01 
       1.661679345453e+00       1.688852181640e+01 
       2.091875609933e+00       9.684116885730e+00 
       2.633515156926e+00       5.507379288480e+00 
       3.315399153289e+00       3.108801486440e+00 
       4.173840244316e+00       1.743046947602e+00 
       5.254553548339e+00       9.712792033137e-01 
