# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746983000604e+01 
       1.318525239892e-05       5.930165318242e+01 
       1.659924930592e-05       7.408252165342e+01 
       2.089721676792e-05       9.254735831768e+01 
       2.630803722491e-05       1.156142225409e+02 
       3.311985659687e-05       1.444298225584e+02 
       4.169542910477e-05       1.804263368415e+02 
       5.249143525566e-05       2.253922307867e+02 
       6.608280174490e-05       2.815603702534e+02 
       8.319331839921e-05       3.517174929735e+02 
       1.047341826243e-04       4.393396312621e+02 
       1.318525239892e-04       5.487588121817e+02 
       1.659924930592e-04       6.853664936299e+02 
       2.089721676792e-04       8.558585098418e+02 
       2.630803722491e-04       1.068523971113e+03 
       3.311985659687e-04       1.333575439570e+03 
       4.169542910477e-04       1.663508915535e+03 
       5.249143525566e-04       2.073470309390e+03 
       6.608280174490e-04       2.581591640841e+03 
       8.319331839921e-04       3.209238037185e+03 
       1.047341826243e-03       3.981034107590e+03 
       1.318525239892e-03       4.924376941543e+03 
       1.659924930592e-03       6.067901869703e+03 
       2.089721676792e-03       7.439282663737e+03 
       2.630803722491e-03       9.060591705204e+03 
       3.311985659687e-03       1.094186825086e+04 
       4.169542910477e-03       1.307184278782e+04 
       5.249143525566e-03       1.540554107745e+04 
       6.608280174490e-03       1.784983097309e+04 
       8.319331839921e-03       2.024678806652e+04 
       1.047341826243e-02       2.235617868661e+04 
       1.318525239892e-02       2.384978416506e+04 
       1.659924930589e-02       2.432895187417e+04 
       2.089721660966e-02       2.341715869101e+04 
       2.630791517064e-02       2.096549006140e+04 
       3.310278266545e-02       1.737040580193e+04 
       4.112178767552e-02       1.383822120332e+04 
       4.790628827007e-02       1.181737187315e+04 
       5.282242665187e-02       1.081792387094e+04 
       5.687266276680e-02       1.019075054853e+04 
       6.048713924368e-02       9.718619823344e+03 
       6.385726918410e-02       9.310380798345e+03 
       6.708422356736e-02       8.923170328496e+03 
       7.022860457005e-02       8.532508364000e+03 
       7.333018959056e-02       8.126947624806e+03 
       7.641699559410e-02       7.703456219868e+03 
       7.950991500338e-02       7.264657887369e+03 
       8.262529000559e-02       6.817988288146e+03 
       8.577643711185e-02       6.373275591905e+03 
       8.897459779263e-02       5.941200251784e+03 
       9.222955666815e-02       5.533822787683e+03 
       9.555005766204e-02       5.160669277789e+03 
       9.894409227589e-02       4.829483440232e+03 
       1.024191040344e-01       4.544577898626e+03 
       1.059821362664e-01       4.306495075326e+03 
       1.096399405347e-01       4.112095328290e+03 
       1.133990570783e-01       3.954263332448e+03 
       1.172658749375e-01       3.822676165114e+03 
       1.212466770795e-01       3.705411607511e+03 
       1.253476743179e-01       3.588293431015e+03 
       1.295750308144e-01       3.459581897144e+03 
       1.339348832875e-01       3.310191887507e+03 
       1.384333556058e-01       3.137158507815e+03 
       1.430765701509e-01       2.943673278620e+03 
       1.478706571398e-01       2.739140164314e+03 
       1.528217629711e-01       2.536821121719e+03 
       1.579360585777e-01       2.350204767497e+03 
       1.632197487220e-01       2.189999784551e+03 
       1.686790831324e-01       2.061411455334e+03 
       1.743203703668e-01       1.962392155398e+03 
       1.801499952696e-01       1.884857249192e+03 
       1.861744408844e-01       1.816762750802e+03 
       1.924003156767e-01       1.744549128114e+03 
       1.988343869261e-01       1.657856715379e+03 
       2.054836211606e-01       1.554942909811e+03 
       2.123552325365e-01       1.443009165828e+03 
       2.194567401281e-01       1.334032589807e+03 
       2.267960351861e-01       1.238420253816e+03 
       2.343814595738e-01       1.161664561003e+03 
       2.422218968055e-01       1.102395464369e+03 
       2.503268774194e-01       1.052290139067e+03 
       2.587067008331e-01       1.001024381302e+03 
       2.673725763982e-01       9.424371290964e+02 
       2.763367871231e-01       8.773347969380e+02 
       2.856128805309e-01       8.127461308400e+02 
       2.952158924385e-01       7.565157233872e+02 
       3.051626111909e-01       7.109435064673e+02 
       3.154718922124e-01       6.721140534881e+02 
       3.261650358600e-01       6.337821000153e+02 
       3.372662458022e-01       5.922679299524e+02 
       3.488031909594e-01       5.498850404686e+02 
       3.608077021238e-01       5.110745832490e+02 
       3.733166457798e-01       4.779191477062e+02 
       3.863730339830e-01       4.478508111969e+02 
       4.000274529746e-01       4.176940770476e+02 
       4.143399285751e-01       3.872635616101e+02 
       4.293823999897e-01       3.588408934752e+02 
       4.452420566722e-01       3.332143490356e+02 
       4.620259246691e-01       3.090057690322e+02 
       4.798673037780e-01       2.850076872788e+02 
       4.989350181030e-01       2.620735882995e+02 
       5.194470707474e-01       2.408324487983e+02 
       5.416914282045e-01       2.201665847162e+02 
       5.660588009166e-01       2.001225196011e+02 
       5.930965292408e-01       1.809876584597e+02 
       6.236015761018e-01       1.621970031416e+02 
       6.587904759211e-01       1.438317759171e+02 
       7.006315492442e-01       1.255206061613e+02 
       7.525461085357e-01       1.070710063611e+02 
       8.210079804976e-01       8.806633707178e+01 
       9.193237378170e-01       6.814168631529e+01 
       1.074684017740e+00       4.760121480273e+01 
       1.322179872172e+00       2.933915838327e+01 
       1.661679345453e+00       1.704525855690e+01 
       2.091875609933e+00       9.774272547963e+00 
       2.633515156926e+00       5.558980307728e+00 
       3.315399153289e+00       3.137838975298e+00 
       4.173840244316e+00       1.759355505320e+00 
       5.254553548339e+00       9.803596511211e-01 
