# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746982959906e+01 
       1.318525239892e-05       5.930165237814e+01 
       1.659924930592e-05       7.408252006061e+01 
       2.089721676792e-05       9.254735516105e+01 
       2.630803722491e-05       1.156142162965e+02 
       3.311985659687e-05       1.444298101938e+02 
       4.169542910477e-05       1.804263123561e+02 
       5.249143525566e-05       2.253921822970e+02 
       6.608280174490e-05       2.815602742711e+02 
       8.319331839921e-05       3.517173029426e+02 
       1.047341826243e-04       4.393392550393e+02 
       1.318525239892e-04       5.487580673901e+02 
       1.659924930592e-04       6.853650194238e+02 
       2.089721676792e-04       8.558555921594e+02 
       2.630803722491e-04       1.068518197903e+03 
       3.311985659687e-04       1.333564020377e+03 
       4.169542910477e-04       1.663486340665e+03 
       5.249143525566e-04       2.073425715665e+03 
       6.608280174490e-04       2.581503653728e+03 
       8.319331839921e-04       3.209064708679e+03 
       1.047341826243e-03       3.980693412164e+03 
       1.318525239892e-03       4.923709288649e+03 
       1.659924930592e-03       6.066598742591e+03 
       2.089721676792e-03       7.436752909812e+03 
       2.630803722491e-03       9.055715617614e+03 
       3.311985659687e-03       1.093255705828e+04 
       4.169542910477e-03       1.305427698955e+04 
       5.249143525566e-03       1.537291678017e+04 
       6.608280174490e-03       1.779048230796e+04 
       8.319331839921e-03       2.014163489679e+04 
       1.047341826243e-02       2.217619408884e+04 
       1.318525239892e-02       2.355566249570e+04 
       1.659924930589e-02       2.387754187181e+04 
       2.089721660966e-02       2.277983958308e+04 
       2.630791517064e-02       2.015872987016e+04 
       3.310278266545e-02       1.646660784624e+04 
       4.112178767552e-02       1.292719584927e+04 
       4.790628827007e-02       1.092646246614e+04 
       5.282242665187e-02       9.940115610309e+03 
       5.687266276680e-02       9.321815194958e+03 
       6.048713924368e-02       8.858622853084e+03 
       6.385726918410e-02       8.461502520347e+03 
       6.708422356736e-02       8.088633583794e+03 
       7.022860457005e-02       7.717134525061e+03 
       7.333018959056e-02       7.335516403527e+03 
       7.641699559410e-02       6.940919653096e+03 
       7.950991500338e-02       6.534997904335e+03 
       8.262529000559e-02       6.123917334411e+03 
       8.577643711185e-02       5.716259106411e+03 
       8.897459779263e-02       5.322084546607e+03 
       9.222955666815e-02       4.951245253340e+03 
       9.555005766204e-02       4.612220705827e+03 
       9.894409227589e-02       4.311873019078e+03 
       1.024191040344e-01       4.053601701567e+03 
       1.059821362664e-01       3.837708309684e+03 
       1.096399405347e-01       3.661241093623e+03 
       1.133990570783e-01       3.518168878980e+03 
       1.172658749375e-01       3.398783755694e+03 
       1.212466770795e-01       3.292063191864e+03 
       1.253476743179e-01       3.186216270172e+03 
       1.295750308144e-01       3.070085462167e+03 
       1.339348832875e-01       2.935906249714e+03 
       1.384333556058e-01       2.780922268645e+03 
       1.430765701509e-01       2.608124357602e+03 
       1.478706571398e-01       2.425786778994e+03 
       1.528217629711e-01       2.245564262046e+03 
       1.579360585777e-01       2.079504057624e+03 
       1.632197487220e-01       1.937034729917e+03 
       1.686790831324e-01       1.822529782771e+03 
       1.743203703668e-01       1.734533901736e+03 
       1.801499952696e-01       1.665461353111e+03 
       1.861744408844e-01       1.604889320854e+03 
       1.924003156767e-01       1.540787745306e+03 
       1.988343869261e-01       1.463699805969e+03 
       2.054836211606e-01       1.372552909910e+03 
       2.123552325365e-01       1.273449100257e+03 
       2.194567401281e-01       1.176954235343e+03 
       2.267960351861e-01       1.092481422352e+03 
       2.343814595738e-01       1.024507317230e+03 
       2.422218968055e-01       9.720859273757e+02 
       2.503268774194e-01       9.278592655162e+02 
       2.587067008331e-01       8.825002280353e+02 
       2.673725763982e-01       8.306763564120e+02 
       2.763367871231e-01       7.731946923687e+02 
       2.856128805309e-01       7.161582102196e+02 
       2.952158924385e-01       6.666208958788e+02 
       3.051626111909e-01       6.263122862343e+02 
       3.154718922124e-01       5.921191253466e+02 
       3.261650358600e-01       5.582024762716e+02 
       3.372662458022e-01       5.216210745989e+02 
       3.488031909594e-01       4.842504408725e+02 
       3.608077021238e-01       4.500634278144e+02 
       3.733166457798e-01       4.208135838812e+02 
       3.863730339830e-01       3.943447531247e+02 
       4.000274529746e-01       3.677335350697e+02 
       4.143399285751e-01       3.409226323225e+02 
       4.293823999897e-01       3.158718483887e+02 
       4.452420566722e-01       2.933461998970e+02 
       4.620259246691e-01       2.719840261031e+02 
       4.798673037780e-01       2.508323873335e+02 
       4.989350181030e-01       2.306483644320e+02 
       5.194470707474e-01       2.119377857276e+02 
       5.416914282045e-01       1.937399259181e+02 
       5.660588009166e-01       1.761023776552e+02 
       5.930965292408e-01       1.592526595544e+02 
       6.236015761018e-01       1.427173810704e+02 
       6.587904759211e-01       1.265442618952e+02 
       7.006315492442e-01       1.104371651902e+02 
       7.525461085357e-01       9.420085302058e+01 
       8.210079804976e-01       7.747738947822e+01 
       9.193237378170e-01       5.994581800247e+01 
       1.074684017740e+00       4.187395502136e+01 
       1.322179872172e+00       2.580805459296e+01 
       1.661679345453e+00       1.499305845586e+01 
       2.091875609933e+00       8.597531635728e+00 
       2.633515156926e+00       4.889883121258e+00 
       3.315399153289e+00       2.760023877865e+00 
       4.173840244316e+00       1.547532222115e+00 
       5.254553548339e+00       8.623187430821e-01 
