# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746983025475e+01 
       1.318525239892e-05       5.930165367394e+01 
       1.659924930592e-05       7.408252262683e+01 
       2.089721676792e-05       9.254736024679e+01 
       2.630803722491e-05       1.156142263571e+02 
       3.311985659687e-05       1.444298301148e+02 
       4.169542910477e-05       1.804263518052e+02 
       5.249143525566e-05       2.253922604202e+02 
       6.608280174490e-05       2.815604289108e+02 
       8.319331839921e-05       3.517176091067e+02 
       1.047341826243e-04       4.393398611824e+02 
       1.318525239892e-04       5.487592673451e+02 
       1.659924930592e-04       6.853673945605e+02 
       2.089721676792e-04       8.558602929265e+02 
       2.630803722491e-04       1.068527499308e+03 
       3.311985659687e-04       1.333582418241e+03 
       4.169542910477e-04       1.663522711937e+03 
       5.249143525566e-04       2.073497562714e+03 
       6.608280174490e-04       2.581645414920e+03 
       8.319331839921e-04       3.209343971556e+03 
       1.047341826243e-03       3.981242342609e+03 
       1.318525239892e-03       4.924785044060e+03 
       1.659924930592e-03       6.068698502765e+03 
       2.089721676792e-03       7.440829453651e+03 
       2.630803722491e-03       9.063574018025e+03 
       3.311985659687e-03       1.094756582462e+04 
       4.169542910477e-03       1.308259929413e+04 
       5.249143525566e-03       1.542554127649e+04 
       6.608280174490e-03       1.788628014515e+04 
       8.319331839921e-03       2.031155814873e+04 
       1.047341826243e-02       2.246746422127e+04 
       1.318525239892e-02       2.403269410596e+04 
       1.659924930589e-02       2.461184426327e+04 
       2.089721660966e-02       2.382004448308e+04 
       2.630791517064e-02       2.148108823135e+04 
       3.310278266545e-02       1.794804101139e+04 
       4.112178767552e-02       1.441111938174e+04 
       4.790628827007e-02       1.235889515420e+04 
       5.282242665187e-02       1.133301006367e+04 
       5.687266276680e-02       1.068152417177e+04 
       6.048713924368e-02       1.018577157441e+04 
       6.385726918410e-02       9.752684613320e+03 
       6.708422356736e-02       9.339315172582e+03 
       7.022860457005e-02       8.919264883196e+03 
       7.333018959056e-02       8.483520480199e+03 
       7.641699559410e-02       8.028557352179e+03 
       7.950991500338e-02       7.557109898972e+03 
       8.262529000559e-02       7.078224571314e+03 
       8.577643711185e-02       6.601605955185e+03 
       8.897459779263e-02       6.140092995655e+03 
       9.222955666815e-02       5.704703294160e+03 
       9.555005766204e-02       5.306054532878e+03 
       9.894409227589e-02       4.951873514752e+03 
       1.024191040344e-01       4.646500278224e+03 
       1.059821362664e-01       4.389894456298e+03 
       1.096399405347e-01       4.178953931847e+03 
       1.133990570783e-01       4.005986346477e+03 
       1.172658749375e-01       3.860224725354e+03 
       1.212466770795e-01       3.729667120335e+03 
       1.253476743179e-01       3.599774355994e+03 
       1.295750308144e-01       3.459048953048e+03 
       1.339348832875e-01       3.298535900699e+03 
       1.384333556058e-01       3.115550398314e+03 
       1.430765701509e-01       2.913509414228e+03 
       1.478706571398e-01       2.701897728894e+03 
       1.528217629711e-01       2.493925662709e+03 
       1.579360585777e-01       2.302753709353e+03 
       1.632197487220e-01       2.138718261948e+03 
       1.686790831324e-01       2.006494800503e+03 
       1.743203703668e-01       1.904012399237e+03 
       1.801499952696e-01       1.823050536309e+03 
       1.861744408844e-01       1.751784805189e+03 
       1.924003156767e-01       1.677079261735e+03 
       1.988343869261e-01       1.589057493486e+03 
       2.054836211606e-01       1.486159964090e+03 
       2.123552325365e-01       1.375386759436e+03 
       2.194567401281e-01       1.268043947019e+03 
       2.267960351861e-01       1.174096185577e+03 
       2.343814595738e-01       1.098567580614e+03 
       2.422218968055e-01       1.039981891808e+03 
       2.503268774194e-01       9.904339069323e+02 
       2.587067008331e-01       9.400736250236e+02 
       2.673725763982e-01       8.831373654068e+02 
       2.763367871231e-01       8.204458780458e+02 
       2.856128805309e-01       7.585128844267e+02 
       2.952158924385e-01       7.046928975602e+02 
       3.051626111909e-01       6.610491194927e+02 
       3.154718922124e-01       6.238639729345e+02 
       3.261650358600e-01       5.873305041268e+02 
       3.372662458022e-01       5.479873922297e+02 
       3.488031909594e-01       5.080114516155e+02 
       3.608077021238e-01       4.714692883214e+02 
       3.733166457798e-01       4.402591297115e+02 
       3.863730339830e-01       4.120372576762e+02 
       4.000274529746e-01       3.838241691214e+02 
       4.143399285751e-01       3.554300749295e+02 
       4.293823999897e-01       3.289594104802e+02 
       4.452420566722e-01       3.051407776239e+02 
       4.620259246691e-01       2.826789394479e+02 
       4.798673037780e-01       2.604497931492e+02 
       4.989350181030e-01       2.392728200639e+02 
       5.194470707474e-01       2.196642852247e+02 
       5.416914282045e-01       2.006364838439e+02 
       5.660588009166e-01       1.822204303043e+02 
       5.930965292408e-01       1.646483767190e+02 
       6.236015761018e-01       1.474388003643e+02 
       6.587904759211e-01       1.306274966729e+02 
       7.006315492442e-01       1.139103610580e+02 
       7.525461085357e-01       9.708439115418e+01 
       8.210079804976e-01       7.978093900606e+01 
       9.193237378170e-01       6.167150427191e+01 
       1.074684017740e+00       4.303735698636e+01 
       1.322179872172e+00       2.650090320836e+01 
       1.661679345453e+00       1.538545055232e+01 
       2.091875609933e+00       8.819005000088e+00 
       2.633515156926e+00       5.014258954329e+00 
       3.315399153289e+00       2.829830702899e+00 
       4.173840244316e+00       1.586497658109e+00 
       5.254553548339e+00       8.839743565235e-01 
