# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746983021293e+01 
       1.318525239892e-05       5.930165359128e+01 
       1.659924930592e-05       7.408252246313e+01 
       2.089721676792e-05       9.254735992237e+01 
       2.630803722491e-05       1.156142257153e+02 
       3.311985659687e-05       1.444298288440e+02 
       4.169542910477e-05       1.804263492887e+02 
       5.249143525566e-05       2.253922554366e+02 
       6.608280174490e-05       2.815604190463e+02 
       8.319331839921e-05       3.517175895763e+02 
       1.047341826243e-04       4.393398225162e+02 
       1.318525239892e-04       5.487591907993e+02 
       1.659924930592e-04       6.853672430489e+02 
       2.089721676792e-04       8.558599930608e+02 
       2.630803722491e-04       1.068526905962e+03 
       3.311985659687e-04       1.333581244616e+03 
       4.169542910477e-04       1.663520391746e+03 
       5.249143525566e-04       2.073492979398e+03 
       6.608280174490e-04       2.581636371409e+03 
       8.319331839921e-04       3.209326155688e+03 
       1.047341826243e-03       3.981207321219e+03 
       1.318525239892e-03       4.924716406168e+03 
       1.659924930592e-03       6.068564511399e+03 
       2.089721676792e-03       7.440569265548e+03 
       2.630803722491e-03       9.063072289365e+03 
       3.311985659687e-03       1.094660708974e+04 
       4.169542910477e-03       1.308078868232e+04 
       5.249143525566e-03       1.542217289047e+04 
       6.608280174490e-03       1.788013668333e+04 
       8.319331839921e-03       2.030062044782e+04 
       1.047341826243e-02       2.244865271252e+04 
       1.318525239892e-02       2.400171052778e+04 
       1.659924930589e-02       2.456382439648e+04 
       2.089721660966e-02       2.375147406102e+04 
       2.630791517064e-02       2.139363659239e+04 
       3.310278266545e-02       1.785222350988e+04 
       4.112178767552e-02       1.432197646107e+04 
       4.790628827007e-02       1.228342654463e+04 
       5.282242665187e-02       1.126962248977e+04 
       5.687266276680e-02       1.063013806116e+04 
       6.048713924368e-02       1.014603689379e+04 
       6.385726918410e-02       9.724762459295e+03 
       6.708422356736e-02       9.323441229650e+03 
       7.022860457005e-02       8.915532268889e+03 
       7.333018959056e-02       8.491684249213e+03 
       7.641699559410e-02       8.048217988561e+03 
       7.950991500338e-02       7.587610815917e+03 
       8.262529000559e-02       7.118764245099e+03 
       8.577643711185e-02       6.651214110747e+03 
       8.897459779263e-02       6.197912231730e+03 
       9.222955666815e-02       5.769590540860e+03 
       9.555005766204e-02       5.377413600793e+03 
       9.894409227589e-02       5.029185708661e+03 
       1.024191040344e-01       4.729376436294e+03 
       1.059821362664e-01       4.478237392174e+03 
       1.096399405347e-01       4.272909604898e+03 
       1.133990570783e-01       4.105932205244e+03 
       1.172658749375e-01       3.966265007152e+03 
       1.212466770795e-01       3.841590486530e+03 
       1.253476743179e-01       3.717208805753e+03 
       1.295750308144e-01       3.580990109177e+03 
       1.339348832875e-01       3.423674047561e+03 
       1.384333556058e-01       3.242209570621e+03 
       1.430765701509e-01       3.039749514142e+03 
       1.478706571398e-01       2.826354032495e+03 
       1.528217629711e-01       2.615588394321e+03 
       1.579360585777e-01       2.421337153256e+03 
       1.632197487220e-01       2.254632126296e+03 
       1.686790831324e-01       2.120631743728e+03 
       1.743203703668e-01       2.017365703713e+03 
       1.801499952696e-01       1.936391360586e+03 
       1.861744408844e-01       1.865156982413e+03 
       1.924003156767e-01       1.789886841928e+03 
       1.988343869261e-01       1.699888159242e+03 
       2.054836211606e-01       1.593372255304e+03 
       2.123552325365e-01       1.477838661307e+03 
       2.194567401281e-01       1.365472754541e+03 
       2.267960351861e-01       1.266914772278e+03 
       2.343814595738e-01       1.187784991215e+03 
       2.422218968055e-01       1.126639733362e+03 
       2.503268774194e-01       1.074918683797e+03 
       2.587067008331e-01       1.022097873924e+03 
       2.673725763982e-01       9.618586273712e+02 
       2.763367871231e-01       8.950725403041e+02 
       2.856128805309e-01       8.288359920665e+02 
       2.952158924385e-01       7.712149469891e+02 
       3.051626111909e-01       7.244972615102e+02 
       3.154718922124e-01       6.847052382819e+02 
       3.261650358600e-01       6.454504467718e+02 
       3.372662458022e-01       6.030199255380e+02 
       3.488031909594e-01       5.596791799582e+02 
       3.608077021238e-01       5.200392516556e+02 
       3.733166457798e-01       4.861489643213e+02 
       3.863730339830e-01       4.554772498571e+02 
       4.000274529746e-01       4.247287901217e+02 
       4.143399285751e-01       3.936769700981e+02 
       4.293823999897e-01       3.647083968900e+02 
       4.452420566722e-01       3.386037815403e+02 
       4.620259246691e-01       3.139334181978e+02 
       4.798673037780e-01       2.895006146475e+02 
       4.989350181030e-01       2.661638271862e+02 
       5.194470707474e-01       2.445469491712e+02 
       5.416914282045e-01       2.235231006209e+02 
       5.660588009166e-01       2.031400963854e+02 
       5.930965292408e-01       1.836919035598e+02 
       6.236015761018e-01       1.645926446146e+02 
       6.587904759211e-01       1.459246181030e+02 
       7.006315492442e-01       1.273364588729e+02 
       7.525461085357e-01       1.086033414488e+02 
       8.210079804976e-01       8.931236966094e+01 
       9.193237378170e-01       6.909478903614e+01 
       1.074684017740e+00       4.825784135926e+01 
       1.322179872172e+00       2.973883581176e+01 
       1.661679345453e+00       1.727539381971e+01 
       2.091875609933e+00       9.905445621948e+00 
       2.633515156926e+00       5.633323491475e+00 
       3.315399153289e+00       3.179684382028e+00 
       4.173840244316e+00       1.782771373013e+00 
       5.254553548339e+00       9.933920443666e-01 
