# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  458       2.717555704239e-10       2.018593313152e-12      -9.751326590816e-12       6.860607694108e-15       1.000301319222e-13       4.968261274580e-15       1.224451175634e-15 
  459       2.731633570920e-10       1.995199809869e-12      -9.799542191491e-12       6.885291132466e-15       9.927493026156e-14       4.841696254449e-15       1.210082550447e-15 
  460       2.745801952217e-10       1.971737321118e-12      -9.843022496800e-12       6.910081501931e-15       9.852670190299e-14       4.718180136017e-15       1.195705779609e-15 
  461       2.760053241903e-10       1.948217789990e-12      -9.881781527812e-12       6.934976446959e-15       9.778540987906e-14       4.597673515498e-15       1.181322550082e-15 
  462       2.774379692956e-10       1.924653350040e-12      -9.915834374100e-12       6.959973558856e-15       9.705101438288e-14       4.480135649520e-15       1.166934562021e-15 
  463       2.788773416787e-10       1.901056326253e-12      -9.945197201010e-12       6.985070375457e-15       9.632347274775e-14       4.365524446556e-15       1.152543528795e-15 
  464       2.803226382465e-10       1.877439236017e-12      -9.969887256940e-12       7.010264380817e-15       9.560273942676e-14       4.253796458360e-15       1.138151177013e-15 
  465       2.817730415940e-10       1.853814790097e-12      -9.989922880615e-12       7.035553004897e-15       9.488876597240e-14       4.144906871408e-15       1.123759246548e-15 
  466       2.832277199266e-10       1.830195893605e-12      -1.000532350836e-11       7.060933623244e-15       9.418150101617e-14       4.038809498328e-15       1.109369490563e-15 
  467       2.846858269826e-10       1.806595646971e-12      -1.001610968138e-11       7.086403556682e-15       9.348089024818e-14       3.935456769342e-15       1.094983675537e-15 
  468       2.861465019559e-10       1.783027346916e-12      -1.002230305303e-11       7.111960070994e-15       9.278687639681e-14       3.834799723698e-15       1.080603581284e-15 
  469       2.876088694179e-10       1.759504487424e-12      -1.002392639609e-11       7.137600376610e-15       9.209939920824e-14       3.736788001110e-15       1.066231000987e-15 
  470       2.890720392404e-10       1.736040760711e-12      -1.002100361006e-11       7.163321628292e-15       9.141839542612e-14       3.641369833192e-15       1.051867741215e-15 
  471       2.905351065179e-10       1.712650058201e-12      -1.001355972839e-11       7.189120924819e-15       9.074379877117e-14       3.548492034894e-15       1.037515621950e-15 
  472       2.919971514897e-10       1.689346471494e-12      -1.000162092581e-11       7.214995308671e-15       9.007553992078e-14       3.458099995942e-15       1.023176476615e-15 
  473       2.934572394628e-10       1.666144293338e-12      -9.985214525557e-12       7.240941765718e-15       8.941354648861e-14       3.370137672270e-15       1.008852152095e-15 
  474       2.949144207340e-10       1.643058018603e-12      -9.964369006699e-12       7.266957224903e-15       8.875774300423e-14       3.284547577457e-15       9.945445087619e-16 
  475       2.963677305125e-10       1.620102345251e-12      -9.939114011363e-12       7.293038557928e-15       8.810805089271e-14       3.201270774168e-15       9.802554205025e-16 
  476       2.978161888422e-10       1.597292175309e-12      -9.909480352040e-12       7.319182578941e-15       8.746438845423e-14       3.120246865584e-15       9.659867747407e-16 
  477       2.992588005243e-10       1.574642615838e-12      -9.875500018850e-12       7.345386044219e-15       8.682667084371e-14       3.041413986843e-15       9.517404724629e-16 
  478       3.006945550394e-10       1.552168979906e-12      -9.837206186818e-12       7.371645651856e-15       8.619481005039e-14       2.964708796473e-15       9.375184282430e-16 
  479       3.021224264703e-10       1.529886787564e-12      -9.794633223154e-12       7.397958041446e-15       8.556871487745e-14       2.890066467831e-15       9.233225702673e-16 
  480       3.035413734242e-10       1.507811766808e-12      -9.747816694522e-12       7.424319793772e-15       8.494829092165e-14       2.817420680539e-15       9.091548403589e-16 
  481       3.049503389552e-10       1.485959854562e-12      -9.696793374319e-12       7.450727430487e-15       8.433344055289e-14       2.746703611919e-15       8.950171940032e-16 
  482       3.063482504866e-10       1.464347197639e-12      -9.641601249951e-12       7.477177413805e-15       8.372406289388e-14       2.677845928429e-15       8.809116003721e-16 
  483       3.077340197335e-10       1.442990153723e-12      -9.582279530105e-12       7.503666146181e-15       8.312005379968e-14       2.610776777103e-15       8.668400423491e-16 
  484       3.091065426251e-10       1.421905292332e-12      -9.518868652028e-12       7.530189970001e-15       8.252130583737e-14       2.545423776984e-15       8.528045165542e-16 
  485       3.104646992273e-10       1.401109395793e-12      -9.451410288799e-12       7.556745167265e-15       8.192770826564e-14       2.481713010559e-15       8.388070333685e-16 
  486       3.118073536649e-10       1.380619460217e-12      -9.379947356609e-12       7.583327959272e-15       8.133914701438e-14       2.419569015200e-15       8.248496169592e-16 
  487       3.131333540441e-10       1.360452696465e-12      -9.304524022031e-12       7.609934506308e-15       8.075550466433e-14       2.358914774598e-15       8.109343053045e-16 
  488       3.144416737069e-10       1.340624926739e-12      -9.225187891329e-12       7.636561074940e-15       8.017667968489e-14       2.299684311820e-15       7.970628432023e-16 
  489       3.157318397831e-10       1.321145719804e-12      -9.141996635370e-12       7.663204546016e-15       7.960264481988e-14       2.241860898781e-15       7.832357511818e-16 
  490       3.170035172584e-10       1.302023112687e-12      -9.055011576493e-12       7.689861921185e-15       7.903339040178e-14       2.185439968706e-15       7.694532288905e-16 
  491       3.182563687902e-10       1.283265202119e-12      -8.964295532689e-12       7.716530156429e-15       7.846890524015e-14       2.130416615264e-15       7.557154594717e-16 
  492       3.194900547019e-10       1.264880144696e-12      -8.869912825966e-12       7.743206161832e-15       7.790917661092e-14       2.076785590335e-15       7.420226094350e-16 
  493       3.207042329758e-10       1.246876157045e-12      -8.771929290729e-12       7.769886801349e-15       7.735419024570e-14       2.024541301786e-15       7.283748285263e-16 
  494       3.218985592469e-10       1.229261515991e-12      -8.670412282147e-12       7.796568892575e-15       7.680393032105e-14       1.973677811243e-15       7.147722495989e-16 
  495       3.230726867962e-10       1.212044558719e-12      -8.565430684528e-12       7.823249206520e-15       7.625837944781e-14       1.924188831866e-15       7.012149884835e-16 
  496       3.242262665443e-10       1.195233682940e-12      -8.457054919691e-12       7.849924467371e-15       7.571751866034e-14       1.876067726122e-15       6.877031438588e-16 
  497       3.253589470450e-10       1.178837347057e-12      -8.345356955339e-12       7.876591352268e-15       7.518132740590e-14       1.829307503556e-15       6.742367971218e-16 
  498       3.264703744786e-10       1.162864070328e-12      -8.230410313434e-12       7.903246491072e-15       7.464978353384e-14       1.783900818568e-15       6.608160122584e-16 
  499       3.275601926455e-10       1.147322433033e-12      -8.112290078564e-12       7.929886466134e-15       7.412286328498e-14       1.739839968183e-15       6.474408357137e-16 
  500       3.286280429596e-10       1.132221076635e-12      -7.991072906320e-12       7.956507812065e-15       7.360054128086e-14       1.697116889825e-15       6.341112962627e-16 
  501       3.296735644420e-10       1.117568703952e-12      -7.866837031668e-12       7.983107015508e-15       7.308279051306e-14       1.655723159093e-15       6.208274048802e-16 
  502       3.306963937142e-10       1.103374079314e-12      -7.739662277321e-12       8.009680514903e-15       7.256958233247e-14       1.615649987531e-15       6.075891546119e-16 
  503       3.316961649919e-10       1.089646028733e-12      -7.609630062111e-12       8.036224700263e-15       7.206088643859e-14       1.576888220401e-15       5.943965204444e-16 
  504       3.326725100784e-10       1.076393440065e-12      -7.476823409363e-12       8.062735912939e-15       7.155667086886e-14       1.539428334462e-15       5.812494591757e-16 
  505       3.336250583577e-10       1.063625263177e-12      -7.341326955268e-12       8.089210445392e-15       7.105690198790e-14       1.503260435735e-15       5.681479092857e-16 
  506       3.345534367888e-10       1.051350510111e-12      -7.203226957254e-12       8.115644540962e-15       7.056154447683e-14       1.468374257281e-15       5.550917908069e-16 
  507       3.354572698984e-10       1.039578255250e-12      -7.062611302358e-12       8.142034393638e-15       7.007056132258e-14       1.434759156977e-15       5.420810051941e-16 
  508       3.363361797750e-10       1.028317635481e-12      -6.919569515601e-12       8.168376147830e-15       6.958391380717e-14       1.402404115282e-15       5.291154351957e-16 
  509       3.371897860618e-10       1.017577850360e-12      -6.774192768361e-12       8.194665898134e-15       6.910156149698e-14       1.371297733016e-15       5.161949447236e-16 
  510       3.380177059508e-10       1.007368162279e-12      -6.626573886742e-12       8.220899689106e-15       6.862346223210e-14       1.341428229133e-15       5.033193787238e-16 
  511       3.388195541760e-10       9.976978966283e-13      -6.476807359950e-12       8.247073515032e-15       6.814957211558e-14       1.312783438490e-15       4.904885630468e-16 
  512       3.395949430067e-10       9.885764419642e-13      -6.324989348665e-12       8.273183319693e-15       6.767984550274e-14       1.285350809625e-15       4.777023043181e-16 
  513       3.403434822414e-10       9.800132501712e-13      -6.171217693413e-12       8.299224996141e-15       6.721423499045e-14       1.259117402529e-15       4.649603898086e-16 
  514       3.410647792010e-10       9.720178366287e-13      -6.015591922937e-12       8.325194386464e-15       6.675269140647e-14       1.234069886417e-15       4.522625873049e-16 
  515       3.417584387225e-10       9.645997803749e-13      -5.858213262573e-12       8.351087281560e-15       6.629516379867e-14       1.210194537506e-15       4.396086449802e-16 
  516       3.424240631524e-10       9.577687242721e-13      -5.699184642622e-12       8.376899420902e-15       6.584159942441e-14       1.187477236781e-15       4.269982912641e-16 
  517       3.430612523400e-10       9.515343751719e-13      -5.538610706719e-12       8.402626492313e-15       6.539194373976e-14       1.165903467778e-15       4.144312347134e-16 
  518       3.436696036312e-10       9.459065040793e-13      -5.376597820212e-12       8.428264131732e-15       6.494614038884e-14       1.145458314347e-15       4.019071638827e-16 
  519       3.442487118620e-10       9.408949463183e-13      -5.213254078527e-12       8.453807922984e-15       6.450413119310e-14       1.126126458434e-15       3.894257471944e-16 
  520       3.447981693516e-10       9.365096016966e-13      -5.048689315548e-12       8.479253397554e-15       6.406585614061e-14       1.107892177849e-15       3.769866328095e-16 
  521       3.453175658965e-10       9.327604346702e-13      -4.883015111984e-12       8.504596034350e-15       6.363125337537e-14       1.090739344041e-15       3.645894484977e-16 
  522       3.458064887633e-10       9.296574745088e-13      -4.716344803745e-12       8.529831259480e-15       6.320025918659e-14       1.074651419872e-15       3.522338015084e-16 
  523       3.462645226829e-10       9.272108154604e-13      -4.548793490313e-12       8.554954446016e-15       6.277280799799e-14       1.059611457388e-15       3.399192784405e-16 
  524       3.466912498434e-10       9.254306169160e-13      -4.380478043116e-12       8.579960913768e-15       6.234883235709e-14       1.045602095595e-15       3.276454451132e-16 
  525       3.470862498840e-10       9.243271035750e-13      -4.211517113898e-12       8.604845929049e-15       6.192826292451e-14       1.032605558231e-15       3.154118464363e-16 
  526       3.474490998883e-10       9.239105656097e-13      -4.042031143096e-12       8.629604704453e-15       6.151102846328e-14       1.020603651539e-15       3.032180062808e-16 
  527       3.477794681859e-10       9.241895628617e-13      -3.872133920517e-12       8.654232882564e-15       6.109706712336e-14       1.009580366379e-15       2.910637035501e-16 
  528       3.480773986191e-10       9.251654825739e-13      -3.701906994157e-12       8.678728002271e-15       6.068636065976e-14       9.995297680794e-16       2.789498090388e-16 
  529       3.483430341134e-10       9.268378316919e-13      -3.531424571181e-12       8.703088072498e-15       6.027890113827e-14       9.904483200788e-16       2.668774714289e-16 
  530       3.485765236139e-10       9.292060186295e-13      -3.360761906405e-12       8.727311091892e-15       5.987467971987e-14       9.823322981929e-16       2.548478431689e-16 
  531       3.487780221187e-10       9.322693526599e-13      -3.189995307025e-12       8.751395048808e-15       5.947368665489e-14       9.751777895122e-16       2.428620804630e-16 
  532       3.489476907131e-10       9.360270433052e-13      -3.019202137349e-12       8.775337921283e-15       5.907591127717e-14       9.689806912983e-16       2.309213432613e-16 
  533       3.490856966034e-10       9.404781997276e-13      -2.848460823522e-12       8.799137677016e-15       5.868134199825e-14       9.637367098805e-16       2.190267952487e-16 
  534       3.491922131513e-10       9.456218301191e-13      -2.677850858261e-12       8.822792273346e-15       5.828996630148e-14       9.594413595517e-16       2.071796038349e-16 
  535       3.492674199071e-10       9.514568410922e-13      -2.507452805581e-12       8.846299657230e-15       5.790177073627e-14       9.560899614655e-16       1.953809401436e-16 
  536       3.493115026444e-10       9.579820370703e-13      -2.337348305526e-12       8.869657765224e-15       5.751674091216e-14       9.536776425322e-16       1.836319790024e-16 
  537       3.493246533936e-10       9.651961196778e-13      -2.167620078896e-12       8.892864523461e-15       5.713486149307e-14       9.521993343155e-16       1.719338989322e-16 
  538       3.493070704758e-10       9.730976871310e-13      -1.998351931981e-12       8.915917847624e-15       5.675611619142e-14       9.516497719286e-16       1.602878821367e-16 
  539       3.492589585373e-10       9.816852336276e-13      -1.829628761285e-12       8.938815642934e-15       5.638048776230e-14       9.520234929312e-16       1.486951144918e-16 
  540       3.491805285827e-10       9.909571487382e-13      -1.661536558261e-12       8.961555804121e-15       5.600795799765e-14       9.533148362253e-16       1.371567855357e-16 
  541       3.490719980097e-10       1.000911716796e-12      -1.494162414037e-12       8.984136215405e-15       5.563850772041e-14       9.555179409521e-16       1.256740884579e-16 
  542       3.489335906425e-10       1.011547116286e-12      -1.327594524146e-12       9.006554750475e-15       5.527211677869e-14       9.586267453881e-16       1.142482200888e-16 
  543       3.487655367659e-10       1.022861419238e-12      -1.161922193257e-12       9.028809272467e-15       5.490876403995e-14       9.626349858420e-16       1.028803808898e-16 
  544       3.485680731593e-10       1.034852590616e-12      -9.972358399016e-13       9.050897633944e-15       5.454842738516e-14       9.675361955507e-16       9.157177494197e-17 
  545       3.483414431308e-10       1.047518487707e-12      -8.336270012070e-13       9.072817676871e-15       5.419108370295e-14       9.733237035759e-16       8.032360993650e-17 
  546       3.480858965506e-10       1.060856859513e-12      -6.711883376232e-13       9.094567232597e-15       5.383670888377e-14       9.799906337004e-16       6.913709716360e-17 
  547       3.478016898856e-10       1.074865346140e-12      -5.100136376533e-13       9.116144121832e-15       5.348527781412e-14       9.875299033250e-16       5.801345150235e-17 
  548       3.474890862331e-10       1.089541478191e-12      -3.501978225828e-13       9.137546154627e-15       5.313676437062e-14       9.959342223645e-16       4.695389141019e-17 
  549       3.471483553545e-10       1.104882676153e-12      -1.918369512092e-13       9.158771130348e-15       5.279114141424e-14       1.005196092144e-15       3.595963891246e-17 
  550       3.467797737096e-10       1.120886249790e-12      -3.502822457134e-14       9.179816837663e-15       5.244838078447e-14       1.015307804296e-15       2.503191959197e-17 
  551       3.463836244905e-10       1.137549397533e-12       1.201300093207e-13       9.200681054510e-15       5.210845329345e-14       1.026261439656e-15       1.417196257855e-17 
  552       3.459601976553e-10       1.154869205867e-12       2.735382507566e-13       9.221361548084e-15       5.177132872014e-14       1.038048867160e-15       3.381000538582e-18 
  553       3.455097899624e-10       1.172842648727e-12       4.250958435959e-13       9.241856074813e-15       5.143697580451e-14       1.050661742740e-15      -7.339730335429e-18 
  554       3.450327050042e-10       1.191466586885e-12       5.747009705387e-13       9.262162380333e-15       5.110536224169e-14       1.064091508220e-15      -1.798899033531e-17 
  555       3.445292532410e-10       1.210737767340e-12       7.222506483961e-13       9.282278199473e-15       5.077645467616e-14       1.078329390214e-15      -2.856553624766e-17 
  556       3.439997520353e-10       1.230652822709e-12       8.676407233606e-13       9.302201256228e-15       5.045021869586e-14       1.093366399022e-15      -3.906812136431e-17 
  557       3.434445256854e-10       1.251208270618e-12       1.010765866277e-12       9.321929263740e-15       5.012661882641e-14       1.109193327526e-15      -4.949549549278e-17 
  558       3.428639054595e-10       1.272400513094e-12       1.151519567912e-12       9.341459924276e-15       4.980561852525e-14       1.125800750086e-15      -5.984640496668e-17 
  559       3.422582296296e-10       1.294225835949e-12       1.289794134226e-12       9.360790929207e-15       4.948718017582e-14       1.143179021436e-15      -7.011959265623e-17 
  560       3.416278435056e-10       1.316680408180e-12       1.425480681642e-12       9.379919958987e-15       4.917126508172e-14       1.161318275583e-15      -8.031379797864e-17 
  561       3.409730994689e-10       1.339760281349e-12       1.558469132318e-12       9.398844683128e-15       4.885783346087e-14       1.180208424702e-15      -9.042775690860e-17 
  562       3.402943570068e-10       1.363461388982e-12       1.688648209415e-12       9.417562760184e-15       4.854684443967e-14       1.199839158031e-15      -1.004602019887e-16 
  563       3.395919827462e-10       1.387779545955e-12       1.815905432371e-12       9.436071837726e-15       4.823825604718e-14       1.220199940770e-15      -1.104098623400e-16 
  564       3.388663504874e-10       1.412710447883e-12       1.940127112167e-12       9.454369552321e-15       4.793202520930e-14       1.241280012974e-15      -1.202754636722e-16 
  565       3.381178412384e-10       1.438249670517e-12       2.061198346602e-12       9.472453529510e-15       4.762810774290e-14       1.263068388455e-15      -1.300557282943e-16 
  566       3.373468534437e-10       1.464391864674e-12       2.179016883121e-12       9.490321865751e-15       4.732646509205e-14       1.285553345715e-15      -1.397495339595e-16 
  567       3.365538338920e-10       1.491128319538e-12       2.293535108782e-12       9.507974587896e-15       4.702708473892e-14       1.308720888623e-15      -1.493563948686e-16 
  568       3.357392476704e-10       1.518449335469e-12       2.404719131207e-12       9.525412231216e-15       4.672996030644e-14       1.332556243958e-15      -1.588759930615e-16 
  569       3.349035680795e-10       1.546345021881e-12       2.512535009225e-12       9.542635361000e-15       4.643508486052e-14       1.357044364497e-15      -1.683080207725e-16 
  570       3.340472766709e-10       1.574805296324e-12       2.616948753324e-12       9.559644572706e-15       4.614245090668e-14       1.382169927719e-15      -1.776521805000e-16 
  571       3.331708632849e-10       1.603819883577e-12       2.717926326110e-12       9.576440492125e-15       4.585205038674e-14       1.407917334511e-15      -1.869081850763e-16 
  572       3.322748260886e-10       1.633378314740e-12       2.815433642760e-12       9.593023775539e-15       4.556387467556e-14       1.434270707877e-15      -1.960757577374e-16 
  573       3.313596716132e-10       1.663469926320e-12       2.909436571481e-12       9.609395109879e-15       4.527791457767e-14       1.461213891641e-15      -2.051546321931e-16 
  574       3.304259147920e-10       1.694083859320e-12       2.999900933965e-12       9.625555212884e-15       4.499416032399e-14       1.488730449158e-15      -2.141445526965e-16 
  575       3.294740789982e-10       1.725209058334e-12       3.086792505841e-12       9.641504833259e-15       4.471260156848e-14       1.516803662015e-15      -2.230452741139e-16 
  576       3.285046960826e-10       1.756834270629e-12       3.170077017138e-12       9.657244750836e-15       4.443322738487e-14       1.545416528742e-15      -2.318565619950e-16 
  577       3.275183064115e-10       1.788948045240e-12       3.249720152736e-12       9.672775776730e-15       4.415602626334e-14       1.574551763517e-15      -2.405781926423e-16 
  578       3.265154589040e-10       1.821538732060e-12       3.325687552821e-12       9.688098753500e-15       4.388098610718e-14       1.604191794872e-15      -2.492099531812e-16 
  579       3.254967110706e-10       1.854594480924e-12       3.397944813345e-12       9.703214555305e-15       4.360809422948e-14       1.634318764400e-15      -2.577516416297e-16 
  580       3.244626290499e-10       1.888103240705e-12       3.466457486479e-12       9.718124088066e-15       4.333733734985e-14       1.664914525462e-15      -2.662030669682e-16 
  581       3.234137876474e-10       1.922052758399e-12       3.531191081070e-12       9.732828289624e-15       4.306870159108e-14       1.695960641893e-15      -2.745640492097e-16 
  582       3.223507703725e-10       1.956430578216e-12       3.592111063095e-12       9.747328129896e-15       4.280217247584e-14       1.727438386706e-15      -2.828344194690e-16 
  583       3.212741694766e-10       1.991224040672e-12       3.649182856122e-12       9.761624611037e-15       4.253773492333e-14       1.759328740804e-15      -2.910140200334e-16 
  584       3.201845859910e-10       2.026420281675e-12       3.702371841758e-12       9.775718767596e-15       4.227537324603e-14       1.791612391682e-15      -2.991027044315e-16 
  585       3.190826297641e-10       2.062006231615e-12       3.751643360111e-12       9.789611666679e-15       4.201507114634e-14       1.824269732136e-15      -3.071003375041e-16 
  586       3.179689195000e-10       2.097968614457e-12       3.796962710245e-12       9.803304408102e-15       4.175681171328e-14       1.857280858966e-15      -3.150067954732e-16 
  587       3.168440827954e-10       2.134293946826e-12       3.838295150634e-12       9.816798124555e-15       4.150057741916e-14       1.890625571689e-15      -3.228219660123e-16 
  588       3.157087561779e-10       2.170968537099e-12       3.875605899619e-12       9.830093981756e-15       4.124635011632e-14       1.924283371237e-15      -3.305457483161e-16 
  589       3.145635851438e-10       2.207978484495e-12       3.908860135863e-12       9.843193178616e-15       4.099411103375e-14       1.958233458672e-15      -3.381780531703e-16 
  590       3.134092241955e-10       2.245309678164e-12       3.938022998809e-12       9.856096947390e-15       4.074384077383e-14       1.992454733885e-15      -3.457188030216e-16 
  591       3.122463368794e-10       2.282947796276e-12       3.963059589134e-12       9.868806553842e-15       4.049551930896e-14       2.026925794308e-15      -3.531679320474e-16 
  592       3.110755958239e-10       2.320878305110e-12       3.983934969205e-12       9.881323297402e-15       4.024912597831e-14       2.061624933618e-15      -3.605253862255e-16 
  593       3.098976827769e-10       2.359086458146e-12       4.000614163536e-12       9.893648511321e-15       4.000463948448e-14       2.096530140444e-15      -3.677911234045e-16 
  594       3.087132886435e-10       2.397557295152e-12       4.013062159242e-12       9.905783562837e-15       3.976203789016e-14       2.131619097074e-15      -3.749651133729e-16 
  595       3.075231135241e-10       2.436275641276e-12       4.021243906496e-12       9.917729853327e-15       3.952129861486e-14       2.166869178160e-15      -3.820473379293e-16 
  596       3.063278667519e-10       2.475226106132e-12       4.025124318988e-12       9.929488818470e-15       3.928239843158e-14       2.202257449426e-15      -3.890377909526e-16 
  597       3.051282669307e-10       2.514393082895e-12       4.024668274374e-12       9.941061928403e-15       3.904531346348e-14       2.237760666374e-15      -3.959364784710e-16 
  598       3.039250419726e-10       2.553760747384e-12       4.019840614738e-12       9.952450687881e-15       3.881001918060e-14       2.273355272990e-15      -4.027434187326e-16 
  599       3.027189291362e-10       2.593313057157e-12       4.010606147044e-12       9.963656636438e-15       3.857649039651e-14       2.309017400453e-15      -4.094586422749e-16 
  600       3.015106750636e-10       2.633033750599e-12       3.996929643596e-12       9.974681348540e-15       3.834470126502e-14       2.344722865836e-15      -4.160821919946e-16 
  601       3.003010358187e-10       2.672906346009e-12       3.978775842489e-12       9.985526433750e-15       3.811462527689e-14       2.380447170819e-15      -4.226141232178e-16 
  602       2.990907769251e-10       2.712914140693e-12       3.956109448067e-12       9.996193536882e-15       3.788623525644e-14       2.416165500392e-15      -4.290545037692e-16 
  603       2.978806734032e-10       2.753040210051e-12       3.928895131383e-12       1.000668433816e-14       3.765950335832e-14       2.451852721560e-15      -4.354034140426e-16 
  604       2.966715098086e-10       2.793267406671e-12       3.897097530646e-12       1.001700055339e-14       3.743440106416e-14       2.487483382055e-15      -4.416609470704e-16 
  605       2.954640186689e-10       2.833579177777e-12       3.860692148124e-12       1.002714408380e-14       3.721090339282e-14       2.523035494434e-15      -4.478271972598e-16 
  606       2.942586940895e-10       2.873962041066e-12       3.819698328080e-12       1.003711746930e-14       3.698900164919e-14       2.558501991094e-15      -4.539022261633e-16 
  607       2.930559737344e-10       2.914403166689e-12       3.774147073820e-12       1.004692344648e-14       3.676869097585e-14       2.593879542535e-15      -4.598860960219e-16 
  608       2.918563000380e-10       2.954889563647e-12       3.724070227136e-12       1.005656480007e-14       3.654996616532e-14       2.629164796866e-15      -4.657788810904e-16 
  609       2.906601202225e-10       2.995408079142e-12       3.669500472332e-12       1.006604436316e-14       3.633282165817e-14       2.664354379760e-15      -4.715806677032e-16 
  610       2.894678863161e-10       3.035945397939e-12       3.610471340245e-12       1.007536501740e-14       3.611725154103e-14       2.699444894388e-15      -4.772915543407e-16 
  611       2.882800551700e-10       3.076488041719e-12       3.547017212267e-12       1.008452969323e-14       3.590324954472e-14       2.734432921376e-15      -4.829116516955e-16 
  612       2.870970884764e-10       3.117022368441e-12       3.479173324369e-12       1.009354137006e-14       3.569080904226e-14       2.769315018743e-15      -4.884410827380e-16 
  613       2.859194527859e-10       3.157534571698e-12       3.406975771121e-12       1.010240307651e-14       3.547992304698e-14       2.804087721847e-15      -4.938799827832e-16 
  614       2.847476195251e-10       3.198010680070e-12       3.330461509717e-12       1.011111789057e-14       3.527058421056e-14       2.838747543336e-15      -4.992284995564e-16 
  615       2.835820650144e-10       3.238436556490e-12       3.249668363995e-12       1.011968893986e-14       3.506278482107e-14       2.873290973086e-15      -5.044867932594e-16 
  616       2.824232704854e-10       3.278797897594e-12       3.164635028460e-12       1.012811940181e-14       3.485651680113e-14       2.907714478153e-15      -5.096550366368e-16 
  617       2.812717220984e-10       3.319080233082e-12       3.075401072309e-12       1.013641250385e-14       3.465177170585e-14       2.942014502713e-15      -5.147334150420e-16 
  618       2.801279109603e-10       3.359268925072e-12       2.982006943447e-12       1.014457152366e-14       3.444854072100e-14       2.976187468012e-15      -5.197221265031e-16 
  619       2.789923331421e-10       3.399349167464e-12       2.884493972517e-12       1.015259978935e-14       3.424681466103e-14       3.010229772308e-15      -5.246213817896e-16 
  620       2.778654896964e-10       3.439305985291e-12       2.782904376916e-12       1.016050067969e-14       3.404658396713e-14       3.044137790819e-15      -5.294314044781e-16 
  621       2.767478866751e-10       3.479124234078e-12       2.677281264823e-12       1.016827762428e-14       3.384783870532e-14       3.077907875668e-15      -5.341524310184e-16 
  622       2.756400351467e-10       3.518788599203e-12       2.567668639216e-12       1.017593410379e-14       3.365056856448e-14       3.111536355828e-15      -5.387847108000e-16 
  623       2.745424512146e-10       3.558283595248e-12       2.454111401897e-12       1.018347365016e-14       3.345476285447e-14       3.145019537065e-15      -5.433285062178e-16 
  624       2.734556560339e-10       3.597593565362e-12       2.336655357516e-12       1.019089984679e-14       3.326041050414e-14       3.178353701890e-15      -5.477840927385e-16 
  625       2.723801758295e-10       3.636702680618e-12       2.215347217589e-12       1.019821632880e-14       3.306750005944e-14       3.211535109497e-15      -5.521517589666e-16 
  626       2.713165419137e-10       3.675594939366e-12       2.090234604525e-12       1.020542678316e-14       3.287601968147e-14       3.244559995714e-15      -5.564318067108e-16 
  627       2.702652907033e-10       3.714254166594e-12       1.961366055644e-12       1.021253494896e-14       3.268595714451e-14       3.277424572946e-15      -5.606245510495e-16 
  628       2.692269637378e-10       3.752664013287e-12       1.828791027204e-12       1.021954461760e-14       3.249729983416e-14       3.310125030120e-15      -5.647303203978e-16 
  629       2.682021076969e-10       3.790807955779e-12       1.692559898419e-12       1.022645963298e-14       3.231003474534e-14       3.342657532632e-15      -5.687494565729e-16 
  630       2.671912744176e-10       3.828669295116e-12       1.552723975484e-12       1.023328389174e-14       3.212414848040e-14       3.375018222293e-15      -5.726823148606e-16 
  631       2.661950209125e-10       3.866231156409e-12       1.409335495596e-12       1.024002134343e-14       3.193962724713e-14       3.407203217272e-15      -5.765292640813e-16 
  632       2.652139093868e-10       3.903476488196e-12       1.262447630979e-12       1.024667599075e-14       3.175645685691e-14       3.439208612043e-15      -5.802906866563e-16 
  633       2.642485072563e-10       3.940388061793e-12       1.112114492901e-12       1.025325188975e-14       3.157462272271e-14       3.471030477331e-15      -5.839669786736e-16 
  634       2.632993871649e-10       3.976948470660e-12       9.583911357014e-13       1.025975315002e-14       3.139410985715e-14       3.502664860057e-15      -5.875585499543e-16 
  635       2.623671270020e-10       4.013140129750e-12       8.013335608126e-13       1.026618393493e-14       3.121490287063e-14       3.534107783281e-15      -5.910658241188e-16 
  636       2.614523099205e-10       4.048945274871e-12       6.409987207799e-13       1.027254846178e-14       3.103698596934e-14       3.565355246154e-15      -5.944892386526e-16 
  637       2.605555243540e-10       4.084345962044e-12       4.774445232857e-13       1.027885100210e-14       3.086034295333e-14       3.596403223855e-15      -5.978292449727e-16 
  638       2.596773640346e-10       4.119324066858e-12       3.107298351714e-13       1.028509588177e-14       3.068495721462e-14       3.627247667543e-15      -6.010863084936e-16 
  639       2.588184280104e-10       4.153861283827e-12       1.409144864601e-13       1.029128748125e-14       3.051081173519e-14       3.657884504301e-15      -6.042609086937e-16 
