# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746982980873e+01 
       1.318525239892e-05       5.930165279249e+01 
       1.659924930592e-05       7.408252088121e+01 
       2.089721676792e-05       9.254735678731e+01 
       2.630803722491e-05       1.156142195136e+02 
       3.311985659687e-05       1.444298165639e+02 
       4.169542910477e-05       1.804263249706e+02 
       5.249143525566e-05       2.253922072783e+02 
       6.608280174490e-05       2.815603237199e+02 
       8.319331839921e-05       3.517174008441e+02 
       1.047341826243e-04       4.393394488646e+02 
       1.318525239892e-04       5.487584510978e+02 
       1.659924930592e-04       6.853657789181e+02 
       2.089721676792e-04       8.558570953193e+02 
       2.630803722491e-04       1.068521172211e+03 
       3.311985659687e-04       1.333569903476e+03 
       4.169542910477e-04       1.663497971193e+03 
       5.249143525566e-04       2.073448690552e+03 
       6.608280174490e-04       2.581548985988e+03 
       8.319331839921e-04       3.209154012908e+03 
       1.047341826243e-03       3.980868957821e+03 
       1.318525239892e-03       4.924053329790e+03 
       1.659924930592e-03       6.067270325510e+03 
       2.089721676792e-03       7.438056909850e+03 
       2.630803722491e-03       9.058229863199e+03 
       3.311985659687e-03       1.093736056044e+04 
       4.169542910477e-03       1.306334605659e+04 
       5.249143525566e-03       1.538978134720e+04 
       6.608280174490e-03       1.782122147875e+04 
       8.319331839921e-03       2.019626243881e+04 
       1.047341826243e-02       2.227019165279e+04 
       1.318525239892e-02       2.371032674229e+04 
       1.659924930589e-02       2.411753815490e+04 
       2.089721660966e-02       2.312412462558e+04 
       2.630791517064e-02       2.060490609819e+04 
       3.310278266545e-02       1.698230293095e+04 
       4.112178767552e-02       1.346621333192e+04 
       4.790628827007e-02       1.146940275652e+04 
       5.282242665187e-02       1.048587327942e+04 
       5.687266276680e-02       9.870175866336e+03 
       6.048713924368e-02       9.408212476230e+03 
       6.385726918410e-02       9.010221360391e+03 
       6.708422356736e-02       8.633537513920e+03 
       7.022860457005e-02       8.254565575912e+03 
       7.333018959056e-02       7.861728818232e+03 
       7.641699559410e-02       7.451879901722e+03 
       7.950991500338e-02       7.027598571257e+03 
       8.262529000559e-02       6.595852552802e+03 
       8.577643711185e-02       6.165869294724e+03 
       8.897459779263e-02       5.748646194053e+03 
       9.222955666815e-02       5.355028985040e+03 
       9.555005766204e-02       4.994746205552e+03 
       9.894409227589e-02       4.674894415216e+03 
       1.024191040344e-01       4.399794706539e+03 
       1.059821362664e-01       4.169912060171e+03 
       1.096399405347e-01       3.982299488599e+03 
       1.133990570783e-01       3.830112179373e+03 
       1.172658749375e-01       3.703494800297e+03 
       1.212466770795e-01       3.590462245370e+03 
       1.253476743179e-01       3.477637768249e+03 
       1.295750308144e-01       3.353536692546e+03 
       1.339348832875e-01       3.209320014851e+03 
       1.384333556058e-01       3.042038098408e+03 
       1.430765701509e-01       2.854888484239e+03 
       1.478706571398e-01       2.657021556841e+03 
       1.528217629711e-01       2.461175498925e+03 
       1.579360585777e-01       2.280485433049e+03 
       1.632197487220e-01       2.125396517033e+03 
       1.686790831324e-01       2.000817728385e+03 
       1.743203703668e-01       1.905015051451e+03 
       1.801499952696e-01       1.830037633190e+03 
       1.861744408844e-01       1.764180947409e+03 
       1.924003156767e-01       1.694291700388e+03 
       1.988343869261e-01       1.610293326288e+03 
       2.054836211606e-01       1.510520196559e+03 
       2.123552325365e-01       1.401988793897e+03 
       2.194567401281e-01       1.296210413282e+03 
       2.267960351861e-01       1.203440794998e+03 
       2.343814595738e-01       1.128970341274e+03 
       2.422218968055e-01       1.071469311798e+03 
       2.503268774194e-01       1.022875468681e+03 
       2.587067008331e-01       9.731421271033e+02 
       2.673725763982e-01       9.162523570602e+02 
       2.763367871231e-01       8.530336080028e+02 
       2.856128805309e-01       7.902832890819e+02 
       2.952158924385e-01       7.356606776245e+02 
       3.051626111909e-01       6.913903581298e+02 
       3.154718922124e-01       6.536668701873e+02 
       3.261650358600e-01       6.164094082293e+02 
       3.372662458022e-01       5.760832220319e+02 
       3.488031909594e-01       5.348910512314e+02 
       3.608077021238e-01       4.971596454429e+02 
       3.733166457798e-01       4.649318012670e+02 
       3.863730339830e-01       4.356984553641e+02 
       4.000274529746e-01       4.063820168776e+02 
       4.143399285751e-01       3.767916739353e+02 
       4.293823999897e-01       3.491481985708e+02 
       4.452420566722e-01       3.242279651723e+02 
       4.620259246691e-01       3.006843842382e+02 
       4.798673037780e-01       2.773411957612e+02 
       4.989350181030e-01       2.550321790527e+02 
       5.194470707474e-01       2.343688434720e+02 
       5.416914282045e-01       2.142587487543e+02 
       5.660588009166e-01       1.947634477146e+02 
       5.930965292408e-01       1.761369776729e+02 
       6.236015761018e-01       1.578625702663e+02 
       6.587904759211e-01       1.399825382750e+02 
       7.006315492442e-01       1.221730020527e+02 
       7.525461085357e-01       1.042184025529e+02 
       8.210079804976e-01       8.572259199301e+01 
       9.193237378170e-01       6.633029739807e+01 
       1.074684017740e+00       4.633739706795e+01 
       1.322179872172e+00       2.856108525656e+01 
       1.661679345453e+00       1.659349625537e+01 
       2.091875609933e+00       9.515340197439e+00 
       2.633515156926e+00       5.411665458688e+00 
       3.315399153289e+00       3.054808096221e+00 
       4.173840244316e+00       1.712794126777e+00 
       5.254553548339e+00       9.544124793367e-01 
