# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  671       2.432701762143e-10       4.957330601930e-12      -6.485293687964e-12       1.030669499954e-14       2.518532933730e-14       4.417441855345e-15      -6.620047959049e-16 
  672       2.431848845639e-10       4.971376066763e-12      -6.713541092551e-12       1.031307805497e-14       2.504906448501e-14       4.440582168166e-15      -6.623732826222e-16 
  673       2.431249322563e-10       4.984663239411e-12      -6.941951720547e-12       1.031952857680e-14       2.491373515564e-14       4.463425309357e-15      -6.626504621511e-16 
  674       2.430904076448e-10       4.997183905442e-12      -7.170417174645e-12       1.032605046803e-14       2.477933098118e-14       4.485969263046e-15      -6.628359774801e-16 
  675       2.430813979506e-10       5.008929814619e-12      -7.398827826048e-12       1.033264766861e-14       2.464584133863e-14       4.508212017714e-15      -6.629294743344e-16 
  676       2.430979892562e-10       5.019892680845e-12      -7.627072810014e-12       1.033932415551e-14       2.451325534885e-14       4.530151566250e-15      -6.629306011943e-16 
  677       2.431402664976e-10       5.030064182106e-12      -7.855040021408e-12       1.034608394290e-14       2.438156187537e-14       4.551785906000e-15      -6.628390093137e-16 
  678       2.432083134582e-10       5.039435960413e-12      -8.082616110249e-12       1.035293108226e-14       2.425074952332e-14       4.573113038827e-15      -6.626543527385e-16 
  679       2.433022127610e-10       5.047999621748e-12      -8.309686477254e-12       1.035986966246e-14       2.412080663819e-14       4.594130971155e-15      -6.623762883250e-16 
  680       2.434220458620e-10       5.055746736005e-12      -8.536135269391e-12       1.036690380991e-14       2.399172130476e-14       4.614837714030e-15      -6.620044757584e-16 
  681       2.435678930430e-10       5.062668836935e-12      -8.761845375421e-12       1.037403768870e-14       2.386348134589e-14       4.635231283169e-15      -6.615385775712e-16 
  682       2.437398334045e-10       5.068757422090e-12      -8.986698421449e-12       1.038127550068e-14       2.373607432144e-14       4.655309699012e-15      -6.609782591616e-16 
  683       2.439378895881e-10       5.074005965173e-12      -9.210583245234e-12       1.038862094775e-14       2.360948925226e-14       4.675071240201e-15      -6.603234671871e-16 
  684       2.441618606621e-10       5.078416000352e-12      -9.433421526648e-12       1.039607560579e-14       2.348372183519e-14       4.694515209832e-15      -6.595752712286e-16 
  685       2.444114856550e-10       5.081991167711e-12      -9.655142695508e-12       1.040364051626e-14       2.335876933716e-14       4.713641185663e-15      -6.587350401288e-16 
  686       2.446864984815e-10       5.084735213059e-12      -9.875675500085e-12       1.041131672088e-14       2.323462887930e-14       4.732448768290e-15      -6.578041653335e-16 
  687       2.449866279214e-10       5.086651988391e-12      -1.009494800483e-11       1.041910526164e-14       2.311129743630e-14       4.750937581265e-15      -6.567840609817e-16 
  688       2.453115975985e-10       5.087745452347e-12      -1.031288758810e-11       1.042700718073e-14       2.298877183566e-14       4.769107271211e-15      -6.556761639957e-16 
  689       2.456611259595e-10       5.088019670677e-12      -1.052942093989e-11       1.043502352058e-14       2.286704875698e-14       4.786957507947e-15      -6.544819341708e-16 
  690       2.460349262521e-10       5.087478816695e-12      -1.074447405953e-11       1.044315532380e-14       2.274612473129e-14       4.804487984599e-15      -6.532028542652e-16 
  691       2.464327065046e-10       5.086127171745e-12      -1.095797225346e-11       1.045140363319e-14       2.262599614032e-14       4.821698417723e-15      -6.518404300904e-16 
  692       2.468541695040e-10       5.083969125656e-12      -1.116984013292e-11       1.045976949171e-14       2.250665921581e-14       4.838588547421e-15      -6.503961906004e-16 
  693       2.472990127751e-10       5.081009177207e-12      -1.138000161166e-11       1.046825394246e-14       2.238811003878e-14       4.855158137457e-15      -6.488716879823e-16 
  694       2.477669285593e-10       5.077251934585e-12      -1.158837990373e-11       1.047685802867e-14       2.227034453884e-14       4.871406975380e-15      -6.472684977458e-16 
  695       2.482576037931e-10       5.072702115845e-12      -1.179489752112e-11       1.048558279367e-14       2.215335849350e-14       4.887334872638e-15      -6.455882188136e-16 
  696       2.487707200872e-10       5.067364549373e-12      -1.199947627156e-11       1.049442928089e-14       2.203714752744e-14       4.902941664699e-15      -6.438324736107e-16 
  697       2.493059537047e-10       5.061244174342e-12      -1.220203725620e-11       1.050339853382e-14       2.192170711181e-14       4.918227211164e-15      -6.420029081549e-16 
  698       2.498629755407e-10       5.054346041177e-12      -1.240250086737e-11       1.051249159603e-14       2.180703256353e-14       4.933191395893e-15      -6.401011921466e-16 
  699       2.504414511001e-10       5.046675312011e-12      -1.260078678626e-11       1.052170951111e-14       2.169311904460e-14       4.947834127116e-15      -6.381290190584e-16 
  700       2.510410404774e-10       5.038237261149e-12      -1.279681398070e-11       1.053105332266e-14       2.157996156135e-14       4.962155337554e-15      -6.360881062257e-16 
  701       2.516613983343e-10       5.029037275526e-12      -1.299050070282e-11       1.054052407430e-14       2.146755496378e-14       4.976154984538e-15      -6.339801949358e-16 
  702       2.523021738797e-10       5.019080855168e-12      -1.318176448684e-11       1.055012280962e-14       2.135589394485e-14       4.989833050124e-15      -6.318070505187e-16 
  703       2.529630108472e-10       5.008373613654e-12      -1.337052214678e-11       1.055985057220e-14       2.124497303973e-14       5.003189541216e-15      -6.295704624363e-16 
  704       2.536435474751e-10       4.996921278572e-12      -1.355668977413e-11       1.056970840555e-14       2.113478662516e-14       5.016224489677e-15      -6.272722443730e-16 
  705       2.543434164841e-10       4.984729691985e-12      -1.374018273567e-11       1.057969735312e-14       2.102532891869e-14       5.028937952455e-15      -6.249142343250e-16 
  706       2.550622450567e-10       4.971804810886e-12      -1.392091567110e-11       1.058981845825e-14       2.091659397801e-14       5.041330011695e-15      -6.224982946906e-16 
  707       2.557996548159e-10       4.958152707663e-12      -1.409880249083e-11       1.060007276422e-14       2.080857570022e-14       5.053400774859e-15      -6.200263123603e-16 
  708       2.565552618035e-10       4.943779570555e-12      -1.427375637370e-11       1.061046131415e-14       2.070126782114e-14       5.065150374846e-15      -6.175001988063e-16 
  709       2.573286764595e-10       4.928691704116e-12      -1.444568976467e-11       1.062098515103e-14       2.059466391461e-14       5.076578970107e-15      -6.149218901727e-16 
  710       2.581195036004e-10       4.912895529673e-12      -1.461451437256e-11       1.063164531771e-14       2.048875739176e-14       5.087686744766e-15      -6.122933473654e-16 
  711       2.589273423983e-10       4.896397585788e-12      -1.478014116781e-11       1.064244285685e-14       2.038354150034e-14       5.098473908734e-15      -6.096165561422e-16 
  712       2.597517863592e-10       4.879204528717e-12      -1.494248038016e-11       1.065337881092e-14       2.027900932397e-14       5.108940697833e-15      -6.068935272023e-16 
  713       2.605924233024e-10       4.861323132869e-12      -1.510144149639e-11       1.066445422217e-14       2.017515378148e-14       5.119087373909e-15      -6.041262962767e-16 
  714       2.614488353385e-10       4.842760291272e-12      -1.525693325806e-11       1.067567013265e-14       2.007196762618e-14       5.128914224950e-15      -6.013169242180e-16 
  715       2.623205988488e-10       4.823523016026e-12      -1.540886365921e-11       1.068702758414e-14       1.996944344516e-14       5.138421565209e-15      -5.984674970901e-16 
  716       2.632072844639e-10       4.803618438769e-12      -1.555713994411e-11       1.069852761816e-14       1.986757365857e-14       5.147609735318e-15      -5.955801262585e-16 
  717       2.641084570422e-10       4.783053811133e-12      -1.570166860497e-11       1.071017127596e-14       1.976635051895e-14       5.156479102405e-15      -5.926569484800e-16 
  718       2.650236756489e-10       4.761836505208e-12      -1.584235537968e-11       1.072195959848e-14       1.966576611048e-14       5.165030060217e-15      -5.897001259926e-16 
  719       2.659524935348e-10       4.739974014002e-12      -1.597910524952e-11       1.073389362635e-14       1.956581234833e-14       5.173263029234e-15      -5.867118466059e-16 
  720       2.668944581148e-10       4.717473951898e-12      -1.611182243687e-11       1.074597439987e-14       1.946648097789e-14       5.181178456787e-15      -5.836943237902e-16 
  721       2.678491109471e-10       4.694344055116e-12      -1.624041040300e-11       1.075820295898e-14       1.936776357411e-14       5.188776817180e-15      -5.806497967674e-16 
  722       2.688159920608e-10       4.670592908079e-12      -1.636478482641e-11       1.077057990352e-14       1.926965266931e-14       5.196058390897e-15      -5.775801090661e-16 
  723       2.697946530806e-10       4.646232137659e-12      -1.648491283027e-11       1.078310406424e-14       1.917214516298e-14       5.203022597111e-15      -5.744854346685e-16 
  724       2.707846443254e-10       4.621274264164e-12      -1.660077454289e-11       1.079577380493e-14       1.907523897946e-14       5.209668647930e-15      -5.713655263112e-16 
  725       2.717855104628e-10       4.595731980072e-12      -1.671235018947e-11       1.080858745956e-14       1.897893194519e-14       5.215995768145e-15      -5.682201346813e-16 
  726       2.727967904885e-10       4.569618150663e-12      -1.681962009285e-11       1.082154333219e-14       1.888322178830e-14       5.222003195301e-15      -5.650490084101e-16 
  727       2.738180177069e-10       4.542945814639e-12      -1.692256467418e-11       1.083463969685e-14       1.878810613814e-14       5.227690179763e-15      -5.618518940655e-16 
  728       2.748487197098e-10       4.515728184759e-12      -1.702116445363e-11       1.084787479739e-14       1.869358252481e-14       5.233055984781e-15      -5.586285361453e-16 
  729       2.758884183571e-10       4.487978648462e-12      -1.711540005116e-11       1.086124684743e-14       1.859964837878e-14       5.238099886563e-15      -5.553786770704e-16 
  730       2.769366297558e-10       4.459710768493e-12      -1.720525218715e-11       1.087475403016e-14       1.850630103038e-14       5.242821174336e-15      -5.521020571776e-16 
  731       2.779928642403e-10       4.430938283534e-12      -1.729070168317e-11       1.088839449827e-14       1.841353770940e-14       5.247219150417e-15      -5.487984147126e-16 
  732       2.790566263519e-10       4.401675108830e-12      -1.737172946263e-11       1.090216637384e-14       1.832135554461e-14       5.251293130278e-15      -5.454674858233e-16 
  733       2.801274148187e-10       4.371935336813e-12      -1.744831655156e-11       1.091606774816e-14       1.822975156333e-14       5.255042442617e-15      -5.421090045525e-16 
  734       2.812047225352e-10       4.341733237734e-12      -1.752044407927e-11       1.093009668170e-14       1.813872269099e-14       5.258466429420e-15      -5.387227028315e-16 
  735       2.822880365422e-10       4.311083260286e-12      -1.758809327906e-11       1.094425120391e-14       1.804826575067e-14       5.261564446035e-15      -5.353083104722e-16 
  736       2.833768380064e-10       4.280000032236e-12      -1.765124548898e-11       1.095852931315e-14       1.795837746267e-14       5.264335861231e-15      -5.318655551611e-16 
  737       2.844706022004e-10       4.248498361046e-12      -1.770988215246e-11       1.097292897654e-14       1.786905444404e-14       5.266780057273e-15      -5.283941624518e-16 
  738       2.855687984823e-10       4.216593234506e-12      -1.776398481909e-11       1.098744812989e-14       1.778029320817e-14       5.268896429986e-15      -5.248938557581e-16 
  739       2.866708902754e-10       4.184299821357e-12      -1.781353514528e-11       1.100208467752e-14       1.769209016430e-14       5.270684388819e-15      -5.213643563472e-16 
  740       2.877763350482e-10       4.151633471923e-12      -1.785851489502e-11       1.101683649217e-14       1.760444161712e-14       5.272143356920e-15      -5.178053833325e-16 
  741       2.888845842939e-10       4.118609718731e-12      -1.789890594054e-11       1.103170141491e-14       1.751734376628e-14       5.273272771196e-15      -5.142166536668e-16 
  742       2.899950835102e-10       4.085244277146e-12      -1.793469026303e-11       1.104667725496e-14       1.743079270599e-14       5.274072082385e-15      -5.105978821355e-16 
  743       2.911072721794e-10       4.051553045993e-12      -1.796584995338e-11       1.106176178962e-14       1.734478442454e-14       5.274540755120e-15      -5.069487813490e-16 
  744       2.922205837476e-10       4.017552108185e-12      -1.799236721287e-11       1.107695276412e-14       1.725931480385e-14       5.274678267998e-15      -5.032690617367e-16 
  745       2.933344456050e-10       3.983257731353e-12      -1.801422435387e-11       1.109224789155e-14       1.717437961906e-14       5.274484113649e-15      -4.995584315391e-16 
  746       2.944482790651e-10       3.948686368471e-12      -1.803140380055e-11       1.110764485267e-14       1.708997453806e-14       5.273957798798e-15      -4.958165968014e-16 
  747       2.955614993451e-10       3.913854658481e-12      -1.804388808961e-11       1.112314129586e-14       1.700609512102e-14       5.273098844340e-15      -4.920432613664e-16 
  748       2.966735155452e-10       3.878779426926e-12      -1.805165987097e-11       1.113873483693e-14       1.692273682001e-14       5.271906785399e-15      -4.882381268674e-16 
  749       2.977837306285e-10       3.843477686572e-12      -1.805470190850e-11       1.115442305908e-14       1.683989497849e-14       5.270381171401e-15      -4.844008927215e-16 
  750       2.988915414007e-10       3.807966638036e-12      -1.805299708070e-11       1.117020351273e-14       1.675756483090e-14       5.268521566140e-15      -4.805312561224e-16 
  751       2.999963384900e-10       3.772263670417e-12      -1.804652838144e-11       1.118607371540e-14       1.667574150219e-14       5.266327547844e-15      -4.766289120335e-16 
  752       3.010975063268e-10       3.736386361919e-12      -1.803527892064e-11       1.120203115163e-14       1.659442000740e-14       5.263798709244e-15      -4.726935531810e-16 
  753       3.021944231233e-10       3.700352480479e-12      -1.801923192500e-11       1.121807327281e-14       1.651359525121e-14       5.260934657638e-15      -4.687248700468e-16 
  754       3.032864608536e-10       3.664179984397e-12      -1.799837073872e-11       1.123419749710e-14       1.643326202746e-14       5.257735014965e-15      -4.647225508617e-16 
  755       3.043729852331e-10       3.627887022959e-12      -1.797267882417e-11       1.125040120931e-14       1.635341501875e-14       5.254199417864e-15      -4.606862815985e-16 
  756       3.054533556985e-10       3.591491937068e-12      -1.794213976263e-11       1.126668176074e-14       1.627404879596e-14       5.250327517748e-15      -4.566157459646e-16 
  757       3.065269253874e-10       3.555013259868e-12      -1.790673725501e-11       1.128303646912e-14       1.619515781785e-14       5.246118980866e-15      -4.525106253956e-16 
  758       3.075930411182e-10       3.518469717373e-12      -1.786645512251e-11       1.129946261845e-14       1.611673643054e-14       5.241573488376e-15      -4.483705990479e-16 
  759       3.086510433699e-10       3.481880229095e-12      -1.782127730740e-11       1.131595745890e-14       1.603877886712e-14       5.236690736406e-15      -4.441953437920e-16 
  760       3.097002662616e-10       3.445263908670e-12      -1.777118787367e-11       1.133251820666e-14       1.596127924722e-14       5.231470436127e-15      -4.399845342053e-16 
  761       3.107400929811e-10       3.408639031820e-12      -1.771618058019e-11       1.134914198376e-14       1.588423234572e-14       5.225912932369e-15      -4.357380225836e-16 
  762       3.117701232765e-10       3.372019917274e-12      -1.765628779998e-11       1.136582563635e-14       1.580763591622e-14       5.220021072348e-15      -4.314563827731e-16 
  763       3.127900091351e-10       3.335419987298e-12      -1.759155215674e-11       1.138256591263e-14       1.573148841125e-14       5.213798372897e-15      -4.271403767494e-16 
  764       3.137993996169e-10       3.298852795357e-12      -1.752201700527e-11       1.139935952259e-14       1.565578821681e-14       5.207248405353e-15      -4.227907755742e-16 
  765       3.147979408462e-10       3.262332026530e-12      -1.744772643422e-11       1.141620313786e-14       1.558053365210e-14       5.200374795752e-15      -4.184083594252e-16 
  766       3.157852760023e-10       3.225871497919e-12      -1.736872526874e-11       1.143309339155e-14       1.550572296920e-14       5.193181225023e-15      -4.139939176269e-16 
  767       3.167610453111e-10       3.189485159065e-12      -1.728505907320e-11       1.145002687813e-14       1.543135435279e-14       5.185671429187e-15      -4.095482486805e-16 
  768       3.177248860363e-10       3.153187092364e-12      -1.719677415383e-11       1.146700015333e-14       1.535742591990e-14       5.177849199550e-15      -4.050721602944e-16 
  769       3.186764324703e-10       3.116991513476e-12      -1.710391756149e-11       1.148400973397e-14       1.528393571957e-14       5.169718382896e-15      -4.005664694142e-16 
  770       3.196153159261e-10       3.080912771742e-12      -1.700653709429e-11       1.150105209785e-14       1.521088173261e-14       5.161282881687e-15      -3.960320022534e-16 
  771       3.205411647278e-10       3.044965350595e-12      -1.690468130031e-11       1.151812368359e-14       1.513826187126e-14       5.152546654256e-15      -3.914695943235e-16 
  772       3.214536042023e-10       3.009163867976e-12      -1.679839948027e-11       1.153522089056e-14       1.506607397899e-14       5.143513715001e-15      -3.868800904640e-16 
  773       3.223522566705e-10       2.973523076744e-12      -1.668774169028e-11       1.155234007867e-14       1.499431583010e-14       5.134188134583e-15      -3.822643448733e-16 
  774       3.232367414382e-10       2.938057865093e-12      -1.657275874444e-11       1.156947756831e-14       1.492298512953e-14       5.124574040118e-15      -3.776232211383e-16 
  775       3.241066747878e-10       2.902783256966e-12      -1.645350221761e-11       1.158662964017e-14       1.485207951252e-14       5.114675615376e-15      -3.729575922654e-16 
  776       3.249616699693e-10       2.867714412463e-12      -1.633002444805e-11       1.160379253513e-14       1.478159654435e-14       5.104497100974e-15      -3.682683407100e-16 
  777       3.258013371913e-10       2.832866628261e-12      -1.620237854013e-11       1.162096245413e-14       1.471153372004e-14       5.094042794571e-15      -3.635563584077e-16 
  778       3.266252836129e-10       2.798255338024e-12      -1.607061836704e-11       1.163813555803e-14       1.464188846405e-14       5.083317051064e-15      -3.588225468036e-16 
  779       3.274331133340e-10       2.763896112817e-12      -1.593479857343e-11       1.165530796747e-14       1.457265813003e-14       5.072324282785e-15      -3.540678168835e-16 
  780       3.282244273876e-10       2.729804661518e-12      -1.579497457816e-11       1.167247576278e-14       1.450384000050e-14       5.061068959694e-15      -3.492930892034e-16 
  781       3.289988237300e-10       2.695996831238e-12      -1.565120257692e-11       1.168963498379e-14       1.443543128658e-14       5.049555609573e-15      -3.444992939205e-16 
  782       3.297558972329e-10       2.662488607725e-12      -1.550353954500e-11       1.170678162975e-14       1.436742912769e-14       5.037788818225e-15      -3.396873708229e-16 
  783       3.304952396741e-10       2.629296115783e-12      -1.535204323992e-11       1.172391165917e-14       1.429983059130e-14       5.025773229668e-15      -3.348582693604e-16 
  784       3.312164397288e-10       2.596435619688e-12      -1.519677220416e-11       1.174102098969e-14       1.423263267259e-14       5.013513546329e-15      -3.300129486742e-16 
  785       3.319190829611e-10       2.563923523596e-12      -1.503778576780e-11       1.175810549797e-14       1.416583229419e-14       5.001014529240e-15      -3.251523776278e-16 
  786       3.326027518149e-10       2.531776371957e-12      -1.487514405127e-11       1.177516101953e-14       1.409942630590e-14       4.988280998233e-15      -3.202775348367e-16 
  787       3.332670256055e-10       2.500010849933e-12      -1.470890796800e-11       1.179218334864e-14       1.403341148439e-14       4.975317832137e-15      -3.153894086994e-16 
  788       3.339114805104e-10       2.468643783809e-12      -1.453913922714e-11       1.180916823819e-14       1.396778453293e-14       4.962129968971e-15      -3.104889974270e-16 
  789       3.345356895611e-10       2.437692141404e-12      -1.436590033620e-11       1.182611139952e-14       1.390254208109e-14       4.948722406141e-15      -3.055773090737e-16 
  790       3.351392226335e-10       2.407173032489e-12      -1.418925460382e-11       1.184300850236e-14       1.383768068444e-14       4.935100200633e-15      -3.006553615674e-16 
  791       3.357216464402e-10       2.377103709197e-12      -1.400926614238e-11       1.185985517463e-14       1.377319682430e-14       4.921268469213e-15      -2.957241827396e-16 
  792       3.362825245208e-10       2.347501566439e-12      -1.382599987073e-11       1.187664700235e-14       1.370908690742e-14       4.907232388615e-15      -2.907848103558e-16 
  793       3.368214172337e-10       2.318384142315e-12      -1.363952151689e-11       1.189337952948e-14       1.364534726571e-14       4.892997195745e-15      -2.858382921460e-16 
  794       3.373378817469e-10       2.289769118530e-12      -1.344989762070e-11       1.191004825782e-14       1.358197415595e-14       4.878568187867e-15      -2.808856858345e-16 
  795       3.378314720299e-10       2.261674320805e-12      -1.325719553658e-11       1.192664864686e-14       1.351896375949e-14       4.863950722807e-15      -2.759280591709e-16 
  796       3.383017388440e-10       2.234117719295e-12      -1.306148343612e-11       1.194317611364e-14       1.345631218199e-14       4.849150219142e-15      -2.709664899596e-16 
  797       3.387482297345e-10       2.207117428995e-12      -1.286283031087e-11       1.195962603266e-14       1.339401545313e-14       4.834172156400e-15      -2.660020660907e-16 
  798       3.391704890212e-10       2.180691710162e-12      -1.266130597498e-11       1.197599373568e-14       1.333206952628e-14       4.819022075250e-15      -2.610358855700e-16 
  799       3.395680577902e-10       2.154858968721e-12      -1.245698106788e-11       1.199227451167e-14       1.327047027827e-14       4.803705577702e-15      -2.560690565494e-16 
  800       3.399405437179e-10       2.129635585465e-12      -1.224992776600e-11       1.200846395802e-14       1.320921403417e-14       4.788227639140e-15      -2.511025977096e-16 
  801       3.402878319597e-10       2.105029359385e-12      -1.204022192654e-11       1.202455904181e-14       1.314829915274e-14       4.772590530278e-15      -2.461371373558e-16 
  802       3.406098780909e-10       2.081045945562e-12      -1.182794098812e-11       1.204055705767e-14       1.308772446937e-14       4.756795857689e-15      -2.411732088933e-16 
  803       3.409066386260e-10       2.057691015564e-12      -1.161316326816e-11       1.205645527803e-14       1.302748877336e-14       4.740845248595e-15      -2.362113499901e-16 
  804       3.411780710231e-10       2.034970257445e-12      -1.139596796566e-11       1.207225095310e-14       1.296759080774e-14       4.724740350935e-15      -2.312521025878e-16 
  805       3.414241336882e-10       2.012889375759e-12      -1.117643516407e-11       1.208794131078e-14       1.290802926912e-14       4.708482833432e-15      -2.262960129134e-16 
  806       3.416447859794e-10       1.991454091562e-12      -1.095464583408e-11       1.210352355659e-14       1.284880280748e-14       4.692074385659e-15      -2.213436314913e-16 
  807       3.418399882116e-10       1.970670142422e-12      -1.073068183648e-11       1.211899487359e-14       1.278991002594e-14       4.675516718103e-15      -2.163955131544e-16 
  808       3.420097016603e-10       1.950543282424e-12      -1.050462592494e-11       1.213435242237e-14       1.273134948066e-14       4.658811562238e-15      -2.114522170561e-16 
  809       3.421538885662e-10       1.931079282176e-12      -1.027656174886e-11       1.214959334093e-14       1.267311968058e-14       4.641960670581e-15      -2.065143066818e-16 
  810       3.422725121395e-10       1.912283928821e-12      -1.004657385619e-11       1.216471474462e-14       1.261521908723e-14       4.624965816770e-15      -2.015823498605e-16 
  811       3.423655365641e-10       1.894163026038e-12      -9.814747696253e-12       1.217971372613e-14       1.255764611462e-14       4.607828795620e-15      -1.966569187765e-16 
  812       3.424329270022e-10       1.876722394052e-12      -9.581169622551e-12       1.219458735533e-14       1.250039912894e-14       4.590551423198e-15      -1.917385899809e-16 
  813       3.424746495982e-10       1.859967869639e-12      -9.345926895616e-12       1.220933267929e-14       1.244347644847e-14       4.573135536885e-15      -1.868279444034e-16 
  814       3.424906714833e-10       1.843905306136e-12      -9.109107685816e-12       1.222394672219e-14       1.238687634333e-14       4.555582995440e-15      -1.819255673638e-16 
  815       3.424809607795e-10       1.828540573445e-12      -8.870801076183e-12       1.223842648522e-14       1.233059703531e-14       4.537895679074e-15      -1.770320485836e-16 
  816       3.424454866046e-10       1.813879558041e-12      -8.631097065233e-12       1.225276894655e-14       1.227463669771e-14       4.520075489508e-15      -1.721479821979e-16 
  817       3.423842190757e-10       1.799928162980e-12      -8.390086569793e-12       1.226697106126e-14       1.221899345508e-14       4.502124350047e-15      -1.672739667666e-16 
  818       3.422971293139e-10       1.786692307903e-12      -8.147861427823e-12       1.228102976128e-14       1.216366538313e-14       4.484044205640e-15      -1.624106052865e-16 
  819       3.421841894486e-10       1.774177929045e-12      -7.904514401238e-12       1.229494195528e-14       1.210865050845e-14       4.465837022950e-15      -1.575585052023e-16 
  820       3.420453726219e-10       1.762390979244e-12      -7.660139178732e-12       1.230870452869e-14       1.205394680837e-14       4.447504790420e-15      -1.527182784190e-16 
  821       3.418806529927e-10       1.751337427942e-12      -7.414830378601e-12       1.232231434355e-14       1.199955221078e-14       4.429049518339e-15      -1.478905413128e-16 
  822       3.416900057412e-10       1.741023261199e-12      -7.168683551567e-12       1.233576823847e-14       1.194546459389e-14       4.410473238908e-15      -1.430759147435e-16 
  823       3.414734070730e-10       1.731454481693e-12      -6.921795183602e-12       1.234906302861e-14       1.189168178610e-14       4.391778006308e-15      -1.382750240652e-16 
  824       3.412308342235e-10       1.722637108732e-12      -6.674262698746e-12       1.236219550555e-14       1.183820156579e-14       4.372965896765e-15      -1.334884991387e-16 
  825       3.409622654626e-10       1.714577178260e-12      -6.426184461938e-12       1.237516243726e-14       1.178502166112e-14       4.354039008615e-15      -1.287169743429e-16 
  826       3.406676800983e-10       1.707280742862e-12      -6.177659781832e-12       1.238796056802e-14       1.173213974984e-14       4.334999462375e-15      -1.239610885861e-16 
  827       3.403470584814e-10       1.700753871772e-12      -5.928788913626e-12       1.240058661838e-14       1.167955345913e-14       4.315849400805e-15      -1.192214853181e-16 
  828       3.400003820101e-10       1.695002650880e-12      -5.679673061881e-12       1.241303728507e-14       1.162726036538e-14       4.296590988976e-15      -1.144988125417e-16 
  829       3.396276331336e-10       1.690033182740e-12      -5.430414383346e-12       1.242530924091e-14       1.157525799403e-14       4.277226414336e-15      -1.097937228240e-16 
  830       3.392287953572e-10       1.685851586573e-12      -5.181115989782e-12       1.243739913483e-14       1.152354381936e-14       4.257757886779e-15      -1.051068733085e-16 
  831       3.388038532459e-10       1.682463998280e-12      -4.931881950783e-12       1.244930359170e-14       1.147211526431e-14       4.238187638708e-15      -1.004389257265e-16 
  832       3.383527924293e-10       1.679876570444e-12      -4.682817296601e-12       1.246101921236e-14       1.142096970028e-14       4.218517925103e-15      -9.579054640855e-17 
  833       3.378755996054e-10       1.678095472338e-12      -4.434028020968e-12       1.247254257346e-14       1.137010444696e-14       4.198751023586e-15      -9.116240629651e-17 
  834       3.373722625454e-10       1.677126889934e-12      -4.185621083921e-12       1.248387022749e-14       1.131951677215e-14       4.178889234489e-15      -8.655518095481e-17 
  835       3.368427700977e-10       1.676977025906e-12      -3.937704414623e-12       1.249499870264e-14       1.126920389152e-14       4.158934880922e-15      -8.196955058221e-17 
  836       3.362871121922e-10       1.677652099642e-12      -3.690386914186e-12       1.250592450277e-14       1.121916296849e-14       4.138890308836e-15      -7.740620002342e-17 
  837       3.357052798449e-10       1.679158347247e-12      -3.443778458499e-12       1.251664410734e-14       1.116939111400e-14       4.118757887090e-15      -7.286581878076e-17 
  838       3.350972651618e-10       1.681502021549e-12      -3.197989901044e-12       1.252715397134e-14       1.111988538631e-14       4.098540007520e-15      -6.834910102572e-17 
  839       3.344631052052e-10       1.684687411559e-12      -2.953124992164e-12       1.253745105713e-14       1.107064315633e-14       4.078238618411e-15      -6.385667434591e-17 
  840       3.338030144191e-10       1.688710863037e-12      -2.709255977052e-12       1.254753444024e-14       1.102166321074e-14       4.057853815891e-15      -5.938888460338e-17 
  841       3.331172545162e-10       1.693566653919e-12      -2.466447578858e-12       1.255740373136e-14       1.097294466765e-14       4.037385228167e-15      -5.494600735671e-17 
  842       3.324060908362e-10       1.699248965113e-12      -2.224765045226e-12       1.256705854702e-14       1.092448661277e-14       4.016832479881e-15      -5.052831878610e-17 
  843       3.316697923581e-10       1.705751880165e-12      -1.984274149741e-12       1.257649850959e-14       1.087628809927e-14       3.996195192096e-15      -4.613609569281e-17 
  844       3.309086317114e-10       1.713069384935e-12      -1.745041193375e-12       1.258572324732e-14       1.082834814762e-14       3.975472982287e-15      -4.176961549874e-17 
  845       3.301228851886e-10       1.721195367261e-12      -1.507133005938e-12       1.259473239439e-14       1.078066574553e-14       3.954665464324e-15      -3.742915624584e-17 
  846       3.293128327565e-10       1.730123616632e-12      -1.270616947516e-12       1.260352559087e-14       1.073323984777e-14       3.933772248461e-15      -3.311499659565e-17 
  847       3.284787580680e-10       1.739847823856e-12      -1.035560909928e-12       1.261210248281e-14       1.068606937605e-14       3.912792941322e-15      -2.882741582877e-17 
  848       3.276209484741e-10       1.750361580730e-12      -8.020333181655e-13       1.262046272224e-14       1.063915321895e-14       3.891727145890e-15      -2.456669384438e-17 
  849       3.267396950354e-10       1.761658379711e-12      -5.701031318420e-13       1.262860596717e-14       1.059249023169e-14       3.870574461491e-15      -2.033311115971e-17 
  850       3.258352925343e-10       1.773731613585e-12      -3.398398466400e-13       1.263653188167e-14       1.054607923612e-14       3.849334483784e-15      -1.612694890955e-17 
