# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746982722280e+01 
       1.318525239892e-05       5.930164768212e+01 
       1.659924930592e-05       7.408251076053e+01 
       2.089721676792e-05       9.254733673015e+01 
       2.630803722491e-05       1.156141798368e+02 
       3.311985659687e-05       1.444297379996e+02 
       4.169542910477e-05       1.804261693916e+02 
       5.249143525566e-05       2.253918991772e+02 
       6.608280174490e-05       2.815597138559e+02 
       8.319331839921e-05       3.517161934077e+02 
       1.047341826243e-04       4.393370584018e+02 
       1.318525239892e-04       5.487537188578e+02 
       1.659924930592e-04       6.853564123088e+02 
       2.089721676792e-04       8.558385578736e+02 
       2.630803722491e-04       1.068484493870e+03 
       3.311985659687e-04       1.333497360271e+03 
       4.169542910477e-04       1.663354575033e+03 
       5.249143525566e-04       2.073165480798e+03 
       6.608280174490e-04       2.580990348254e+03 
       8.319331839921e-04       3.208054029984e+03 
       1.047341826243e-03       3.978708364483e+03 
       1.318525239892e-03       4.919823990792e+03 
       1.659924930592e-03       6.059030276972e+03 
       2.089721676792e-03       7.422105554428e+03 
       2.630803722491e-03       9.027620015070e+03 
       3.311985659687e-03       1.087931629454e+04 
       4.169542910477e-03       1.295503638002e+04 
       5.249143525566e-03       1.519201932091e+04 
       6.608280174490e-03       1.747078369322e+04 
       8.319331839921e-03       1.959943395690e+04 
       1.047341826243e-02       2.130673021216e+04 
       1.318525239892e-02       2.226372513869e+04 
       1.659924930589e-02       2.214102336800e+04 
       2.089721660966e-02       2.072470774714e+04 
       2.630791517064e-02       1.807187585555e+04 
       3.310278266545e-02       1.467133040656e+04 
       4.112178767552e-02       1.156169799837e+04 
       4.790628827007e-02       9.849605356891e+03 
       5.282242665187e-02       9.020767943599e+03 
       5.687266276680e-02       8.507692018798e+03 
       6.048713924368e-02       8.125318077224e+03 
       6.385726918410e-02       7.797180464683e+03 
       6.708422356736e-02       7.484803412816e+03 
       7.022860457005e-02       7.169234194777e+03 
       7.333018959056e-02       6.839629724348e+03 
       7.641699559410e-02       6.494293710034e+03 
       7.950991500338e-02       6.134847835941e+03 
       8.262529000559e-02       5.766824631623e+03 
       8.577643711185e-02       5.399011049387e+03 
       8.897459779263e-02       5.041120771364e+03 
       9.222955666815e-02       4.702675755602e+03 
       9.555005766204e-02       4.392048099631e+03 
       9.894409227589e-02       4.116169369805e+03 
       1.024191040344e-01       3.879107029689e+03 
       1.059821362664e-01       3.680645516094e+03 
       1.096399405347e-01       3.519195272467e+03 
       1.133990570783e-01       3.388615310352e+03 
       1.172658749375e-01       3.280142324614e+03 
       1.212466770795e-01       3.183278336370e+03 
       1.253476743179e-01       3.086544064362e+03 
       1.295750308144e-01       2.979171065439e+03 
       1.339348832875e-01       2.853584366646e+03 
       1.384333556058e-01       2.707187649438e+03 
       1.430765701509e-01       2.542788013852e+03 
       1.478706571398e-01       2.368410706345e+03 
       1.528217629711e-01       2.195387078638e+03 
       1.579360585777e-01       2.035649862882e+03 
       1.632197487220e-01       1.898690360335e+03 
       1.686790831324e-01       1.788359298917e+03 
       1.743203703668e-01       1.704031947980e+03 
       1.801499952696e-01       1.637748389053e+03 
       1.861744408844e-01       1.579757919425e+03 
       1.924003156767e-01       1.518002841487e+03 
       1.988343869261e-01       1.443376908362e+03 
       2.054836211606e-01       1.354623941503e+03 
       2.123552325365e-01       1.257801536607e+03 
       2.194567401281e-01       1.163353015764e+03 
       2.267960351861e-01       1.080649845253e+03 
       2.343814595738e-01       1.014044196536e+03 
       2.422218968055e-01       9.627617357362e+02 
       2.503268774194e-01       9.194855392658e+02 
       2.587067008331e-01       8.750322738626e+02 
       2.673725763982e-01       8.240759422927e+02 
       2.763367871231e-01       7.674270873155e+02 
       2.856128805309e-01       7.111566541835e+02 
       2.952158924385e-01       6.622307244255e+02 
       3.051626111909e-01       6.224640107232e+02 
       3.154718922124e-01       5.886789261151e+02 
       3.261650358600e-01       5.551793351966e+02 
       3.372662458022e-01       5.189743330529e+02 
       3.488031909594e-01       4.819488908889e+02 
       3.608077021238e-01       4.480608007505e+02 
       3.733166457798e-01       4.190640996604e+02 
       3.863730339830e-01       3.928048499177e+02 
       4.000274529746e-01       3.663967494970e+02 
       4.143399285751e-01       3.397657904742e+02 
       4.293823999897e-01       3.148725063065e+02 
       4.452420566722e-01       2.924796982556e+02 
       4.620259246691e-01       2.712391527683e+02 
       4.798673037780e-01       2.501948318117e+02 
       4.989350181030e-01       2.301054734329e+02 
       5.194470707474e-01       2.114772253717e+02 
       5.416914282045e-01       1.933523476816e+02 
       5.660588009166e-01       1.757794475687e+02 
       5.930965292408e-01       1.589864826352e+02 
       6.236015761018e-01       1.425013710611e+02 
       6.587904759211e-01       1.263748043628e+02 
       7.006315492442e-01       1.103045236680e+02 
       7.525461085357e-01       9.410270028709e+01 
       8.210079804976e-01       7.740950426548e+01 
       9.193237378170e-01       5.990388808075e+01 
       1.074684017740e+00       4.185250064323e+01 
       1.322179872172e+00       2.579931088140e+01 
       1.661679345453e+00       1.498984040300e+01 
       2.091875609933e+00       8.596366788534e+00 
       2.633515156926e+00       4.889465770498e+00 
       3.315399153289e+00       2.759874950628e+00 
       4.173840244316e+00       1.547479541195e+00 
       5.254553548339e+00       8.623002216987e-01 
