# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746982980613e+01 
       1.318525239892e-05       5.930165278736e+01 
       1.659924930592e-05       7.408252087103e+01 
       2.089721676792e-05       9.254735676714e+01 
       2.630803722491e-05       1.156142194737e+02 
       3.311985659687e-05       1.444298164849e+02 
       4.169542910477e-05       1.804263248142e+02 
       5.249143525566e-05       2.253922069685e+02 
       6.608280174490e-05       2.815603231068e+02 
       8.319331839921e-05       3.517173996302e+02 
       1.047341826243e-04       4.393394464615e+02 
       1.318525239892e-04       5.487584463409e+02 
       1.659924930592e-04       6.853657695041e+02 
       2.089721676792e-04       8.558570766926e+02 
       2.630803722491e-04       1.068521135370e+03 
       3.311985659687e-04       1.333569830655e+03 
       4.169542910477e-04       1.663497827386e+03 
       5.249143525566e-04       2.073448406962e+03 
       6.608280174490e-04       2.581548427951e+03 
       8.319331839921e-04       3.209152918321e+03 
       1.047341826243e-03       3.980866820961e+03 
       1.318525239892e-03       4.924049187775e+03 
       1.659924930592e-03       6.067262381806e+03 
       2.089721676792e-03       7.438041921233e+03 
       2.630803722491e-03       9.058202291321e+03 
       3.311985659687e-03       1.093731188903e+04 
       4.169542910477e-03       1.306326607725e+04 
       5.249143525566e-03       1.538966739966e+04 
       6.608280174490e-03       1.782111277360e+04 
       8.319331839921e-03       2.019634163095e+04 
       1.047341826243e-02       2.227104320394e+04 
       1.318525239892e-02       2.371349526106e+04 
       1.659924930589e-02       2.412643954992e+04 
       2.089721660966e-02       2.314485961107e+04 
       2.630791517064e-02       2.064532724915e+04 
       3.310278266545e-02       1.704803373525e+04 
       4.112178767552e-02       1.355570445245e+04 
       4.790628827007e-02       1.157473768758e+04 
       5.282242665187e-02       1.060091536701e+04 
       5.687266276680e-02       9.992784634833e+03 
       6.048713924368e-02       9.536463205164e+03 
       6.385726918410e-02       9.143004199523e+03 
       6.708422356736e-02       8.769615565327e+03 
       7.022860457005e-02       8.392098781629e+03 
       7.333018959056e-02       7.999451324073e+03 
       7.641699559410e-02       7.588518888020e+03 
       7.950991500338e-02       7.161813177982e+03 
       8.262529000559e-02       6.726644689649e+03 
       8.577643711185e-02       6.292734708992e+03 
       8.897459779263e-02       5.870477173254e+03 
       9.222955666815e-02       5.471902940389e+03 
       9.555005766204e-02       5.106759797531e+03 
       9.894409227589e-02       4.782418297350e+03 
       1.024191040344e-01       4.503718386525e+03 
       1.059821362664e-01       4.270405021932e+03 
       1.096399405347e-01       4.080363457987e+03 
       1.133990570783e-01       3.926327192520e+03 
       1.172658749375e-01       3.798080729580e+03 
       1.212466770795e-01       3.683819980332e+03 
       1.253476743179e-01       3.569523644930e+03 
       1.295750308144e-01       3.443474622765e+03 
       1.339348832875e-01       3.296610554197e+03 
       1.384333556058e-01       3.125971842622e+03 
       1.430765701509e-01       2.934696160039e+03 
       1.478706571398e-01       2.732143356341e+03 
       1.528217629711e-01       2.531553733170e+03 
       1.579360585777e-01       2.346403965803e+03 
       1.632197487220e-01       2.187419618776e+03 
       1.686790831324e-01       2.059847230493e+03 
       1.743203703668e-01       1.961695244142e+03 
       1.801499952696e-01       1.884911974294e+03 
       1.861744408844e-01       1.817481038433e+03 
       1.924003156767e-01       1.745848861997e+03 
       1.988343869261e-01       1.659643153455e+03 
       2.054836211606e-01       1.557108258035e+03 
       2.123552325365e-01       1.445452402763e+03 
       2.194567401281e-01       1.336673043876e+03 
       2.267960351861e-01       1.241206567622e+03 
       2.343814595738e-01       1.164573951880e+03 
       2.422218968055e-01       1.105425451584e+03 
       2.503268774194e-01       1.055428879863e+03 
       2.587067008331e-01       1.004220676763e+03 
       2.673725763982e-01       9.456441415927e+02 
       2.763367871231e-01       8.804877363475e+02 
       2.856128805309e-01       8.158163491012e+02 
       2.952158924385e-01       7.595095615623e+02 
       3.051626111909e-01       7.138686341810e+02 
       3.154718922124e-01       6.749839840349e+02 
       3.261650358600e-01       6.365799777354e+02 
       3.372662458022e-01       5.949670236231e+02 
       3.488031909594e-01       5.524631656263e+02 
       3.608077021238e-01       5.135317126526e+02 
       3.733166457798e-01       4.802494109339e+02 
       3.863730339830e-01       4.501056474223e+02 
       4.000274529746e-01       4.198417467454e+02 
       4.143399285751e-01       3.892935057049e+02 
       4.293823999897e-01       3.607543301456e+02 
       4.452420566722e-01       3.350235491557e+02 
       4.620259246691e-01       3.107085224495e+02 
       4.798673037780e-01       2.865999670571e+02 
       4.989350181030e-01       2.635578315194e+02 
       5.194470707474e-01       2.422148627906e+02 
       5.416914282045e-01       2.214455369986e+02 
       5.660588009166e-01       2.012987637414e+02 
       5.930965292408e-01       1.820548628394e+02 
       6.236015761018e-01       1.631845876696e+02 
       6.587904759211e-01       1.447073250024e+02 
       7.006315492442e-01       1.262911843124e+02 
       7.525461085357e-01       1.077353766290e+02 
       8.210079804976e-01       8.861883619457e+01 
       9.193237378170e-01       6.857419232055e+01 
       1.074684017740e+00       4.790704754599e+01 
       1.322179872172e+00       2.952977778513e+01 
       1.661679345453e+00       1.715689673203e+01 
       2.091875609933e+00       9.838654228373e+00 
       2.633515156926e+00       5.595695099388e+00 
       3.315399153289e+00       3.158592210878e+00 
       4.173840244316e+00       1.771000822156e+00 
       5.254553548339e+00       9.868540451616e-01 
