# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746983001859e+01 
       1.318525239892e-05       5.930165320722e+01 
       1.659924930592e-05       7.408252170255e+01 
       2.089721676792e-05       9.254735841503e+01 
       2.630803722491e-05       1.156142227335e+02 
       3.311985659687e-05       1.444298229397e+02 
       4.169542910477e-05       1.804263375966e+02 
       5.249143525566e-05       2.253922322821e+02 
       6.608280174490e-05       2.815603732134e+02 
       8.319331839921e-05       3.517174988339e+02 
       1.047341826243e-04       4.393396428644e+02 
       1.318525239892e-04       5.487588351499e+02 
       1.659924930592e-04       6.853665390910e+02 
       2.089721676792e-04       8.558585998127e+02 
       2.630803722491e-04       1.068524149126e+03 
       3.311985659687e-04       1.333575791637e+03 
       4.169542910477e-04       1.663509611428e+03 
       5.249143525566e-04       2.073471683673e+03 
       6.608280174490e-04       2.581594351281e+03 
       8.319331839921e-04       3.209243373024e+03 
       1.047341826243e-03       3.981044584716e+03 
       1.318525239892e-03       4.924397439001e+03 
       1.659924930592e-03       6.067941770886e+03 
       2.089721676792e-03       7.439359797680e+03 
       2.630803722491e-03       9.060739384473e+03 
       3.311985659687e-03       1.094214723897e+04 
       4.169542910477e-03       1.307236009101e+04 
       5.249143525566e-03       1.540647530410e+04 
       6.608280174490e-03       1.785145394154e+04 
       8.319331839921e-03       2.024944887265e+04 
       1.047341826243e-02       2.236015029143e+04 
       1.318525239892e-02       2.385476387115e+04 
       1.659924930589e-02       2.433293311923e+04 
       2.089721660966e-02       2.341466406962e+04 
       2.630791517064e-02       2.094638497985e+04 
       3.310278266545e-02       1.732209162657e+04 
       4.112178767552e-02       1.375265140042e+04 
       4.790628827007e-02       1.170164111903e+04 
       5.282242665187e-02       1.068057396431e+04 
       5.687266276680e-02       1.003592815145e+04 
       6.048713924368e-02       9.548991070377e+03 
       6.385726918410e-02       9.128349955862e+03 
       6.708422356736e-02       8.730958547296e+03 
       7.022860457005e-02       8.332308700923e+03 
       7.333018959056e-02       7.921213499211e+03 
       7.641699559410e-02       7.494565074289e+03 
       7.950991500338e-02       7.054989274910e+03 
       8.262529000559e-02       6.609580059424e+03 
       8.577643711185e-02       6.167603446771e+03 
       8.897459779263e-02       5.740076989822e+03 
       9.222955666815e-02       5.337575102210e+03 
       9.555005766204e-02       4.969802685900e+03 
       9.894409227589e-02       4.643536568515e+03 
       1.024191040344e-01       4.362884418298e+03 
       1.059821362664e-01       4.127988250364e+03 
       1.096399405347e-01       3.935971902863e+03 
       1.133990570783e-01       3.779473623278e+03 
       1.172658749375e-01       3.648914664814e+03 
       1.212466770795e-01       3.532071899762e+03 
       1.253476743179e-01       3.416136584866e+03 
       1.295750308144e-01       3.289488927412e+03 
       1.339348832875e-01       3.143626884302e+03 
       1.384333556058e-01       2.975744010937e+03 
       1.430765701509e-01       2.789028982420e+03 
       1.478706571398e-01       2.592453769848e+03 
       1.528217629711e-01       2.398408268723e+03 
       1.579360585777e-01       2.219721357908e+03 
       1.632197487220e-01       2.066423059073e+03 
       1.686790831324e-01       1.943171729841e+03 
       1.743203703668e-01       1.848240987373e+03 
       1.801499952696e-01       1.773719500291e+03 
       1.861744408844e-01       1.708277953208e+03 
       1.924003156767e-01       1.639085482604e+03 
       1.988343869261e-01       1.556504422884e+03 
       2.054836211606e-01       1.458854279947e+03 
       2.123552325365e-01       1.352966355859e+03 
       2.194567401281e-01       1.249939783497e+03 
       2.267960351861e-01       1.159649445408e+03 
       2.343814595738e-01       1.087164264913e+03 
       2.422218968055e-01       1.031125335541e+03 
       2.503268774194e-01       9.837892181665e+02 
       2.587067008331e-01       9.354107772344e+02 
       2.673725763982e-01       8.802454525586e+02 
       2.763367871231e-01       8.190926745428e+02 
       2.856128805309e-01       7.584487969986e+02 
       2.952158924385e-01       7.056943785542e+02 
       3.051626111909e-01       6.629437448799e+02 
       3.154718922124e-01       6.265173757558e+02 
       3.261650358600e-01       5.906018631582e+02 
       3.372662458022e-01       5.517438850745e+02 
       3.488031909594e-01       5.121138199702e+02 
       3.608077021238e-01       4.758262080164e+02 
       3.733166457798e-01       4.448158844384e+02 
       3.863730339830e-01       4.167482080316e+02 
       4.000274529746e-01       3.886041228557e+02 
       4.143399285751e-01       3.602116695209e+02 
       4.293823999897e-01       3.336976002579e+02 
       4.452420566722e-01       3.098030048482e+02 
       4.620259246691e-01       2.872458467499e+02 
       4.798673037780e-01       2.648701630054e+02 
       4.989350181030e-01       2.435254285885e+02 
       5.194470707474e-01       2.237381989485e+02 
       5.416914282045e-01       2.045071819342e+02 
       5.660588009166e-01       1.858682700684e+02 
       5.930965292408e-01       1.680619709635e+02 
       6.236015761018e-01       1.505987623831e+02 
       6.587904759211e-01       1.335181396092e+02 
       7.006315492442e-01       1.165107899808e+02 
       7.525461085357e-01       9.937059326832e+01 
       8.210079804976e-01       8.171994647620e+01 
       9.193237378170e-01       6.322059297930e+01 
       1.074684017740e+00       4.415571551955e+01 
       1.322179872172e+00       2.721105179337e+01 
       1.661679345453e+00       1.580716350235e+01 
       2.091875609933e+00       9.063751520080e+00 
       2.633515156926e+00       5.154416825966e+00 
       3.315399153289e+00       2.909509235929e+00 
       4.173840244316e+00       1.631278117653e+00 
       5.254553548339e+00       9.089981095578e-01 
