# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746982936229e+01 
       1.318525239892e-05       5.930165191023e+01 
       1.659924930592e-05       7.408251913396e+01 
       2.089721676792e-05       9.254735332460e+01 
       2.630803722491e-05       1.156142126637e+02 
       3.311985659687e-05       1.444298030004e+02 
       4.169542910477e-05       1.804262981112e+02 
       5.249143525566e-05       2.253921540871e+02 
       6.608280174490e-05       2.815602184316e+02 
       8.319331839921e-05       3.517171923890e+02 
       1.047341826243e-04       4.393390361672e+02 
       1.318525239892e-04       5.487576341035e+02 
       1.659924930592e-04       6.853641618118e+02 
       2.089721676792e-04       8.558538948605e+02 
       2.630803722491e-04       1.068514839614e+03 
       3.311985659687e-04       1.333557378283e+03 
       4.169542910477e-04       1.663473211238e+03 
       5.249143525566e-04       2.073399784843e+03 
       6.608280174490e-04       2.581452504625e+03 
       8.319331839921e-04       3.208963993918e+03 
       1.047341826243e-03       3.980495588130e+03 
       1.318525239892e-03       4.923322057135e+03 
       1.659924930592e-03       6.065844296991e+03 
       2.089721676792e-03       7.435292470001e+03 
       2.630803722491e-03       9.052913295610e+03 
       3.311985659687e-03       1.092724397373e+04 
       4.169542910477e-03       1.304436670152e+04 
       5.249143525566e-03       1.535483871355e+04 
       6.608280174490e-03       1.775852069358e+04 
       8.319331839921e-03       2.008751697415e+04 
       1.047341826243e-02       2.208998253231e+04 
       1.318525239892e-02       2.343030373112e+04 
       1.659924930589e-02       2.371862457682e+04 
       2.089721660966e-02       2.261838403650e+04 
       2.630791517064e-02       2.005328449227e+04 
       3.310278266545e-02       1.647692612800e+04 
       4.112178767552e-02       1.306778583843e+04 
       4.790628827007e-02       1.115345644000e+04 
       5.282242665187e-02       1.021860572633e+04 
       5.687266276680e-02       9.637129328870e+03 
       6.048713924368e-02       9.202294674672e+03 
       6.385726918410e-02       8.827650858689e+03 
       6.708422356736e-02       8.471738075383e+03 
       7.022860457005e-02       8.111791120715e+03 
       7.333018959056e-02       7.736783502507e+03 
       7.641699559410e-02       7.343227555152e+03 
       7.950991500338e-02       6.934177188259e+03 
       8.262529000559e-02       6.516273857182e+03 
       8.577643711185e-02       6.098733524698e+03 
       8.897459779263e-02       5.692949832615e+03 
       9.222955666815e-02       5.308737206343e+03 
       9.555005766204e-02       4.956821459469e+03 
       9.894409227589e-02       4.644159040710e+03 
       1.024191040344e-01       4.375170024249e+03 
       1.059821362664e-01       4.150553063853e+03 
       1.096399405347e-01       3.967423686959e+03 
       1.133990570783e-01       3.819141003909e+03 
       1.172658749375e-01       3.696000985741e+03 
       1.212466770795e-01       3.586085070807e+03 
       1.253476743179e-01       3.476077365332e+03 
       1.295750308144e-01       3.354508167425e+03 
       1.339348832875e-01       3.212518312860e+03 
       1.384333556058e-01       3.047126096600e+03 
       1.430765701509e-01       2.861507062690e+03 
       1.478706571398e-01       2.664816247228e+03 
       1.528217629711e-01       2.469844543433e+03 
       1.579360585777e-01       2.289797666847e+03 
       1.632197487220e-01       2.135203343802e+03 
       1.686790831324e-01       2.011065326017e+03 
       1.743203703668e-01       1.915687642943e+03 
       1.801499952696e-01       1.841136168812e+03 
       1.861744408844e-01       1.775642243690e+03 
       1.924003156767e-01       1.705989902361e+03 
       1.988343869261e-01       1.622045617240e+03 
       2.054836211606e-01       1.522100297986e+03 
       2.123552325365e-01       1.413226759924e+03 
       2.194567401281e-01       1.307031949146e+03 
       2.267960351861e-01       1.213858467930e+03 
       2.343814595738e-01       1.139078345846e+03 
       2.422218968055e-01       1.081362346370e+03 
       2.503268774194e-01       1.032584260030e+03 
       2.587067008331e-01       9.826132983876e+02 
       2.673725763982e-01       9.253885326399e+02 
       2.763367871231e-01       8.617221059667e+02 
       2.856128805309e-01       7.985021683998e+02 
       2.952158924385e-01       7.434543450188e+02 
       3.051626111909e-01       6.988430918939e+02 
       3.154718922124e-01       6.608280460602e+02 
       3.261650358600e-01       6.232658178128e+02 
       3.372662458022e-01       5.826066004573e+02 
       3.488031909594e-01       5.409969915351e+02 
       3.608077021238e-01       5.029047286263e+02 
       3.733166457798e-01       4.703634447596e+02 
       3.863730339830e-01       4.408435352820e+02 
       4.000274529746e-01       4.112262445307e+02 
       4.143399285751e-01       3.813247109409e+02 
       4.293823999897e-01       3.533862432059e+02 
       4.452420566722e-01       3.281957365378e+02 
       4.620259246691e-01       3.043909591212e+02 
       4.798673037780e-01       2.807848822667e+02 
       4.989350181030e-01       2.582207632051e+02 
       5.194470707474e-01       2.373181117642e+02 
       5.416914282045e-01       2.169777931427e+02 
       5.660588009166e-01       1.972444214475e+02 
       5.930965292408e-01       1.784023019296e+02 
       6.236015761018e-01       1.598963663218e+02 
       6.587904759211e-01       1.417958988853e+02 
       7.006315492442e-01       1.237643484288e+02 
       7.525461085357e-01       1.055834070782e+02 
       8.210079804976e-01       8.685179545235e+01 
       9.193237378170e-01       6.720937215431e+01 
       1.074684017740e+00       4.695544325482e+01 
       1.322179872172e+00       2.894428476613e+01 
       1.661679345453e+00       1.681711141362e+01 
       2.091875609933e+00       9.643938603939e+00 
       2.633515156926e+00       5.484918196239e+00 
       3.315399153289e+00       3.096174007551e+00 
       4.173840244316e+00       1.736002609487e+00 
       5.254553548339e+00       9.673678963326e-01 
