# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746982991019e+01 
       1.318525239892e-05       5.930165299301e+01 
       1.659924930592e-05       7.408252127832e+01 
       2.089721676792e-05       9.254735757430e+01 
       2.630803722491e-05       1.156142210704e+02 
       3.311985659687e-05       1.444298196466e+02 
       4.169542910477e-05       1.804263310752e+02 
       5.249143525566e-05       2.253922193675e+02 
       6.608280174490e-05       2.815603476497e+02 
       8.319331839921e-05       3.517174482214e+02 
       1.047341826243e-04       4.393395426618e+02 
       1.318525239892e-04       5.487586367833e+02 
       1.659924930592e-04       6.853661464532e+02 
       2.089721676792e-04       8.558578227211e+02 
       2.630803722491e-04       1.068522611496e+03 
       3.311985659687e-04       1.333572750259e+03 
       4.169542910477e-04       1.663503598846e+03 
       5.249143525566e-04       2.073459806564e+03 
       6.608280174490e-04       2.581570916656e+03 
       8.319331839921e-04       3.209197208108e+03 
       1.047341826243e-03       3.980953841686e+03 
       1.318525239892e-03       4.924219609419e+03 
       1.659924930592e-03       6.067594671536e+03 
       2.089721676792e-03       7.438685945508e+03 
       2.630803722491e-03       9.059440447252e+03 
       3.311985659687e-03       1.093966656768e+04 
       4.169542910477e-03       1.306767945727e+04 
       5.249143525566e-03       1.539777992535e+04 
       6.608280174490e-03       1.783562971084e+04 
       8.319331839921e-03       2.022139266227e+04 
       1.047341826243e-02       2.231212592642e+04 
       1.318525239892e-02       2.377612655528e+04 
       1.659924930589e-02       2.421233501270e+04 
       2.089721660966e-02       2.324426688600e+04 
       2.630791517064e-02       2.073264971728e+04 
       3.310278266545e-02       1.708680342414e+04 
       4.112178767552e-02       1.352342583512e+04 
       4.790628827007e-02       1.148630125172e+04 
       5.282242665187e-02       1.047566544263e+04 
       5.687266276680e-02       9.839190447075e+03 
       6.048713924368e-02       9.359945539248e+03 
       6.385726918410e-02       8.947178158986e+03 
       6.708422356736e-02       8.557733024537e+03 
       7.022860457005e-02       8.167942199373e+03 
       7.333018959056e-02       7.766351849463e+03 
       7.641699559410e-02       7.349433320706e+03 
       7.950991500338e-02       6.920146300235e+03 
       8.262529000559e-02       6.485060701245e+03 
       8.577643711185e-02       6.053186952272e+03 
       8.897459779263e-02       5.635439380472e+03 
       9.222955666815e-02       5.242255062699e+03 
       9.555005766204e-02       4.882679540092e+03 
       9.894409227589e-02       4.563879407337e+03 
       1.024191040344e-01       4.289712967820e+03 
       1.059821362664e-01       4.060408290654e+03 
       1.096399405347e-01       3.873045474111e+03 
       1.133990570783e-01       3.720532837448e+03 
       1.172658749375e-01       3.593474566188e+03 
       1.212466770795e-01       3.479855334325e+03 
       1.253476743179e-01       3.366992072427e+03 
       1.295750308144e-01       3.243489601141e+03 
       1.339348832875e-01       3.100892324583e+03 
       1.384333556058e-01       2.936444212284e+03 
       1.430765701509e-01       2.753260198384e+03 
       1.478706571398e-01       2.560168109100e+03 
       1.528217629711e-01       2.369408327519e+03 
       1.579360585777e-01       2.193665950745e+03 
       1.632197487220e-01       2.042852488704e+03 
       1.686790831324e-01       1.921736252801e+03 
       1.743203703668e-01       1.828421106131e+03 
       1.801499952696e-01       1.755245005048e+03 
       1.861744408844e-01       1.691027778239e+03 
       1.924003156767e-01       1.622989130929e+03 
       1.988343869261e-01       1.541678914135e+03 
       2.054836211606e-01       1.445336959532e+03 
       2.123552325365e-01       1.340778819622e+03 
       2.194567401281e-01       1.238987784466e+03 
       2.267960351861e-01       1.149791236791e+03 
       2.343814595738e-01       1.078140557215e+03 
       2.422218968055e-01       1.022788599772e+03 
       2.503268774194e-01       9.760770697582e+02 
       2.587067008331e-01       9.282097553992e+02 
       2.673725763982e-01       8.736457795808e+02 
       2.763367871231e-01       8.130820979363e+02 
       2.856128805309e-01       7.530208964480e+02 
       2.952158924385e-01       7.007545268633e+02 
       3.051626111909e-01       6.584045275736e+02 
       3.154718922124e-01       6.223171485820e+02 
       3.261650358600e-01       5.867308953292e+02 
       3.372662458022e-01       5.481917980325e+02 
       3.488031909594e-01       5.088790998482e+02 
       3.608077021238e-01       4.728753245336e+02 
       3.733166457798e-01       4.421172424162e+02 
       3.863730339830e-01       4.142524175680e+02 
       4.000274529746e-01       3.863159946848e+02 
       4.143399285751e-01       3.581240451961e+02 
       4.293823999897e-01       3.317937456946e+02 
       4.452420566722e-01       3.080611521117e+02 
       4.620259246691e-01       2.856547324562e+02 
       4.798673037780e-01       2.634231740926e+02 
       4.989350181030e-01       2.422130252493e+02 
       5.194470707474e-01       2.225483076681e+02 
       5.416914282045e-01       2.034336744370e+02 
       5.660588009166e-01       1.849048612699e+02 
       5.930965292408e-01       1.672016682264e+02 
       6.236015761018e-01       1.498373886054e+02 
       6.587904759211e-01       1.328514651938e+02 
       7.006315492442e-01       1.159365310932e+02 
       7.525461085357e-01       9.888717235301e+01 
       8.210079804976e-01       8.132771850836e+01 
       9.193237378170e-01       6.292167228863e+01 
       1.074684017740e+00       4.395028691443e+01 
       1.322179872172e+00       2.708637598141e+01 
       1.661679345453e+00       1.573510277940e+01 
       2.091875609933e+00       9.022962883515e+00 
       2.633515156926e+00       5.131331946039e+00 
       3.315399153289e+00       2.896517040889e+00 
       4.173840244316e+00       1.624018832848e+00 
       5.254553548339e+00       9.049521566537e-01 
