# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  414       2.298073340068e-10       2.835134909983e-12      -3.351758370739e-12       0.000000000000e+00       1.414343333603e-13       1.387288254215e-14       1.809237367480e-15 
  415       2.299377197096e-10       2.825086660557e-12      -3.580448591968e-12       0.000000000000e+00       1.402791276713e-13       1.359655654718e-14       1.798007204628e-15 
  416       2.301162020628e-10       2.814535945619e-12      -3.806362745426e-12       0.000000000000e+00       1.391350660934e-13       1.332357573551e-14       1.786638753837e-15 
  417       2.303422153219e-10       2.803488641920e-12      -4.029440612831e-12       0.000000000000e+00       1.380021165130e-13       1.305395594431e-14       1.775134504360e-15 
  418       2.306151721565e-10       2.791950818413e-12      -4.249621688209e-12       0.000000000000e+00       1.368802417774e-13       1.278771219601e-14       1.763496999645e-15 
  419       2.309344634978e-10       2.779928737534e-12      -4.466845178180e-12       0.000000000000e+00       1.357693996542e-13       1.252485869075e-14       1.751728837646e-15 
  420       2.312994583871e-10       2.767428856473e-12      -4.681050002251e-12       0.000000000000e+00       1.346695427894e-13       1.226540879887e-14       1.739832671129e-15 
  421       2.317095038240e-10       2.754457828454e-12      -4.892174793106e-12       0.000000000000e+00       1.335806186659e-13       1.200937505326e-14       1.727811207987e-15 
  422       2.321639246145e-10       2.741022504011e-12      -5.100157896901e-12       0.000000000000e+00       1.325025695626e-13       1.175676914190e-14       1.715667211547e-15 
  423       2.326620232194e-10       2.727129932262e-12      -5.304937373552e-12       0.000000000000e+00       1.314353325124e-13       1.150760190023e-14       1.703403500883e-15 
  424       2.332030796022e-10       2.712787362191e-12      -5.506450997026e-12       0.000000000000e+00       1.303788392614e-13       1.126188330362e-14       1.691022951127e-15 
  425       2.337863510775e-10       2.698002243916e-12      -5.704636255637e-12       0.000000000000e+00       1.293330162270e-13       1.101962245980e-14       1.678528493774e-15 
  426       2.344110721591e-10       2.682782229972e-12      -5.899430352333e-12       0.000000000000e+00       1.282977844568e-13       1.078082760132e-14       1.665923117000e-15 
  427       2.350764544084e-10       2.667135176587e-12      -6.090770204986e-12       0.000000000000e+00       1.272730595871e-13       1.054550607796e-14       1.653209865967e-15 
  428       2.357816862822e-10       2.651069144953e-12      -6.278592446691e-12       0.000000000000e+00       1.262587518017e-13       1.031366434921e-14       1.640391843135e-15 
  429       2.365259329813e-10       2.634592402511e-12      -6.462833426049e-12       0.000000000000e+00       1.252547657899e-13       1.008530797667e-14       1.627472208572e-15 
  430       2.373083362985e-10       2.617713424218e-12      -6.643429207463e-12       0.000000000000e+00       1.242610007061e-13       9.860441616520e-15       1.614454180267e-15 
  431       2.381280144667e-10       2.600440893830e-12      -6.820315571429e-12       0.000000000000e+00       1.232773501273e-13       9.639069011951e-15       1.601341034436e-15 
  432       2.389840620074e-10       2.582783705177e-12      -6.993428014824e-12       0.000000000000e+00       1.223037020126e-13       9.421192985605e-15       1.588136105836e-15 
  433       2.398755495786e-10       2.564750963438e-12      -7.162701751204e-12       0.000000000000e+00       1.213399386612e-13       9.206815432015e-15       1.574842788073e-15 
  434       2.408015238230e-10       2.546351986418e-12      -7.328071711089e-12       0.000000000000e+00       1.203859366715e-13       8.995937310053e-15       1.561464533917e-15 
  435       2.417610072166e-10       2.527596305825e-12      -7.489472542257e-12       0.000000000000e+00       1.194415668992e-13       8.788558635361e-15       1.548004855604e-15 
  436       2.427529979164e-10       2.508493668545e-12      -7.646838610037e-12       0.000000000000e+00       1.185066944163e-13       8.584678472799e-15       1.534467325155e-15 
  437       2.437764696088e-10       2.489054037920e-12      -7.800103997596e-12       0.000000000000e+00       1.175811784695e-13       8.384294928885e-15       1.520855574682e-15 
  438       2.448303713578e-10       2.469287595025e-12      -7.949202506235e-12       0.000000000000e+00       1.166648724388e-13       8.187405144232e-15       1.507173296698e-15 
  439       2.459136274533e-10       2.449204739941e-12      -8.094067655680e-12       0.000000000000e+00       1.157576237964e-13       7.994005285995e-15       1.493424244431e-15 
  440       2.470251372589e-10       2.428816093034e-12      -8.234632684367e-12       0.000000000000e+00       1.148592740647e-13       7.804090540305e-15       1.479612232130e-15 
  441       2.481637750608e-10       2.408132496232e-12      -8.370830549744e-12       0.000000000000e+00       1.139696587756e-13       7.617655104716e-15       1.465741135378e-15 
  442       2.493283899153e-10       2.387165014300e-12      -8.502593928553e-12       0.000000000000e+00       1.130886074286e-13       7.434692180642e-15       1.451814891403e-15 
  443       2.505178054972e-10       2.365924936115e-12      -8.629855217126e-12       0.000000000000e+00       1.122159434495e-13       7.255193965801e-15       1.437837499386e-15 
  444       2.517308199484e-10       2.344423775947e-12      -8.752546531677e-12       0.000000000000e+00       1.113514841494e-13       7.079151646651e-15       1.423813020774e-15 
  445       2.529662057253e-10       2.322673274730e-12      -8.870599708589e-12       0.000000000000e+00       1.104950406826e-13       6.906555390838e-15       1.409745579587e-15 
  446       2.542227094479e-10       2.300685401342e-12      -8.983946304711e-12       0.000000000000e+00       1.096464180058e-13       6.737394339630e-15       1.395639362734e-15 
  447       2.554990517472e-10       2.278472353881e-12      -9.092517597645e-12       0.000000000000e+00       1.088054148364e-13       6.571656600362e-15       1.381498620316e-15 
  448       2.567939271141e-10       2.256046560940e-12      -9.196244586041e-12       0.000000000000e+00       1.079718236113e-13       6.409329238877e-15       1.367327665944e-15 
  449       2.581061252356e-10       2.233420223721e-12      -9.295069800270e-12       0.000000000000e+00       1.071454658157e-13       6.250396580561e-15       1.353130396180e-15 
  450       2.594348996390e-10       2.210603923472e-12      -9.388983154738e-12       0.000000000000e+00       1.063262993139e-13       6.094835068309e-15       1.338908831128e-15 
  451       2.607796106820e-10       2.187607971485e-12      -9.477987256677e-12       0.000000000000e+00       1.055143144112e-13       5.942618223240e-15       1.324664527215e-15 
  452       2.621396050633e-10       2.164442865183e-12      -9.562085707931e-12       0.000000000000e+00       1.047094987775e-13       5.793718312520e-15       1.310399053810e-15 
  453       2.635142157433e-10       2.141119289129e-12      -9.641283112265e-12       0.000000000000e+00       1.039118374268e-13       5.648106340798e-15       1.296113993247e-15 
  454       2.649027618636e-10       2.117648116025e-12      -9.715585082663e-12       0.000000000000e+00       1.031213126966e-13       5.505752041639e-15       1.281810940856e-15 
  455       2.663045486683e-10       2.094040407718e-12      -9.784998248641e-12       0.000000000000e+00       1.023379042280e-13       5.366623868967e-15       1.267491504978e-15 
  456       2.677188674237e-10       2.070307416202e-12      -9.849530263549e-12       0.000000000000e+00       1.015615889448e-13       5.230688988495e-15       1.253157306999e-15 
  457       2.691449953388e-10       2.046460584625e-12      -9.909189811879e-12       0.000000000000e+00       1.007923410334e-13       5.097913269164e-15       1.238809981370e-15 
  458       2.705821954858e-10       2.022511548288e-12      -9.963986616567e-12       0.000000000000e+00       1.000301319222e-13       4.968261274580e-15       1.224451175634e-15 
  459       2.720297167203e-10       1.998472135651e-12      -1.001393144630e-11       0.000000000000e+00       9.927493026156e-14       4.841696254449e-15       1.210082550447e-15 
  460       2.734867936018e-10       1.974354369340e-12      -1.005903612283e-11       0.000000000000e+00       9.852670190299e-14       4.718180136017e-15       1.195705779609e-15 
  461       2.749526463138e-10       1.950170467143e-12      -1.009931352827e-11       0.000000000000e+00       9.778540987906e-14       4.597673515498e-15       1.181322550082e-15 
  462       2.764264805844e-10       1.925932843021e-12      -1.013477761240e-11       0.000000000000e+00       9.705101438288e-14       4.480135649520e-15       1.166934562021e-15 
  463       2.779074876066e-10       1.901654108109e-12      -1.016544339997e-11       0.000000000000e+00       9.632347274775e-14       4.365524446556e-15       1.152543528795e-15 
  464       2.793948439584e-10       1.877347071719e-12      -1.019132699801e-11       0.000000000000e+00       9.560273942676e-14       4.253796458360e-15       1.138151177013e-15 
  465       2.808877115235e-10       1.853024742343e-12      -1.021244560316e-11       0.000000000000e+00       9.488876597240e-14       4.144906871408e-15       1.123759246548e-15 
  466       2.823852374115e-10       1.828700328660e-12      -1.022881750893e-11       0.000000000000e+00       9.418150101617e-14       4.038809498328e-15       1.109369490563e-15 
  467       2.838865538783e-10       1.804387240536e-12      -1.024046211303e-11       0.000000000000e+00       9.348089024818e-14       3.935456769342e-15       1.094983675537e-15 
  468       2.853907782461e-10       1.780099090031e-12      -1.024739992467e-11       0.000000000000e+00       9.278687639681e-14       3.834799723698e-15       1.080603581284e-15 
  469       2.868970128245e-10       1.755849692400e-12      -1.024965257189e-11       0.000000000000e+00       9.209939920824e-14       3.736788001110e-15       1.066231000987e-15 
  470       2.884043448301e-10       1.731653067097e-12      -1.024724280883e-11       0.000000000000e+00       9.141839542612e-14       3.641369833192e-15       1.051867741215e-15 
  471       2.899118463070e-10       1.707523438782e-12      -1.024019452304e-11       0.000000000000e+00       9.074379877117e-14       3.548492034894e-15       1.037515621950e-15 
  472       2.914185740478e-10       1.683475238318e-12      -1.022853274283e-11       0.000000000000e+00       9.007553992078e-14       3.458099995942e-15       1.023176476615e-15 
  473       2.929235695129e-10       1.659523103784e-12      -1.021228364451e-11       0.000000000000e+00       8.941354648861e-14       3.370137672270e-15       1.008852152095e-15 
  474       2.944258587518e-10       1.635681881469e-12      -1.019147455973e-11       0.000000000000e+00       8.875774300423e-14       3.284547577457e-15       9.945445087619e-16 
  475       2.959244523228e-10       1.611966626882e-12      -1.016613398282e-11       0.000000000000e+00       8.810805089271e-14       3.201270774168e-15       9.802554205025e-16 
  476       2.974183452137e-10       1.588392605755e-12      -1.013629157801e-11       0.000000000000e+00       8.746438845423e-14       3.120246865584e-15       9.659867747407e-16 
  477       2.989065167621e-10       1.564975295043e-12      -1.010197818683e-11       0.000000000000e+00       8.682667084371e-14       3.041413986843e-15       9.517404724629e-16 
  478       3.003879305754e-10       1.541730383933e-12      -1.006322583533e-11       0.000000000000e+00       8.619481005039e-14       2.964708796473e-15       9.375184282430e-16 
  479       3.018615344518e-10       1.518673774844e-12      -1.002006774146e-11       0.000000000000e+00       8.556871487745e-14       2.890066467831e-15       9.233225702673e-16 
  480       3.033262603001e-10       1.495821584430e-12      -9.972538322326e-12       0.000000000000e+00       8.494829092165e-14       2.817420680539e-15       9.091548403589e-16 
  481       3.047810240602e-10       1.473190144588e-12      -9.920673201519e-12       0.000000000000e+00       8.433344055289e-14       2.746703611919e-15       8.950171940032e-16 
  482       3.062247256237e-10       1.450796003458e-12      -9.864509216408e-12       0.000000000000e+00       8.372406289388e-14       2.677845928429e-15       8.809116003721e-16 
  483       3.076562487539e-10       1.428655926427e-12      -9.804084425458e-12       0.000000000000e+00       8.312005379968e-14       2.610776777103e-15       8.668400423491e-16 
  484       3.090744610063e-10       1.406786897134e-12      -9.739438115526e-12       0.000000000000e+00       8.252130583737e-14       2.545423776984e-15       8.528045165542e-16 
  485       3.104782136488e-10       1.385206118474e-12      -9.670610809170e-12       0.000000000000e+00       8.192770826564e-14       2.481713010559e-15       8.388070333685e-16 
  486       3.118663415824e-10       1.363931013600e-12      -9.597644271956e-12       0.000000000000e+00       8.133914701438e-14       2.419569015200e-15       8.248496169592e-16 
  487       3.132376632614e-10       1.342979226928e-12      -9.520581519764e-12       0.000000000000e+00       8.075550466433e-14       2.358914774598e-15       8.109343053045e-16 
  488       3.145911242311e-10       1.322367007994e-12      -9.439469350786e-12       0.000000000000e+00       8.017667968489e-14       2.299684311820e-15       7.970628432023e-16 
  489       3.159262326113e-10       1.302104308009e-12      -9.354366009692e-12       0.000000000000e+00       7.960264481988e-14       2.241860898781e-15       7.832357511818e-16 
  490       3.172426364353e-10       1.282199539135e-12      -9.265333766287e-12       0.000000000000e+00       7.903339040178e-14       2.185439968706e-15       7.694532288905e-16 
  491       3.185399811985e-10       1.262661178612e-12      -9.172436420018e-12       0.000000000000e+00       7.846890524015e-14       2.130416615264e-15       7.557154594717e-16 
  492       3.198179098511e-10       1.243497768945e-12      -9.075739308552e-12       0.000000000000e+00       7.790917661092e-14       2.076785590335e-15       7.420226094350e-16 
  493       3.210760627903e-10       1.224717918096e-12      -8.975309316350e-12       0.000000000000e+00       7.735419024570e-14       2.024541301786e-15       7.283748285263e-16 
  494       3.223140778532e-10       1.206330299674e-12      -8.871214883242e-12       0.000000000000e+00       7.680393032105e-14       1.973677811243e-15       7.147722495989e-16 
  495       3.235315903094e-10       1.188343653125e-12      -8.763526013004e-12       0.000000000000e+00       7.625837944781e-14       1.924188831866e-15       7.012149884835e-16 
  496       3.247282328532e-10       1.170766783922e-12      -8.652314281932e-12       0.000000000000e+00       7.571751866034e-14       1.876067726122e-15       6.877031438588e-16 
  497       3.259036355967e-10       1.153608563757e-12      -8.537652847417e-12       0.000000000000e+00       7.518132740590e-14       1.829307503556e-15       6.742367971218e-16 
  498       3.270574260617e-10       1.136877930733e-12      -8.419616456523e-12       0.000000000000e+00       7.464978353384e-14       1.783900818568e-15       6.608160122584e-16 
  499       3.281892291730e-10       1.120583889549e-12      -8.298281454558e-12       0.000000000000e+00       7.412286328498e-14       1.739839968183e-15       6.474408357137e-16 
  500       3.292986672505e-10       1.104735511695e-12      -8.173725793653e-12       0.000000000000e+00       7.360054128086e-14       1.697116889825e-15       6.341112962627e-16 
  501       3.303853600018e-10       1.089341935642e-12      -8.046029041334e-12       0.000000000000e+00       7.308279051306e-14       1.655723159093e-15       6.208274048802e-16 
  502       3.314489245149e-10       1.074412367032e-12      -7.915272389102e-12       0.000000000000e+00       7.256958233247e-14       1.615649987531e-15       6.075891546119e-16 
  503       3.324889752508e-10       1.059956078867e-12      -7.781538661004e-12       0.000000000000e+00       7.206088643859e-14       1.576888220401e-15       5.943965204444e-16 
  504       3.335051240359e-10       1.045982411702e-12      -7.644912322210e-12       0.000000000000e+00       7.155667086886e-14       1.539428334462e-15       5.812494591757e-16 
  505       3.344969800547e-10       1.032500773833e-12      -7.505479487589e-12       0.000000000000e+00       7.105690198790e-14       1.503260435735e-15       5.681479092857e-16 
  506       3.354641498424e-10       1.019520641491e-12      -7.363327930281e-12       0.000000000000e+00       7.056154447683e-14       1.468374257281e-15       5.550917908069e-16 
  507       3.364062372774e-10       1.007051559026e-12      -7.218547090278e-12       0.000000000000e+00       7.007056132258e-14       1.434759156977e-15       5.420810051941e-16 
  508       3.373228435737e-10       9.951031391069e-13      -7.071228082995e-12       0.000000000000e+00       6.958391380717e-14       1.402404115282e-15       5.291154351957e-16 
  509       3.382135672739e-10       9.836850629033e-13      -6.921463707845e-12       0.000000000000e+00       6.910156149698e-14       1.371297733016e-15       5.161949447236e-16 
  510       3.390780042414e-10       9.728070802807e-13      -6.769348456819e-12       0.000000000000e+00       6.862346223210e-14       1.341428229133e-15       5.033193787238e-16 
  511       3.399157476531e-10       9.624790099896e-13      -6.614978523054e-12       0.000000000000e+00       6.814957211558e-14       1.312783438490e-15       4.904885630468e-16 
  512       3.407263879919e-10       9.527107398563e-13      -6.458451809417e-12       0.000000000000e+00       6.767984550274e-14       1.285350809625e-15       4.777023043181e-16 
  513       3.415095130394e-10       9.435122269731e-13      -6.299867937071e-12       0.000000000000e+00       6.721423499045e-14       1.259117402529e-15       4.649603898086e-16 
  514       3.422647078684e-10       9.348934978891e-13      -6.139328254059e-12       0.000000000000e+00       6.675269140647e-14       1.234069886417e-15       4.522625873049e-16 
  515       3.429915548354e-10       9.268646488003e-13      -5.976935843874e-12       0.000000000000e+00       6.629516379867e-14       1.210194537506e-15       4.396086449802e-16 
  516       3.436896335734e-10       9.194358457406e-13      -5.812795534035e-12       0.000000000000e+00       6.584159942441e-14       1.187477236781e-15       4.269982912641e-16 
  517       3.443585209840e-10       9.126173247718e-13      -5.647013904664e-12       0.000000000000e+00       6.539194373976e-14       1.165903467778e-15       4.144312347134e-16 
  518       3.449977912307e-10       9.064193921744e-13      -5.479699297059e-12       0.000000000000e+00       6.494614038884e-14       1.145458314347e-15       4.019071638827e-16 
  519       3.456070157306e-10       9.008524246379e-13      -5.310961822273e-12       0.000000000000e+00       6.450413119310e-14       1.126126458434e-15       3.894257471944e-16 
  520       3.461857631478e-10       8.959268694514e-13      -5.140913369685e-12       0.000000000000e+00       6.406585614061e-14       1.107892177849e-15       3.769866328095e-16 
  521       3.467335993854e-10       8.916532446941e-13      -4.969667615577e-12       0.000000000000e+00       6.363125337537e-14       1.090739344041e-15       3.645894484977e-16 
  522       3.472500875782e-10       8.880421394257e-13      -4.797340031712e-12       0.000000000000e+00       6.320025918659e-14       1.074651419872e-15       3.522338015084e-16 
  523       3.477347880855e-10       8.851042138770e-13      -4.624047893905e-12       0.000000000000e+00       6.277280799799e-14       1.059611457388e-15       3.399192784405e-16 
  524       3.481872584834e-10       8.828501996402e-13      -4.449910290601e-12       0.000000000000e+00       6.234883235709e-14       1.045602095595e-15       3.276454451132e-16 
  525       3.486070535575e-10       8.812908998596e-13      -4.275048131449e-12       0.000000000000e+00       6.192826292451e-14       1.032605558231e-15       3.154118464363e-16 
  526       3.489937252954e-10       8.804371894218e-13      -4.099584155878e-12       0.000000000000e+00       6.151102846328e-14       1.020603651539e-15       3.032180062808e-16 
  527       3.493469202074e-10       8.802981591042e-13      -3.923634561277e-12       0.000000000000e+00       6.109706712336e-14       1.009580366379e-15       2.910637035501e-16 
  528       3.496666742576e-10       8.808754912866e-13      -3.747283615952e-12       0.000000000000e+00       6.068636065976e-14       9.995297680794e-16       2.789498090388e-16 
  529       3.499531260633e-10       8.821689292966e-13      -3.570608361999e-12       0.000000000000e+00       6.027890113827e-14       9.904483200788e-16       2.668774714289e-16 
  530       3.502064203371e-10       8.841781187942e-13      -3.393686937239e-12       0.000000000000e+00       5.987467971987e-14       9.823322981929e-16       2.548478431689e-16 
  531       3.504267079225e-10       8.869026071620e-13      -3.216598580172e-12       0.000000000000e+00       5.947368665489e-14       9.751777895122e-16       2.428620804630e-16 
  532       3.506141458276e-10       8.903418428951e-13      -3.039423634946e-12       0.000000000000e+00       5.907591127717e-14       9.689806912983e-16       2.309213432613e-16 
  533       3.507688972602e-10       8.944951749916e-13      -2.862243556311e-12       0.000000000000e+00       5.868134199825e-14       9.637367098805e-16       2.190267952487e-16 
  534       3.508911316621e-10       8.993618523420e-13      -2.685140914586e-12       0.000000000000e+00       5.828996630148e-14       9.594413595517e-16       2.071796038349e-16 
  535       3.509810247436e-10       9.049410231198e-13      -2.508199400616e-12       0.000000000000e+00       5.790177073627e-14       9.560899614655e-16       1.953809401436e-16 
  536       3.510387585183e-10       9.112317341712e-13      -2.331503830736e-12       0.000000000000e+00       5.751674091216e-14       9.536776425322e-16       1.836319790024e-16 
  537       3.510645213373e-10       9.182329304054e-13      -2.155140151730e-12       0.000000000000e+00       5.713486149307e-14       9.521993343155e-16       1.719338989322e-16 
  538       3.510585079241e-10       9.259434541846e-13      -1.979195445795e-12       0.000000000000e+00       5.675611619142e-14       9.516497719286e-16       1.602878821367e-16 
  539       3.510209194088e-10       9.343620447138e-13      -1.803757935498e-12       0.000000000000e+00       5.638048776230e-14       9.520234929312e-16       1.486951144918e-16 
  540       3.509519633629e-10       9.434873374313e-13      -1.628916988744e-12       0.000000000000e+00       5.600795799765e-14       9.533148362253e-16       1.371567855357e-16 
  541       3.508518538337e-10       9.533178633983e-13      -1.454763123728e-12       0.000000000000e+00       5.563850772041e-14       9.555179409521e-16       1.256740884579e-16 
  542       3.507208113789e-10       9.638520486895e-13      -1.281388013904e-12       0.000000000000e+00       5.527211677869e-14       9.586267453881e-16       1.142482200888e-16 
  543       3.505590631012e-10       9.750882137824e-13      -1.108884492943e-12       0.000000000000e+00       5.490876403995e-14       9.626349858420e-16       1.028803808898e-16 
  544       3.503668426827e-10       9.870245729481e-13      -9.373465596950e-13       0.000000000000e+00       5.454842738516e-14       9.675361955507e-16       9.157177494197e-17 
  545       3.501443904195e-10       9.996592336410e-13      -7.668693831490e-13       0.000000000000e+00       5.419108370295e-14       9.733237035759e-16       8.032360993650e-17 
  546       3.498919532564e-10       1.012990195889e-12      -5.975493073953e-13       0.000000000000e+00       5.383670888377e-14       9.799906337004e-16       6.913709716360e-17 
  547       3.496097848212e-10       1.027015351682e-12      -4.294838565866e-13       0.000000000000e+00       5.348527781412e-14       9.875299033250e-16       5.801345150235e-17 
  548       3.492981454593e-10       1.041732484367e-12      -2.627717398989e-13       0.000000000000e+00       5.313676437062e-14       9.959342223645e-16       4.695389141019e-17 
  549       3.489573022686e-10       1.057139268030e-12      -9.751285649282e-14       0.000000000000e+00       5.279114141424e-14       1.005196092144e-15       3.595963891246e-17 
  550       3.485875291333e-10       1.073233266894e-12       6.619169952503e-14       0.000000000000e+00       5.244838078447e-14       1.015307804296e-15       2.503191959197e-17 
  551       3.481891067591e-10       1.090011934705e-12       2.282396341410e-13       0.000000000000e+00       5.210845329345e-14       1.026261439656e-15       1.417196257855e-17 
  552       3.477623227077e-10       1.107472614121e-12       3.885274484732e-13       0.000000000000e+00       5.177132872014e-14       1.038048867160e-15       3.381000538582e-18 
  553       3.473074714309e-10       1.125612536105e-12       5.469504338102e-13       0.000000000000e+00       5.143697580451e-14       1.050661742740e-15      -7.339730335429e-18 
  554       3.468248543055e-10       1.144428819315e-12       7.034026666498e-13       0.000000000000e+00       5.110536224169e-14       1.064091508220e-15      -1.798899033531e-17 
  555       3.463147796678e-10       1.163918469490e-12       8.577770037381e-13       0.000000000000e+00       5.077645467616e-14       1.078329390214e-15      -2.856553624766e-17 
  556       3.457775628481e-10       1.184078378847e-12       1.009965077108e-12       0.000000000000e+00       5.045021869586e-14       1.093366399022e-15      -3.906812136431e-17 
  557       3.452135262052e-10       1.204905325462e-12       1.159857289117e-12       0.000000000000e+00       5.012661882641e-14       1.109193327526e-15      -4.949549549278e-17 
  558       3.446229991610e-10       1.226395972670e-12       1.307342807490e-12       0.000000000000e+00       4.980561852525e-14       1.125800750086e-15      -5.984640496668e-17 
  559       3.440063182351e-10       1.248546868446e-12       1.452309560351e-12       0.000000000000e+00       4.948718017582e-14       1.143179021436e-15      -7.011959265623e-17 
  560       3.433638270791e-10       1.271354444802e-12       1.594644231270e-12       0.000000000000e+00       4.917126508172e-14       1.161318275583e-15      -8.031379797864e-17 
  561       3.426958765115e-10       1.294815017173e-12       1.734232254294e-12       0.000000000000e+00       4.885783346087e-14       1.180208424702e-15      -9.042775690860e-17 
  562       3.420028245520e-10       1.318924783808e-12       1.870957808994e-12       0.000000000000e+00       4.854684443967e-14       1.199839158031e-15      -1.004602019887e-16 
  563       3.412850364561e-10       1.343679825161e-12       2.004703815495e-12       0.000000000000e+00       4.823825604718e-14       1.220199940770e-15      -1.104098623400e-16 
  564       3.405428847497e-10       1.369076103280e-12       2.135351929523e-12       0.000000000000e+00       4.793202520930e-14       1.241280012974e-15      -1.202754636722e-16 
  565       3.397767492634e-10       1.395109461198e-12       2.262782537437e-12       0.000000000000e+00       4.762810774290e-14       1.263068388455e-15      -1.300557282943e-16 
  566       3.389870297828e-10       1.421774743794e-12       2.386888959369e-12       0.000000000000e+00       4.732646509205e-14       1.285553345715e-15      -1.397495339595e-16 
  567       3.381741842844e-10       1.449063136767e-12       2.507620470197e-12       0.000000000000e+00       4.702708473892e-14       1.308720888623e-15      -1.493563948686e-16 
  568       3.373386917517e-10       1.476964757999e-12       2.624940375555e-12       0.000000000000e+00       4.672996030644e-14       1.332556243958e-15      -1.588759930615e-16 
  569       3.364810396873e-10       1.505469528956e-12       2.738811904233e-12       0.000000000000e+00       4.643508486052e-14       1.357044364497e-15      -1.683080207725e-16 
  570       3.356017241528e-10       1.534567173741e-12       2.849198208528e-12       0.000000000000e+00       4.614245090668e-14       1.382169927719e-15      -1.776521805000e-16 
  571       3.347012498078e-10       1.564247218165e-12       2.956062364598e-12       0.000000000000e+00       4.585205038674e-14       1.407917334511e-15      -1.869081850763e-16 
  572       3.337801299492e-10       1.594498988802e-12       3.059367372808e-12       0.000000000000e+00       4.556387467556e-14       1.434270707877e-15      -1.960757577374e-16 
  573       3.328388865504e-10       1.625311612054e-12       3.159076158089e-12       0.000000000000e+00       4.527791457767e-14       1.461213891641e-15      -2.051546321931e-16 
  574       3.318780503006e-10       1.656674013211e-12       3.255151570282e-12       0.000000000000e+00       4.499416032399e-14       1.488730449158e-15      -2.141445526965e-16 
  575       3.308981606441e-10       1.688574915512e-12       3.347556384495e-12       0.000000000000e+00       4.471260156848e-14       1.516803662015e-15      -2.230452741139e-16 
  576       3.298997658197e-10       1.721002839210e-12       3.436253301452e-12       0.000000000000e+00       4.443322738487e-14       1.545416528742e-15      -2.318565619950e-16 
  577       3.288834228995e-10       1.753946100629e-12       3.521204947846e-12       0.000000000000e+00       4.415602626334e-14       1.574551763517e-15      -2.405781926423e-16 
  578       3.278496978287e-10       1.787392811227e-12       3.602373876688e-12       0.000000000000e+00       4.388098610718e-14       1.604191794872e-15      -2.492099531812e-16 
  579       3.267991654644e-10       1.821330876661e-12       3.679722567662e-12       0.000000000000e+00       4.360809422948e-14       1.634318764400e-15      -2.577516416297e-16 
  580       3.257324096153e-10       1.855747995843e-12       3.753213427472e-12       0.000000000000e+00       4.333733734985e-14       1.664914525462e-15      -2.662030669682e-16 
  581       3.246500230805e-10       1.890631660005e-12       3.822808790199e-12       0.000000000000e+00       4.306870159108e-14       1.695960641893e-15      -2.745640492097e-16 
  582       3.235526076893e-10       1.925969151762e-12       3.888470917648e-12       0.000000000000e+00       4.280217247584e-14       1.727438386706e-15      -2.828344194690e-16 
  583       3.224407743398e-10       1.961747544168e-12       3.950161999701e-12       0.000000000000e+00       4.253773492333e-14       1.759328740804e-15      -2.910140200334e-16 
  584       3.213151430389e-10       1.997953699782e-12       4.007844154671e-12       0.000000000000e+00       4.227537324603e-14       1.791612391682e-15      -2.991027044315e-16 
  585       3.201763429408e-10       2.034574269730e-12       4.061479429648e-12       0.000000000000e+00       4.201507114634e-14       1.824269732136e-15      -3.071003375041e-16 
  586       3.190250123870e-10       2.071595692764e-12       4.111029800856e-12       0.000000000000e+00       4.175681171328e-14       1.857280858966e-15      -3.150067954732e-16 
  587       3.178617989448e-10       2.109004194325e-12       4.156457174002e-12       0.000000000000e+00       4.150057741916e-14       1.890625571689e-15      -3.228219660123e-16 
  588       3.166873594475e-10       2.146785785602e-12       4.197723384626e-12       0.000000000000e+00       4.124635011632e-14       1.924283371237e-15      -3.305457483161e-16 
  589       3.155023600325e-10       2.184926262600e-12       4.234790198458e-12       0.000000000000e+00       4.099411103375e-14       1.958233458672e-15      -3.381780531703e-16 
  590       3.143074761817e-10       2.223411205193e-12       4.267619311761e-12       0.000000000000e+00       4.074384077383e-14       1.992454733885e-15      -3.457188030216e-16 
  591       3.131033927600e-10       2.262225976191e-12       4.296172351692e-12       0.000000000000e+00       4.049551930896e-14       2.026925794308e-15      -3.531679320474e-16 
  592       3.118908040547e-10       2.301355720403e-12       4.320410876645e-12       0.000000000000e+00       4.024912597831e-14       2.061624933618e-15      -3.605253862255e-16 
  593       3.106704138152e-10       2.340785363692e-12       4.340296376610e-12       0.000000000000e+00       4.000463948448e-14       2.096530140444e-15      -3.677911234045e-16 
  594       3.094429352916e-10       2.380499612043e-12       4.355790273518e-12       0.000000000000e+00       3.976203789016e-14       2.131619097074e-15      -3.749651133729e-16 
  595       3.082090912745e-10       2.420482950622e-12       4.366853921596e-12       0.000000000000e+00       3.952129861486e-14       2.166869178160e-15      -3.820473379293e-16 
