# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746982972255e+01 
       1.318525239892e-05       5.930165262220e+01 
       1.659924930592e-05       7.408252054394e+01 
       2.089721676792e-05       9.254735611892e+01 
       2.630803722491e-05       1.156142181914e+02 
       3.311985659687e-05       1.444298139458e+02 
       4.169542910477e-05       1.804263197861e+02 
       5.249143525566e-05       2.253921970110e+02 
       6.608280174490e-05       2.815603033966e+02 
       8.319331839921e-05       3.517173606069e+02 
       1.047341826243e-04       4.393393692033e+02 
       1.318525239892e-04       5.487582933964e+02 
       1.659924930592e-04       6.853654667726e+02 
       2.089721676792e-04       8.558564775396e+02 
       2.630803722491e-04       1.068519949826e+03 
       3.311985659687e-04       1.333567485689e+03 
       4.169542910477e-04       1.663493191552e+03 
       5.249143525566e-04       2.073439249427e+03 
       6.608280174490e-04       2.581530359226e+03 
       8.319331839921e-04       3.209117323724e+03 
       1.047341826243e-03       3.980796854592e+03 
       1.318525239892e-03       4.923912070307e+03 
       1.659924930592e-03       6.066994744596e+03 
       2.089721676792e-03       7.437522315854e+03 
       2.630803722491e-03       9.057200624303e+03 
       3.311985659687e-03       1.093539874894e+04 
       4.169542910477e-03       1.305965570902e+04 
       5.249143525566e-03       1.538295851628e+04 
       6.608280174490e-03       1.780889821980e+04 
       8.319331839921e-03       2.017467285833e+04 
       1.047341826243e-02       2.223384941956e+04 
       1.318525239892e-02       2.365254859279e+04 
       1.659924930589e-02       2.403242397925e+04 
       2.089721660966e-02       2.301108204458e+04 
       2.630791517064e-02       2.047387212153e+04 
       3.310278266545e-02       1.685230127591e+04 
       4.112178767552e-02       1.335390646404e+04 
       4.790628827007e-02       1.137323530652e+04 
       5.282242665187e-02       1.039970523195e+04 
       5.687266276680e-02       9.791294176103e+03 
       6.048713924368e-02       9.335333962212e+03 
       6.385726918410e-02       8.942748438538e+03 
       6.708422356736e-02       8.571073197666e+03 
       7.022860457005e-02       8.196933797335e+03 
       7.333018959056e-02       7.808927911432e+03 
       7.641699559410e-02       7.403617269148e+03 
       7.950991500338e-02       6.983859981548e+03 
       8.262529000559e-02       6.556419045220e+03 
       8.577643711185e-02       6.130467623485e+03 
       8.897459779263e-02       5.717102195086e+03 
       9.222955666815e-02       5.326803466203e+03 
       9.555005766204e-02       4.969548875681e+03 
       9.894409227589e-02       4.652284977544e+03 
       1.024191040344e-01       4.379501235554e+03 
       1.059821362664e-01       4.151568142572e+03 
       1.096399405347e-01       3.965587261245e+03 
       1.133990570783e-01       3.814785402322e+03 
       1.172658749375e-01       3.689399557104e+03 
       1.212466770795e-01       3.577368039550e+03 
       1.253476743179e-01       3.465667443758e+03 
       1.295750308144e-01       3.342570030728e+03 
       1.339348832875e-01       3.199356556307e+03 
       1.384333556058e-01       3.033079832952e+03 
       1.430765701509e-01       2.846925908220e+03 
       1.478706571398e-01       2.649999143680e+03 
       1.528217629711e-01       2.455015232542e+03 
       1.579360585777e-01       2.275083863863e+03 
       1.632197487220e-01       2.120620086142e+03 
       1.686790831324e-01       1.996584709340e+03 
       1.743203703668e-01       1.901209853541e+03 
       1.801499952696e-01       1.826584157760e+03 
       1.861744408844e-01       1.761040860596e+03 
       1.924003156767e-01       1.691495665667e+03 
       1.988343869261e-01       1.607745249071e+03 
       2.054836211606e-01       1.508268068556e+03 
       2.123552325365e-01       1.400019752202e+03 
       2.194567401281e-01       1.294495683790e+03 
       2.267960351861e-01       1.201942225408e+03 
       2.343814595738e-01       1.127647794889e+03 
       2.422218968055e-01       1.070288339314e+03 
       2.503268774194e-01       1.021815719497e+03 
       2.587067008331e-01       9.721949248532e+02 
       2.673725763982e-01       9.154137001522e+02 
       2.763367871231e-01       8.523004549334e+02 
       2.856128805309e-01       7.896448330524e+02 
       2.952158924385e-01       7.351026640550e+02 
       3.051626111909e-01       6.908980497111e+02 
       3.154718922124e-01       6.532300236553e+02 
       3.261650358600e-01       6.160255863548e+02 
       3.372662458022e-01       5.757447642936e+02 
       3.488031909594e-01       5.345965523075e+02 
       3.608077021238e-01       4.969032039092e+02 
       3.733166457798e-01       4.647073720788e+02 
       3.863730339830e-01       4.355016742885e+02 
       4.000274529746e-01       4.062105413675e+02 
       4.143399285751e-01       3.766432154046e+02 
       4.293823999897e-01       3.490198540779e+02 
       4.452420566722e-01       3.241169412023e+02 
       4.620259246691e-01       3.005886600918e+02 
       4.798673037780e-01       2.772592347943e+02 
       4.989350181030e-01       2.549623606450e+02 
       5.194470707474e-01       2.343095728673e+02 
       5.416914282045e-01       2.142088588479e+02 
       5.660588009166e-01       1.947218714025e+02 
       5.930965292408e-01       1.761026889460e+02 
       6.236015761018e-01       1.578347411804e+02 
       6.587904759211e-01       1.399604026624e+02 
       7.006315492442e-01       1.221559020873e+02 
       7.525461085357e-01       1.042057445967e+02 
       8.210079804976e-01       8.571383425025e+01 
       9.193237378170e-01       6.632488604271e+01 
       1.074684017740e+00       4.633462711727e+01 
       1.322179872172e+00       2.855995591176e+01 
       1.661679345453e+00       1.659308039855e+01 
       2.091875609933e+00       9.515189646807e+00 
       2.633515156926e+00       5.411611413548e+00 
       3.315399153289e+00       3.054788854432e+00 
       4.173840244316e+00       1.712787318776e+00 
       5.254553548339e+00       9.544100846951e-01 
