# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746983002615e+01 
       1.318525239892e-05       5.930165322218e+01 
       1.659924930592e-05       7.408252173216e+01 
       2.089721676792e-05       9.254735847372e+01 
       2.630803722491e-05       1.156142228496e+02 
       3.311985659687e-05       1.444298231696e+02 
       4.169542910477e-05       1.804263380518e+02 
       5.249143525566e-05       2.253922331836e+02 
       6.608280174490e-05       2.815603749978e+02 
       8.319331839921e-05       3.517175023667e+02 
       1.047341826243e-04       4.393396498586e+02 
       1.318525239892e-04       5.487588489961e+02 
       1.659924930592e-04       6.853665664975e+02 
       2.089721676792e-04       8.558586540544e+02 
       2.630803722491e-04       1.068524256454e+03 
       3.311985659687e-04       1.333576003927e+03 
       4.169542910477e-04       1.663510031111e+03 
       5.249143525566e-04       2.073472512703e+03 
       6.608280174490e-04       2.581595987030e+03 
       8.319331839921e-04       3.209246595345e+03 
       1.047341826243e-03       3.981050918556e+03 
       1.318525239892e-03       4.924409851326e+03 
       1.659924930592e-03       6.067965997651e+03 
       2.089721676792e-03       7.439406829777e+03 
       2.630803722491e-03       9.060830040950e+03 
       3.311985659687e-03       1.094232035982e+04 
       4.169542910477e-03       1.307268670618e+04 
       5.249143525566e-03       1.540708195579e+04 
       6.608280174490e-03       1.785255761814e+04 
       8.319331839921e-03       2.025140455274e+04 
       1.047341826243e-02       2.236349741285e+04 
       1.318525239892e-02       2.386022777560e+04 
       1.659924930589e-02       2.434129416066e+04 
       2.089721660966e-02       2.342611664519e+04 
       2.630791517064e-02       2.096095866912e+04 
       3.310278266545e-02       1.733777493847e+04 
       4.112178767552e-02       1.376730072032e+04 
       4.790628827007e-02       1.171470514354e+04 
       5.282242665187e-02       1.069243384871e+04 
       5.687266276680e-02       1.004678063023e+04 
       6.048713924368e-02       9.558906400630e+03 
       6.385726918410e-02       9.137386828040e+03 
       6.708422356736e-02       8.739125803400e+03 
       7.022860457005e-02       8.339599269879e+03 
       7.333018959056e-02       7.927632158749e+03 
       7.641699559410e-02       7.500137753810e+03 
       7.950991500338e-02       7.059736802346e+03 
       8.262529000559e-02       6.613549472199e+03 
       8.577643711185e-02       6.170851137366e+03 
       8.897459779263e-02       5.742659912341e+03 
       9.222955666815e-02       5.339567648666e+03 
       9.555005766204e-02       4.971269731558e+03 
       9.894409227589e-02       4.644542406851e+03 
       1.024191040344e-01       4.363484283914e+03 
       1.059821362664e-01       4.128228530807e+03 
       1.096399405347e-01       3.935889763927e+03 
       1.133990570783e-01       3.779096960844e+03 
       1.172658749375e-01       3.648266371855e+03 
       1.212466770795e-01       3.531170906152e+03 
       1.253476743179e-01       3.415004784921e+03 
       1.295750308144e-01       3.288151577788e+03 
       1.339348832875e-01       3.142116355301e+03 
       1.384333556058e-01       2.974098733840e+03 
       1.430765701509e-01       2.787289677212e+03 
       1.478706571398e-01       2.590657731949e+03 
       1.528217629711e-01       2.396584970637e+03 
       1.579360585777e-01       2.217888451257e+03 
       1.632197487220e-01       2.064586140911e+03 
       1.686790831324e-01       1.941324623550e+03 
       1.743203703668e-01       1.846400483832e+03 
       1.801499952696e-01       1.771826924963e+03 
       1.861744408844e-01       1.706361682648e+03 
       1.924003156767e-01       1.637159446951e+03 
       1.988343869261e-01       1.554597239893e+03 
       2.054836211606e-01       1.456995727073e+03 
       2.123552325365e-01       1.351179600076e+03 
       2.194567401281e-01       1.248233172690e+03 
       2.267960351861e-01       1.158016410557e+03 
       2.343814595738e-01       1.085589665701e+03 
       2.422218968055e-01       1.029592065448e+03 
       2.503268774194e-01       9.822903246226e+02 
       2.587067008331e-01       9.339534558391e+02 
       2.673725763982e-01       8.788447231013e+02 
       2.763367871231e-01       8.177633463926e+02 
       2.856128805309e-01       7.571949067701e+02 
       2.952158924385e-01       7.045071775888e+02 
       3.051626111909e-01       6.618111260879e+02 
       3.154718922124e-01       6.254310185438e+02 
       3.261650358600e-01       5.895650371702e+02 
       3.372662458022e-01       5.507615526936e+02 
       3.488031909594e-01       5.111908920104e+02 
       3.608077021238e-01       4.749587968472e+02 
       3.733166457798e-01       4.440241213910e+02 
       3.863730339830e-01       4.159725454014e+02 
       4.000274529746e-01       3.878742530693e+02 
       4.143399285751e-01       3.595287113029e+02 
       4.293823999897e-01       3.330599507847e+02 
       4.452420566722e-01       3.092061211862e+02 
       4.620259246691e-01       2.866885058232e+02 
       4.798673037780e-01       2.643524838202e+02 
       4.989350181030e-01       2.430462384975e+02 
       5.194470707474e-01       2.232951044929e+02 
       5.416914282045e-01       2.040997217982e+02 
       5.660588009166e-01       1.854957378877e+02 
       5.930965292408e-01       1.677231962238e+02 
       6.236015761018e-01       1.502935101290e+02 
       6.587904759211e-01       1.332460278624e+02 
       7.006315492442e-01       1.162720439604e+02 
       7.525461085357e-01       9.916584259676e+01 
       8.210079804976e-01       8.155059746620e+01 
       9.193237378170e-01       6.308878045712e+01 
       1.074684017740e+00       4.406305943678e+01 
       1.322179872172e+00       2.715361249795e+01 
       1.661679345453e+00       1.577321827946e+01 
       2.091875609933e+00       9.044479471123e+00 
       2.633515156926e+00       5.143441734134e+00 
       3.315399153289e+00       2.903307399412e+00 
       4.173840244316e+00       1.627798882319e+00 
       5.254553548339e+00       9.070590564488e-01 
