# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746983003844e+01 
       1.318525239892e-05       5.930165324645e+01 
       1.659924930592e-05       7.408252178022e+01 
       2.089721676792e-05       9.254735856898e+01 
       2.630803722491e-05       1.156142230381e+02 
       3.311985659687e-05       1.444298235427e+02 
       4.169542910477e-05       1.804263387907e+02 
       5.249143525566e-05       2.253922346469e+02 
       6.608280174490e-05       2.815603778944e+02 
       8.319331839921e-05       3.517175081015e+02 
       1.047341826243e-04       4.393396612123e+02 
       1.318525239892e-04       5.487588714725e+02 
       1.659924930592e-04       6.853666109862e+02 
       2.089721676792e-04       8.558587421045e+02 
       2.630803722491e-04       1.068524430679e+03 
       3.311985659687e-04       1.333576348539e+03 
       4.169542910477e-04       1.663510712387e+03 
       5.249143525566e-04       2.073473858489e+03 
       6.608280174490e-04       2.581598642420e+03 
       8.319331839921e-04       3.209251826418e+03 
       1.047341826243e-03       3.981061201208e+03 
       1.318525239892e-03       4.924430003261e+03 
       1.659924930592e-03       6.068005334505e+03 
       2.089721676792e-03       7.439483206819e+03 
       2.630803722491e-03       9.060977295666e+03 
       3.311985659687e-03       1.094260166727e+04 
       4.169542910477e-03       1.307321774113e+04 
       5.249143525566e-03       1.540806921823e+04 
       6.608280174490e-03       1.785435639629e+04 
       8.319331839921e-03       2.025459940392e+04 
       1.047341826243e-02       2.236897825525e+04 
       1.318525239892e-02       2.386925562983e+04 
       1.659924930589e-02       2.435521355955e+04 
       2.089721660966e-02       2.344590418728e+04 
       2.630791517064e-02       2.098616769950e+04 
       3.310278266545e-02       1.736593945756e+04 
       4.112178767552e-02       1.379514144343e+04 
       4.790628827007e-02       1.174106674148e+04 
       5.282242665187e-02       1.071762905586e+04 
       5.687266276680e-02       1.007096376022e+04 
       6.048713924368e-02       9.582119223849e+03 
       6.385726918410e-02       9.159626174044e+03 
       6.708422356736e-02       8.760334129934e+03 
       7.022860457005e-02       8.359656197753e+03 
       7.333018959056e-02       7.946450908317e+03 
       7.641699559410e-02       7.517678328545e+03 
       7.950991500338e-02       7.075933460768e+03 
       8.262529000559e-02       6.628403528773e+03 
       8.577643711185e-02       6.184392532989e+03 
       8.897459779263e-02       5.754867701885e+03 
       9.222955666815e-02       5.350653590381e+03 
       9.555005766204e-02       4.981275111273e+03 
       9.894409227589e-02       4.653560364756e+03 
       1.024191040344e-01       4.371689414732e+03 
       1.059821362664e-01       4.135801468970e+03 
       1.096399405347e-01       3.942738839567e+03 
       1.133990570783e-01       3.785419686193e+03 
       1.172658749375e-01       3.654087243631e+03 
       1.212466770795e-01       3.536551421349e+03 
       1.253476743179e-01       3.419958826044e+03 
       1.295750308144e-01       3.292685296147e+03 
       1.339348832875e-01       3.146224597318e+03 
       1.384333556058e-01       2.977776557566e+03 
       1.430765701509e-01       2.790541407582e+03 
       1.478706571398e-01       2.593502523993e+03 
       1.528217629711e-01       2.399055705444e+03 
       1.579360585777e-01       2.220029200732e+03 
       1.632197487220e-01       2.066445726105e+03 
       1.686790831324e-01       1.942952106298e+03 
       1.743203703668e-01       1.847810375631e+03 
       1.801499952696e-01       1.773100305965e+03 
       1.861744408844e-01       1.707490534317e+03 
       1.924003156767e-01       1.638152907626e+03 
       1.988343869261e-01       1.555457894066e+03 
       2.054836211606e-01       1.457728207542e+03 
       2.123552325365e-01       1.351792890241e+03 
       2.194567401281e-01       1.248741339874e+03 
       2.267960351861e-01       1.158436015062e+03 
       2.343814595738e-01       1.085936365285e+03 
       2.422218968055e-01       1.029878724076e+03 
       2.503268774194e-01       9.825254243100e+02 
       2.587067008331e-01       9.341421577208e+02 
       2.673725763982e-01       8.789911763579e+02 
       2.763367871231e-01       8.178720704540e+02 
       2.856128805309e-01       7.572713356401e+02 
       2.952158924385e-01       7.045568576590e+02 
       3.051626111909e-01       6.618386355236e+02 
       3.154718922124e-01       6.254398453533e+02 
       3.261650358600e-01       5.895580065620e+02 
       3.372662458022e-01       5.507413628096e+02 
       3.488031909594e-01       5.111601601803e+02 
       3.608077021238e-01       4.749196641056e+02 
       3.733166457798e-01       4.439767336676e+02 
       3.863730339830e-01       4.159211251268e+02 
       4.000274529746e-01       3.878189262158e+02 
       4.143399285751e-01       3.594709074759e+02 
       4.293823999897e-01       3.330006559115e+02 
       4.452420566722e-01       3.091459678847e+02 
       4.620259246691e-01       2.866282614009e+02 
       4.798673037780e-01       2.642929592347e+02 
       4.989350181030e-01       2.429880202410e+02 
       5.194470707474e-01       2.232385378024e+02 
       5.416914282045e-01       2.040453121357e+02 
       5.660588009166e-01       1.854439008579e+02 
       5.930965292408e-01       1.676742268706e+02 
       6.236015761018e-01       1.502477883727e+02 
       6.587904759211e-01       1.332038751970e+02 
       7.006315492442e-01       1.162338457119e+02 
       7.525461085357e-01       9.913203170556e+01 
       8.210079804976e-01       8.152173378393e+01 
       9.193237378170e-01       6.306557504762e+01 
       1.074684017740e+00       4.404620220299e+01 
       1.322179872172e+00       2.714285167355e+01 
       1.661679345453e+00       1.576681225229e+01 
       2.091875609933e+00       9.040748232966e+00 
       2.633515156926e+00       5.141299922923e+00 
       3.315399153289e+00       2.902091326286e+00 
       4.173840244316e+00       1.627114415846e+00 
       5.254553548339e+00       9.066768462448e-01 
