# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 5.25455 h/Mpc,
# number of wavenumbers equal to 119
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.047341826243e-05       4.746982883172e+01 
       1.318525239892e-05       5.930165086172e+01 
       1.659924930592e-05       7.408251705746e+01 
       2.089721676792e-05       9.254734920940e+01 
       2.630803722491e-05       1.156142045231e+02 
       3.311985659687e-05       1.444297868811e+02 
       4.169542910477e-05       1.804262661904e+02 
       5.249143525566e-05       2.253920908727e+02 
       6.608280174490e-05       2.815600933031e+02 
       8.319331839921e-05       3.517169446534e+02 
       1.047341826243e-04       4.393385457025e+02 
       1.318525239892e-04       5.487566631580e+02 
       1.659924930592e-04       6.853622399848e+02 
       2.089721676792e-04       8.558500913225e+02 
       2.630803722491e-04       1.068507313738e+03 
       3.311985659687e-04       1.333542492928e+03 
       4.169542910477e-04       1.663443785737e+03 
       5.249143525566e-04       2.073341663937e+03 
       6.608280174490e-04       2.581337843978e+03 
       8.319331839921e-04       3.208738172562e+03 
       1.047341826243e-03       3.980051874833e+03 
       1.318525239892e-03       4.922453013139e+03 
       1.659924930592e-03       6.064149673492e+03 
       2.089721676792e-03       7.432007471830e+03 
       2.630803722491e-03       9.046595958170e+03 
       3.311985659687e-03       1.091522406477e+04 
       4.169542910477e-03       1.302181899592e+04 
       5.249143525566e-03       1.531333096496e+04 
       6.608280174490e-03       1.768404225783e+04 
       8.319331839921e-03       1.995829993015e+04 
       1.047341826243e-02       2.187558772545e+04 
       1.318525239892e-02       2.309558397574e+04 
       1.659924930589e-02       2.323731554012e+04 
       2.089721660966e-02       2.199450608212e+04 
       2.630791517064e-02       1.934106043020e+04 
       3.310278266545e-02       1.576512291686e+04 
       4.112178767552e-02       1.242197234758e+04 
       4.790628827007e-02       1.056327264611e+04 
       5.282242665187e-02       9.658709815917e+03 
       5.687266276680e-02       9.097272459997e+03 
       6.048713924368e-02       8.678290117269e+03 
       6.385726918410e-02       8.318786094382e+03 
       6.708422356736e-02       7.977965122549e+03 
       7.022860457005e-02       7.634880537270e+03 
       7.333018959056e-02       7.278262242822e+03 
       7.641699559410e-02       6.905568756479e+03 
       7.950991500338e-02       6.518648899491e+03 
       8.262529000559e-02       6.123767787348e+03 
       8.577643711185e-02       5.729691160724e+03 
       8.897459779263e-02       5.346712738065e+03 
       9.222955666815e-02       4.984965669574e+03 
       9.555005766204e-02       4.653363533495e+03 
       9.894409227589e-02       4.358982458208e+03 
       1.024191040344e-01       4.105718336652e+03 
       1.059821362664e-01       3.894254600716e+03 
       1.096399405347e-01       3.721846044761e+03 
       1.133990570783e-01       3.582248967489e+03 
       1.172658749375e-01       3.466288487570e+03 
       1.212466770795e-01       3.362738772527e+03 
       1.253476743179e-01       3.259325650844e+03 
       1.295750308144e-01       3.145014291118e+03 
       1.339348832875e-01       3.011558101864e+03 
       1.384333556058e-01       2.856243555811e+03 
       1.430765701509e-01       2.682017755645e+03 
       1.478706571398e-01       2.497475547753e+03 
       1.528217629711e-01       2.314476162598e+03 
       1.579360585777e-01       2.145599880090e+03 
       1.632197487220e-01       2.000613775481e+03 
       1.686790831324e-01       1.884212549096e+03 
       1.743203703668e-01       1.794780804561e+03 
       1.801499952696e-01       1.724791606183e+03 
       1.861744408844e-01       1.663398738378e+03 
       1.924003156767e-01       1.598030435387e+03 
       1.988343869261e-01       1.519308933938e+03 
       2.054836211606e-01       1.425688358518e+03 
       2.123552325365e-01       1.323631062437e+03 
       2.194567401281e-01       1.224113995409e+03 
       2.267960351861e-01       1.136840818246e+03 
       2.343814595738e-01       1.066760389137e+03 
       2.422218968055e-01       1.012740147829e+03 
       2.503268774194e-01       9.670486908083e+02 
       2.587067008331e-01       9.201603105353e+02 
       2.673725763982e-01       8.665593738143e+02 
       2.763367871231e-01       8.069154323527e+02 
       2.856128805309e-01       7.476852952087e+02 
       2.952158924385e-01       6.961214054767e+02 
       3.051626111909e-01       6.543433251011e+02 
       3.154718922124e-01       6.187404705928e+02 
       3.261650358600e-01       5.835822068907e+02 
       3.372662458022e-01       5.454564548162e+02 
       3.488031909594e-01       5.065284300083e+02 
       3.608077021238e-01       4.708505513163e+02 
       3.733166457798e-01       4.403570611372e+02 
       3.863730339830e-01       4.127324810579e+02 
       4.000274529746e-01       3.850085439071e+02 
       4.143399285751e-01       3.570022661257e+02 
       4.293823999897e-01       3.308445267415e+02 
       4.452420566722e-01       3.072541235764e+02 
       4.620259246691e-01       2.849677639334e+02 
       4.798673037780e-01       2.628517128100e+02 
       4.989350181030e-01       2.417383568169e+02 
       5.194470707474e-01       2.221568825494e+02 
       5.416914282045e-01       2.031151974168e+02 
       5.660588009166e-01       1.846498596117e+02 
       5.930965292408e-01       1.670013561625e+02 
       6.236015761018e-01       1.496844299157e+02 
       6.587904759211e-01       1.327390960620e+02 
       7.006315492442e-01       1.158587793912e+02 
       7.525461085357e-01       9.883850482082e+01 
       8.210079804976e-01       8.130282645904e+01 
       9.193237378170e-01       6.291490829995e+01 
       1.074684017740e+00       4.395481021535e+01 
       1.322179872172e+00       2.709445465993e+01 
       1.661679345453e+00       1.574199628295e+01 
       2.091875609933e+00       9.027721549880e+00 
       2.633515156926e+00       5.134326855937e+00 
       3.315399153289e+00       2.898310356540e+00 
       4.173840244316e+00       1.625060604925e+00 
       5.254553548339e+00       9.055454732580e-01 
